,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TON,TON_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,PH_TMP,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,POC,POC_FLAG_W,REFTMP,REFTMP_FLAG_W
0,320620180309,       S04P,1.0,1.0,29.0,29.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,     1.5,  -1.7340,  34.0568,2.0,-999.0000,9.0, 328.4963,2.0,  -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.0,9.0,  -999.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20180317.0,317.0,-70.4507,168.4729,   327.4912,2.0,      0.117,1.0,      4.585,1.0,      0.184,1.0,     -999.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,1.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,5.0
1,320620180309,       S04P,1.0,1.0,28.0,28.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,     1.8,  -1.7340,  34.0568,2.0,  34.0923,2.0, 328.4999,2.0,   341.6,2.0,    71.8,2.0,   28.21,2.0,    0.14,2.0,    1.88,2.0,   5.739,2.0,   3.134,2.0,   3.8000,2.0,  2202.5,6.0, 2311.47,2.0,7.679,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,    16.6500,2.0,20180317.0,317.0,-70.4507,168.4729,   327.4891,2.0,      0.117,1.0,      4.585,1.0,      0.184,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -1.5812,2.0
2,320620180309,       S04P,1.0,1.0,27.0,27.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,    19.4,  -1.5869,  34.0874,2.0,  34.1250,2.0, 326.8958,2.0,   338.9,2.0,    72.1,2.0,   28.35,2.0,    0.13,2.0,    1.91,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2201.8,2.0, 2356.40,4.0,7.6327,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,315.0,-70.4506,168.4731,   325.8938,2.0,      0.134,1.0,      4.591,1.0,      0.186,1.0,      24.93,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -1.5321,2.0
3,320620180309,       S04P,1.0,1.0,26.0,26.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,    39.0,  -1.5675,  34.1557,2.0,  34.1404,2.0,  358.496,2.0,   336.9,2.0,    72.6,2.0,   28.49,2.0,    0.13,2.0,    1.90,2.0,   5.778,2.0,   3.144,2.0,   3.7400,2.0,  2203.5,2.0, 2313.51,2.0,7.6543,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    16.6700,2.0,20180317.0,313.0,-70.4506,168.4731,   340.9009,2.0,      0.150,1.0,      4.595,1.0,      0.180,1.0,      25.07,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -1.4909,2.0
4,320620180309,       S04P,1.0,1.0,25.0,25.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,    64.3,  -1.3955,  34.1986,2.0,  34.1778,2.0,  346.094,2.0,   334.6,2.0,    73.0,2.0,   28.67,2.0,    0.12,2.0,    1.92,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2206.6,2.0, 2319.57,2.0,7.6302,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,311.0,-70.4506,168.4731,   335.5979,2.0,      0.134,1.0,      4.606,1.0,      0.177,1.0,      24.93,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -1.5452,2.0
5,320620180309,       S04P,1.0,1.0,24.0,24.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,    89.1,  -1.5329,  34.2341,2.0,  34.2307,2.0, 352.7045,2.0,   322.3,2.0,    74.2,2.0,   28.84,2.0,    0.11,2.0,    1.96,2.0,   5.591,2.0,   3.008,2.0,   3.4000,2.0,  2213.2,2.0, 2318.43,2.0,7.624,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,    16.7200,2.0,20180317.0,310.0,-70.4506,168.4731,    341.201,2.0,      0.160,1.0,      4.595,1.0,      0.212,1.0,      24.93,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -1.3972,2.0
6,320620180309,       S04P,1.0,1.0,23.0,23.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   115.0,  -1.5079,  34.2721,2.0,  34.2955,2.0, 332.1028,2.0,   308.2,2.0,    75.6,2.0,   29.38,2.0,    0.00,2.0,    1.96,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2219.7,2.0, 2322.12,2.0,7.7034,3.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,308.0,-70.4507,168.4731,   328.4024,2.0,      0.171,1.0,      4.588,1.0,      0.202,1.0,      24.92,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -1.1962,2.0
7,320620180309,       S04P,1.0,1.0,22.0,22.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   140.8,  -1.4600,  34.2903,2.0,  34.3505,2.0, 319.1035,2.0,   300.8,2.0,    77.0,2.0,   29.78,2.0,    0.00,2.0,    1.99,2.0,   5.023,2.0,   2.729,2.0,   3.6000,2.0,  2225.3,2.0, 2328.19,2.0,7.6114,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    17.1800,2.0,20180317.0,305.0,-70.4506,168.4731,   319.0002,2.0,      0.170,1.0,      4.593,1.0,      0.200,1.0,      24.96,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -1.1820,2.0
8,320620180309,       S04P,1.0,1.0,21.0,21.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   165.5,  -1.1940,  34.3392,2.0,  34.3786,2.0, 304.6023,2.0,   294.3,2.0,    78.3,2.0,   29.79,2.0,    0.00,2.0,    1.99,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2225.9,2.0, 2329.31,2.0,7.6126,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,304.0,-70.4507,168.473,   315.3044,2.0,      0.141,1.0,      4.605,1.0,      0.196,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -1.1659,2.0
9,320620180309,       S04P,1.0,1.0,20.0,20.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   190.7,  -1.0247,  34.3867,2.0,  34.3980,2.0, 302.1994,2.0,   290.2,2.0,    79.3,2.0,   29.87,2.0,    0.00,2.0,    2.02,2.0,   4.302,2.0,   2.349,2.0,   2.8000,2.0,  2230.0,2.0, 2329.18,2.0,7.6102,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    17.7300,2.0,20180317.0,302.0,-70.4509,168.4731,   305.6042,2.0,      0.122,1.0,      4.617,1.0,      0.179,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -1.0296,2.0
10,320620180309,       S04P,1.0,1.0,19.0,19.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   216.6,  -0.9734,  34.4156,2.0,  34.4491,2.0, 288.1004,2.0,   276.4,2.0,    81.8,2.0,   30.20,2.0,    0.00,2.0,    2.04,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2234.8,2.0, 2333.73,2.0,7.6053,2.0,  -999.0,1.0,  -999.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20180317.0,300.0,-70.4513,168.4734,   299.5986,2.0,      0.111,1.0,      4.619,1.0,      0.182,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.7310,2.0
11,320620180309,       S04P,1.0,1.0,18.0,18.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   241.5,  -0.7198,  34.4805,2.0,  34.4958,2.0, 276.0016,2.0,   263.6,2.0,    85.0,2.0,   30.58,2.0,    0.00,2.0,    2.07,2.0,   3.964,2.0,   2.182,2.0,   2.5600,2.0,  2239.5,2.0, 2335.52,2.0,7.6003,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    18.1200,2.0,20180317.0,258.0,-70.4515,168.4734,    283.902,2.0,      0.102,1.0,      4.630,1.0,      0.179,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.5652,2.0
12,320620180309,       S04P,1.0,1.0,17.0,17.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   287.0,  -0.5222,  34.5199,2.0,  34.5520,2.0, 265.4971,2.0,   253.1,2.0,    87.8,2.0,   30.92,2.0,    0.00,2.0,    2.08,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2246.6,2.0, 2340.02,2.0,7.5947,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,256.0,-70.4517,168.4737,   265.0017,2.0,      0.087,1.0,      4.638,1.0,      0.175,1.0,      24.98,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.5250,2.0
13,320620180309,       S04P,1.0,1.0,16.0,16.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   336.9,  -0.4612,  34.5701,2.0,  34.5836,2.0, 260.8035,2.0,   248.6,2.0,    89.7,2.0,   31.01,2.0,    0.00,2.0,    2.10,2.0,   3.074,2.0,   1.696,2.0,   1.8600,2.0,  2248.2,2.0, 2342.96,2.0,7.5917,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    18.8600,2.0,20180317.0,253.0,-70.452,168.4739,   259.8988,2.0,      0.081,1.0,      4.644,1.0,      0.174,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.4498,2.0
14,320620180309,       S04P,1.0,1.0,15.0,15.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   387.6,  -0.4537,  34.5923,2.0,  34.5972,2.0, 259.1995,2.0,   247.6,2.0,    90.2,2.0,   31.17,2.0,    0.00,2.0,    2.12,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2249.8,2.0, 2346.55,2.0,7.5916,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,251.0,-70.452,168.4743,   257.5985,2.0,      0.079,1.0,      4.645,1.0,      0.162,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.4601,2.0
15,320620180309,       S04P,1.0,1.0,14.0,14.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   438.7,  -0.4205,  34.6234,2.0,  34.6283,2.0, 255.0044,2.0,   244.0,2.0,    93.1,2.0,   31.25,2.0,    0.00,2.0,    2.13,2.0,   2.657,2.0,   1.459,2.0,   1.6300,2.0,  2253.2,2.0, 2347.43,2.0,7.5912,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.1400,2.0,20180317.0,249.0,-70.4521,168.4746,   254.2001,2.0,      0.076,1.0,      4.651,1.0,      0.166,1.0,      24.98,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.3760,2.0
16,320620180309,       S04P,1.0,1.0,13.0,13.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   488.8,  -0.3140,  34.6439,2.0,  34.6352,2.0, 253.4992,2.0,   239.8,2.0,    94.4,2.0,   31.33,2.0,    0.00,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2253.0,2.0, 2349.43,2.0,7.5971,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,246.0,-70.4521,168.4747,   251.9005,2.0,      0.071,1.0,      4.655,1.0,      0.164,1.0,      24.99,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.3150,2.0
17,320620180309,       S04P,1.0,1.0,12.0,12.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   570.0,  -0.2555,  34.6546,2.0,  34.6562,2.0, 245.9997,2.0,   234.5,2.0,    97.9,2.0,   31.48,2.0,    0.00,2.0,    2.15,2.0,   2.405,2.0,   1.335,2.0,   1.3700,2.0,  2256.7,2.0, 2351.63,2.0,7.5894,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.0400,2.0,20180317.0,244.0,-70.4521,168.4746,   243.5963,2.0,      0.070,1.0,      4.657,1.0,      0.149,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.1768,2.0
18,320620180309,       S04P,1.0,1.0,11.0,11.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   670.4,  -0.2248,  34.6686,2.0,  34.6595,2.0, 242.4007,2.0,   235.2,2.0,    97.4,2.0,   31.49,2.0,    0.00,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2257.4,2.0, 2353.25,2.0,7.5885,6.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,240.0,-70.452,168.4749,   239.6004,2.0,      0.068,1.0,      4.660,1.0,      0.150,1.0,      24.98,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.2152,2.0
19,320620180309,       S04P,1.0,1.0,10.0,10.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   772.5,  -0.2026,  34.6747,2.0,  34.6697,2.0, 237.9979,3.0,   235.6,2.0,    98.3,2.0,   31.51,2.0,    0.00,2.0,    2.16,2.0,   2.006,2.0,   1.112,2.0,   1.1100,2.0,  2257.4,6.0, 2352.17,2.0,7.5914,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.2300,2.0,20180317.0,237.0,-70.452,168.4749,   236.4943,2.0,      0.066,1.0,      4.660,1.0,      0.150,1.0,      24.98,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.2424,2.0
20,320620180309,       S04P,1.0,1.0,9.0,9.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   874.9,  -0.2598,  34.6710,2.0,  34.6727,2.0,  237.601,2.0,   237.3,2.0,    98.3,2.0,   31.44,2.0,    0.00,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2256.1,2.0, 2352.71,2.0,7.59,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,233.0,-70.452,168.4749,   236.0029,2.0,      0.069,1.0,      4.658,1.0,      0.192,1.0,      24.97,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.2835,2.0
21,320620180309,       S04P,1.0,1.0,8.0,8.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,   976.8,  -0.2546,  34.6773,2.0,  34.6760,2.0, 237.1022,2.0,   236.6,2.0,    98.9,2.0,   31.43,2.0,    0.00,2.0,    2.15,2.0,   2.097,2.0,   1.171,2.0,   1.3400,2.0,  2256.5,2.0, 2353.23,2.0,7.5896,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.3700,2.0,20180317.0,230.0,-70.452,168.4748,   235.5004,2.0,      0.068,1.0,      4.660,1.0,      0.156,1.0,      24.98,-999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,     -999.0,1.0,-999.0,9.0,     -999.0,9.0,    -0.2674,2.0
22,320620180309,       S04P,1.0,1.0,7.0,7.0,2.0,20180317.0,211.0,-70.4517,168.4755,       1390,  1078.3,  -0.2753,  34.6792,2.0,  34.6762,2.0, 235.2002,2.0,   237.7,2.0,    99.9,2.0,   31.47,2.0,    0.00,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2257.0,2.0, 2353.63,2.0,7.5939,2.0,  -999.0,1.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180317.0,226.0,-70.452,168.4748,   234.3009,2.0,      0.068,1.0,      4.659,1.0,      0.153,1.0,      24.97,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,    -0.2923,2.0
