EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,MG/M^3,,UMOL/KG,,UMOL/KG,,UMOL/KG,,VOLTS,
09AR20080322,       SR03,      15,          1,         15,         15,2,20080331,       0529,   -63.8650,   139.8468,       3705,   402.5,-999.0000,-999.0000,5,  34.6907,2,   198.50,2, -999.00,9,  -999.0,9, -999.00,9,   0.7819,2,   0.4090,2,   0.0558,2,  2250.1,2,  2343.9,2,  -0.030,2,    39.0,2,   33.68,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,         14,         14,2,20080331,       0529,   -63.8650,   139.8468,       3705,   601.6,-999.0000,-999.0000,5,  34.7184,2,   197.76,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  2250.0,2,  2347.0,2,  -0.027,2,    39.2,2,   32.98,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,         13,         13,2,20080331,       0529,   -63.8650,   139.8468,       3705,   801.3,-999.0000,-999.0000,5,  34.7253,2,   200.34,2, -999.00,9,  -999.0,9, -999.00,9,   0.3864,2,   0.1987,2,   0.0275,2,  2250.7,2,  2350.4,6,  -0.030,2,    39.7,2,   32.38,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,         12,         12,2,20080331,       0529,   -63.8650,   139.8468,       3705,  1001.0,-999.0000,-999.0000,5,  34.7172,2,   203.40,2, -999.00,9,  -999.0,9, -999.00,9,   0.4173,2,   0.2181,2,   0.0248,2,  2251.2,6,  2353.1,2,  -0.032,2,    39.3,2,   32.44,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,         11,         11,2,20080331,       0529,   -63.8650,   139.8468,       3705,  1301.5,-999.0000,-999.0000,5,  34.7155,2,   205.41,2, -999.00,9,  -999.0,9, -999.00,9,   0.3022,2,   0.1532,2,   0.0205,2,  2256.2,2,  2358.1,2,  -0.032,2,    39.2,2,   32.73,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,         10,         10,2,20080331,       0529,   -63.8650,   139.8468,       3705,  1599.9,-999.0000,-999.0000,5,  34.7004,2,   208.66,2, -999.00,9,  -999.0,9, -999.00,9,   0.4094,2,   0.2120,2,   0.0240,2,  2257.1,2,  2356.3,2,  -0.036,2,    39.5,2,   32.97,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          9,          9,2,20080331,       0529,   -63.8650,   139.8468,       3705,  1902.3,-999.0000,-999.0000,5,  34.6907,2,   212.79,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  2259.3,2,  2355.6,6,  -0.035,2,    39.1,2,   33.40,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          8,          8,2,20080331,       0529,   -63.8650,   139.8468,       3705,  2203.5,-999.0000,-999.0000,5,  34.6847,2,   216.80,2, -999.00,9,  -999.0,9, -999.00,9,   0.6239,2,   0.3168,2,   0.0441,2,  2257.7,2,  2355.0,2,  -0.038,2,    39.2,2,   32.47,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          7,          7,2,20080331,       0529,   -63.8650,   139.8468,       3705,  2500.9,-999.0000,-999.0000,5,  34.6788,2,   221.16,2, -999.00,9,  -999.0,9, -999.00,9,   0.8393,2,   0.4288,2,   0.0485,2,  2257.4,2,  2355.6,2,  -0.036,2,    39.1,2,   33.19,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          6,          6,2,20080331,       0529,   -63.8650,   139.8468,       3705,  2802.1,-999.0000,-999.0000,5,  34.6744,2,   225.95,2, -999.00,9,  -999.0,9, -999.00,9,   1.0324,2,   0.5169,2,   0.0678,2,  2257.0,2,  2353.1,2,  -0.038,2,    39.6,2,   33.50,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          5,          5,2,20080331,       0529,   -63.8650,   139.8468,       3705,  3100.7,-999.0000,-999.0000,5,  34.6715,2,   229.83,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  2255.0,2,  2352.6,2,  -0.041,2,    39.6,2,   33.24,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          4,          4,2,20080331,       0529,   -63.8650,   139.8468,       3705,  3404.2,-999.0000,-999.0000,5,  34.6648,2,   235.76,2, -999.00,9,  -999.0,9, -999.00,9,   1.8687,2,   0.9350,2,   0.1554,2,  2253.6,2,  2352.2,2,  -0.040,2,    39.3,2,   33.13,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          3,          3,2,20080331,       0529,   -63.8650,   139.8468,       3705,  3600.1,-999.0000,-999.0000,5,  34.6523,2,   242.03,2, -999.00,9,  -999.0,9, -999.00,9,   2.2813,2,   1.1808,2,   0.1810,2,  2252.3,2,  2348.2,2,  -0.043,2,    39.6,2,   33.02,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          2,          2,2,20080331,       0529,   -63.8650,   139.8468,       3705,  3708.1,-999.0000,-999.0000,5,  34.6444,2,   247.37,2, -999.00,9,  -999.0,9, -999.00,9,   2.6019,2,   1.3318,2,   0.2110,2,  2250.3,2,  2348.3,6,  -0.045,2,    39.2,2,   33.08,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      15,          1,          1,          1,2,20080331,       0529,   -63.8650,   139.8468,       3705,  3751.0,-999.0000,-999.0000,5,  34.6427,2,   248.25,2, -999.00,9,  -999.0,9, -999.00,9,   2.6103,2,   1.3568,2,   0.2167,2,  2249.8,6,  2347.5,2,  -0.042,2,    39.7,2,   32.86,2, -999.00,9,      0.001,2
09AR20080322,       SR03,      16,          1,         24,         24,2,20080331,       1150,   -63.3505,   139.8323,       3776,     4.6,   0.7190,  33.8908,2,  33.8926,2,   328.03,2,  327.78,2,    23.5,2,    1.78,2,   5.6454,2,   3.0019,2,   0.4831,2,  2159.5,2,  2288.1,2,   1.569,2,  -999.0,9, -999.00,9,   26.97,2,      0.101,2
09AR20080322,       SR03,      16,          1,         23,         23,2,20080331,       1150,   -63.3505,   139.8323,       3776,    20.9,   0.7300,  33.8950,2,-999.0000,9,   327.90,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   1.639,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      16,          1,         22,         22,2,20080331,       1150,   -63.3505,   139.8323,       3776,    20.9,   0.7310,  33.8941,2,-999.0000,9,   327.90,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   1.534,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      16,          1,         21,         21,2,20080331,       1150,   -63.3505,   139.8323,       3776,    20.7,   0.7308,  33.8943,2,  33.8961,2,   327.90,2,  328.17,2,    23.7,2,    1.78,2,   5.6808,2,   3.0136,2,   0.5087,2,  2161.3,2,  2288.8,2,   1.586,2,  -999.0,9, -999.00,9,   26.81,2,      0.001,2
09AR20080322,       SR03,      16,          1,         20,         20,2,20080331,       1150,   -63.3505,   139.8323,       3776,    49.6,   0.5407,  33.9625,2,  33.9630,2,   306.03,2,  320.59,2,    30.3,2,    1.90,2,   5.4948,2,   2.8807,2,   0.5157,2,  2171.0,2,  2292.7,2,   2.191,2,  -999.0,9, -999.00,9,   27.61,2,      0.001,2
09AR20080322,       SR03,      16,          1,         19,         19,2,20080331,       1150,   -63.3505,   139.8323,       3776,    69.2,   1.3967,  34.3694,2,  34.3566,2,   209.66,2,  210.89,2,    63.8,2,    2.44,2,   2.5734,2,   1.3243,2,   0.2018,2,  2240.1,2,  2313.9,2,   0.297,2,  -999.0,9, -999.00,9,   34.53,2,      0.001,2
09AR20080322,       SR03,      16,          1,         18,         18,2,20080331,       1150,   -63.3505,   139.8323,       3776,   100.0,   1.8982,  34.4984,2,  34.4960,2,   187.40,2,  181.14,2,    73.5,2,    2.48,2,   1.3745,2,   0.7026,2,   0.1078,2,  2255.2,2,  2321.9,2,   0.094,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      16,          1,         17,         17,2,20080331,       1150,   -63.3505,   139.8323,       3776,   200.1,   1.9448,  34.6093,2,  34.6091,2,   173.77,2,  173.87,2,    81.1,2,    2.42,2,   0.7932,2,   0.4011,2,   0.0601,2,  2259.6,2,  2331.7,2,   0.017,2,  -999.0,9, -999.00,9,   34.24,2,      0.001,2
09AR20080322,       SR03,      16,          1,         16,         16,2,20080331,       1150,   -63.3505,   139.8323,       3776,   299.6,   2.0325,  34.6685,2,  34.6689,2,   175.84,2,  180.73,3,    82.6,2,    2.34,2,   0.4537,2,   0.2291,2,   0.0000,2,  2257.9,2,  2337.2,6,   0.017,2,  -999.0,9, -999.00,9,   32.96,2,      0.001,2
09AR20080322,       SR03,      16,          1,         15,         15,2,20080331,       1150,   -63.3505,   139.8323,       3776,   400.5,   2.0180,  34.7006,2,  34.7005,2,   179.79,2,  181.17,2,    83.4,2,    2.28,2,   0.3396,2,   0.1719,2,   0.0213,2,  2255.8,2,  2337.8,2,  -0.008,2,  -999.0,9, -999.00,9,   32.17,2,      0.001,2
09AR20080322,       SR03,      16,          1,         14,         14,2,20080331,       1150,   -63.3505,   139.8323,       3776,   597.9,   1.8469,  34.7313,2,  34.7318,2,   187.82,2,  189.37,2,    87.6,2,    2.24,2,   0.2435,2,   0.1239,2,   0.0139,2,  2252.0,2,  2342.7,2,  -0.021,2,  -999.0,9, -999.00,9,   31.37,2,      0.001,2
09AR20080322,       SR03,      16,          1,         13,         13,2,20080331,       1150,   -63.3505,   139.8323,       3776,   800.1,   1.7154,  34.7430,2,  34.7429,2,   194.02,2,  194.41,2,    91.3,2,    2.21,2,   0.2133,2,   0.1059,2,   0.0159,2,  2251.0,2,  2347.0,2,  -0.024,2,  -999.0,9, -999.00,9,   30.98,2,      0.001,2
09AR20080322,       SR03,      16,          1,         12,         12,2,20080331,       1150,   -63.3505,   139.8323,       3776,   999.4,   1.5234,  34.7430,2,  34.7431,2,   197.88,2,  198.44,2,    96.6,2,    2.21,2,   0.1748,2,   0.0909,2,   0.0138,2,  2251.6,2,  2347.6,2,  -0.024,2,  -999.0,9, -999.00,9,   30.83,2,      0.001,2
09AR20080322,       SR03,      16,          1,         11,         11,2,20080331,       1150,   -63.3505,   139.8323,       3776,  1300.2,   1.2538,  34.7337,2,  34.7339,2,   202.19,2,  201.65,2,   104.2,2,    2.26,2,   0.1729,2,   0.0869,2,   0.0149,2,  2256.0,2,  2354.5,2,  -0.028,2,  -999.0,9, -999.00,9,   31.78,3,      0.001,2
09AR20080322,       SR03,      16,          1,         10,         10,2,20080331,       1150,   -63.3505,   139.8323,       3776,  1602.5,   1.0182,  34.7224,2,  34.7221,2,   204.69,2,  204.13,2,   111.2,2,    2.28,2,   0.1803,2,   0.0892,2,   0.0069,2,  2258.7,2,  2353.4,2,  -0.030,2,  -999.0,9, -999.00,9,   31.63,2,      0.001,2
09AR20080322,       SR03,      16,          1,          9,          9,2,20080331,       1150,   -63.3505,   139.8323,       3776,  1900.6,   0.7822,  34.7106,2,  34.7105,2,   208.23,2,  207.78,2,   118.3,2,    2.31,2,   0.1999,2,   0.1017,2,   0.0168,2,  2261.4,2,  2357.1,2,  -0.028,2,  -999.0,9, -999.00,9,   31.87,2,      0.001,2
09AR20080322,       SR03,      16,          1,          8,          8,2,20080331,       1150,   -63.3505,   139.8323,       3776,  2200.6,   0.5493,  34.6987,2,  34.6994,2,   212.08,2,  212.08,2,   125.0,2,    2.36,2,   0.2743,2,   0.1351,2,   0.0066,2,  2260.6,2,  2355.1,2,  -0.035,2,  -999.0,9, -999.00,9,   32.43,2,      0.001,2
09AR20080322,       SR03,      16,          1,          7,          7,2,20080331,       1150,   -63.3505,   139.8323,       3776,  2500.4,   0.3012,  34.6843,2,  34.6835,2,   217.94,2,  217.59,2,   122.4,2,    2.35,2,   0.6596,2,   0.3380,2,   0.0335,2,  2262.1,2,  2352.3,2,  -0.034,2,  -999.0,9, -999.00,9,   32.43,2,      0.001,2
09AR20080322,       SR03,      16,          1,          6,          6,2,20080331,       1150,   -63.3505,   139.8323,       3776,  2800.7,   0.1635,  34.6817,2,  34.6811,2,   221.77,2,  221.59,2,   120.9,2,    2.35,2,   0.9811,2,   0.4929,2,   0.0645,2,  2260.7,2,  2353.9,6,  -0.038,2,  -999.0,9, -999.00,9,   32.21,2,      0.001,2
09AR20080322,       SR03,      16,          1,          5,          5,2,20080331,       1150,   -63.3505,   139.8323,       3776,  3101.2,   0.0382,  34.6761,2,  34.7143,4,   227.29,2,  227.19,2,   120.9,2,    2.35,2,   1.2189,2,   0.6170,2,   0.0755,2,  2260.9,2,  2352.7,2,  -0.040,2,  -999.0,9, -999.00,9,   32.04,2,      0.001,2
09AR20080322,       SR03,      16,          1,          4,          4,2,20080331,       1150,   -63.3505,   139.8323,       3776,  3400.5,  -0.1224,  34.6660,2,  34.6644,2,   234.60,2,  234.67,2,   119.2,2,    2.33,2,   1.6670,2,   0.8374,2,   0.1258,2,  2258.3,2,  2353.5,2,  -0.041,2,  -999.0,9, -999.00,9,   31.97,2,      0.001,2
09AR20080322,       SR03,      16,          1,          3,          3,2,20080331,       1150,   -63.3505,   139.8323,       3776,  3701.1,  -0.3513,  34.6484,2,  34.6470,2,   247.61,2,  246.96,2,   104.2,2,    2.28,2,   2.4550,2,   1.2715,2,   0.1904,2,  2253.7,2,  2347.5,2,  -0.044,2,  -999.0,9, -999.00,9,   31.34,2,      0.001,2
09AR20080322,       SR03,      16,          1,          2,          2,2,20080331,       1150,   -63.3505,   139.8323,       3776,  3782.5,  -0.3876,  34.6452,2,  34.6436,2,   249.39,2, -999.00,9,   103.4,2,    2.27,2,   2.5551,2,   1.3276,2,   0.1961,2,  2253.2,2,  2348.3,2,  -0.043,2,  -999.0,9, -999.00,9,   31.73,2,      0.001,2
09AR20080322,       SR03,      16,          1,          1,          1,2,20080331,       1150,   -63.3505,   139.8323,       3776,  3829.5,  -0.4157,  34.6433,2,  34.6415,2,   251.46,2,  250.45,2,   102.5,2,    2.28,2,   2.6550,6,   1.3705,6,   0.2204,6,  2250.9,2,  2347.4,2,  -0.044,2,  -999.0,9, -999.00,9,   31.65,2,      0.001,2
09AR20080322,       SR03,      17,          1,         24,         24,2,20080331,       1816,   -62.8502,   139.8517,       3179,     4.4,   0.9732,  33.8486,2,  33.8492,2,   328.43,2,  328.54,2,    24.8,2,    1.78,2,   5.7127,2,   3.0234,2,   0.5104,2,  2159.7,2,  2285.8,2,   1.995,2,    45.4,2,   28.93,2,   26.46,2,      0.107,2
09AR20080322,       SR03,      17,          1,         23,         23,2,20080331,       1816,   -62.8502,   139.8517,       3179,    20.0,   0.9776,  33.8496,2,-999.0000,9,   328.74,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   1.995,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      17,          1,         22,         22,2,20080331,       1816,   -62.8502,   139.8517,       3179,    20.1,   0.9795,  33.8498,2,-999.0000,9,   328.74,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   1.975,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      17,          1,         21,         21,2,20080331,       1816,   -62.8502,   139.8517,       3179,    19.9,   0.9773,  33.8509,2,  33.8517,2,   328.74,2,  328.75,2,    25.0,2,    1.78,2,   5.5455,2,   3.0097,2,   0.4896,2,  2160.9,2,  2285.5,6,   1.963,2,    44.6,2,   28.48,2,   26.69,2,      0.001,2
09AR20080322,       SR03,      17,          1,         20,         20,2,20080331,       1816,   -62.8502,   139.8517,       3179,    50.0,   0.8256,  34.2649,2,  34.2789,2,   232.24,2,  233.02,2,    58.7,2,    2.42,2,   3.2906,2,   1.6928,2,   0.2885,2,  2233.2,6,  2308.8,2,   0.793,2,    42.5,2,   35.12,2,   34.19,2,      0.001,2
09AR20080322,       SR03,      17,          1,         19,         19,2,20080331,       1816,   -62.8502,   139.8517,       3179,    74.9,   1.6271,  34.4171,2,  34.4121,2,   198.00,2,  197.06,2,    68.3,2,    2.49,2,   2.0485,2,   1.0543,2,   0.1518,2,  2262.0,2,  2316.3,2,   0.108,2,    41.8,2,   36.51,2,   35.21,2,      0.001,2
09AR20080322,       SR03,      17,          1,         18,         18,2,20080331,       1816,   -62.8502,   139.8517,       3179,    98.6,   1.8801,  34.4843,2,  34.4819,2,   185.01,2,  183.67,2,    72.7,2,    2.48,2,   1.4494,2,   0.7372,2,   0.1107,2,  2253.7,2,  2321.6,2,   0.045,2,    41.1,2,   38.63,2,   35.21,2,      0.001,2
09AR20080322,       SR03,      17,          1,         17,         17,2,20080331,       1816,   -62.8502,   139.8517,       3179,   150.2,   1.9303,  34.5556,2,  34.5552,2,   175.71,2,  175.79,2,    77.8,2,    2.46,2,   1.0441,2,   0.5417,2,   0.0696,2,  2258.5,2,  2329.0,2,   0.064,2,    40.6,2,   37.87,2,   34.80,2,      0.001,2
09AR20080322,       SR03,      17,          1,         16,         16,2,20080331,       1816,   -62.8502,   139.8517,       3179,   200.4,   1.9946,  34.5964,2,  34.5966,2,   172.25,2,  173.87,2,    79.9,2,    2.42,2,   0.7717,2,   0.4017,2,   0.0549,2,  2262.3,2,  2329.8,6,   0.007,2,    39.7,2,   37.50,2,   34.32,2,      0.001,2
09AR20080322,       SR03,      17,          1,         15,         15,2,20080331,       1816,   -62.8502,   139.8517,       3179,   301.2,   1.9810,  34.6563,2,  34.6560,2,   173.60,2,  175.08,2,    82.8,2,    2.37,2,   0.5253,2,   0.2653,2,   0.0377,2,  2256.2,2,  2336.1,2,   0.018,2,    39.8,2,   35.24,2,   32.44,2,      0.001,2
09AR20080322,       SR03,      17,          1,         14,         14,2,20080331,       1816,   -62.8502,   139.8517,       3179,   399.1,   1.9643,  34.6949,2,  34.6968,2,   178.23,2, -999.00,9,    84.1,2,    2.32,2,   0.3813,2,   0.1957,2,   0.0312,2,  2258.0,6,  2343.9,2,  -0.010,2,    39.8,2,   34.88,2,   32.17,2,      0.001,2
09AR20080322,       SR03,      17,          1,         13,         13,2,20080331,       1816,   -62.8502,   139.8517,       3179,   500.6,   1.9498,  34.7193,2,  34.7198,2,   183.76,2,  184.37,2,    85.7,2,    2.25,2,   0.2698,2,   0.1362,2,   0.0195,2,  2257.5,2,  2343.1,6,  -0.007,2,    40.0,2,   32.71,2,   31.37,2,      0.001,2
09AR20080322,       SR03,      17,          1,         12,         12,2,20080331,       1816,   -62.8502,   139.8517,       3179,   700.6,   1.7815,  34.7338,2,  34.7339,2,   190.12,2,  189.41,2,    89.8,2,    2.24,2,   0.2569,2,   0.1317,2,   0.0201,2,  2255.3,2,  2345.4,2,  -0.017,2,    39.5,2,   32.35,2,   30.90,2,      0.001,2
09AR20080322,       SR03,      17,          1,         11,         11,2,20080331,       1816,   -62.8502,   139.8517,       3179,   899.6,   1.5903,  34.7390,2,  34.7388,2,   195.84,2,  196.05,2,    94.4,2,    2.22,2,   0.2357,2,   0.1199,2,   0.0163,2,  2254.5,2,  2348.7,2,  -0.025,2,    40.0,2,   33.00,2,   30.58,2,      0.001,2
09AR20080322,       SR03,      17,          1,         10,         10,2,20080331,       1816,   -62.8502,   139.8517,       3179,  1100.4,   1.4526,  34.7417,2,  34.7418,2,   199.41,2, -999.00,9,    99.0,2,    2.21,2,   0.1615,2,   0.0842,2,   0.0141,2,  2256.0,2,  2354.2,2,  -0.022,2,    40.0,2,   32.41,2,   30.42,2,      0.001,2
09AR20080322,       SR03,      17,          1,          9,          9,2,20080331,       1816,   -62.8502,   139.8517,       3179,  1200.0,   1.3665,  34.7383,2,  34.7388,2,   200.67,2,  199.87,2,   101.9,2,    2.24,2,   0.2063,2,   0.1089,2,   0.0112,2,  2256.5,2,  2350.3,2,  -0.021,2,    39.4,2,   32.17,2,   30.72,2,      0.001,2
09AR20080322,       SR03,      17,          1,          8,          8,2,20080331,       1816,   -62.8502,   139.8517,       3179,  1500.0,   1.1084,  34.7273,2,  34.7276,2,   203.36,2,  203.44,2,   109.9,2,    2.27,2,   0.1518,2,   0.0799,2,   0.0143,2,  2261.0,2,  2354.6,2,  -0.026,2,    39.9,2,   32.40,2,   31.19,2,      0.001,2
09AR20080322,       SR03,      17,          1,          7,          7,2,20080331,       1816,   -62.8502,   139.8517,       3179,  1801.4,   0.8364,  34.7127,2,  34.7125,2,   206.89,2,  207.09,2,   116.9,2,    2.31,2,   0.2027,2,   0.1038,2,   0.0132,2,  2261.0,2,  2356.8,2,  -0.031,2,    39.9,2,   33.92,2,   31.49,2,      0.001,2
09AR20080322,       SR03,      17,          1,          6,          6,2,20080331,       1816,   -62.8502,   139.8517,       3179,  2099.8,   0.6205,  34.7019,2,-999.0000,9,   210.47,2,  210.03,2,   122.8,2,    2.35,2,   0.2368,2,   0.1155,2,   0.0117,2,  2262.3,2,  2357.1,6,  -0.028,2,    39.7,2,   33.76,2,   31.80,2,      0.001,2
09AR20080322,       SR03,      17,          1,          5,          5,2,20080331,       1816,   -62.8502,   139.8517,       3179,  2399.8,   0.3913,  34.6903,2,  34.6905,2,   215.55,2,  215.30,2,   126.1,2,    2.36,2,   0.4135,2,   0.2081,2,   0.0233,2,  2262.6,2,  2355.0,2,  -0.034,2,    39.3,2,   33.49,2,   31.80,2,      0.001,2
09AR20080322,       SR03,      17,          1,          4,          4,2,20080331,       1816,   -62.8502,   139.8517,       3179,  2699.1,   0.2285,  34.6837,2,  34.6839,2,   220.40,2,  220.33,2,   127.0,2,    2.34,2,   0.6154,2,   0.3153,2,   0.0405,2,  2265.7,2,  2355.2,2,  -0.038,2,    39.2,2,   34.64,2,   30.99,3,      0.001,2
09AR20080322,       SR03,      17,          1,          3,          3,2,20080331,       1816,   -62.8502,   139.8517,       3179,  2999.5,   0.0850,  34.6781,2,  34.6770,2,   225.54,2,  225.02,2,   127.8,2,    2.34,2,   0.8689,2,   0.4315,2,   0.0501,2,  2262.1,2,  2355.4,2,  -0.037,2,    39.6,2,   34.33,2,   30.83,3,      0.001,2
09AR20080322,       SR03,      17,          1,          2,          2,2,20080331,       1816,   -62.8502,   139.8517,       3179,  3172.7,  -0.0152,  34.6732,2,  34.6721,2,   229.01,2,  229.15,2,   126.1,2,    2.33,2,   1.1455,2,   0.5817,2,   0.0701,2,  2261.4,6,  2354.1,2,  -0.039,2,    39.9,2,   34.72,2,   30.83,3,      0.001,2
09AR20080322,       SR03,      17,          1,          1,          1,2,20080331,       1816,   -62.8502,   139.8517,       3179,  3218.4,  -0.0567,  34.6707,2,  34.6699,2,   230.67,2,  230.41,2,   125.3,2,    2.34,2,   1.2992,2,   0.6490,2,   0.0833,2,  2261.5,2,  2353.5,6,  -0.017,2,    39.2,2,   34.28,2,   30.98,3,      0.001,2
09AR20080322,       SR03,      18,          1,         24,         24,2,20080401,       0047,   -62.3607,   139.8407,       3866,     5.2,   1.8974,  33.7869,2,  33.7883,2,   325.89,2,  324.66,2,    12.6,2,    1.68,2,   5.6120,2,   2.9907,2,   0.4935,2,  2142.0,6,  2279.6,2,   0.154,2,  -999.0,9, -999.00,9,   25.63,2,      3.372,2
09AR20080322,       SR03,      18,          1,         23,         23,2,20080401,       0047,   -62.3607,   139.8407,       3866,     5.1,   1.8961,  33.7868,2,-999.0000,9,   325.89,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.207,2,  -999.0,9, -999.00,9, -999.00,9,      3.377,2
09AR20080322,       SR03,      18,          1,         22,         22,2,20080401,       0047,   -62.3607,   139.8407,       3866,     5.2,   1.8969,  33.7868,2,-999.0000,9,   325.89,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.200,2,  -999.0,9, -999.00,9, -999.00,9,      3.373,2
09AR20080322,       SR03,      18,          1,         21,         21,2,20080401,       0047,   -62.3607,   139.8407,       3866,    30.4,   1.5577,  33.8045,2,  33.8014,2,   326.17,2,  325.73,2,    13.7,2,    1.71,2,   5.6175,6,   2.9893,6,   0.5148,6,  2145.6,2,  2281.6,2,   0.909,2,  -999.0,9, -999.00,9,   25.78,2,      2.657,2
09AR20080322,       SR03,      18,          1,         20,         20,2,20080401,       0047,   -62.3607,   139.8407,       3866,    49.9,   1.3733,  33.8175,2,  33.8194,2,   324.36,2,  327.20,2,    15.4,2,    1.75,2,   5.7859,2,   3.0404,2,   0.5198,2,  2150.0,2,  2281.6,2,   1.534,2,  -999.0,9, -999.00,9,   25.86,2,      2.215,2
09AR20080322,       SR03,      18,          1,         19,         19,2,20080401,       0047,   -62.3607,   139.8407,       3866,    74.6,  -0.0077,  34.0294,2,  34.0484,2,   300.32,2,  299.52,2,    39.0,2,    2.18,2,   5.3015,2,   2.7463,2,   0.4863,2,  2192.1,2,  2293.1,2,   0.749,2,  -999.0,9, -999.00,9,   30.17,2,      1.715,2
09AR20080322,       SR03,      18,          1,         18,         18,2,20080401,       0047,   -62.3607,   139.8407,       3866,   100.7,   1.2974,  34.2925,2,  34.2934,2,   245.76,2,  223.15,2,    58.4,2,    2.38,2,   2.9749,2,   1.5451,2,   0.2440,2,  2230.2,2,  2308.6,2,   0.100,2,  -999.0,9, -999.00,9,   33.27,2,      1.276,2
09AR20080322,       SR03,      18,          1,         17,         17,2,20080401,       0047,   -62.3607,   139.8407,       3866,   150.7,   1.9416,  34.4549,2,  34.4546,2,   185.73,2,  185.45,2,    70.4,2,    2.46,2,   1.5637,2,   0.8072,2,   0.1232,2,  2248.4,2,  2321.4,2,  -0.005,2,  -999.0,9, -999.00,9,   35.24,2,      0.533,2
09AR20080322,       SR03,      18,          1,         16,         16,2,20080401,       0047,   -62.3607,   139.8407,       3866,   201.6,   1.9921,  34.5181,2,  34.5154,2,   176.39,2,  178.50,2,    74.9,2,    2.45,2,   1.2044,2,   0.6101,2,   0.0953,2,  2252.2,2,  2324.7,6,  -0.009,2,  -999.0,9, -999.00,9,   35.24,2,      0.001,2
09AR20080322,       SR03,      18,          1,         15,         15,2,20080401,       0047,   -62.3607,   139.8407,       3866,   300.1,   2.1133,  34.6183,2,  34.6189,2,   172.86,2,  172.79,2,    79.6,2,    2.36,2,   0.5975,2,   0.3176,2,   0.0388,2,  2254.9,2,  2334.0,2,  -0.007,2,  -999.0,9, -999.00,9,   34.20,2,      0.001,2
