BOTTLE,20131114PRINUNIVRMK
# 11/12/13 Initialized README file 					 
# Data source: A.Rios, revised 11/14/2013				 
# SHIP: HESPERIDES					 
# Cruise: FICARAM_XV					 
# Region: Atlantic Ocean; A17 extended north to Gibralter 
# EXPOCODE: 29HE20130320					 
# DATES: 3/20 - 5/22/2013 					 
# Chief Scientist: A.F. Rios					 
# 108 stations with 24 place Rosette 
# Hydro: Who - Fiz F. Perez/Jose Luis Pelegri; Status - final 
# 	Notes:	CTDSAL only			 
# Nuts: Mercedes de la Paz/ Fernando Alonso/Elena Royo; Status - final	 
# 	Notes: 				 
# O2: Who - Anton Velo/Maribel Garcia-Ibañez; Status - final			 
# 	Notes: 				 
# TA: Who - Fiz F. Perez/A. Velo/Maribel Garcia-Ibañez  ; Status - final		 
# 	Notes: 				 
# pH: Who - Fiz F. Perez/Xose A. Padin/Maribel Garcia-Ibañez; Status - final 
# 	Notes: SWS @ 25C						 
# References:					 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  29HE20130320,    52,  1,     15,2,20130412,2058,-18.6350, -32.4000, 4279,    807.6,   4.1736,  34.3880,2,    191.1,2,    191.1,2,    33.79,2,    32.09,2,     2.06,2,   2300.5,2,   7.5957,2,    25.00,   4.1127
  29HE20130320,    52,  1,     16,2,20130412,2058,-18.6350, -32.4000, 4279,    706.2,   4.9896,  34.3844,2,    191.7,2,    191.8,2,    26.40,2,    30.57,2,     1.84,2,   2293.7,2,   7.6065,2,    25.00,   4.9325
  29HE20130320,    52,  1,     17,2,20130412,2058,-18.6350, -32.4000, 4279,    604.9,   6.5872,  34.4841,2,    183.0,2,    183.0,2,    18.23,2,    27.37,2,     1.74,2,   2293.6,2,   7.6298,2,    25.00,   6.5312
  29HE20130320,    52,  1,     18,2,20130412,2058,-18.6350, -32.4000, 4279,    504.7,   9.0949,  34.7223,2,    168.9,2,    169.6,2,    12.18,2,    23.11,2,     1.54,2,   2299.7,2,   7.6679,2,    25.00,   9.0389
  29HE20130320,    52,  1,     19,2,20130412,2058,-18.6350, -32.4000, 4279,    403.6,  11.6542,  35.0068,2,    180.1,2,    177.9,2,     6.73,2,    16.25,2,     0.96,2,   2308.8,2,   7.7474,2,    25.00,  11.6021
  29HE20130320,    52,  1,     20,2,20130412,2058,-18.6350, -32.4000, 4279,    303.6,  15.2515,  35.5074,2,    196.0,2,    195.9,2,     3.11,2,     7.32,2,     0.26,2,   2335.0,2,   7.8597,2,    25.00,  15.2047
  29HE20130320,    52,  1,     21,2,20130412,2058,-18.6350, -32.4000, 4279,    202.7,  20.8664,  36.6279,2,    196.2,2,    196.4,2,     1.53,2,     1.33,2,     0.05,2,   2402.9,2,   7.9601,2,    25.00,  20.8274
  29HE20130320,    52,  1,     22,2,20130412,2058,-18.6350, -32.4000, 4279,    101.8,  23.9967,  37.2240,2,    216.6,2,    215.7,2,     1.11,2,     0.01,2,    -0.01,2,   2442.7,2,   8.0267,2,    25.00,  23.9751
  29HE20130320,    52,  1,     23,2,20130412,2058,-18.6350, -32.4000, 4279,     52.1,  27.6109,  37.5425,2,    202.8,2,    202.7,2,     0.97,2,     0.01,2,    -0.03,2,   2463.3,2,   8.0453,2,    25.00,  27.5987
  29HE20130320,    52,  1,     24,2,20130412,2058,-18.6350, -32.4000, 4279,      7.1,  28.1679,  37.5838,2,    198.6,2,    199.1,2,     0.94,2,     0.01,2,    -0.02,2,   2465.3,2,   8.0586,2,    25.00,  28.1662
  29HE20130320,    53,  1,      1,2,20130413,0707,-17.8320, -31.6340, 4676,   4738.0,   0.4402,  34.6834,2,    220.6,2,    220.1,2,   124.20,2,    31.77,2,     2.08,2,   2359.5,2,-999.0000,9,  -999.00,   0.0719
  29HE20130320,    53,  1,      2,2,20130413,0707,-17.8320, -31.6340, 4676,   4738.3,   0.4403,  34.6834,2,    220.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2359.2,2,-999.0000,9,  -999.00,   0.0720
  29HE20130320,    53,  1,      3,2,20130413,0707,-17.8320, -31.6340, 4676,   4573.0,   0.6660,  34.7064,2,    222.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2354.9,2,-999.0000,9,  -999.00,   0.3088
  29HE20130320,    53,  1,      4,2,20130413,0707,-17.8320, -31.6340, 4676,   4060.9,   1.6935,  34.8156,2,    240.0,2,    240.0,2,    72.45,2,    25.45,2,     1.57,2,   2343.1,2,-999.0000,9,  -999.00,   1.3615
  29HE20130320,    53,  1,      5,2,20130413,0707,-17.8320, -31.6340, 4676,   3551.5,   2.5525,  34.9037,2,    254.3,2,    253.8,2,    36.03,2,    20.36,2,     1.24,2,   2326.6,2,-999.0000,9,  -999.00,   2.2531
  29HE20130320,    53,  1,      6,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.8,   2.7719,  34.9174,2,    251.5,2,    250.4,2,    32.51,2,    20.51,2,     1.21,2,   2323.3,2,-999.0000,9,  -999.00,   2.5220
  29HE20130320,    53,  1,      7,2,20130413,0707,-17.8320, -31.6340, 4676,   3040.6,   2.7737,  34.9173,2,    251.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5237
  29HE20130320,    53,  1,      8,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.8,   2.7724,  34.9173,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5225
  29HE20130320,    53,  1,      9,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.3,   2.7720,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5221
  29HE20130320,    53,  1,     10,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.7,   2.7733,  34.9175,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5234
  29HE20130320,    53,  1,     11,2,20130413,0707,-17.8320, -31.6340, 4676,   3040.1,   2.7736,  34.9175,2,    251.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     12,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.7,   2.7734,  34.9174,2,    251.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5235
  29HE20130320,    53,  1,     13,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.8,   2.7736,  34.9175,2,    251.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     14,2,20130413,0707,-17.8320, -31.6340, 4676,   3040.1,   2.7736,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     15,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.1,   2.7732,  34.9176,2,    251.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5233
  29HE20130320,    53,  1,     16,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.7,   2.7735,  34.9175,2,    251.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     17,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.9,   2.7736,  34.9174,2,    251.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     18,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.2,   2.7733,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5234
  29HE20130320,    53,  1,     19,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.4,   2.7735,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     20,2,20130413,0707,-17.8320, -31.6340, 4676,   3040.1,   2.7737,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5237
  29HE20130320,    53,  1,     21,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.2,   2.7735,  34.9175,2,    251.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5236
  29HE20130320,    53,  1,     22,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.4,   2.7734,  34.9175,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5235
  29HE20130320,    53,  1,     23,2,20130413,0707,-17.8320, -31.6340, 4676,   3039.1,   2.7737,  34.9174,2,    251.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2323.3,2,-999.0000,9,  -999.00,   2.5238
  29HE20130320,    53,  1,     24,2,20130413,0707,-17.8320, -31.6340, 4676,   2784.4,   2.8668,  34.9223,2,    250.5,2,    248.6,2,    31.79,2,    20.18,2,     1.22,2,   2324.7,2,-999.0000,9,  -999.00,   2.6411
  29HE20130320,    53,  2,      1,2,20130413,1218,-17.8320, -31.6340, 4676,   3043.9,   2.7931,  34.9174,2,    252.0,2,    251.8,2,    32.53,2,    20.46,2,     1.22,2,   2323.4,2,   7.7208,2,    25.00,   2.5423
  29HE20130320,    53,  2,      2,2,20130413,1218,-17.8320, -31.6340, 4676,   2784.6,   2.8866,  34.9218,2,    251.4,2,    250.6,2,    30.99,2,    20.47,2,     1.22,2,   2324.6,2,   7.7163,2,    25.00,   2.6605
  29HE20130320,    53,  2,      3,2,20130413,1218,-17.8320, -31.6340, 4676,   2529.1,   3.0057,  34.9251,2,    249.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2328.5,2,-999.0000,9,  -999.00,   2.8028
  29HE20130320,    53,  2,      4,2,20130413,1218,-17.8320, -31.6340, 4676,   2275.1,   3.1718,  34.9339,2,    250.6,2,    250.0,2,    27.50,2,    20.33,2,     1.20,2,   2332.8,2,   7.7182,2,    25.00,   2.9907
  29HE20130320,    53,  2,      5,2,20130413,1218,-17.8320, -31.6340, 4676,   2022.2,   3.3791,  34.9332,2,    245.8,2,    245.3,2,    26.15,2,    20.68,2,     1.23,2,   2321.8,2,   7.7132,2,    25.00,   3.2188
  29HE20130320,    53,  2,      6,2,20130413,1218,-17.8320, -31.6340, 4676,   1818.6,   3.7072,  34.9446,2,    242.6,2,    241.7,2,    22.60,2,    20.54,2,     1.22,2,   2319.0,2,   7.7079,2,    25.00,   3.5613
  29HE20130320,    53,  2,      7,2,20130413,1218,-17.8320, -31.6340, 4676,   1614.8,   3.8734,  34.9035,2,    225.2,2,    224.5,2,    25.30,2,    22.91,2,     1.41,2,   2319.3,2,   7.6878,2,    25.00,   3.7443
  29HE20130320,    53,  2,      8,2,20130413,1218,-17.8320, -31.6340, 4676,   1413.0,   4.0979,  34.8398,2,    205.7,2,    205.0,2,    27.18,2,    25.44,2,     1.57,2,   2318.5,2,   7.6561,2,    25.00,   3.9848
  29HE20130320,    53,  2,      9,2,20130413,1218,-17.8320, -31.6340, 4676,   1211.0,   3.9831,  34.6929,2,    186.0,2,    185.6,2,    32.64,2,    29.89,2,     1.86,2,   2314.7,2,   7.6118,2,    25.00,   3.8893
  29HE20130320,    53,  2,     10,2,20130413,1218,-17.8320, -31.6340, 4676,   1008.7,   3.7365,  34.5152,2,    183.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2310.0,2,-999.0000,9,  -999.00,   3.6621
  29HE20130320,    53,  2,     11,2,20130413,1218,-17.8320, -31.6340, 4676,   1009.1,   3.7369,  34.5150,2,    183.2,2,    183.4,2,    39.56,2,    31.77,2,     2.06,2,   2310.1,2,   7.5894,2,    25.00,   3.6625
  29HE20130320,    53,  2,     12,2,20130413,1218,-17.8320, -31.6340, 4676,    807.5,   4.2669,  34.4115,2,    182.3,2,    183.5,2,    33.07,2,    32.07,2,     2.06,2,   2300.7,2,   7.5844,2,    25.00,   4.2054
  29HE20130320,    53,  2,     13,2,20130413,1218,-17.8320, -31.6340, 4676,    807.2,   4.2675,  34.4116,2,    181.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2300.6,2,-999.0000,9,  -999.00,   4.2060
  29HE20130320,    53,  2,     14,2,20130413,1218,-17.8320, -31.6340, 4676,    605.3,   6.0149,  34.4491,2,    183.5,2,    183.3,2,    20.92,2,    29.58,2,     1.79,2,   2294.4,2,   7.6139,2,    25.00,   5.9615
  29HE20130320,    53,  2,     15,2,20130413,1218,-17.8320, -31.6340, 4676,    503.4,   8.1906,  34.6459,2,    160.0,2,    160.4,2,    14.80,2,    26.10,2,     1.57,2,   2296.4,2,   7.6318,2,    25.00,   8.1382
  29HE20130320,    53,  2,     16,2,20130413,1218,-17.8320, -31.6340, 4676,    403.0,  11.0667,  34.9442,2,    164.5,2,    166.9,2,     8.18,2,    19.06,2,     1.04,2,   2305.4,2,   7.7093,2,    25.00,  11.0164
  29HE20130320,    53,  2,     17,2,20130413,1218,-17.8320, -31.6340, 4676,    302.1,  14.2922,  35.3634,2,    188.0,2,    188.8,2,     3.92,2,     9.91,2,     0.55,2,   2325.2,2,   7.8217,2,    25.00,  14.2476
  29HE20130320,    53,  2,     18,2,20130413,1218,-17.8320, -31.6340, 4676,    301.9,  14.2692,  35.3595,2,    187.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2324.9,2,-999.0000,9,  -999.00,  14.2247
  29HE20130320,    53,  2,     19,2,20130413,1218,-17.8320, -31.6340, 4676,    202.7,  20.2427,  36.4903,2,    198.6,2,    198.1,2,     1.63,2,     1.86,2,     0.05,2,   2391.8,2,   7.9472,2,    25.00,  20.2046
  29HE20130320,    53,  2,     20,2,20130413,1218,-17.8320, -31.6340, 4676,    145.6,  22.5085,  36.9766,2,    210.7,2,    209.5,2,     1.13,2,     0.01,2,    -0.01,2,   2428.6,2,   8.0051,2,    25.00,  22.4790
  29HE20130320,    53,  2,     21,2,20130413,1218,-17.8320, -31.6340, 4676,    101.3,  23.7208,  37.1245,2,    221.7,2,    220.5,2,     1.09,2,     0.01,2,     0.00,2,   2437.7,2,   8.0297,2,    25.00,  23.6995
  29HE20130320,    53,  2,     22,2,20130413,1218,-17.8320, -31.6340, 4676,     51.6,  27.2361,  37.5118,2,    203.8,2,    204.4,2,     0.95,2,     0.01,2,    -0.02,2,   2462.3,2,   8.0539,2,    25.00,  27.2241
  29HE20130320,    53,  2,     23,2,20130413,1218,-17.8320, -31.6340, 4676,      5.8,  27.8171,  37.5565,2,    199.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2465.8,2,-999.0000,9,  -999.00,  27.8157
  29HE20130320,    53,  2,     24,2,20130413,1218,-17.8320, -31.6340, 4676,      5.9,  27.8211,  37.5565,2,    199.1,2,    199.1,2,     0.91,2,    -0.01,2,    -0.01,2,   2465.9,2,   8.0499,2,    25.00,  27.8197
  29HE20130320,    54,  1,      1,2,20130413,2049,-17.4020, -30.7690, 4877,   4937.2,   0.4447,  34.6821,2,    219.7,2,    220.6,2,   125.49,2,    32.76,2,     2.10,2,   2362.9,2,   7.5984,2,    25.00,   0.0536
  29HE20130320,    54,  1,      2,2,20130413,2049,-17.4020, -30.7690, 4877,   4574.8,   1.1158,  34.7517,2,    229.1,2,    229.5,2,    97.24,2,    29.17,2,     1.85,2,   2360.2,2,   7.6402,2,    25.00,   0.7437
  29HE20130320,    54,  1,      3,2,20130413,2049,-17.4020, -30.7690, 4877,   4064.5,   1.9006,  34.8380,2,    244.2,2,    243.6,2,    62.27,2,    24.42,2,     1.46,2,   2344.4,2,   7.6912,2,    25.00,   1.5622
  29HE20130320,    54,  1,      4,2,20130413,2049,-17.4020, -30.7690, 4877,   3548.9,   2.4889,  34.8983,2,    253.5,2,    252.7,2,    37.53,2,    21.11,2,     1.26,2,   2329.1,2,   7.7180,2,    25.00,   2.1915
  29HE20130320,    54,  1,      5,2,20130413,2049,-17.4020, -30.7690, 4877,   3041.4,   2.6821,  34.9077,2,    248.8,2,    248.6,2,    35.89,2,    21.13,2,     1.26,2,   2327.0,2,   7.7173,2,    25.00,   2.4340
  29HE20130320,    54,  1,      6,2,20130413,2049,-17.4020, -30.7690, 4877,   2785.3,   2.7605,  34.9115,2,    247.8,2,    247.5,2,    34.63,2,    21.39,2,     1.26,2,   2328.2,2,   7.7164,2,    25.00,   2.5369
  29HE20130320,    54,  1,      7,2,20130413,2049,-17.4020, -30.7690, 4877,   2529.9,   2.8749,  34.9182,2,    248.0,2,    248.0,2,    31.89,2,    20.77,2,     1.26,2,   2329.5,2,   7.7166,2,    25.00,   2.6744
  29HE20130320,    54,  1,      8,2,20130413,2049,-17.4020, -30.7690, 4877,   2276.5,   3.0279,  34.9234,2,    247.2,2,    247.1,2,    30.17,2,    20.61,2,     1.24,2,   2330.5,2,   7.7178,2,    25.00,   2.8491
  29HE20130320,    54,  1,      9,2,20130413,2049,-17.4020, -30.7690, 4877,   2022.9,   3.1849,  34.9235,2,    244.4,2,    244.4,2,    28.81,2,    21.07,2,     1.24,2,   2324.7,2,   7.7199,2,    25.00,   3.0275
  29HE20130320,    54,  1,     10,2,20130413,2049,-17.4020, -30.7690, 4877,   1818.8,   3.4104,  34.9229,2,    240.0,2,    240.0,2,    26.99,2,    21.86,2,     1.33,2,   2319.3,2,   7.7083,2,    25.00,   3.2686
  29HE20130320,    54,  1,     11,2,20130413,2049,-17.4020, -30.7690, 4877,   1617.1,   3.5906,  34.8865,2,    226.1,2,    225.9,2,    28.23,2,    23.15,2,     1.42,2,   2318.3,2,   7.6873,2,    25.00,   3.4648
  29HE20130320,    54,  1,     12,2,20130413,2049,-17.4020, -30.7690, 4877,   1413.3,   3.9630,  34.8414,2,    208.5,2,    208.9,2,    27.71,2,    25.53,2,     1.57,2,   2318.1,2,   7.6600,2,    25.00,   3.8513
  29HE20130320,    54,  1,     13,2,20130413,2049,-17.4020, -30.7690, 4877,   1211.1,   3.9715,  34.7009,2,    187.6,2,    187.3,2,    32.12,2,    29.30,2,     1.88,2,   2314.1,2,   7.6155,2,    25.00,   3.8778
  29HE20130320,    54,  1,     14,2,20130413,2049,-17.4020, -30.7690, 4877,   1010.9,   3.7760,  34.5051,2,    181.8,2,    182.2,2,    38.27,2,    33.05,2,     2.10,2,   2309.4,2,   7.5866,2,    25.00,   3.7012
  29HE20130320,    54,  1,     15,2,20130413,2049,-17.4020, -30.7690, 4877,    807.2,   4.2182,  34.4019,2,    185.9,2,    186.2,2,    32.83,2,    32.60,2,     2.08,2,   2301.1,2,   7.5886,2,    25.00,   4.1571
  29HE20130320,    54,  1,     16,2,20130413,2049,-17.4020, -30.7690, 4877,    707.5,   4.8664,  34.4082,2,    179.9,2,    180.5,2,    28.46,2,    31.86,2,     2.03,2,   2296.5,2,   7.5896,2,    25.00,   4.8098
  29HE20130320,    54,  1,     17,2,20130413,2049,-17.4020, -30.7690, 4877,    606.3,   6.0854,  34.4668,2,    173.2,2,    173.9,2,    21.37,2,    30.19,2,     1.88,2,   2295.2,2,   7.6039,2,    25.00,   6.0316
  29HE20130320,    54,  1,     18,2,20130413,2049,-17.4020, -30.7690, 4877,    505.5,   8.1379,  34.6301,2,    171.1,2,    169.9,2,    14.02,2,    25.12,2,     1.54,2,   2296.4,2,   7.6453,2,    25.00,   8.0855
  29HE20130320,    54,  1,     19,2,20130413,2049,-17.4020, -30.7690, 4877,    402.5,  10.9916,  34.9247,2,    176.2,2,    174.5,2,     7.92,2,    18.09,2,     1.06,2,   2305.1,2,   7.7224,2,    25.00,  10.9416
  29HE20130320,    54,  1,     20,2,20130413,2049,-17.4020, -30.7690, 4877,    302.7,  14.5232,  35.3918,2,    193.3,2,    192.7,2,     3.54,2,     8.70,2,     0.52,2,   2327.5,2,   7.8365,2,    25.00,  14.4780
  29HE20130320,    54,  1,     21,2,20130413,2049,-17.4020, -30.7690, 4877,    202.1,  20.9286,  36.6397,2,    198.5,2,    198.1,2,     1.52,2,     1.42,2,     0.08,2,   2402.9,2,   7.9559,2,    25.00,  20.8897
  29HE20130320,    54,  1,     22,2,20130413,2049,-17.4020, -30.7690, 4877,    102.5,  23.5880,  37.0945,2,    220.0,2,    219.3,2,     1.12,2,    -0.02,2,     0.03,2,   2434.1,2,   8.0287,2,    25.00,  23.5665
  29HE20130320,    54,  1,     23,2,20130413,2049,-17.4020, -30.7690, 4877,     51.6,  27.0941,  37.4217,2,    205.3,2,    208.6,2,     1.02,2,    -0.01,2,     0.03,2,   2454.6,2,   8.0466,2,    25.00,  27.0821
  29HE20130320,    54,  1,     24,2,20130413,2049,-17.4020, -30.7690, 4877,      7.2,  27.8408,  37.4825,2,    198.7,2,    199.1,2,     0.96,2,    -0.03,2,     0.04,2,   2459.6,2,   8.0499,2,    25.00,  27.8391
  29HE20130320,    55,  1,      1,2,20130414,0730,-16.2870, -30.7090, 4924,   4981.9,   0.4455,  34.6816,2,    220.5,2,    220.4,2,   125.96,2,    33.03,2,     2.12,2,   2367.8,2,   7.6006,2,    25.00,   0.0492
  29HE20130320,    55,  1,      2,2,20130414,0730,-16.2870, -30.7090, 4924,   4573.4,   1.1627,  34.7562,2,    229.7,2,    229.9,2,    96.07,2,    28.61,2,     1.81,2,   2362.6,2,   7.6483,2,    25.00,   0.7893
  29HE20130320,    55,  1,      3,2,20130414,0730,-16.2870, -30.7090, 4924,   4063.1,   2.0263,  34.8508,2,    246.6,2,    246.0,2,    57.20,2,    23.61,2,     1.44,2,   2344.9,2,   7.7010,2,    25.00,   1.6844
  29HE20130320,    55,  1,      4,2,20130414,0730,-16.2870, -30.7090, 4924,   3548.2,   2.5277,  34.9019,2,    254.0,2,    253.2,2,    36.05,2,    20.66,2,     1.22,2,   2332.1,2,   7.7230,2,    25.00,   2.2293
  29HE20130320,    55,  1,      5,2,20130414,0730,-16.2870, -30.7090, 4924,   3039.5,   2.6911,  34.9086,2,    248.9,2,    248.4,2,    35.45,2,    21.27,2,     1.26,2,   2331.3,2,   7.7199,2,    25.00,   2.4430
  29HE20130320,    55,  1,      6,2,20130414,0730,-16.2870, -30.7090, 4924,   2785.0,   2.7563,  34.9071,2,    245.9,2,    246.0,2,    35.52,2,    21.40,2,     1.28,2,   2332.2,2,   7.7157,2,    25.00,   2.5328
  29HE20130320,    55,  1,      7,2,20130414,0730,-16.2870, -30.7090, 4924,   2530.0,   2.8567,  34.9127,2,    246.3,2,    245.6,2,    33.97,2,    21.42,2,     1.29,2,   2330.6,2,   7.7172,2,    25.00,   2.6565
  29HE20130320,    55,  1,      8,2,20130414,0730,-16.2870, -30.7090, 4924,   2275.2,   3.0039,  34.9198,2,    246.4,2,    246.0,2,    31.67,2,    21.12,2,     1.24,2,   2328.8,2,   7.7165,2,    25.00,   2.8257
  29HE20130320,    55,  1,      9,2,20130414,0730,-16.2870, -30.7090, 4924,   2020.7,   3.1821,  34.9134,2,    240.3,2,    240.0,2,    30.60,2,    21.76,2,     1.30,2,   2327.6,2,   7.7087,2,    25.00,   3.0250
  29HE20130320,    55,  1,     10,2,20130414,0730,-16.2870, -30.7090, 4924,   1818.5,   3.4261,  34.9145,2,    236.5,2,    236.6,2,    27.74,2,    21.93,2,     1.32,2,   2320.5,2,   7.7033,2,    25.00,   3.2841
  29HE20130320,    55,  1,     11,2,20130414,0730,-16.2870, -30.7090, 4924,   1616.5,   3.8877,  34.9285,2,    231.0,2,    231.0,2,    22.66,2,    22.12,2,     1.36,2,   2321.2,2,   7.6964,2,    25.00,   3.7582
  29HE20130320,    55,  1,     12,2,20130414,0730,-16.2870, -30.7090, 4924,   1412.2,   4.1598,  34.8742,2,    209.8,2,    209.5,2,    24.77,2,    24.74,2,     1.55,2,   2319.7,2,   7.6628,2,    25.00,   4.0460
  29HE20130320,    55,  1,     13,2,20130414,0730,-16.2870, -30.7090, 4924,   1210.7,   4.0752,  34.7272,2,    187.0,2,    186.5,2,    31.53,2,    28.93,2,     1.83,2,   2314.7,2,   7.6171,2,    25.00,   3.9805
  29HE20130320,    55,  1,     14,2,20130414,0730,-16.2870, -30.7090, 4924,   1211.3,   4.0762,  34.7265,2,    186.5,2,   -999.0,9,    31.52,2,    28.99,2,     1.82,2,   2314.7,2,-999.0000,9,  -999.00,   3.9815
  29HE20130320,    55,  1,     15,2,20130414,0730,-16.2870, -30.7090, 4924,   1008.7,   3.7563,  34.5182,2,    183.0,2,    182.3,2,    38.62,2,    32.24,2,     2.04,2,   2310.5,2,   7.5880,2,    25.00,   3.6818
  29HE20130320,    55,  1,     16,2,20130414,0730,-16.2870, -30.7090, 4924,    804.8,   4.1361,  34.4030,2,    187.4,2,    187.6,2,    33.89,2,    32.33,2,     2.03,2,   2302.2,2,   7.5870,2,    25.00,   4.0757
  29HE20130320,    55,  1,     17,2,20130414,0730,-16.2870, -30.7090, 4924,    605.0,   5.7098,  34.4337,2,    183.2,2,    182.8,2,    22.39,2,    29.93,2,     1.84,2,   2292.7,2,   7.6092,2,    25.00,   5.6579
  29HE20130320,    55,  1,     18,2,20130414,0730,-16.2870, -30.7090, 4924,    504.3,   7.7474,  34.6116,2,    156.0,2,    157.0,2,    16.44,2,    27.94,2,     1.66,2,   2295.8,2,   7.6125,2,    25.00,   7.6966
  29HE20130320,    55,  1,     19,2,20130414,0730,-16.2870, -30.7090, 4924,    403.6,  10.3321,  34.8564,2,    168.3,2,    168.4,2,     9.41,2,    20.54,2,     1.13,2,   2301.6,2,   7.6921,2,    25.00,  10.2839
  29HE20130320,    55,  1,     20,2,20130414,0730,-16.2870, -30.7090, 4924,    302.5,  13.8714,  35.2964,2,    190.8,2,    189.8,2,     4.08,2,    10.29,2,     0.56,2,   2321.6,2,   7.8154,2,    25.00,  13.8277
  29HE20130320,    55,  1,     21,2,20130414,0730,-16.2870, -30.7090, 4924,    201.8,  19.1256,  36.2590,2,    191.8,2,    190.6,2,     1.94,2,     3.41,2,     0.12,2,   2378.8,2,   7.9214,2,    25.00,  19.0892
  29HE20130320,    55,  1,     22,2,20130414,0730,-16.2870, -30.7090, 4924,    129.3,  23.1737,  37.1117,2,    210.7,2,    208.5,2,     1.07,2,    -0.05,2,     0.00,2,   2434.2,2,   8.0114,2,    25.00,  23.1469
  29HE20130320,    55,  1,     23,2,20130414,0730,-16.2870, -30.7090, 4924,     51.6,  26.5609,  37.3685,2,    210.0,2,    210.1,2,     0.99,2,    -0.05,2,     0.00,2,   2449.2,2,   8.0527,2,    25.00,  26.5491
