EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W,D14C-DOC,D14C-DOC_FLAG_W,D14C-DOC_ERROR,D13C-DOC,D13C-DOC_FLAG_W,D13C-DOC_ERROR
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,,/MILLE,,/MILLE,/MILLE,,/MILLE
33AT20120324,A22,21,1,27,27,2,20120330,2338,34.7398,-66.5807,5187,369.5,17.968,36.551,2,36.5513,2,204,2,201.7,2,0.98,2,4.43,2,0.01,2,0.19,2,2.107,2,1.351,2,0.035,2,-999,5,2112.3,2,2388.91,2,7.9768,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.37,2,51.86,2,8.5,2,-999,-999,17.9037,17.9696,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,26,26,2,20120330,2335,34.7398,-66.5807,5187,439.6,17.6177,36.4875,2,36.4869,2,202.2,2,197.9,2,1.35,2,5.39,2,0.01,2,0.25,2,2.121,2,1.353,2,0.034,2,-999,5,2118.5,2,2385.39,2,7.9614,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.37,2,50.33,2,9.77,2,-999,-999,17.5422,17.6184,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,25,25,2,20120330,2333,34.7398,-66.5807,5187,539.2,16.4581,36.2614,2,36.2599,2,181.8,2,182.8,2,2.53,2,8.78,2,0,2,0.48,2,2.157,2,1.321,2,0.031,2,-999,5,2132.8,2,2374.54,2,7.9114,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.37,2,48.88,2,12.02,2,-999,-999,16.3695,16.4521,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,24,24,2,20120330,2330,34.7398,-66.5807,5187,638.4,14.6183,35.9335,2,35.9439,2,166.3,2,166.1,2,4.62,2,13.21,2,0,2,0.77,2,2.021,2,1.198,2,0.024,2,-999,5,2161,2,2358.12,2,7.8453,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.3,2,47.74,2,16.84,2,-999,-999,14.5212,14.6287,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,23,23,2,20120330,2327,34.7398,-66.5807,5187,742.2,12.1213,35.5466,2,35.5477,2,149.3,2,146.9,2,8.8,2,19.48,2,0,2,1.2,2,1.6,2,0.927,2,0.021,2,-999,5,2183.9,2,2339.46,2,7.7546,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.26,2,47.01,2,23.35,2,-999,-999,12.0211,12.1281,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,22,22,2,20120330,2325,34.7398,-66.5807,5187,842.4,9.8937,35.2815,2,35.2808,2,143.3,2,146.2,2,12.33,2,22.88,2,0,2,1.44,2,1.255,2,0.716,2,0.02,2,-999,5,2188,6,2326.57,2,7.6978,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.29,2,46.25,2,26.32,2,-999,-999,9.7931,9.8945,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,21,21,2,20120330,2322,34.7398,-66.5807,5187,944.4,8.0329,35.1307,2,35.1315,2,161.7,2,162.3,2,14.05,2,23.47,2,0,2,1.51,2,1.238,2,0.681,2,0.033,2,-999,5,2190.8,2,2322.15,2,7.6774,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.48,2,45.57,2,25.77,2,-999,-999,7.9323,8.037,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,20,20,2,20120330,2319,34.7398,-66.5807,5187,1043.3,6.6516,35.082,2,35.0824,2,192.5,2,193.2,2,13.24,2,21.43,2,0,2,1.41,2,1.534,2,0.836,2,0.054,2,-999,5,2183.3,2,2318.89,2,7.6907,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.78,2,44.97,2,24.03,2,-999,-999,6.5505,6.6539,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,19,19,2,20120330,2316,34.7398,-66.5807,5187,1144.9,5.8537,35.0614,2,35.0614,2,214.6,2,214.4,2,12.7,2,20.1,2,0,2,1.33,2,1.675,2,0.938,2,0.069,2,-999,5,2176.7,2,2317.05,2,7.7032,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.95,2,44.55,2,22.97,2,-999,-999,5.7488,5.8657,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,18,18,2,20120330,2314,34.7398,-66.5807,5187,1246.5,5.4235,35.0676,2,35.0659,2,229,2,229,2,12.31,2,19.2,2,0,2,1.27,2,1.77,2,0.97,2,0.081,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.13,2,44.48,2,22.24,2,-999,-999,5.3124,5.4232,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,17,17,2,20120330,2311,34.7398,-66.5807,5187,1347.9,4.9527,35.0359,2,35.036,2,242,2,241.3,2,11.93,2,18.51,2,0,2,1.22,2,1.946,2,1.078,2,0.106,2,-999,5,2169.8,2,2315.4,2,7.7172,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.28,2,44.08,2,22.02,2,-999,-999,4.8364,4.9523,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,16,16,2,20120330,2308,34.7398,-66.5807,5187,1479.6,4.5583,35.0024,2,35.0015,2,251.6,2,251.7,2,11.69,2,18.07,2,0,2,1.2,2,2.221,2,1.217,2,0.126,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.53,2,44.58,2,22.82,2,-999,-999,4.4337,4.5592,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,15,15,2,20120330,2303,34.7398,-66.5807,5187,1684.4,4.272,34.9967,2,34.996,2,255.1,2,255.6,2,12.36,2,18.03,2,0,2,1.2,2,1.812,2,0.991,2,0.098,2,-999,5,2163.5,2,2309.18,2,7.7271,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.36,2,44.21,2,22.82,2,-999,-999,4.1312,4.2728,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,14,14,2,20120330,2258,34.7398,-66.5807,5187,1886.7,3.9447,34.9712,2,34.9712,2,261.5,2,261.3,2,12.76,2,17.81,2,0,2,1.18,2,1.796,2,0.977,2,0.1,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.32,2,44.31,2,22.59,2,-999,-999,3.789,3.9445,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,13,13,2,20120330,2254,34.7398,-66.5807,5187,2109,3.6762,34.9571,2,34.9561,2,264.4,2,264.3,2,13.6,2,17.76,2,0,2,1.19,2,1.605,2,0.827,2,0.082,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.42,2,44.13,2,20.65,2,-999,-999,3.503,3.6762,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,12,12,2,20120330,2248,34.7398,-66.5807,5187,2363.6,3.529,34.9619,2,34.9616,2,262.7,2,262.9,2,15.84,2,17.97,2,0,2,1.21,2,1.115,2,0.578,2,0.045,2,-999,5,2160.1,2,2311.34,2,7.7399,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.04,2,43.89,2,20.85,2,-999,-999,3.333,3.5272,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,11,11,2,20120330,2243,34.7398,-66.5807,5187,2618.2,3.3235,34.9559,2,34.9553,2,262.2,2,263.1,2,17.97,2,18.16,2,0,2,1.22,2,0.846,2,0.446,2,0.032,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.83,2,43.84,2,22.02,2,-999,-999,3.1056,3.324,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,10,10,2,20120330,2238,34.7398,-66.5807,5187,2875.5,3.1246,34.9455,2,34.9451,2,263.4,2,263.3,2,19.65,2,18.2,2,0,2,1.21,2,0.742,2,0.401,2,0.028,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.74,2,43.29,2,22.4,2,-999,-999,2.8842,3.1235,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,9,9,2,20120330,2232,34.7398,-66.5807,5187,3149.6,2.8754,34.9322,2,34.9313,2,265.6,2,265.1,2,21.24,2,18.15,2,0,2,1.22,2,0.714,2,0.376,2,0.029,2,-999,5,2163.7,2,2317.67,2,7.7426,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.75,2,43.32,2,22.44,2,-999,-999,2.6116,2.8756,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,8,8,2,20120330,2226,34.7398,-66.5807,5187,3449.4,2.6443,34.9182,2,34.9173,2,267.3,2,267,2,22.63,2,18.01,2,0,2,1.21,2,0.756,2,0.4,2,0.034,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.8,2,43.41,2,22.25,2,-999,-999,2.3537,2.6444,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,7,7,2,20120330,2220,34.7398,-66.5807,5187,3755.7,2.4628,34.906,2,34.9053,2,267.7,2,268.1,2,24.91,2,18.1,2,0,2,1.22,2,0.743,2,0.408,2,0.038,2,-999,5,2166.7,2,2319.88,2,7.741,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.78,2,42.88,2,20.6,2,-999,-999,2.1432,2.4621,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,6,6,2,20120330,2214,34.7398,-66.5807,5187,4063.5,2.35,34.897,2,34.8961,2,267.2,2,267.4,2,27.81,2,18.37,2,0,2,1.24,2,0.774,2,0.416,2,0.044,2,-999,5,2169.5,2,2322.69,2,7.7389,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.8,2,43,2,20.49,2,-999,-999,1.9986,2.3496,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,5,5,2,20120330,2208,34.7398,-66.5807,5187,4372.5,2.2984,34.8903,2,34.8896,2,266.1,2,266.1,2,30.5,2,18.71,2,0,2,1.28,2,0.756,2,0.409,2,0.048,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.76,2,42.9,2,22.47,2,-999,-999,1.9125,2.2985,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,4,4,2,20120330,2202,34.7398,-66.5807,5187,4679.5,2.2718,34.8842,2,34.8839,2,263.3,2,263.4,2,33.79,2,19.18,2,0,2,1.32,2,0.685,2,0.381,2,0.043,2,-999,5,2177.5,2,2332.45,2,7.7355,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.67,2,42.37,2,22.9,2,-999,-999,1.8498,2.2713,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,3,3,2,20120330,2156,34.7398,-66.5807,5187,4989.4,2.2604,34.8788,2,34.8782,2,260.3,2,260.5,2,37.22,2,19.73,2,0,2,1.36,2,0.563,2,0.316,2,0.035,2,-999,5,2182.6,2,2335.72,2,7.7338,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.53,2,42.19,2,22.94,2,-999,-999,1.8004,2.2601,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,2,2,2,20120330,2152,34.7398,-66.5807,5187,5143.4,2.241,34.8742,2,34.8737,2,257.9,2,258,2,40.56,2,20.29,2,0,2,1.41,2,0.405,2,0.233,2,0.028,2,-999,5,2186.4,2,2339.84,6,7.7326,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.39,2,42.21,2,22.37,2,-999,-999,1.7622,2.241,2,-999,9,-999,-999,9,-999
33AT20120324,A22,21,1,1,1,2,20120330,2149,34.7398,-66.5807,5187,5265.4,2.1989,34.867,2,34.867,2,254.6,2,254.3,2,45.15,2,21.05,2,0,2,1.44,2,0.266,2,0.16,2,0.019,2,-999,5,2193.9,6,2344.39,2,7.7313,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.27,2,42.13,2,24.27,2,-999,-999,1.7059,2.1987,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,36,36,2,20120331,648,34.2609,-66.2935,5219,3.8,19.4776,36.5699,2,36.5702,2,222.7,2,222.3,2,0.32,2,0.43,2,0.15,2,0.01,2,2.195,2,1.312,2,0.169,2,1.46,2,2083.9,6,2390.37,2,8.0419,2,25,0.481,2,0.01,1.738,2,-1.23,2,-999,9,-999,9,-999,6.955,2,0.031,-999,1,-999,9,-999,9,0.007,0.15,19.4769,19.479,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,35,35,2,20120331,646,34.2609,-66.2935,5219,20.6,19.4829,36.5697,2,36.57,2,223.6,2,222.9,2,0.31,2,0.42,2,0.15,2,0.01,2,2.184,2,1.32,2,0.166,2,1.42,2,2083,2,2392.48,6,8.0437,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.4791,19.4833,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,34,34,2,20120331,644,34.2609,-66.2935,5219,40.6,19.484,36.5699,2,36.5701,2,223.7,2,222.8,2,0.35,2,0.4,2,0.15,2,0.01,2,2.186,2,1.319,2,0.167,2,1.41,2,2083.6,2,2389.8,2,8.043,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.4766,19.485,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,33,33,2,20120331,642,34.2609,-66.2935,5219,65,19.4882,36.5699,2,36.5703,2,222.3,2,222.8,2,0.34,2,0.42,2,0.15,2,0.01,2,2.21,2,1.369,2,0.172,2,1.46,2,2085.6,2,2393.26,2,8.0421,2,25,0.528,2,0.012,1.7428,2,-1.36,2,-999,9,-999,9,-999,7.014,2,0.032,-999,1,-999,9,-999,9,0.007,0.15,19.4763,19.4916,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,32,32,2,20120331,640,34.2609,-66.2935,5219,90.7,19.494,36.5697,2,36.5699,2,221.7,2,222.5,2,0.34,2,0.41,2,0.15,2,0.01,2,2.186,2,1.319,2,0.163,2,1.41,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.4774,19.4945,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,31,31,2,20120331,637,34.2609,-66.2935,5219,138.1,19.503,36.5698,2,36.5675,2,221.8,2,222.1,2,0.31,2,0.45,2,0.15,2,0.01,2,2.217,2,1.193,2,0.162,2,1.44,2,2085,2,2392.79,2,8.0418,2,25,0.503,2,0.01,1.7543,2,-1.72,2,-999,9,-999,9,-999,6.999,2,0.031,-999,1,-999,9,-999,9,0.007,0.15,19.4777,19.5026,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,30,30,2,20120331,634,34.2609,-66.2935,5219,186.5,19.5071,36.5689,2,36.5688,2,220.9,2,221.8,2,0.31,2,0.51,2,0.15,2,0.01,2,2.217,2,1.286,2,0.163,2,1.46,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.4729,19.5075,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,29,29,2,20120331,632,34.2609,-66.2935,5219,237.6,19.4282,36.5607,2,36.5613,2,218.6,2,219.6,2,0.39,2,0.91,2,0.09,2,0.03,2,2.221,2,1.309,2,0.156,2,1.44,2,2088.2,2,2389.19,2,8.0357,4,25,0.49,2,0.01,1.7427,2,-1.36,2,-999,9,-999,9,-999,6.879,2,0.031,-999,1,-999,9,-999,9,0.007,0.15,19.3847,19.4302,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,28,28,2,20120331,630,34.2609,-66.2935,5219,278.5,19.157,36.6454,2,36.6452,2,190.8,2,191.5,2,0.73,2,3.15,2,0.01,2,0.13,2,2.278,2,1.303,2,0.046,2,1.26,2,2119.3,2,2394.19,2,7.9821,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.1065,19.1546,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,27,27,2,20120331,629,34.2609,-66.2935,5219,320.2,18.611,36.6189,2,36.62,2,195.5,2,195.5,2,0.89,2,3.64,2,0.01,2,0.15,2,2.335,2,1.377,2,0.033,2,1.28,2,2119.6,2,2391.12,2,7.9833,2,25,0.493,2,0.011,1.7356,2,-0.7,2,-999,9,-999,9,-999,6.996,2,0.031,-999,1,-999,9,-999,9,0.0069,0.15,18.554,18.6118,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,26,26,2,20120331,627,34.2609,-66.2935,5219,388,18.2194,36.5805,2,36.5806,2,198.9,2,199.4,2,0.99,2,4.08,2,0.01,2,0.19,2,2.361,2,1.31,2,0.037,2,1.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,18.1512,18.2188,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,25,25,2,20120331,624,34.2609,-66.2935,5219,468.6,17.8383,36.5274,2,36.5285,2,200.2,2,200.1,2,1.17,2,4.74,2,0,2,0.22,2,2.371,2,1.357,2,0.045,2,1.24,2,2122,2,2382.3,2,7.9727,3,25,0.522,2,0.01,1.7515,2,-0.54,2,-999,9,-999,9,-999,7.088,2,0.032,-999,1,-999,9,-999,9,0.007,0.15,17.757,17.8352,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,24,24,2,20120331,621,34.2609,-66.2935,5219,567.9,16.9475,36.3509,2,36.3425,2,187.4,2,186.6,2,2.12,2,7.59,2,0,2,0.4,2,2.413,2,1.276,2,0.033,2,1.12,2,-999,9,-999,9,-999,9,-999,0.49,2,0.01,1.7332,2,0.51,2,-999,9,-999,9,-999,7.079,2,0.032,-999,1,-999,9,-999,9,0.0069,0.15,16.8522,16.9459,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,23,23,2,20120331,619,34.2609,-66.2935,5219,669.5,14.9918,35.9926,2,35.9939,2,165.4,2,166,2,4.33,2,12.55,2,0,2,0.73,2,2.311,2,1.157,2,0.025,2,0.9,2,2156.4,2,2355.45,2,7.8562,2,25,0.46,2,0.01,1.7423,2,2.6,2,-999,9,-999,9,-999,7.242,2,0.033,-999,1,-999,9,-999,9,0.007,0.15,14.8882,14.9986,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,22,22,2,20120331,616,34.2609,-66.2935,5219,769.5,12.8026,35.6489,2,35.6601,2,153.9,2,157.7,2,7.24,2,16.95,2,0,2,1.03,2,2.045,2,1.05,2,0.029,2,0.84,2,2172.3,2,2338.8,2,7.7888,6,25,0.425,2,0.01,1.7738,2,3.58,2,-999,9,-999,9,-999,7.232,2,0.033,-999,1,-999,9,-999,9,0.0071,0.15,12.6949,12.8607,3,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,21,21,2,20120331,613,34.2609,-66.2935,5219,870.6,9.8969,35.2579,2,35.2574,2,138.9,2,136.8,2,13.4,2,24.04,2,0,2,1.51,2,1.309,2,0.617,2,0.02,2,0.52,2,2196.7,6,2321.08,2,7.6855,2,25,0.269,2,0.01,1.7861,2,4.93,2,-999,9,-999,9,-999,7.518,2,0.034,-999,1,-999,9,-999,9,0.0071,0.15,9.7928,9.875,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,20,20,2,20120331,611,34.2609,-66.2935,5219,971.1,7.6963,35.1158,2,35.1174,2,164.4,2,168.6,2,13.8,2,22.86,2,0,2,1.47,2,1.526,2,0.663,2,0.037,2,0.5,2,2195.5,2,2315.1,2,7.6818,2,25,0.317,2,0.009,1.8006,2,6.16,2,-999,9,-999,9,-999,7.583,2,0.034,-999,1,-999,9,-999,9,0.0072,0.15,7.5951,7.7076,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,19,19,2,20120331,608,34.2609,-66.2935,5219,1073.2,6.257,35.0622,2,35.0619,2,198.6,2,203.7,2,12.92,2,20.66,2,0,2,1.35,2,1.983,2,-999,5,0.077,2,-999,5,2186.7,2,2313.04,2,7.6935,2,25,0.361,2,0.009,1.8142,2,6.25,2,-999,9,-999,9,-999,7.743,2,0.035,-999,1,-999,9,-999,9,0.0073,0.15,6.1559,6.2444,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,18,18,2,20120331,605,34.2609,-66.2935,5219,1176.1,5.4403,35.0336,2,35.0332,2,225.2,2,226.3,2,12.11,2,19.25,2,0,2,1.28,2,2.38,2,1.069,2,0.106,2,0.65,2,-999,9,-999,9,-999,9,-999,0.409,2,0.012,1.8439,2,6.14,2,-999,9,-999,9,-999,7.842,2,0.035,-999,1,-999,9,-999,9,0.0074,0.15,5.3359,5.4413,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,17,17,2,20120331,603,34.2609,-66.2935,5219,1278.1,5.0361,35.0263,2,35.0275,2,238.5,2,238.1,2,11.87,2,18.57,2,0,2,1.23,2,2.445,2,1.232,2,0.115,2,0.64,2,-999,9,-999,9,-999,9,-999,0.413,2,0.012,1.8582,2,6.28,2,-999,9,-999,9,-999,7.972,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,4.9256,5.0365,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,16,16,2,20120331,600,34.2609,-66.2935,5219,1377.4,4.692,35.0075,2,35.0072,2,247.4,2,247.1,2,11.66,2,18.17,2,0,2,1.2,2,2.54,2,1.282,2,0.13,2,0.63,2,2171.4,2,2309.32,2,7.7179,2,25,0.426,2,0.011,1.8619,2,6.51,2,-999,9,-999,9,-999,7.947,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,4.5756,4.6922,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,15,15,2,20120331,556,34.2609,-66.2935,5219,1548.2,4.4198,34.999,2,34.9984,2,253.1,2,253.9,2,11.91,2,17.99,2,0,2,1.19,2,2.37,2,1.176,2,0.123,2,0.5,2,-999,9,-999,9,-999,9,-999,0.449,2,0.011,1.8629,2,6.85,2,-999,9,-999,9,-999,7.975,2,0.036,-999,1,-999,9,-999,9,0.0075,0.15,4.2902,4.4206,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,14,14,2,20120331,552,34.2609,-66.2935,5219,1752.5,4.0386,34.9741,2,34.9738,2,259.4,2,259.3,2,12.38,2,17.78,2,0,2,1.18,2,2.242,2,1.101,2,0.109,2,0.39,2,2166.9,2,2307.9,2,-999,9,-999,0.379,2,0.011,1.8523,2,7.7,2,-999,9,-999,9,-999,8.12,2,0.037,-999,1,-999,9,-999,9,0.0074,0.15,3.8944,4.0389,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,13,13,2,20120331,548,34.2609,-66.2935,5219,1957.9,3.8113,34.9655,2,34.9654,2,261.8,2,262.7,2,13.11,2,17.74,2,0,2,1.18,2,1.877,2,0.897,2,0.089,2,0.29,2,-999,9,-999,9,-999,9,-999,0.351,2,0.01,1.8569,2,7.88,2,-999,9,-999,9,-999,8.104,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,3.6506,3.8131,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,12,12,2,20120331,543,34.2609,-66.2935,5219,2191,3.6401,34.9638,2,34.9633,2,262.6,2,262.4,2,14.63,2,17.78,2,0,2,1.19,2,1.517,2,0.713,2,0.066,2,0.24,2,2164,2,2309.25,2,7.7371,2,25,0.292,2,0.01,1.8373,2,7.47,2,-999,9,-999,9,-999,8.028,2,0.036,-999,1,-999,9,-999,9,0.0073,0.15,3.4594,3.6406,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,11,11,2,20120331,538,34.2609,-66.2935,5219,2446.2,3.4482,34.9598,2,34.9594,2,262,2,261.8,2,16.63,2,17.97,2,0,2,1.2,2,1.146,2,0.535,2,0.04,2,0.16,2,-999,9,-999,9,-999,9,-999,0.234,2,0.011,1.8947,2,6.14,2,-999,9,-999,9,-999,8.249,2,0.037,-999,1,-999,9,-999,9,0.0076,0.15,3.2454,3.448,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,10,10,2,20120331,533,34.2609,-66.2935,5219,2698.1,3.2029,34.9482,2,34.9476,2,263.2,2,262.8,2,18.48,2,17.98,2,0,2,1.21,2,1.024,2,0.479,2,0.036,2,0.15,2,2165.6,2,2311.58,2,7.7424,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,2.9792,3.2035,2,-999,9,-999,-999,9,-999
33AT20120324,A22,22,1,9,9,2,20120331,527,34.2609,-66.2935,5219,2954.6,2.9764,34.9349,2,34.935,2,265,2,265.4,2,19.56,2,17.88,2,0,2,1.21,2,1.058,2,0.496,2,0.039,2,0.16,2,-999,9,-999,9,-999,9,-999,0.221,2,0.01,1.88,2,5.9,2,-999,9,-999,9,-999,8.225,2,0.037,-999,1,-999,9,-999,9,0.0075,0.15,2.7309,2.9766,2,-999,9,-999,-999,9,-999
