EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  74DI20080820, AR07W,    33,  1,     10,2,20080830,1748, 60.5652, -48.2232,  108,     78.2,   4.2432,  34.0997,2,-999.0000,9,   -999.0,9,     4.39,2,     8.12,2,     0.77,2,   -999.0,9,   -999.0,9,   4.2377
  74DI20080820, AR07W,    33,  1,     13,2,20080830,1748, 60.5652, -48.2232,  108,     53.1,   3.4335,  33.7401,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2093.3,2,   -999.0,9,   3.4302
  74DI20080820, AR07W,    33,  1,     14,2,20080830,1748, 60.5652, -48.2232,  108,     53.1,   3.5153,  33.7303,2,  33.7443,2,   -999.0,9,     3.91,2,     6.55,2,     0.71,2,   -999.0,9,   -999.0,9,   3.5119
  74DI20080820, AR07W,    33,  1,     17,2,20080830,1748, 60.5652, -48.2232,  108,     21.9,   3.1843,  32.1183,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2017.2,2,   -999.0,9,   3.1830
  74DI20080820, AR07W,    33,  1,     18,2,20080830,1748, 60.5652, -48.2232,  108,     21.9,   3.1845,  32.1247,2,-999.0000,9,   -999.0,9,     1.89,2,     2.21,2,     0.44,2,   -999.0,9,   -999.0,9,   3.1832
  74DI20080820, AR07W,    33,  1,     21,2,20080830,1748, 60.5652, -48.2232,  108,      6.7,   3.5065,  31.3034,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   1955.3,2,   -999.0,9,   3.5061
  74DI20080820, AR07W,    33,  1,     22,2,20080830,1748, 60.5652, -48.2232,  108,      6.7,   3.5359,  31.2267,2,  31.2836,2,   -999.0,9,     1.09,2,     0.57,2,     0.33,2,   -999.0,9,   -999.0,9,   3.5355
  74DI20080820, AR07W,    34,  1,      1,2,20080830,1900, 60.6070, -48.1747,  108,     98.2,   2.2888,  33.7031,2,-999.0000,9,    323.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.2835
  74DI20080820, AR07W,    34,  1,      2,2,20080830,1900, 60.6070, -48.1747,  108,     98.2,   2.2887,  33.7030,2,  33.7051,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.2834
  74DI20080820, AR07W,    34,  1,      5,2,20080830,1900, 60.6070, -48.1747,  108,     98.3,   2.2883,  33.7028,2,-999.0000,9,    324.5,2,     5.01,2,     7.67,2,     1.96,4,   -999.0,9,   -999.0,9,   2.2830
  74DI20080820, AR07W,    34,  1,      6,2,20080830,1900, 60.6070, -48.1747,  108,     98.3,   2.2883,  33.7028,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.2830
  74DI20080820, AR07W,    34,  1,      9,2,20080830,1900, 60.6070, -48.1747,  108,     76.6,   2.0367,  33.6162,2,-999.0000,9,   -999.0,9,     4.76,2,     7.21,2,     0.76,2,   -999.0,9,   -999.0,9,   2.0328
  74DI20080820, AR07W,    34,  1,     10,2,20080830,1900, 60.6070, -48.1747,  108,     76.6,   2.0263,  33.6148,2,  33.6174,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.0224
  74DI20080820, AR07W,    34,  1,     13,2,20080830,1900, 60.6070, -48.1747,  108,     52.5,   2.3323,  33.5419,2,-999.0000,9,   -999.0,9,     4.16,2,     6.57,2,     0.72,2,   -999.0,9,   -999.0,9,   2.3295
  74DI20080820, AR07W,    34,  1,     14,2,20080830,1900, 60.6070, -48.1747,  108,     52.5,   2.3225,  33.5353,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.3197
  74DI20080820, AR07W,    34,  1,     17,2,20080830,1900, 60.6070, -48.1747,  108,     22.1,   2.3108,  32.6729,2,-999.0000,9,    344.2,2,     2.44,2,     3.45,2,     0.55,2,   -999.0,9,   -999.0,9,   2.3097
  74DI20080820, AR07W,    34,  1,     18,2,20080830,1900, 60.6070, -48.1747,  108,     22.1,   2.3066,  32.6382,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.3055
  74DI20080820, AR07W,    34,  1,     21,2,20080830,1900, 60.6070, -48.1747,  108,      6.9,   3.7449,  31.6564,2,-999.0000,9,   -999.0,9,     0.94,2,     0.67,2,     0.31,2,   -999.0,9,   -999.0,9,   3.7445
  74DI20080820, AR07W,    34,  1,     22,2,20080830,1900, 60.6070, -48.1747,  108,      6.9,   3.8218,  31.5990,2,  31.8338,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.8214
  74DI20080820, AR07W,    35,  1,      1,2,20080831,2044, 58.6452, -50.4097, 3581,   3571.2,   1.7302,  34.9024,2,  34.9034,2,    301.6,2,     9.82,2,    13.89,2,     1.01,2,   -999.0,9,   -999.0,9,   1.4495
  74DI20080820, AR07W,    35,  1,      2,2,20080831,2044, 58.6452, -50.4097, 3581,   3476.4,   1.8314,  34.9012,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.5581
  74DI20080820, AR07W,    35,  1,      3,2,20080831,2044, 58.6452, -50.4097, 3581,   3372.4,   2.0502,  34.8963,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.7824
  74DI20080820, AR07W,    35,  1,      4,2,20080831,2044, 58.6452, -50.4097, 3581,   3269.1,   2.2701,  34.9019,2,-999.0000,9,   -999.0,9,    13.65,2,    15.09,2,     1.11,2,   -999.0,9,   -999.0,9,   2.0078
  74DI20080820, AR07W,    35,  1,      5,2,20080831,2044, 58.6452, -50.4097, 3581,   3166.4,   2.4027,  34.9052,2,-999.0000,9,   -999.0,9,    15.23,2,    15.63,2,     1.16,2,   -999.0,9,   -999.0,9,   2.1479
  74DI20080820, AR07W,    35,  1,      6,2,20080831,2044, 58.6452, -50.4097, 3581,   3064.8,   2.5082,  34.9097,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.2615
  74DI20080820, AR07W,    35,  1,      7,2,20080831,2044, 58.6452, -50.4097, 3581,   2859.9,   2.7249,  34.9193,2,-999.0000,9,   -999.0,9,    13.92,2,    15.91,2,     1.16,2,   -999.0,9,   -999.0,9,   2.4945
  74DI20080820, AR07W,    35,  1,      8,2,20080831,2044, 58.6452, -50.4097, 3581,   2654.2,   2.8827,  34.9163,2,  34.9171,2,   -999.0,9,    12.93,2,    15.90,2,     1.16,2,   -999.0,9,   -999.0,9,   2.6698
  74DI20080820, AR07W,    35,  1,      9,2,20080831,2044, 58.6452, -50.4097, 3581,   2449.4,   3.0159,  34.9113,2,-999.0000,9,    285.5,2,    12.17,2,    15.92,2,     1.16,2,   -999.0,9,   -999.0,9,   2.8207
  74DI20080820, AR07W,    35,  1,     10,2,20080831,2044, 58.6452, -50.4097, 3581,   2243.8,   3.1642,  34.9086,2,-999.0000,9,   -999.0,9,    11.62,2,    16.18,2,     1.17,2,   -999.0,9,   -999.0,9,   2.9863
  74DI20080820, AR07W,    35,  1,     11,2,20080831,2044, 58.6452, -50.4097, 3581,   2040.0,   3.2969,  34.9065,2,-999.0000,9,   -999.0,9,    11.27,2,    16.25,2,     1.18,2,   -999.0,9,   -999.0,9,   3.1363
  74DI20080820, AR07W,    35,  1,     12,2,20080831,2044, 58.6452, -50.4097, 3581,   1836.2,   3.4610,  34.9092,2,-999.0000,9,   -999.0,9,    11.10,2,    16.58,2,     1.19,2,   -999.0,9,   -999.0,9,   3.3169
  74DI20080820, AR07W,    35,  1,     13,2,20080831,2044, 58.6452, -50.4097, 3581,   1634.1,   3.5946,  34.9082,2,  34.9099,2,    281.5,2,    10.86,2,    16.48,2,     1.18,2,   -999.0,9,   -999.0,9,   3.4672
  74DI20080820, AR07W,    35,  1,     14,2,20080831,2044, 58.6452, -50.4097, 3581,   1429.5,   3.5804,  34.8847,2,-999.0000,9,   -999.0,9,    10.00,2,    16.11,2,     1.17,2,   -999.0,9,   -999.0,9,   3.4713
  74DI20080820, AR07W,    35,  1,     15,2,20080831,2044, 58.6452, -50.4097, 3581,   1225.1,   3.5379,  34.8672,2,-999.0000,9,   -999.0,9,     9.40,2,    15.70,2,     1.15,2,   -999.0,9,   -999.0,9,   3.4467
  74DI20080820, AR07W,    35,  1,     16,2,20080831,2044, 58.6452, -50.4097, 3581,   1021.4,   3.5317,  34.8587,2,  34.8605,2,   -999.0,9,     9.04,2,    15.68,2,     1.13,2,   -999.0,9,   -999.0,9,   3.4573
  74DI20080820, AR07W,    35,  1,     17,2,20080831,2044, 58.6452, -50.4097, 3581,    817.2,   3.5828,  34.8584,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.5243
  74DI20080820, AR07W,    35,  1,     18,2,20080831,2044, 58.6452, -50.4097, 3581,    614.0,   3.7573,  34.8711,2,-999.0000,9,   -999.0,9,     8.81,2,    15.59,2,     1.13,2,   -999.0,9,   -999.0,9,   3.7134
  74DI20080820, AR07W,    35,  1,     19,2,20080831,2044, 58.6452, -50.4097, 3581,    411.1,   3.9808,  34.8797,2,-999.0000,9,   -999.0,9,     8.53,2,    15.33,2,     1.11,2,   -999.0,9,   -999.0,9,   3.9513
  74DI20080820, AR07W,    35,  1,     20,2,20080831,2044, 58.6452, -50.4097, 3581,    207.8,   4.3383,  34.8859,2,-999.0000,9,   -999.0,9,     8.22,2,    15.40,2,     1.12,2,   -999.0,9,   -999.0,9,   4.3231
  74DI20080820, AR07W,    35,  1,     21,2,20080831,2044, 58.6452, -50.4097, 3581,    106.4,   4.1332,  34.8019,2,-999.0000,9,   -999.0,9,     8.03,2,    15.50,2,     1.13,2,   -999.0,9,   -999.0,9,   4.1257
  74DI20080820, AR07W,    35,  1,     22,2,20080831,2044, 58.6452, -50.4097, 3581,     40.6,   6.3326,  34.4204,2,  34.4313,2,    314.5,2,     1.33,2,     3.48,2,     0.49,2,   -999.0,9,   -999.0,9,   6.3291
  74DI20080820, AR07W,    35,  1,     23,2,20080831,2044, 58.6452, -50.4097, 3581,     30.4,   9.4678,  34.3204,2,-999.0000,9,   -999.0,9,     0.49,2,     0.65,2,     0.19,2,   -999.0,9,   -999.0,9,   9.4644
  74DI20080820, AR07W,    35,  1,     24,2,20080831,2044, 58.6452, -50.4097, 3581,     10.2,   9.7321,  34.3156,2,-999.0000,9,    288.7,2,     0.37,2,     0.30,2,     0.15,2,   -999.0,9,   -999.0,9,   9.7310
  74DI20080820, AR07W,    36,  1,      1,2,20080901,0344, 58.4505, -49.4733, 3571,   3561.9,   1.7215,  34.9022,2,  34.9033,2,    300.0,2,    10.03,2,    13.86,2,     1.02,2,   -999.0,9,   -999.0,9,   1.4420
  74DI20080820, AR07W,    36,  1,      2,2,20080901,0344, 58.4505, -49.4733, 3571,   3481.1,   1.8135,  34.8993,2,-999.0000,9,   -999.0,9,    10.37,2,    13.97,2,     1.03,2,   -999.0,9,   -999.0,9,   1.5402
  74DI20080820, AR07W,    36,  1,      3,2,20080901,0344, 58.4505, -49.4733, 3571,   3378.5,   2.0646,  34.8981,2,-999.0000,9,   -999.0,9,    11.89,2,    14.60,2,     1.06,2,   -999.0,9,   -999.0,9,   1.7958
  74DI20080820, AR07W,    36,  1,      4,2,20080901,0344, 58.4505, -49.4733, 3571,   3275.7,   2.2822,  34.9020,2,-999.0000,9,   -999.0,9,    13.29,2,    15.06,2,     1.10,2,   -999.0,9,   -999.0,9,   2.0189
  74DI20080820, AR07W,    36,  1,      5,2,20080901,0344, 58.4505, -49.4733, 3571,   3172.4,   2.4173,  34.9050,2,-999.0000,9,    286.8,2,    14.42,2,    15.46,2,     1.13,2,   -999.0,9,   -999.0,9,   2.1616
  74DI20080820, AR07W,    36,  1,      6,2,20080901,0344, 58.4505, -49.4733, 3571,   3068.9,   2.5481,  34.9110,2,-999.0000,9,   -999.0,9,    14.15,2,    15.62,2,     1.14,2,   -999.0,9,   -999.0,9,   2.3001
  74DI20080820, AR07W,    36,  1,      7,2,20080901,0344, 58.4505, -49.4733, 3571,   2863.0,   2.7753,  34.9189,2,-999.0000,9,   -999.0,9,    13.32,2,    15.84,2,     1.14,2,   -999.0,9,   -999.0,9,   2.5435
  74DI20080820, AR07W,    36,  1,      8,2,20080901,0344, 58.4505, -49.4733, 3571,   2656.3,   2.9120,  34.9138,2,  34.9157,2,   -999.0,9,    13.03,2,    16.06,2,     1.15,2,   -999.0,9,   -999.0,9,   2.6983
  74DI20080820, AR07W,    36,  1,      9,2,20080901,0344, 58.4505, -49.4733, 3571,   2451.1,   3.0586,  34.9111,2,-999.0000,9,   -999.0,9,    11.94,2,    15.93,2,     1.15,2,   -999.0,9,   -999.0,9,   2.8625
  74DI20080820, AR07W,    36,  1,     10,2,20080901,0344, 58.4505, -49.4733, 3571,   2246.0,   3.1929,  34.9082,2,-999.0000,9,   -999.0,9,    11.50,2,    16.25,2,     1.16,2,   -999.0,9,   -999.0,9,   3.0143
  74DI20080820, AR07W,    36,  1,     11,2,20080901,0344, 58.4505, -49.4733, 3571,   2040.7,   3.3444,  34.9065,2,  34.9080,2,    283.7,2,    11.27,2,    16.33,2,     1.18,2,   -999.0,9,   -999.0,9,   3.1830
  74DI20080820, AR07W,    36,  1,     12,2,20080901,0344, 58.4505, -49.4733, 3571,   1836.4,   3.5132,  34.9117,2,-999.0000,9,   -999.0,9,    10.96,2,    16.37,2,     1.18,2,   -999.0,9,   -999.0,9,   3.3684
  74DI20080820, AR07W,    36,  1,     13,2,20080901,0344, 58.4505, -49.4733, 3571,   1632.0,   3.6320,  34.9042,2,-999.0000,9,    280.9,2,    10.60,2,    16.54,2,     1.18,2,   -999.0,9,   -999.0,9,   3.5043
  74DI20080820, AR07W,    36,  1,     14,2,20080901,0344, 58.4505, -49.4733, 3571,   1429.2,   3.4694,  34.8624,2,-999.0000,9,   -999.0,9,     9.30,2,    15.74,2,     1.14,2,   -999.0,9,   -999.0,9,   3.3616
  74DI20080820, AR07W,    36,  1,     15,2,20080901,0344, 58.4505, -49.4733, 3571,   1225.0,   3.4692,  34.8557,2,-999.0000,9,   -999.0,9,     9.17,2,    15.78,2,     1.13,2,   -999.0,9,   -999.0,9,   3.3787
  74DI20080820, AR07W,    36,  1,     16,2,20080901,0344, 58.4505, -49.4733, 3571,   1020.3,   3.4974,  34.8533,2,  34.8551,2,   -999.0,9,     8.97,2,    15.61,2,     1.13,2,   -999.0,9,   -999.0,9,   3.4234
  74DI20080820, AR07W,    36,  1,     17,2,20080901,0344, 58.4505, -49.4733, 3571,    812.8,   3.5450,  34.8543,2,-999.0000,9,   -999.0,9,     8.76,2,    15.59,2,     1.12,2,   -999.0,9,   -999.0,9,   3.4870
  74DI20080820, AR07W,    36,  1,     18,2,20080901,0344, 58.4505, -49.4733, 3571,    613.4,   3.6566,  34.8587,2,-999.0000,9,   -999.0,9,     8.74,2,    15.64,2,     1.12,2,   -999.0,9,   -999.0,9,   3.6133
  74DI20080820, AR07W,    36,  1,     19,2,20080901,0344, 58.4505, -49.4733, 3571,    411.4,   3.9307,  34.8762,2,-999.0000,9,   -999.0,9,     8.50,2,    15.52,2,     1.12,2,   -999.0,9,   -999.0,9,   3.9014
  74DI20080820, AR07W,    36,  1,     20,2,20080901,0344, 58.4505, -49.4733, 3571,    209.0,   4.3526,  34.8911,2,-999.0000,9,   -999.0,9,     8.25,2,    15.47,2,     1.12,2,   -999.0,9,   -999.0,9,   4.3373
  74DI20080820, AR07W,    36,  1,     21,2,20080901,0344, 58.4505, -49.4733, 3571,    107.3,   4.2455,  34.8207,2,-999.0000,9,   -999.0,9,     7.98,2,    15.43,2,     1.13,2,   -999.0,9,   -999.0,9,   4.2378
  74DI20080820, AR07W,    36,  1,     22,2,20080901,0344, 58.4505, -49.4733, 3571,     36.3,   5.5326,  34.5222,2,-999.0000,9,    307.8,2,     3.57,2,     6.52,2,     0.78,2,   -999.0,9,   -999.0,9,   5.5297
  74DI20080820, AR07W,    36,  1,     23,2,20080901,0344, 58.4505, -49.4733, 3571,     20.3,   9.6960,  34.2686,2,-999.0000,9,   -999.0,9,     0.61,2,     0.88,2,     0.21,2,   -999.0,9,   -999.0,9,   9.6937
  74DI20080820, AR07W,    36,  1,     24,2,20080901,0344, 58.4505, -49.4733, 3571,      6.9,  10.0322,  34.2594,2,  34.2610,2,   -999.0,9,     0.33,2,     0.27,2,     0.14,2,   -999.0,9,   -999.0,9,  10.0314
  74DI20080820, AR07W,    37,  1,      1,2,20080901,1213, 57.8983, -48.9987, 3573,   3563.3,   1.7447,  34.9023,2,  34.9033,2,    303.9,2,     9.76,2,    13.83,2,     1.02,2,   -999.0,9,   -999.0,9,   1.4645
  74DI20080820, AR07W,    37,  1,      2,2,20080901,1213, 57.8983, -48.9987, 3573,   3563.3,   1.7448,  34.9024,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.4646
  74DI20080820, AR07W,    37,  1,      3,2,20080901,1213, 57.8983, -48.9987, 3573,   3481.6,   1.8515,  34.8982,2,-999.0000,9,   -999.0,9,    10.67,2,    13.97,2,     1.03,2,   -999.0,9,   -999.0,9,   1.5772
  74DI20080820, AR07W,    37,  1,      4,2,20080901,1213, 57.8983, -48.9987, 3573,   3326.8,   2.0814,  34.8964,2,-999.0000,9,   -999.0,9,    12.06,2,    14.37,2,     1.07,2,   -999.0,9,   -999.0,9,   1.8176
  74DI20080820, AR07W,    37,  1,      5,2,20080901,1213, 57.8983, -48.9987, 3573,   3172.4,   2.5639,  34.9102,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.3048
  74DI20080820, AR07W,    37,  1,      6,2,20080901,1213, 57.8983, -48.9987, 3573,   3068.4,   2.6596,  34.9144,2,  34.7540,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.4092
  74DI20080820, AR07W,    37,  1,      7,2,20080901,1213, 57.8983, -48.9987, 3573,   2863.9,   2.8252,  34.9179,2,-999.0000,9,   -999.0,9,    13.18,2,    15.58,2,     1.14,2,   -999.0,9,   -999.0,9,   2.5923
  74DI20080820, AR07W,    37,  1,      8,2,20080901,1213, 57.8983, -48.9987, 3573,   2656.1,   2.9457,  34.9131,2,-999.0000,9,   -999.0,9,    12.31,2,    15.77,2,     1.14,2,   -999.0,9,   -999.0,9,   2.7314
  74DI20080820, AR07W,    37,  1,      9,2,20080901,1213, 57.8983, -48.9987, 3573,   2444.5,   3.0868,  34.9110,2,-999.0000,9,   -999.0,9,    11.71,2,    15.63,2,     1.14,2,   -999.0,9,   -999.0,9,   2.8908
  74DI20080820, AR07W,    37,  1,     10,2,20080901,1213, 57.8983, -48.9987, 3573,   2245.5,   3.2175,  34.9076,2,-999.0000,9,   -999.0,9,    11.26,2,    16.13,2,     1.16,2,   -999.0,9,   -999.0,9,   3.0386
  74DI20080820, AR07W,    37,  1,     11,2,20080901,1213, 57.8983, -48.9987, 3573,   2031.6,   3.3556,  34.9059,2,-999.0000,9,   -999.0,9,    11.16,2,    16.00,2,     1.16,2,   -999.0,9,   -999.0,9,   3.1949
  74DI20080820, AR07W,    37,  1,     12,2,20080901,1213, 57.8983, -48.9987, 3573,   1837.7,   3.4946,  34.9071,2,-999.0000,9,   -999.0,9,    11.05,2,    16.12,2,     1.19,2,   -999.0,9,   -999.0,9,   3.3499
  74DI20080820, AR07W,    37,  1,     13,2,20080901,1213, 57.8983, -48.9987, 3573,   1632.0,   3.6019,  34.8991,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.4746
  74DI20080820, AR07W,    37,  1,     14,2,20080901,1213, 57.8983, -48.9987, 3573,   1222.1,   3.4535,  34.8553,2,-999.0000,9,   -999.0,9,     9.12,2,    15.52,2,     1.12,2,   -999.0,9,   -999.0,9,   3.3634
  74DI20080820, AR07W,    37,  1,     15,2,20080901,1213, 57.8983, -48.9987, 3573,   1020.1,   3.4456,  34.8484,2,  34.8505,2,   -999.0,9,     8.90,2,    15.46,2,     1.12,2,   -999.0,9,   -999.0,9,   3.3720
  74DI20080820, AR07W,    37,  1,     16,2,20080901,1213, 57.8983, -48.9987, 3573,    816.8,   3.4654,  34.8472,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.4076
  74DI20080820, AR07W,    37,  1,     17,2,20080901,1213, 57.8983, -48.9987, 3573,    612.1,   3.5272,  34.8476,2,-999.0000,9,   -999.0,9,     8.69,2,    15.60,2,     1.11,2,   -999.0,9,   -999.0,9,   3.4846
  74DI20080820, AR07W,    37,  1,     18,2,20080901,1213, 57.8983, -48.9987, 3573,    405.7,   3.6616,  34.8473,2,-999.0000,9,   -999.0,9,     8.47,2,    15.78,2,     1.10,2,   -999.0,9,   -999.0,9,   3.6336
  74DI20080820, AR07W,    37,  1,     19,2,20080901,1213, 57.8983, -48.9987, 3573,    206.0,   4.2633,  34.8916,2,-999.0000,9,   -999.0,9,     8.27,2,    15.50,2,     1.11,2,   -999.0,9,   -999.0,9,   4.2484
  74DI20080820, AR07W,    37,  1,     20,2,20080901,1213, 57.8983, -48.9987, 3573,    105.0,   4.1885,  34.8037,2,  34.8081,2,    297.1,2,     8.05,2,    15.42,2,     1.12,2,   -999.0,9,   -999.0,9,   4.1811
  74DI20080820, AR07W,    37,  1,     21,2,20080901,1213, 57.8983, -48.9987, 3573,     36.3,   5.7942,  34.6319,2,-999.0000,9,    316.7,2,     2.15,2,     6.71,2,     0.76,2,   -999.0,9,   -999.0,9,   5.7912
  74DI20080820, AR07W,    37,  1,     22,2,20080901,1213, 57.8983, -48.9987, 3573,     24.3,   9.7385,  34.3767,2,  34.4191,2,    296.8,2,     0.51,2,     0.77,2,     0.20,2,   -999.0,9,   -999.0,9,   9.7358
  74DI20080820, AR07W,    37,  1,     23,2,20080901,1213, 57.8983, -48.9987, 3573,     14.4,  10.5826,  34.4067,2,-999.0000,9,   -999.0,9,     0.42,2,     0.27,2,     0.15,2,   -999.0,9,   -999.0,9,  10.5809
  74DI20080820, AR07W,    37,  1,     24,2,20080901,1213, 57.8983, -48.9987, 3573,      9.5,  10.6411,  34.4086,2,-999.0000,9,   -999.0,9,     0.41,2,     0.25,2,     0.15,2,   -999.0,9,   -999.0,9,  10.6400
  74DI20080820, AR07W,    38,  1,      1,2,20080901,1950, 57.3590, -48.4863, 3480,   3470.5,   1.7180,  34.9025,2,  34.9039,2,    301.4,2,     9.49,2,    13.81,2,     1.00,2,   -999.0,9,   -999.0,9,   1.4481
  74DI20080820, AR07W,    38,  1,      2,2,20080901,1950, 57.3590, -48.4863, 3480,   3373.1,   1.8609,  34.9022,2,-999.0000,9,   -999.0,9,     9.42,2,    13.93,2,     1.01,2,   -999.0,9,   -999.0,9,   1.5976
  74DI20080820, AR07W,    38,  1,      3,2,20080901,1950, 57.3590, -48.4863, 3480,   3269.1,   2.1377,  34.9039,2,-999.0000,9,   -999.0,9,    10.76,2,    14.82,2,     1.05,2,   -999.0,9,   -999.0,9,   1.8785
  74DI20080820, AR07W,    38,  1,      4,2,20080901,1950, 57.3590, -48.4863, 3480,   3166.7,   2.3669,  34.9066,2,-999.0000,9,   -999.0,9,    12.18,2,    15.42,2,     1.08,2,   -999.0,9,   -999.0,9,   2.1129
  74DI20080820, AR07W,    38,  1,      5,2,20080901,1950, 57.3590, -48.4863, 3480,   3064.0,   2.5342,  34.9109,2,-999.0000,9,   -999.0,9,    13.66,2,    15.57,2,     1.12,2,   -999.0,9,   -999.0,9,   2.2870
  74DI20080820, AR07W,    38,  1,      6,2,20080901,1950, 57.3590, -48.4863, 3480,   2857.6,   2.7508,  34.9174,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.5201
  74DI20080820, AR07W,    38,  1,      7,2,20080901,1950, 57.3590, -48.4863, 3480,   2653.9,   2.9015,  34.9136,2,  34.9157,2,   -999.0,9,    12.35,2,    16.01,2,     1.14,2,   -999.0,9,   -999.0,9,   2.6883
  74DI20080820, AR07W,    38,  1,      8,2,20080901,1950, 57.3590, -48.4863, 3480,   2447.5,   3.0339,  34.9100,2,-999.0000,9,    288.6,2,    11.97,2,    16.44,2,     1.15,2,   -999.0,9,   -999.0,9,   2.8386
  74DI20080820, AR07W,    38,  1,      9,2,20080901,1950, 57.3590, -48.4863, 3480,   2238.5,   3.1714,  34.9064,2,-999.0000,9,   -999.0,9,    11.56,2,    16.54,2,     1.17,2,   -999.0,9,   -999.0,9,   2.9939
  74DI20080820, AR07W,    38,  1,     10,2,20080901,1950, 57.3590, -48.4863, 3480,   2034.4,   3.2704,  34.9004,2,-999.0000,9,    287.4,2,    11.57,2,    16.87,2,     1.18,2,   -999.0,9,   -999.0,9,   3.1107
  74DI20080820, AR07W,    38,  1,     11,2,20080901,1950, 57.3590, -48.4863, 3480,   1831.9,   3.4183,  34.9013,2,-999.0000,9,   -999.0,9,    11.40,2,    16.96,2,     1.19,2,   -999.0,9,   -999.0,9,   3.2752
  74DI20080820, AR07W,    38,  1,     12,2,20080901,1950, 57.3590, -48.4863, 3480,   1626.6,   3.5479,  34.9001,2,-999.0000,9,   -999.0,9,    11.02,2,    17.06,2,     1.20,2,   -999.0,9,   -999.0,9,   3.4217
  74DI20080820, AR07W,    38,  1,     13,2,20080901,1950, 57.3590, -48.4863, 3480,   1413.7,   3.5081,  34.8725,2,-999.0000,9,   -999.0,9,     9.89,2,    16.49,2,     1.16,2,   -999.0,9,   -999.0,9,   3.4012
  74DI20080820, AR07W,    38,  1,     14,2,20080901,1950, 57.3590, -48.4863, 3480,   1223.3,   3.4809,  34.8585,2,-999.0000,9,   -999.0,9,     9.32,2,    15.87,2,     1.13,2,   -999.0,9,   -999.0,9,   3.3904
  74DI20080820, AR07W,    38,  1,     15,2,20080901,1950, 57.3590, -48.4863, 3480,   1020.0,   3.4888,  34.8527,2,  34.8554,2,    302.1,2,     9.10,2,    16.10,2,     1.14,2,   -999.0,9,   -999.0,9,   3.4149
  74DI20080820, AR07W,    38,  1,     16,2,20080901,1950, 57.3590, -48.4863, 3480,    816.4,   3.5170,  34.8506,2,-999.0000,9,   -999.0,9,     8.93,2,    16.28,2,     1.13,2,   -999.0,9,   -999.0,9,   3.4589
  74DI20080820, AR07W,    38,  1,     17,2,20080901,1950, 57.3590, -48.4863, 3480,    613.1,   3.6227,  34.8462,2,-999.0000,9,   -999.0,9,     9.00,2,    16.20,2,     1.14,2,   -999.0,9,   -999.0,9,   3.5796
