BOTTLE,2013020413CCHSIOCBG
# NH4 flags changed from 0 to 9
#BOTTLE,20120530PRINUNIVRMK
# 2/17/2012 Initialized README file  
# Data source: Jeffrey Jackson 2/10/2012 
# SHIP: Hudson 
# Cruise: 18HU2011-009 
# Region: AR07W 
# EXPOCODE: 18HU20110506 
# DATES: 5/6 - 5/28/2011 
# Chief Scientist: Igor Yashayaev 
# 72 stations with 24 place Rosette 
# Hydro: Who - I.Yashayaev; Status -  final 
# 	Notes:  
# 	Salinity = .9993*CTDSAL + 0.0253; RSE=0.007488	 
# Nuts: Who - K.Azetsu-Scott; Status -  final 
# 	Notes: 
# 	All nutrients run in duplicate 
# O2: Who - K.Azetsu-Scott; Status - final 
# 	Notes: 
# 	Oxygen=1.0071*CTDOXY + 8.1454; RSE=3.2umol/kg 
# TCO2: Who - K.Azetsu-Scott; Status - final 
# 	Notes: adjusted to CRM 
# TA: Who - K.Azetsu-Scott; Status - final 
# 	Notes: adjusted to CRM 
# 	precision ~9umol/kg 
# 	Additional calibration of some station data 5/30/12 
# pHTot: Who - K.Azetsu-Scott; Status - preliminary 
# 	Notes: all flagged 3 
# CFC: Who - K.Azetsu-Scott; Status - final 
# 	Notes: includes CFC113, CCl4 and CL3Et 
# 	SIO-XX scale 
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C,,
  18HU20110506, AR07W,     4,  1, 378001,      1,2,20110506,1748, 44.2610, -63.3342,  154,    146.8,   7.8578,  34.0656,2,-999.0000,9,    164.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8434, 20110506,     1748
  18HU20110506, AR07W,     4,  1, 378002,      2,2,20110506,1748, 44.2610, -63.3342,  154,    145.1,   7.8524,  34.0641,2,-999.0000,9,    164.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8381, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378003,      3,2,20110506,1748, 44.2610, -63.3342,  154,    146.4,   7.8606,  34.0658,2,-999.0000,9,    164.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8462, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378004,      4,2,20110506,1748, 44.2610, -63.3342,  154,    145.1,   7.8550,  34.0647,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8407, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378005,      5,2,20110506,1748, 44.2610, -63.3342,  154,    146.1,   7.8627,  34.0664,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8483, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378006,      6,2,20110506,1748, 44.2610, -63.3342,  154,    145.7,   7.8568,  34.0647,2,-999.0000,9,    164.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8425, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378007,      7,2,20110506,1748, 44.2610, -63.3342,  154,    145.5,   7.8678,  34.0685,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8535, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378008,      8,2,20110506,1748, 44.2610, -63.3342,  154,    145.1,   7.8485,  34.0620,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8342, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378009,      9,2,20110506,1748, 44.2610, -63.3342,  154,    145.2,   7.8454,  34.0609,2,-999.0000,9,    164.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8311, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378010,     10,2,20110506,1748, 44.2610, -63.3342,  154,    144.7,   7.8213,  34.0538,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8071, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378011,     11,2,20110506,1748, 44.2610, -63.3342,  154,    145.4,   7.8421,  34.0593,2,-999.0000,9,    164.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8278, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378012,     12,2,20110506,1748, 44.2610, -63.3342,  154,    144.1,   7.8282,  34.0550,2,-999.0000,9,    164.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8141, 20110506,     1749
  18HU20110506, AR07W,     4,  1, 378013,     13,2,20110506,1748, 44.2610, -63.3342,  154,    144.1,   7.7521,  34.0267,2,-999.0000,9,    164.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.7380, 20110506,     1750
  18HU20110506, AR07W,     4,  1, 378014,     14,2,20110506,1748, 44.2610, -63.3342,  154,    145.0,   7.7404,  34.0244,2,-999.0000,9,    165.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.7263, 20110506,     1750
  18HU20110506, AR07W,     4,  1, 378015,     15,2,20110506,1748, 44.2610, -63.3342,  154,    144.2,   7.8237,  34.0509,2,  34.0458,2,    165.0,2,    169.1,6,    16.17,6,    15.24,6,     0.21,6,     1.32,6,     0.21,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.8096, 20110506,     1750
  18HU20110506, AR07W,     4,  1, 378016,     16,2,20110506,1748, 44.2610, -63.3342,  154,    100.2,   3.6377,  32.5624,2,-999.0000,9,    277.9,2,    289.1,2,     5.42,6,     6.18,6,     1.14,6,     0.87,6,     1.14,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.6314, 20110506,     1752
  18HU20110506, AR07W,     4,  1, 378017,     17,2,20110506,1748, 44.2610, -63.3342,  154,     79.8,   2.9041,  32.3220,2,-999.0000,9,    280.6,2,    289.7,2,     6.55,6,     6.63,6,     0.91,6,     1.02,6,     0.91,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.8996, 20110506,     1755
  18HU20110506, AR07W,     4,  1, 378018,     18,2,20110506,1748, 44.2610, -63.3342,  154,     59.1,   2.8813,  32.1946,2,-999.0000,9,    298.7,2,    309.0,2,     5.82,6,     4.54,6,     0.79,6,     0.75,6,     0.79,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.8780, 20110506,     1757
  18HU20110506, AR07W,     4,  1, 378019,     19,2,20110506,1748, 44.2610, -63.3342,  154,     51.1,   3.2868,  32.1267,2,-999.0000,9,    307.1,2,    322.6,2,     2.59,6,     2.41,6,     1.05,6,     0.61,6,     1.05,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.2838, 20110506,     1758
  18HU20110506, AR07W,     4,  1, 378020,     20,2,20110506,1748, 44.2610, -63.3342,  154,     40.4,   3.9945,  31.9871,2,  32.0071,2,    323.5,2,    334.6,6,     4.49,6,     0.39,6,     0.84,6,     0.44,6,     0.84,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.9919, 20110506,     1800
  18HU20110506, AR07W,     4,  1, 378021,     21,2,20110506,1748, 44.2610, -63.3342,  154,     29.5,   3.7955,  31.7494,2,-999.0000,9,    326.6,2,    336.5,2,     1.14,6,     0.56,6,     0.67,6,     0.45,6,     0.67,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.7937, 20110506,     1802
  18HU20110506, AR07W,     4,  1, 378022,     22,2,20110506,1748, 44.2610, -63.3342,  154,     20.7,   2.5167,  31.4187,2,-999.0000,9,    331.1,2,    340.4,2,     1.86,6,     1.87,6,     0.88,6,     0.56,6,     0.88,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.5157, 20110506,     1803
  18HU20110506, AR07W,     4,  1, 378023,     23,2,20110506,1748, 44.2610, -63.3342,  154,      9.7,   3.1871,  31.0253,2,-999.0000,9,    333.4,2,    343.4,2,     1.43,6,     1.09,6,     0.80,6,     0.50,6,      0.8,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.1866, 20110506,     1805
  18HU20110506, AR07W,     4,  1, 378024,     24,2,20110506,1748, 44.2610, -63.3342,  154,      1.7,   3.1994,  31.0317,2,  31.0439,2,    334.2,2,    343.9,6,     2.17,6,     1.12,6,     0.78,6,     0.48,6,     0.78,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.1993, 20110506,     1806
  18HU20110506, AR07W,     7,  1, 378025,      1,2,20110507,2215, 44.5630, -56.0873, 1990,   1960.0,   3.5905,  34.9383,2,  34.9430,2,    257.8,2,   -999.0,9,    13.69,6,    17.37,6,     0.47,6,     1.17,6,     0.47,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.4329, 20110507,     2215
  18HU20110506, AR07W,     7,  1, 378026,      2,2,20110507,2215, 44.5630, -56.0873, 1990,   1500.8,   3.9254,  34.9454,2,  34.9491,2,    256.0,2,    251.3,6,    11.75,6,    17.27,6,     0.28,6,     1.24,2,     0.28,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.8060, 20110507,     2222
  18HU20110506, AR07W,     7,  1, 378027,      3,2,20110507,2215, 44.5630, -56.0873, 1990,    999.4,   4.2381,  34.9429,2,  34.9465,2,    258.2,2,    269.1,6,    10.47,6,    17.01,6,     0.12,6,     1.14,6,     0.08,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.1599, 20110507,     2230
  18HU20110506, AR07W,     7,  1, 378028,      4,2,20110507,2215, 44.5630, -56.0873, 1990,    750.5,   4.5502,  34.9496,2,  34.9526,2,    251.1,2,    261.0,6,    10.69,6,    17.30,6,     0.28,6,     1.17,6,     0.28,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.4911, 20110507,     2234
  18HU20110506, AR07W,     7,  1, 378029,      5,2,20110507,2215, 44.5630, -56.0873, 1990,    500.4,   5.2359,  34.9411,2,-999.0000,9,    223.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.1948, 20110507,     2238
  18HU20110506, AR07W,     7,  1, 378030,      6,2,20110507,2215, 44.5630, -56.0873, 1990,    249.9,   8.3836,  35.0694,2,  35.0727,2,    152.0,2,    157.9,6,    13.97,6,    22.81,6,     0.19,6,     1.49,6,     0.19,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.3575, 20110507,     2242
  18HU20110506, AR07W,     7,  1, 378031,      7,2,20110507,2215, 44.5630, -56.0873, 1990,    101.0,  10.3353,  34.9202,2,-999.0000,9,    215.2,2,    237.6,6,     5.97,6,    11.21,6,     0.19,6,     0.85,6,     0.19,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  10.3234, 20110507,     2244
  18HU20110506, AR07W,     7,  1, 378032,      8,2,20110507,2215, 44.5630, -56.0873, 1990,     80.0,   8.0151,  34.2470,2,-999.0000,9,    240.7,2,   -999.0,9,     4.82,6,     9.17,6,     0.13,6,     0.80,6,     0.13,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.0071, 20110507,     2245
  18HU20110506, AR07W,     7,  1, 378033,      9,2,20110507,2215, 44.5630, -56.0873, 1990,     60.5,   6.4439,  33.5986,2,-999.0000,9,    278.6,2,   -999.0,9,     2.10,6,     3.72,6,     1.05,6,     0.57,6,     1.05,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   6.4387, 20110507,     2246
  18HU20110506, AR07W,     7,  1, 378034,     10,2,20110507,2215, 44.5630, -56.0873, 1990,     50.9,   5.9274,  33.2744,2,-999.0000,9,    300.4,2,   -999.0,9,     1.11,6,     1.58,6,     0.82,6,     0.47,6,     0.82,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.9232, 20110507,     2247
  18HU20110506, AR07W,     7,  1, 378035,     11,2,20110507,2215, 44.5630, -56.0873, 1990,     40.5,   5.5350,  33.1117,2,-999.0000,9,    309.1,2,   -999.0,9,     0.86,6,     0.89,6,     0.81,6,     0.42,6,     0.81,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.5318, 20110507,     2248
  18HU20110506, AR07W,     7,  1, 378036,     12,2,20110507,2215, 44.5630, -56.0873, 1990,     29.6,   5.6711,  33.0862,2,-999.0000,9,    311.7,2,   -999.0,9,     0.75,6,     0.65,6,     0.63,6,     0.39,6,     0.63,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.6688, 20110507,     2249
  18HU20110506, AR07W,     7,  1, 378037,     13,2,20110507,2215, 44.5630, -56.0873, 1990,     21.0,   6.2869,  33.0616,2,-999.0000,9,    312.9,2,   -999.0,9,     0.67,6,     0.18,6,     0.38,6,     0.34,6,     0.38,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   6.2851, 20110507,     2250
  18HU20110506, AR07W,     7,  1, 378038,     14,2,20110507,2215, 44.5630, -56.0873, 1990,     10.6,   6.7523,  33.0788,2,-999.0000,9,    311.9,2,   -999.0,9,     0.73,6,     0.00,6,     0.24,6,     0.32,6,     0.24,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   6.7514, 20110507,     2251
  18HU20110506, AR07W,     7,  1, 378039,     15,2,20110507,2215, 44.5630, -56.0873, 1990,      2.8,   7.0715,  33.0761,2,-999.0000,9,    310.9,2,   -999.0,9,     0.71,6,     0.00,6,     0.22,6,     0.32,6,     0.22,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.0712, 20110507,     2251
  18HU20110506, AR07W,     8,  1, 378040,      1,2,20110508,0300, 44.1220, -55.8995, 3073,   3152.0,   2.5682,  34.9116,2,  34.9209,2,    263.7,2,    274.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.3111, 20110508,      300
  18HU20110506, AR07W,     8,  1, 378041,      2,2,20110508,0300, 44.1220, -55.8995, 3073,   2631.8,   2.9239,  34.9265,2,  34.9297,2,    259.2,2,    271.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.7124, 20110508,      310
  18HU20110506, AR07W,     8,  1, 378042,      3,2,20110508,0300, 44.1220, -55.8995, 3073,   2101.9,   3.3556,  34.9342,2,  34.9374,2,    258.4,2,    270.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.1881, 20110508,      320
  18HU20110506, AR07W,     8,  1, 378043,      4,2,20110508,0300, 44.1220, -55.8995, 3073,   1548.8,   3.8464,  34.9465,2,  34.9484,2,    255.4,2,    267.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.7236, 20110508,      332
  18HU20110506, AR07W,     8,  1, 378044,      5,2,20110508,0300, 44.1220, -55.8995, 3073,   1099.0,   4.1101,  34.9339,2,-999.0000,9,    259.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.0244, 20110508,      340
  18HU20110506, AR07W,     8,  1, 378045,      6,2,20110508,0300, 44.1220, -55.8995, 3073,    650.5,   4.9231,  34.9809,2,  34.9844,2,    235.2,2,    244.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.8704, 20110508,      349
  18HU20110506, AR07W,     8,  1, 378046,      7,2,20110508,0300, 44.1220, -55.8995, 3073,    202.4,  10.4554,  35.3079,2,  35.3219,2,    141.6,2,    147.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  10.4311, 20110508,      358
  18HU20110506, AR07W,     8,  1, 378047,      8,2,20110508,0300, 44.1220, -55.8995, 3073,     20.0,   7.5288,  33.1896,2,  33.1904,2,    299.1,2,    310.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.5269, 20110508,      402
  18HU20110506, AR07W,     8,  1, 378048,      9,2,20110508,0300, 44.1220, -55.8995, 3073,     20.0,   7.5299,  33.1894,2,-999.0000,9,    298.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.5280, 20110508,      402
  18HU20110506, AR07W,     8,  1, 378049,     10,2,20110508,0300, 44.1220, -55.8995, 3073,     20.8,   7.5224,  33.1914,2,-999.0000,9,    299.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.5205, 20110508,      402
  18HU20110506, AR07W,     9,  1, 378050,      1,2,20110508,0624, 44.3510, -56.0002, 2622,   2627.4,   2.9377,  34.9250,2,  34.9294,2,    260.8,2,    272.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.7263, 20110508,      624
  18HU20110506, AR07W,     9,  1, 378051,      2,2,20110508,0624, 44.3510, -56.0002, 2622,   2102.3,   3.3550,  34.9329,2,  34.9339,2,    258.3,2,    270.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.1875, 20110508,      634
  18HU20110506, AR07W,     9,  1, 378052,      3,2,20110508,0624, 44.3510, -56.0002, 2622,   1702.2,   3.6732,  34.9420,2,  34.9422,2,    256.6,2,    268.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.5385, 20110508,      642
  18HU20110506, AR07W,     9,  1, 378053,      4,2,20110508,0624, 44.3510, -56.0002, 2622,   1402.1,   3.9354,  34.9472,2,  34.9498,2,    255.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.8248, 20110508,      648
  18HU20110506, AR07W,     9,  1, 378054,      5,2,20110508,0624, 44.3510, -56.0002, 2622,   1201.3,   4.0486,  34.9424,2,-999.0000,9,    257.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.9546, 20110508,      653
  18HU20110506, AR07W,     9,  1, 378055,      6,2,20110508,0624, 44.3510, -56.0002, 2622,    902.4,   4.2310,  34.9312,2,  34.9336,2,    260.9,2,    272.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.1611, 20110508,      659
  18HU20110506, AR07W,     9,  1, 378056,      7,2,20110508,0624, 44.3510, -56.0002, 2622,    203.4,   8.3754,  34.9818,2,  34.9860,2,    162.6,2,    168.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.3542, 20110508,      713
  18HU20110506, AR07W,     9,  1, 378057,      8,2,20110508,0624, 44.3510, -56.0002, 2622,     20.6,   6.4557,  32.9975,2,  32.9688,2,    310.9,2,    323.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   6.4539, 20110508,      718
  18HU20110506, AR07W,    10,  1, 378058,      1,2,20110508,1000, 44.6678, -56.1043, 1554,   1600.4,   3.8919,  34.9440,2,  34.9573,2,    255.4,2,    267.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.7638, 20110508,     1000
  18HU20110506, AR07W,    10,  1, 378059,      2,2,20110508,1000, 44.6678, -56.1043, 1554,   1253.9,   4.1012,  34.9375,2,  34.9396,2,    256.9,2,    270.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.0021, 20110508,     1005
  18HU20110506, AR07W,    10,  1, 378060,      3,2,20110508,1000, 44.6678, -56.1043, 1554,    781.0,   4.5113,  34.9430,2,  34.9447,2,    252.4,2,    263.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.4498, 20110508,     1012
  18HU20110506, AR07W,    10,  1, 378061,      4,2,20110508,1000, 44.6678, -56.1043, 1554,    203.7,   8.7417,  35.0025,2,  35.0550,2,    161.8,2,    164.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.7199, 20110508,     1022
  18HU20110506, AR07W,    10,  1, 378062,      5,2,20110508,1000, 44.6678, -56.1043, 1554,     14.0,   7.1232,  33.2070,2,  33.2112,2,    298.2,2,    312.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   7.1219, 20110508,     1025
  18HU20110506, AR07W,    13,  1, 378063,      1,2,20110508,1658, 44.8248, -56.1300,  550,    501.7,   4.8097,  34.9281,2,-999.0000,9,    241.2,2,    250.9,6,    11.54,6,    17.33,6,     0.27,6,     1.20,6,     0.27,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.7701, 20110508,     1658
  18HU20110506, AR07W,    13,  1, 378064,      2,2,20110508,1658, 44.8248, -56.1300,  550,    399.4,   5.2130,  34.9188,2,-999.0000,9,    226.3,2,    234.9,2,    11.87,6,    18.19,6,     0.32,6,     1.26,6,     0.32,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.1805, 20110508,     1700
  18HU20110506, AR07W,    13,  1, 378065,      3,2,20110508,1658, 44.8248, -56.1300,  550,    250.8,   8.0783,  34.9833,2,-999.0000,9,    166.4,2,    173.7,2,    12.28,6,    20.43,6,     0.37,6,     1.41,6,     0.37,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.0527, 20110508,     1703
  18HU20110506, AR07W,    13,  1, 378066,      4,2,20110508,1658, 44.8248, -56.1300,  550,    205.0,   9.0118,  35.0039,2,-999.0000,9,    173.6,2,    182.4,6,    10.17,6,    17.89,6,     0.17,6,     1.54,6,     0.17,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   8.9895, 20110508,     1705
  18HU20110506, AR07W,    13,  1, 378067,      5,2,20110508,1658, 44.8248, -56.1300,  550,    151.4,  10.4027,  35.1009,2,-999.0000,9,    177.0,2,    184.8,2,     8.29,6,    15.43,6,     0.35,6,     1.09,6,     0.35,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  10.3847, 20110508,     1706
  18HU20110506, AR07W,    13,  1, 378068,      6,2,20110508,1658, 44.8248, -56.1300,  550,    102.3,   4.5192,  33.6497,2,-999.0000,9,    247.4,2,    258.3,6,     9.34,6,    10.55,6,     1.52,6,     1.09,6,     1.52,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.5119, 20110508,     1708
  18HU20110506, AR07W,    13,  1, 378069,      7,2,20110508,1658, 44.8248, -56.1300,  550,     79.9,   3.4000,  33.2540,2,-999.0000,9,    281.1,2,    292.9,2,     5.99,6,     6.92,6,     1.47,6,     0.92,6,     1.47,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.3951, 20110508,     1709
  18HU20110506, AR07W,    13,  1, 378070,      8,2,20110508,1658, 44.8248, -56.1300,  550,     60.0,   5.2386,  33.1695,2,-999.0000,9,    304.1,2,    318.7,6,     0.74,6,     1.18,6,     1.13,6,     0.51,6,     1.13,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.2340, 20110508,     1710
  18HU20110506, AR07W,    13,  1, 378071,      9,2,20110508,1658, 44.8248, -56.1300,  550,     49.1,   5.1158,  33.0906,2,-999.0000,9,    315.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.1121, 20110508,     1711
  18HU20110506, AR07W,    13,  1, 378072,     10,2,20110508,1658, 44.8248, -56.1300,  550,     39.8,   5.4321,  33.0957,2,-999.0000,9,    311.8,2,    325.0,2,     0.54,6,     0.33,6,     0.56,6,     0.44,6,     0.56,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.4290, 20110508,     1712
  18HU20110506, AR07W,    13,  1, 378073,     11,2,20110508,1658, 44.8248, -56.1300,  550,     29.3,   4.6477,  32.9464,2,-999.0000,9,    318.3,2,    326.3,2,     0.60,6,     0.61,6,     0.72,6,     0.48,6,     0.72,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.6456, 20110508,     1712
  18HU20110506, AR07W,    13,  1, 378074,     12,2,20110508,1658, 44.8248, -56.1300,  550,     29.1,   4.6804,  32.9495,2,-999.0000,9,    319.0,2,   -999.0,9,     0.59,6,     0.59,6,     1.11,6,     0.54,6,     1.11,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.6783, 20110508,     1712
