BOTTLE,20070703WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20070703
#original HYD file: i08s_20030103hy.txt   Tue Jul  3 13:08:35 2007
#original SUM file: i08s_20030103su.txt   Mon Jul  2 17:56:24 2007
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,,DBAR,DEGC,PSS-78,,PSS-78,,UMOL/KG,,DEGC,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  09AR20030103,   UNK,     2,  1,     24,     24,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,      9.2,   1.0001,  33.8619,2,  33.8609,2,   -999.0,5,  0.9999,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     23,     23,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,     49.0,   0.3110,  33.8928,2,-999.0000,9,   -999.0,5,  0.3093,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     22,     22,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,     49.1,   0.3097,  33.8925,2,-999.0000,9,   -999.0,5,  0.3080,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     21,     21,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,     49.1,   0.3022,  33.8929,2,  33.8914,2,   -999.0,5,  0.3005,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     20,     20,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    100.0,  -0.1308,  34.2253,2,  34.2223,2,   -999.0,5, -0.1342,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     19,     19,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    150.4,   1.5384,  34.5052,2,  34.5022,2,   -999.0,5,  1.5314,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     18,     18,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    199.4,   1.6999,  34.5823,2,  34.5815,2,   -999.0,5,  1.6901,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     17,     17,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    248.0,   1.6749,  34.6122,2,  34.6113,2,   -999.0,5,  1.6626,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     16,     16,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    298.2,   1.7862,  34.6483,2,  34.6464,2,   -999.0,5,  1.7709,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     15,     15,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    298.2,   1.7872,  34.6486,2,  34.6474,2,   -999.0,5,  1.7719,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     14,     14,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    400.4,   1.7738,  34.6822,2,  34.6817,2,   -999.0,5,  1.7528,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     13,     13,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    400.7,   1.7724,  34.6827,2,-999.0000,9,   -999.0,5,  1.7514,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     11,     11,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    500.1,   1.7675,  34.7066,2,  34.7072,2,   -999.0,5,  1.7407,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     12,     12,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    501.3,   1.7714,  34.7074,2,  34.7066,2,   -999.0,5,  1.7445,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,     10,     10,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    595.3,   1.7291,  34.7246,2,  34.7268,2,   -999.0,5,  1.6968,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      9,      9,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    596.6,   1.7297,  34.7252,2,  34.7239,2,   -999.0,5,  1.6973,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      8,      8,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    699.4,   1.6280,  34.7297,2,  34.7296,2,   -999.0,5,  1.5899,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      7,      7,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    699.7,   1.6272,  34.7296,2,  34.7312,2,   -999.0,5,  1.5891,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      5,      5,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    800.3,   1.5616,  34.7335,2,  34.7363,2,   -999.0,5,  1.5177,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      6,      6,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    800.5,   1.5616,  34.7335,2,  34.7349,2,   -999.0,5,  1.5177,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      3,      3,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    899.7,   1.4992,  34.7371,2,  34.7384,2,   -999.0,5,  1.4495,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      4,      4,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,    899.8,   1.4989,  34.7372,2,  34.7394,2,   -999.0,5,  1.4492,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      1,      1,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,   1006.1,   1.4016,  34.7361,2,  34.7365,2,   -999.0,5,  1.3459,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     2,  1,      2,      2,2,20030111,1141,-61.2490, 104.8963, 4250,   -999,   1006.8,   1.4006,  34.7361,2,  34.7382,2,   -999.0,5,  1.3448,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     24,     24,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    101.2,   0.1642,  34.2565,2,-999.0000,9,   -999.0,5,  0.1605,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     23,     23,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    101.2,   0.1544,  34.2563,2,  34.2534,2,   -999.0,5,  0.1507,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     21,     21,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    249.1,   1.9448,  34.6232,2,-999.0000,9,   -999.0,5,  1.9319,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     20,     20,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    249.1,   1.9445,  34.6230,2,-999.0000,9,   -999.0,5,  1.9316,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     22,     22,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    249.2,   1.9448,  34.6231,2,  34.6223,2,   -999.0,5,  1.9319,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     19,     19,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    451.0,   1.8582,  34.6948,2,  34.6950,2,   -999.0,5,  1.8340,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     18,     18,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    798.2,   1.6538,  34.7356,2,  34.7365,2,   -999.0,5,  1.6095,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     17,     17,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    798.2,   1.6539,  34.7355,2,-999.0000,9,   -999.0,5,  1.6096,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     16,     16,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,    798.3,   1.6544,  34.7355,2,-999.0000,9,   -999.0,5,  1.6101,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     15,     15,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   1093.0,   1.4202,  34.7360,2,  34.7372,2,   -999.0,5,  1.3587,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     12,     12,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   1457.1,   1.1126,  34.7261,2,-999.0000,9,   -999.0,5,  1.0296,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     13,     13,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   1457.4,   1.1122,  34.7260,2,-999.0000,9,   -999.0,5,  1.0292,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     14,     14,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   1457.6,   1.1121,  34.7259,2,  34.7262,2,   -999.0,5,  1.0291,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     11,     11,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   1796.4,   0.8527,  34.7129,2,  34.7127,2,   -999.0,5,  0.7489,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      8,      8,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2101.4,   0.6402,  34.7019,2,-999.0000,9,   -999.0,5,  0.5169,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,     10,     10,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2101.5,   0.6390,  34.7019,2,  34.7021,2,   -999.0,5,  0.5157,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      9,      9,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2101.5,   0.6395,  34.7019,2,-999.0000,9,   -999.0,5,  0.5162,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      7,      7,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2500.6,   0.3867,  34.6896,2,  34.6898,2,   -999.0,5,  0.2367,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      4,      4,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2999.0,   0.1781,  34.6818,2,-999.0000,9,   -999.0,5, -0.0092,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      6,      6,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2999.1,   0.1777,  34.6818,2,  34.6809,2,   -999.0,5, -0.0096,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      5,      5,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   2999.1,   0.1779,  34.6817,2,-999.0000,9,   -999.0,5, -0.0094,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      3,      3,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   3498.4,   0.0484,  34.6769,2,  34.6770,2,   -999.0,5, -0.1807,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      1,      1,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   4305.2,  -0.1009,  34.6655,2,-999.0000,9,   -999.0,5, -0.4051,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     3,  1,      2,      2,2,20030111,1807,-61.2608, 103.3313, 4280,   -999,   4305.8,  -0.1007,  34.6655,2,  34.6652,2,   -999.0,5, -0.4050,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     4,  1,     24,     24,4,20030115,1751,-66.9177,  64.4955,  336,   -999,      6.0,  -0.0970,  33.3209,2,  33.3560,4,   -999.0,5, -0.0972,    364.2,2,    42.30,2,    23.31,2,     1.24,2
  09AR20030103,   UNK,     4,  1,     23,     23,4,20030115,1751,-66.9177,  64.4955,  336,   -999,     15.0,  -0.3403,  33.5048,2,  33.5462,4,   -999.0,5, -0.3408,    373.8,2,    40.20,2,    21.96,2,     1.15,2
  09AR20030103,   UNK,     4,  1,     22,     22,4,20030115,1751,-66.9177,  64.4955,  336,   -999,     20.5,   0.1418,  33.6936,2,  33.8126,4,   -999.0,5,  0.1411,    368.6,2,    41.50,2,    21.76,2,     1.19,2
  09AR20030103,   UNK,     4,  1,     21,     21,4,20030115,1751,-66.9177,  64.4955,  336,   -999,     31.6,  -0.4940,  33.9928,2,  34.0260,4,   -999.0,5, -0.4951,    357.0,2,    48.20,2,    23.37,2,     1.47,2
  09AR20030103,   UNK,     4,  1,     20,     20,2,20030115,1751,-66.9177,  64.4955,  336,   -999,     45.9,  -0.9750,  34.1403,2,  34.1291,2,   -999.0,5, -0.9764,    349.4,2,    53.80,2,    24.08,2,     1.68,2
  09AR20030103,   UNK,     4,  1,     19,     19,2,20030115,1751,-66.9177,  64.4955,  336,   -999,     61.7,  -1.1411,  34.1820,2,  34.1837,2,   -999.0,5, -1.1429,    342.1,2,    55.10,2,    25.22,2,     1.76,2
  09AR20030103,   UNK,     4,  1,     18,     18,4,20030115,1751,-66.9177,  64.4955,  336,   -999,     76.7,  -1.1964,  34.2580,2,  34.2777,4,   -999.0,5, -1.1986,    333.9,2,    58.60,2,    25.92,2,     1.82,2
  09AR20030103,   UNK,     4,  1,     17,     17,2,20030115,1751,-66.9177,  64.4955,  336,   -999,     91.0,  -1.3114,  34.3157,2,  34.3174,2,   -999.0,5, -1.3139,    324.1,2,    60.40,2,    26.08,2,     1.88,2
  09AR20030103,   UNK,     4,  1,     16,     16,4,20030115,1751,-66.9177,  64.4955,  336,   -999,    104.6,  -1.3100,  34.3337,2,  34.3431,4,   -999.0,5, -1.3128,    316.9,2,    61.60,2,    26.82,2,     1.90,2
  09AR20030103,   UNK,     4,  1,     15,     15,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    119.3,  -1.0738,  34.3928,2,  34.3976,2,    303.5,2, -1.0772,    303.3,2,    65.30,2,    28.23,2,     1.96,2
  09AR20030103,   UNK,     4,  1,     13,     13,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    134.7,  -1.1991,  34.4048,2,-999.0000,9,    299.9,2, -1.2028,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     4,  1,     14,     14,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    134.8,  -1.2118,  34.4051,2,  34.4036,2,    299.9,2, -1.2155,    299.6,2,    65.90,2,    28.77,2,     1.98,2
  09AR20030103,   UNK,     4,  1,     12,     12,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    134.8,  -1.1890,  34.4044,2,-999.0000,9,    299.9,2, -1.1928,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     4,  1,     11,     11,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    150.1,  -1.1002,  34.4203,2,  34.4248,2,    294.4,2, -1.1045,    293.5,2,    67.30,2,    28.30,2,     1.99,2
  09AR20030103,   UNK,     4,  1,     10,     10,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    169.2,  -1.0202,  34.4419,2,  34.4395,2,    288.9,2, -1.0251,    291.9,2,    68.00,2,    28.56,2,     1.98,2
  09AR20030103,   UNK,     4,  1,      9,      9,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    179.7,  -1.0455,  34.4481,2,  34.4487,2,    290.6,2, -1.0507,    291.8,2,    68.20,2,    28.84,2,     2.02,2
  09AR20030103,   UNK,     4,  1,      8,      8,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    200.1,  -1.5381,  34.4434,2,  34.4423,2,    297.7,2, -1.5431,    301.9,2,    66.10,2,    29.57,2,     2.00,2
  09AR20030103,   UNK,     4,  1,      7,      7,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    221.2,  -1.6721,  34.4422,2,  34.4411,2,    300.9,2, -1.6775,    303.9,2,    65.00,2,    29.01,2,     2.02,2
  09AR20030103,   UNK,     4,  1,      6,      6,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    238.8,  -1.7167,  34.4489,2,  34.4491,2,    302.5,2, -1.7224,    303.1,2,    65.00,2,    30.00,2,     2.02,2
  09AR20030103,   UNK,     4,  1,      5,      5,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    257.3,  -1.7457,  34.4520,2,  34.4519,2,    303.2,2, -1.7518,    303.7,2,    65.30,2,    29.87,2,     1.98,2
  09AR20030103,   UNK,     4,  1,      4,      4,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    280.0,  -1.7532,  34.4602,2,  34.4595,2,    303.1,2, -1.7599,    303.0,2,    65.10,2,    29.80,2,     1.97,2
  09AR20030103,   UNK,     4,  1,      1,      1,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    311.1,  -1.7089,  34.4658,2,-999.0000,9,    302.7,2, -1.7165,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     4,  1,      2,      2,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    311.9,  -1.7261,  34.4645,2,-999.0000,9,    302.7,2, -1.7337,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     4,  1,      3,      3,2,20030115,1751,-66.9177,  64.4955,  336,   -999,    312.1,  -1.7149,  34.4646,2,  34.4636,2,   -999.0,5, -1.7225,    303.0,2,    65.80,2,    29.08,2,     2.02,2
  09AR20030103,   UNK,     5,  1,     24,     24,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,      5.8,  -0.0523,  33.2512,2,  33.2548,2,    362.2,3, -0.0525,    358.8,2,    43.00,2,    23.67,3,     1.29,2
  09AR20030103,   UNK,     5,  1,     23,     23,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,     52.0,  -1.2317,  34.0870,2,  34.0901,2,    330.2,2, -1.2332,    335.8,2,    54.30,2,    26.18,3,     1.80,2
  09AR20030103,   UNK,     5,  1,     22,     22,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    100.9,  -1.5395,  34.2489,2,  34.2456,2,    300.4,2, -1.5421,    294.8,2,    61.10,2,    29.71,3,     2.01,2
  09AR20030103,   UNK,     5,  1,     21,     21,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    201.0,  -0.8095,  34.4529,2,  34.4528,2,    267.6,2, -0.8157,    267.8,2,    71.30,2,    30.29,3,     2.05,2
  09AR20030103,   UNK,     5,  1,     19,     19,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    300.9,  -0.4980,  34.5206,2,  34.5244,2,    259.8,2, -0.5082,    258.3,2,    76.20,2,    30.48,3,     2.04,2
  09AR20030103,   UNK,     5,  1,     20,     20,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    301.0,  -0.4736,  34.5203,2,  34.5213,2,    259.8,2, -0.4838,    258.8,2,    75.80,2,    30.37,3,     2.04,2
  09AR20030103,   UNK,     5,  1,     18,     18,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    301.1,  -0.4779,  34.5215,2,  34.5332,3,    259.8,2, -0.4881,    258.5,2,    76.50,2,    30.40,3,     2.04,2
  09AR20030103,   UNK,     5,  1,     17,     17,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    402.1,  -0.2237,  34.5794,2,  34.5777,2,    263.3,2, -0.2386,    250.8,2,    80.90,2,    30.34,3,     2.05,2
  09AR20030103,   UNK,     5,  1,     16,     16,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    500.3,  -0.4503,  34.5767,2,  34.5724,2,    255.7,2, -0.4683,    262.8,2,    79.50,2,    29.40,3,     2.04,2
  09AR20030103,   UNK,     5,  1,     15,     15,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    601.1,  -0.3557,  34.6060,2,  34.6103,2,    240.4,2, -0.3784,    253.4,2,    86.20,2,    29.48,3,     2.05,2
  09AR20030103,   UNK,     5,  1,     12,     12,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    701.8,  -0.0974,  34.6377,2,-999.0000,9,    240.9,2, -0.1260,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     5,  1,     13,     13,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    702.0,  -0.0891,  34.6387,2,-999.0000,9,    240.9,2, -0.1177,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     5,  1,     14,     14,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    702.1,  -0.0873,  34.6389,2,  34.6368,2,    240.9,2, -0.1160,    242.8,2,    92.40,2,    29.87,3,     2.05,2
  09AR20030103,   UNK,     5,  1,     11,     11,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    801.6,  -0.0876,  34.6431,2,  34.6442,2,    239.3,2, -0.1210,    241.0,2,    94.90,2,    30.53,3,     2.06,2
  09AR20030103,   UNK,     5,  1,     10,     10,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,    900.8,  -0.1075,  34.6469,2,  34.6458,2,    239.9,2, -0.1457,    239.0,2,   100.90,2,    30.85,3,     2.09,2
  09AR20030103,   UNK,     5,  1,      9,      9,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   1000.7,  -0.1885,  34.6484,2,  34.6472,2,    238.7,2, -0.2312,    238.9,2,   104.40,2,    30.90,3,     2.10,2
  09AR20030103,   UNK,     5,  1,      8,      8,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   1200.5,  -0.1245,  34.6621,2,  34.6584,2,    232.3,2, -0.1785,    229.7,2,   116.90,2,    31.45,3,     2.11,2
  09AR20030103,   UNK,     5,  1,      7,      7,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   1401.5,  -0.1537,  34.6592,2,  34.6584,2,    233.7,2, -0.2189,    232.3,2,   114.10,2,    31.26,3,     2.10,2
  09AR20030103,   UNK,     5,  1,      6,      6,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   1600.9,  -0.1802,  34.6573,2,  34.6587,2,    237.0,2, -0.2571,    235.2,2,   112.50,2,    31.06,3,     2.10,2
  09AR20030103,   UNK,     5,  1,      5,      5,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   1802.4,  -0.4142,  34.6418,2,  34.6419,2,    248.3,2, -0.5005,    248.9,2,   102.70,2,    30.85,3,     2.07,2
  09AR20030103,   UNK,     5,  1,      4,      4,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   2000.0,  -0.4833,  34.6349,2,  34.6315,2,    253.3,2, -0.5814,    253.7,2,    99.10,2,    30.75,3,     2.06,2
  09AR20030103,   UNK,     5,  1,      1,      1,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   2183.9,  -0.4673,  34.6341,2,-999.0000,9,    254.4,2, -0.5781,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     5,  1,      2,      2,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   2184.1,  -0.4677,  34.6341,2,-999.0000,9,   -999.0,5, -0.5786,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     5,  1,      3,      3,2,20030115,2135,-66.7092,  64.4725, 2221,   -999,   2184.2,  -0.4670,  34.6342,2,  34.6268,3,   -999.0,5, -0.5779,    254.2,2,    98.80,2,    30.79,3,     2.06,2
  09AR20030103,   UNK,     6,  1,     22,     22,2,20030116,0217,-66.4997,  64.4960, 2690,   -999,      5.8,   0.2600,  33.2257,2,-999.0000,9,   -999.0,5,  0.2599,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     6,  1,     24,     24,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,      5.9,   0.2814,  33.2178,2,  33.2883,4,   -999.0,5,  0.2813,    351.9,2,    46.30,2,    24.45,3,     1.43,2
  09AR20030103,   UNK,     6,  1,     23,     23,2,20030116,0217,-66.4997,  64.4960, 2690,   -999,      5.9,   0.2694,  33.2222,2,-999.0000,9,   -999.0,5,  0.2693,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,   UNK,     6,  1,     21,     21,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,     15.8,  -0.4041,  33.4164,2,  33.5406,4,    332.7,2, -0.4047,    349.0,2,    48.70,2,    25.76,3,     1.56,2
  09AR20030103,   UNK,     6,  1,     20,     20,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,     30.6,  -1.1628,  33.8588,2,  33.8957,4,    332.6,2, -1.1638,    337.9,2,    50.80,2,    27.37,3,     1.78,2
  09AR20030103,   UNK,     6,  1,     19,     19,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,     46.6,  -1.5282,  34.0114,2,  34.0240,4,    326.9,2, -1.5296,    322.7,2,    53.20,2,    27.50,3,     1.86,2
  09AR20030103,   UNK,     6,  1,     18,     18,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,     61.3,  -1.6497,  34.1205,2,  34.1635,4,    316.2,2, -1.6513,    316.9,2,    55.40,2,    28.60,3,     1.90,2
  09AR20030103,   UNK,     6,  1,     17,     17,2,20030116,0217,-66.4997,  64.4960, 2690,   -999,     71.4,  -1.7302,  34.2450,2,  34.2452,2,    314.1,2, -1.7320,    316.0,2,    57.60,2,    29.00,3,     1.91,2
  09AR20030103,   UNK,     6,  1,     16,     16,4,20030116,0217,-66.4997,  64.4960, 2690,   -999,     75.8,  -1.7302,  34.2501,2,  34.2699,4,    313.2,2, -1.7321,    310.9,2,    58.40,2,    28.49,3,     1.94,2
  09AR20030103,   UNK,     6,  1,     15,     15,2,20030116,0217,-66.4997,  64.4960, 2690,   -999,     91.9,  -1.7213,  34.3081,2,  34.3098,2,    310.5,2, -1.7236,    309.3,2,    59.90,2,    29.49,3,     1.98,2
  09AR20030103,   UNK,     6,  1,     12,     12,2,20030116,0217,-66.4997,  64.4960, 2690,   -999,    105.9,  -1.7318,  34.3365,2,-999.0000,9,    304.5,2, -1.7344,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
