EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,DEG C
58JH19990615, 75N, 478, 1, 8, 2, 19990620, 0, 70.1673, 8.8820, 2862,    202.5,   5.5450,  35.1336, 2,  35.0760, 3,    291.1, 2,     5.44, 2,    12.28, 2,     0.00, 2,     0.81, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.5282
58JH19990615, 75N, 478, 1, 7, 2, 19990620, 0, 70.1673, 8.8820, 2862,    301.7,   4.8750,  35.0840, 2,  35.0540, 3,    295.9, 2,     5.18, 2,    12.10, 2,     0.00, 2,     0.80, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.8514
58JH19990615, 75N, 478, 1, 6, 2, 19990620, 0, 70.1673, 8.8820, 2862,    499.1,   3.0500,  35.0232, 2,  34.9600, 3,    301.2, 2,     5.90, 2,    13.30, 2,     0.00, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.0174
58JH19990615, 75N, 478, 1, 5, 2, 19990620, 0, 70.1673, 8.8820, 2862,    999.9,  -0.4350,  34.8987, 2,  34.8710, 3,    300.3, 2,     8.75, 2,    14.53, 2,     0.00, 2,     0.98, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.4761
58JH19990615, 75N, 478, 1, 4, 2, 19990620, 0, 70.1673, 8.8820, 2862,   1498.7,  -0.7600,  34.9101, 2,  34.8820, 3,    297.7, 2,    10.96, 2,    15.03, 2,     0.00, 2,     1.01, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8243
58JH19990615, 75N, 478, 1, 3, 2, 19990620, 0, 70.1673, 8.8820, 2862,   1997.7,  -0.8690,  34.9110, 2,  34.8840, 3,    298.2, 2,    12.05, 2,    15.17, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9617
58JH19990615, 75N, 478, 1, 2, 2, 19990620, 0, 70.1673, 8.8820, 2862,   2498.0,  -0.8810,  34.9107, 2,  34.8830, 3,    297.7, 2,    12.96, 2,    15.40, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0075
58JH19990615, 75N, 478, 1, 1, 2, 19990620, 0, 70.1673, 8.8820, 2862,   2852.2,  -0.8610,  34.9110, 2,  34.8830, 3,    302.5, 2,    13.52, 2,    15.56, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0145
58JH19990615, 75N, 479, 1, 12, 2, 19990620, 0, 70.4000, 8.2010, 2898,    501.6,   3.1251,  35.0038, 2,  35.0029, 3,    301.6, 2,     5.92, 2,    13.39, 2,     0.00, 2,     0.87, 2,    4.662, 2,    2.719, 2,    0.333, 2,    3.267, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.0921
58JH19990615, 75N, 479, 1, 11, 2, 19990620, 0, 70.4000, 8.2010, 2898,    601.5,   1.5802,  34.9249, 2,  34.9225, 3,    302.1, 2,     6.64, 2,    14.11, 2,     0.00, 2,     0.94, 2,    4.527, 2,    2.550, 2,    0.311, 2,    3.945, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   1.5477
58JH19990615, 75N, 479, 1, 10, 2, 19990620, 0, 70.4000, 8.2010, 2898,    800.3,  -0.0431,  34.8929, 2,  34.8908, 3,    300.3, 2,     7.81, 2,    14.52, 2,     0.00, 2,     0.97, 2,    3.435, 2,    1.840, 2,    0.163, 2,    2.891, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.0771
58JH19990615, 75N, 479, 1, 9, 2, 19990620, 0, 70.4000, 8.2010, 2898,   1000.1,  -0.4274,  34.8994, 2,  34.8973, 3,    300.8, 2,     9.85, 2,    14.95, 2,     0.00, 2,     1.00, 2,    2.817, 2,    1.395, 2,    0.054, 3,    3.367, 3, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.4686
58JH19990615, 75N, 479, 1, 8, 2, 19990620, 0, 70.4000, 8.2010, 2898,   1249.6,  -0.6263,  34.9054, 2,  34.9034, 3,    300.8, 2,     9.88, 2,    14.95, 2,     0.00, 2,     1.00, 2,    1.792, 2,    0.867, 2,    0.048, 2,    2.644, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.6785
58JH19990615, 75N, 479, 1, 7, 2, 19990620, 0, 70.4000, 8.2010, 2898,   1499.1,  -0.7475,  34.9101, 2,  34.9080, 3,    297.3, 2,    10.94, 2,    15.12, 2,     0.00, 2,     1.01, 2,    1.082, 2,    0.480, 2,    0.001, 2,    2.664, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8119
58JH19990615, 75N, 479, 1, 6, 2, 19990620, 0, 70.4000, 8.2010, 2898,   1749.9,  -0.8212,  34.9112, 2,  34.9091, 3,    297.3, 2,    11.57, 2,    15.20, 2,     0.00, 2,     1.02, 2,    0.723, 6,    0.281, 6,    0.012, 6,    2.803, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8993
58JH19990615, 75N, 479, 1, 5, 2, 19990620, 0, 70.4000, 8.2010, 2898,   2000.5,  -0.8636,  34.9109, 2,  34.9088, 3,    295.5, 2,    11.98, 2,    15.27, 2,     0.00, 2,     1.02, 2,    0.602, 2,    0.262, 2,    0.010, 2,    2.452, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9566
58JH19990615, 75N, 479, 1, 4, 2, 19990620, 0, 70.4000, 8.2010, 2898,   2251.2,  -0.8785,  34.9110, 2,  34.9088, 3,    298.2, 2,    12.40, 2,    15.34, 2,     0.00, 2,     1.02, 2,    0.517, 2,    0.254, 2,   -0.001, 2,    2.575, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9878
58JH19990615, 75N, 479, 1, 3, 2, 19990620, 0, 70.4000, 8.2010, 2898,   2498.9,  -0.8791,  34.9109, 2,  34.9088, 3,    297.7, 2,    12.86, 2,    15.49, 2,     0.00, 2,     1.03, 2,    0.424, 2,    0.136, 2,    0.000, 2,    2.389, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0057
58JH19990615, 75N, 479, 1, 2, 2, 19990620, 0, 70.4000, 8.2010, 2898,   2749.7,  -0.8688,  34.9109, 2,  34.9088, 3,    297.3, 2,    13.37, 2,    15.58, 2,     0.00, 2,     1.03, 2,    0.339, 2,    0.166, 2,    0.010, 2,    2.182, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0142
58JH19990615, 75N, 479, 1, 1, 2, 19990620, 0, 70.4000, 8.2010, 2898,   2874.9,  -0.8594,  34.9110, 2,  34.9089, 3,    296.4, 2,    13.46, 2,    15.59, 2,     0.00, 2,     1.04, 2,    0.330, 2,    0.193, 2,    0.011, 2,    2.019, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0147
58JH19990615, 75N, 479, 2, 12, 2, 19990620, 0, 70.4000, 8.2010, 2898,      6.0,   7.6880, -999.0000, 9,  35.0710, 3,    303.4, 2,     1.67, 2,     2.79, 2,     0.06, 2,     0.27, 2,    4.006, 2,    2.473, 2,    0.240, 2,    2.988, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00, -999.0000
58JH19990615, 75N, 479, 2, 11, 2, 19990620, 0, 70.4000, 8.2010, 2898,     10.6,   7.6880, -999.0000, 9,  35.0710, 3,    303.8, 2,     1.69, 2,     2.81, 2,     0.06, 2,     0.27, 2,    3.994, 2,    2.513, 2,    0.254, 2,    2.966, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00, -999.0000
58JH19990615, 75N, 479, 2, 10, 2, 19990620, 0, 70.4000, 8.2010, 2898,     19.9,   8.0934,  35.1318, 2,  35.1297, 3,    303.3, 2,     1.69, 2,     2.84, 2,     0.06, 2,     0.27, 2,    3.973, 2,    2.477, 2,    0.232, 2,    3.185, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   8.0914
58JH19990615, 75N, 479, 2, 9, 2, 19990620, 0, 70.4000, 8.2010, 2898,     30.4,   8.0840,  35.1333, 2,  35.1312, 3,    302.9, 2,     1.70, 2,     2.92, 2,     0.06, 2,     0.29, 2,    4.001, 2,    2.437, 2,    0.245, 2,    3.083, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   8.0810
58JH19990615, 75N, 479, 2, 8, 2, 19990620, 0, 70.4000, 8.2010, 2898,     39.5,   7.9996,  35.1376, 2,  35.1355, 3,    301.2, 2,     1.85, 2,     3.31, 2,     0.06, 2,     0.32, 2,    4.039, 2,    2.464, 2,    0.232, 2,    3.070, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   7.9956
58JH19990615, 75N, 479, 2, 7, 2, 19990620, 0, 70.4000, 8.2010, 2898,     50.2,   6.8860,  35.1831, 2,  35.1810, 3,    300.7, 2,     2.13, 2,     3.86, 2,     0.06, 2,     0.36, 2,    4.018, 2,    2.445, 2,    0.245, 2,    3.052, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.8813
58JH19990615, 75N, 479, 2, 6, 2, 19990620, 0, 70.4000, 8.2010, 2898,     75.0,   6.4539,  35.1519, 2,  35.1498, 3,    286.8, 2,     4.06, 2,     9.82, 2,     0.14, 2,     0.75, 2,    4.152, 2,    2.808, 2,    0.235, 2,    3.025, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.4472
58JH19990615, 75N, 479, 2, 5, 2, 19990620, 0, 70.4000, 8.2010, 2898,     99.3,   6.2624,  35.1477, 2,  35.1456, 3,    282.8, 2,     4.43, 2,    10.40, 2,     0.02, 2,     0.69, 2,    4.170, 2,    2.760, 2,    0.251, 2,    2.947, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.2537
58JH19990615, 75N, 479, 2, 4, 2, 19990620, 0, 70.4000, 8.2010, 2898,    149.6,   5.9986,  35.1385, 2,  35.1368, 3,    291.1, 2,     4.65, 2,    10.75, 2,     0.11, 2,     0.76, 2,    4.240, 6,    2.798, 6,    0.279, 6,    3.056, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.9858
58JH19990615, 75N, 479, 2, 3, 2, 19990620, 0, 70.4000, 8.2010, 2898,    200.1,   5.7546,  35.1291, 2,  35.1269, 3,    294.6, 2,     5.06, 2,    11.77, 2,     0.10, 2,     0.77, 2,    4.252, 2,    2.843, 2,    0.291, 2,    2.987, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.7377
58JH19990615, 75N, 479, 2, 2, 2, 19990620, 0, 70.4000, 8.2010, 2898,    299.3,   4.8258,  35.0751, 2,  35.0720, 3,    302.5, 2,     5.12, 2,    12.14, 2,     0.02, 2,     0.78, 2,    4.366, 2,    2.737, 2,    0.290, 2,    3.118, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.8025
58JH19990615, 75N, 479, 2, 1, 2, 19990620, 0, 70.4000, 8.2010, 2898,    401.8,   4.1023,  35.0422, 2,  35.0420, 3,    301.2, 2,     5.22, 2,    12.37, 2,     0.09, 2,     0.81, 2,    4.541, 2,    2.914, 2,    0.311, 2,    3.197, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.0730
58JH19990615, 75N, 480, 1, 12, 2, 19990620, 0, 70.7512, 7.0743, 2989,     10.6,   7.7830,  35.0620, 2,  35.0440, 3,    299.4, 2,     1.64, 2,     3.29, 2,     0.08, 2,     0.30, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   7.7820
58JH19990615, 75N, 480, 1, 11, 2, 19990620, 0, 70.7512, 7.0743, 2989,     27.5,   7.7870,  35.0615, 2,  35.0430, 3,    302.0, 2,     1.66, 2,     3.23, 2,     0.08, 2,     0.30, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   7.7843
58JH19990615, 75N, 480, 1, 10, 2, 19990620, 0, 70.7512, 7.0743, 2989,     50.2,   6.8960,  35.1672, 2,  35.1150, 3,    280.2, 2,     4.08, 2,    10.55, 2,     0.12, 2,     0.76, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.8914
58JH19990615, 75N, 480, 1, 9, 2, 19990620, 0, 70.7512, 7.0743, 2989,    100.7,   6.7320,  35.1782, 2,  35.1420, 3,    283.3, 2,     4.82, 2,    11.78, 2,     0.04, 2,     0.78, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.7228
58JH19990615, 75N, 480, 1, 8, 2, 19990620, 0, 70.7512, 7.0743, 2989,    200.6,   6.1760,  35.1491, 2,  35.1180, 3,    286.8, 2,     5.01, 2,    12.14, 2,     0.05, 2,     0.79, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.1584
58JH19990615, 75N, 480, 1, 7, 2, 19990620, 0, 70.7512, 7.0743, 2989,    300.2,   5.7000,  35.1212, 2,  35.1020, 3,    291.6, 2,     5.10, 2,    12.09, 2,     0.01, 2,     0.78, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.6746
58JH19990615, 75N, 480, 1, 6, 2, 19990620, 0, 70.7512, 7.0743, 2989,    501.2,   4.4140,  35.0626, 2,  35.0440, 3,    299.0, 2,     5.13, 2,    12.22, 2,     0.00, 2,     0.80, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.3759
58JH19990615, 75N, 480, 1, 5, 2, 19990620, 0, 70.7512, 7.0743, 2989,   1000.3,  -0.2150,  34.8948, 2,  34.8660, 3,    302.1, 2,     8.00, 2,    14.52, 2,     0.00, 2,     0.97, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.2579
58JH19990615, 75N, 480, 1, 4, 2, 19990620, 0, 70.7512, 7.0743, 2989,   1500.3,  -0.7040,  34.9085, 2,  34.8810, 3,    297.7, 2,    10.50, 2,    15.02, 2,     0.00, 2,     1.01, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7691
58JH19990615, 75N, 480, 1, 3, 2, 19990620, 0, 70.7512, 7.0743, 2989,   2001.8,  -0.8460,  34.9112, 2,  34.8840, 3,    298.6, 2,    11.81, 2,    14.99, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9394
58JH19990615, 75N, 480, 1, 2, 2, 19990620, 0, 70.7512, 7.0743, 2989,   2501.3,  -0.8730,  34.9111, 2,  34.8840, 3,    298.6, 2,    12.73, 2,    15.47, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9999
58JH19990615, 75N, 480, 1, 1, 2, 19990620, 0, 70.7512, 7.0743, 2989,   2979.1,  -0.8500,  34.9112, 2,  34.8830, 3,    297.7, 2,    13.33, 2,    15.54, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0137
58JH19990615, 75N, 481, 1, 12, 2, 19990621, 0, 71.0860, 6.0023, 3012,      9.5,   7.8790,  35.0749, 2,  35.0450, 3,    299.4, 2,     1.60, 2,     2.78, 2,     0.07, 2,     0.28, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   7.8781
58JH19990615, 75N, 481, 1, 11, 2, 19990621, 0, 71.0860, 6.0023, 3012,     29.6,   7.6670,  35.0745, 2,  35.0560, 3,    303.4, 2,     2.43, 2,     4.71, 2,     0.08, 2,     0.43, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   7.6641
58JH19990615, 75N, 481, 1, 10, 2, 19990621, 0, 71.0860, 6.0023, 3012,     51.1,   6.4420,  35.1555, 2,  35.1260, 3,    285.0, 2,     4.64, 2,    11.20, 2,     0.07, 2,     0.77, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.4375
58JH19990615, 75N, 481, 1, 9, 2, 19990621, 0, 71.0860, 6.0023, 3012,     97.7,   6.1520,  35.1395, 2,  35.1150, 3,    285.0, 2,     4.66, 2,    11.16, 2,     0.10, 2,     0.77, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   6.1435
58JH19990615, 75N, 481, 1, 8, 2, 19990621, 0, 71.0860, 6.0023, 3012,    198.6,   5.6190,  35.1258, 2,  35.1010, 3,    291.6, 2,     5.09, 2,    12.05, 2,     0.06, 2,     0.78, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.6025
58JH19990615, 75N, 481, 1, 7, 2, 19990621, 0, 71.0860, 6.0023, 3012,    300.8,   4.9160,  35.1014, 2,  35.0590, 3,    295.1, 2,     5.19, 2,    12.32, 2,     0.00, 2,     0.80, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.8924
58JH19990615, 75N, 481, 1, 6, 2, 19990621, 0, 71.0860, 6.0023, 3012,    500.6,   3.8420,  35.0558, 2,  35.0100, 3,    300.7, 2,     5.41, 2,    12.72, 2,     0.00, 2,     0.83, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.8062
58JH19990615, 75N, 481, 1, 5, 2, 19990621, 0, 71.0860, 6.0023, 3012,   1000.8,  -0.1900,  34.8925, 2,  34.8650, 3,    302.5, 2,     7.91, 2,    14.49, 2,     0.00, 2,     0.96, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.2331
58JH19990615, 75N, 481, 1, 4, 2, 19990621, 0, 71.0860, 6.0023, 3012,   1499.1,  -0.6780,  34.9081, 2,  34.8800, 3,    298.2, 2,    10.21, 2,    14.95, 2,     0.00, 2,     1.00, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7433
58JH19990615, 75N, 481, 1, 3, 2, 19990621, 0, 71.0860, 6.0023, 3012,   1998.7,  -0.8300,  34.9113, 2,  34.8840, 3,    298.2, 2,    11.67, 2,    15.22, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9234
58JH19990615, 75N, 481, 1, 2, 2, 19990621, 0, 71.0860, 6.0023, 3012,   2501.3,  -0.8640,  34.9109, 2,  34.8840, 3,    296.4, 2,    12.47, 2,    15.43, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9911
58JH19990615, 75N, 481, 1, 1, 2, 19990621, 0, 71.0860, 6.0023, 3012,   3001.7,  -0.8490,  34.9110, 2,  34.8830, 3,    295.5, 2,    13.32, 2,    15.56, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0146
58JH19990615, 75N, 482, 1, 12, 2, 19990621, 0, 71.4165, 4.9108, 2993,    500.7,   3.8740,  35.0543, 2,  35.0360, 3,    304.2, 2,     5.12, 2,    12.30, 2,     0.00, 2,     0.81, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.8380
58JH19990615, 75N, 482, 1, 11, 2, 19990621, 0, 71.4165, 4.9108, 2993,    600.8,   3.2900,  35.0033, 2,  35.0000, 3,    305.5, 2,     5.44, 2,    12.81, 2,     0.00, 2,     0.84, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.2492
58JH19990615, 75N, 482, 1, 10, 2, 19990621, 0, 71.4165, 4.9108, 2993,    701.9,   1.3139,  34.9135, 2,  34.9108, 3,    304.7, 2,     6.44, 2,    14.01, 2,     0.00, 2,     0.93, 2,    4.860, 2,    2.077, 3,    0.415, 2,    5.721, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   1.2769
58JH19990615, 75N, 482, 1, 9, 2, 19990621, 0, 71.4165, 4.9108, 2993,    799.8,   0.4880,  34.8981, 2,  34.8960, 3,    300.8, 2,     7.46, 2,    14.64, 2,     0.00, 2,     0.98, 2,    3.991, 2,    1.822, 2,    0.265, 2,    5.042, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   0.4505
58JH19990615, 75N, 482, 1, 8, 2, 19990621, 0, 71.4165, 4.9108, 2993,    900.5,  -0.0048,  34.8942, 2,  34.8921, 3,    301.2, 2,     7.81, 2,    14.67, 2,     0.00, 2,     0.98, 2,    3.535, 2,    1.569, 2,    0.225, 2,    4.845, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.0442
58JH19990615, 75N, 482, 1, 7, 2, 19990621, 0, 71.4165, 4.9108, 2993,   1000.5,  -0.2613,  34.8952, 2,  34.8932, 3,    304.7, 2,     7.88, 2,    14.60, 2,     0.00, 2,     0.98, 2,    3.206, 2,    1.296, 2,    0.206, 2,    4.560, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.3039
58JH19990615, 75N, 482, 1, 6, 2, 19990621, 0, 71.4165, 4.9108, 2993,   1249.6,  -0.5785,  34.9045, 2,  34.9026, 3,    299.0, 2,     8.20, 2,    14.61, 2,     0.00, 2,     0.97, 2,    2.100, 6,    0.784, 6,    0.095, 6,    3.749, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.6312
58JH19990615, 75N, 482, 1, 5, 2, 19990621, 0, 71.4165, 4.9108, 2993,   1499.1,  -0.7100,  34.9097, 2,  34.8820, 3,    297.7, 2,     9.44, 2,    14.87, 2,     0.00, 2,     1.00, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7749
58JH19990615, 75N, 482, 1, 4, 2, 19990621, 0, 71.4165, 4.9108, 2993,   1750.2,  -0.7972,  34.9112, 2,  34.9091, 3,    297.7, 2,    10.54, 2,    14.99, 2,     0.00, 2,     1.02, 2,    0.850, 2,    0.342, 2,    0.033, 2,    2.349, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8756
58JH19990615, 75N, 482, 1, 3, 2, 19990621, 0, 71.4165, 4.9108, 2993,   2001.2,  -0.8618,  34.9114, 2,  34.9093, 3,    300.8, 2,    11.21, 2,    15.27, 2,     0.00, 2,     1.02, 2,    3.556, 3,    1.598, 3,    0.237, 3,    4.502, 3, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9549
58JH19990615, 75N, 482, 1, 2, 2, 19990621, 0, 71.4165, 4.9108, 2993,   2250.1,  -0.8760,  34.9112, 2,  34.8840, 3,    298.6, 2,    12.31, 2,    15.40, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9853
