BOTTLE,20100830CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb 
#original files copied from HTML directory: 2010-08-30
#original HYD file: /Users/cberys/Work/Data/2010.08.30_P142007_1_PH_header_CBG/working/original_hy1.csv  2010-08-30
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,C13ERR,THETA,SIG0,SBE35,SBE35_FLAG_W,PH_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3,ITS-90,,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,DM/.1MG,,BQ/M^3,MBQ/M^3,,MBQ/M^3
49NZ20071008, P14N, 76, 1, 33, X12033, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    149.7, 2,  20.2522, 2,  35.0013, 2,  34.9961, 2,    195.1, 2,    197.0, 2,     2.19, 2,     1.09, 2,     0.05, 2,     0.17, 2,    2.223, 6,    1.322, 6,    0.235, 4, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.2243, 24.7034,  20.2537, 2, 9, 0.12, 0.04, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 32, X12038, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    198.9, 2,  17.8919, 2,  34.7956, 2,  34.7912, 2,    196.0, 2,    194.3, 2,     3.62, 2,     4.28, 2,     0.01, 2,     0.37, 2,    2.441, 2,    1.434, 2,    0.074, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  17.8579, 25.1504,  17.8924, 2, 9, 0.13, 0.04, 0.01, 0.014,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 31, X12003, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    250.5, 2,  16.2583, 2,  34.6533, 2,  34.6485, 6,    194.7, 2,    191.7, 2,     5.65, 2,     6.75, 2,     0.01, 2,     0.54, 2,    2.586, 2,    1.490, 2,    0.044, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  16.2183, 25.4308,  16.2561, 2, 9, 0.13, 0.05, 0.01, 0.013,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 30, X12008, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    300.9, 2,  14.6305, 2,  34.5123, 2,  34.5254, 2,    199.1, 2,    196.5, 2,     7.91, 2,     8.66, 2,     0.01, 2,     0.66, 2,    2.695, 2,    1.534, 2,    0.046, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  14.5857, 25.6858,  14.6380, 2, 9, 0.14, 0.06, 0.01, 0.013,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 29, X12035, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    399.9, 2,  12.2103, 2,  34.3594, 2,  34.3538, 2,    204.5, 2,    205.4, 2,    13.89, 2,    12.39, 2,     0.00, 2,     0.91, 2,    2.846, 2,    1.614, 2,    0.064, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  12.1574, 26.0614,  12.2173, 2, 9, 0.15, 0.07, 0.01, 0.013,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 28, X12034, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    499.9, 2,   9.3171, 2,  34.1511, 2,  34.1483, 6,    182.2, 2,    179.9, 2,    27.54, 2,    19.96, 2,     0.01, 2,     1.45, 2,    2.751, 2,    1.464, 2,    0.089, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   9.2613, 26.4115,   9.3162, 2, 9, 0.18, 0.09, 0.01, 0.014,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 27, X12049, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    599.7, 2,   7.0248, 2,  34.0572, 2,  34.0557, 2,    141.2, 2,    138.0, 2,    48.90, 2,    28.14, 2,     0.01, 2,     2.04, 2,    2.176, 2,    1.080, 2,    0.082, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   6.9678, 26.6805,   7.0283, 2, 9, 0.23, 0.11, 0.01, 0.015,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 26, X12032, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    699.5, 2,   5.3869, 2,  34.0953, 2,  34.0974, 2,     95.0, 2,     82.4, 2,    75.35, 2,    36.17, 2,     0.00, 2,     2.61, 2,    1.110, 6,    0.532, 6,    0.040, 6, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   5.3285, 26.9198,   5.3843, 2, 9, 0.28, 0.13, 0.01, 0.016,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 25, X12043, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    799.6, 2,   4.5845, 2,  34.2117, 2,  34.2164, 2,     52.6, 2,     47.8, 2,    95.00, 2,    40.40, 2,     0.01, 2,     2.92, 2,    0.358, 2,    0.173, 2,    0.017, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.5220, 27.1037,   4.5841, 2, 9, 0.33, 0.15, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 24, X12030, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    899.8, 2,   4.1282, 2,  34.3349, 2,  34.3357, 2,     38.9, 2,     38.4, 2,   106.32, 2,    41.70, 2,     0.01, 2,     3.02, 2,    0.090, 2,    0.041, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.0602, 27.2509,   4.1281, 2, 9, 0.35, 0.15, 0.01, 0.018,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 23, X12027, 2, 20071111, 0939, 24.4995, 179.0012, 5722,    999.6, 2,   3.8509, 2,  34.4103, 2,  34.4109, 6,     40.6, 2,     42.8, 2,   112.85, 2,    42.06, 2,     0.00, 2,     3.03, 2,    0.026, 2,    0.012, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.7766, 27.3398,   3.8511, 2, 9, 0.37, 0.15, 0.01, 0.018,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 22, X12028, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   1198.9, 2,   3.3503, 2,  34.5031, 2,  34.5038, 2,     55.8, 2,     58.3, 2,   122.44, 2,    41.56, 2,     0.01, 2,     2.97, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.2638, 27.4639,   3.3501, 2, 9, 0.39, 0.15, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 21, X12009, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   1399.2, 2,   2.9193, 2,  34.5459, 2,  34.5459, 2,     67.6, 2,     69.7, 2,   130.92, 2,    41.00, 2,     0.00, 2,     2.93, 2,    0.001, 2,    0.002, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.8207, 27.5388,   2.9194, 2, 9, 0.41, 0.15, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 20, X12026, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   1599.6, 2,   2.5437, 2,  34.5711, 2,  34.5707, 2,     76.7, 2,     77.5, 2,   138.73, 2,    40.68, 2,     0.00, 2,     2.89, 2,    0.001, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.4331, 27.5926,   2.5435, 2, 9, 0.42, 0.15, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 19, X12025, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   1799.3, 2,   2.2421, 2,  34.5980, 2,  34.5981, 2,     85.4, 2,     87.5, 2,   144.57, 2,    40.25, 2,     0.00, 2,     2.85, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.1190, 27.6401,   2.2421, 2, 9, 0.44, 0.15, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 18, X12024, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   2000.1, 2,   2.0190, 2,  34.6196, 2,  34.6195, 2,     94.1, 2,     97.1, 2,   148.45, 2,    39.81, 2,     0.00, 2,     2.80, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.8823, 27.6761,   2.0203, 2, 9, 0.45, 0.14, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 17, X12023, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   2199.7, 2,   1.8905, 2,  34.6303, 2,  34.6303, 2,    101.7, 2,    102.7, 2,   151.09, 2,    39.37, 2,     0.01, 2,     2.77, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.7388, 27.6957,   1.8903, 2, 9, 0.45, 0.14, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 16, X12022, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   2399.0, 2,   1.7768, 2,  34.6413, 2,  34.6413, 2,    108.9, 2,    109.9, 2,   152.34, 2,    38.90, 2,     0.00, 2,     2.74, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.6097, 27.7142,   1.7769, 2, 9, 0.45, 0.14, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 15, X12021, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   2600.4, 2,   1.6959, 2,  34.6494, 2,  34.6493, 6,    114.5, 2,    115.4, 2,   153.06, 2,    38.71, 2,     0.00, 2,     2.71, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.5123, 27.7279,   1.6959, 2, 9, 0.46, 0.14, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 14, X12020, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   2801.0, 2,   1.6238, 2,  34.6580, 2,  34.6574, 2,    121.7, 2,    122.4, 2,   152.74, 2,    38.29, 2,     0.01, 2,     2.68, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.4232, 27.7412,   1.6238, 2, 9, 0.46, 0.14, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 13, X12019, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   3001.2, 2,   1.5746, 2,  34.6643, 2,  34.6641, 2,    127.5, 2,    128.3, 2,   152.23, 2,    37.82, 2,     0.01, 2,     2.64, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.3561, 27.7511,   1.5747, 2, 9, 0.45, 0.14, 0.01, 0.017,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 12, X12040, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   3249.6, 2,   1.5270, 2,  34.6711, 2,  34.6711, 2,    134.8, 2,    135.2, 2,   150.70, 2,    37.38, 2,     0.00, 2,     2.60, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.2854, 27.7615,   1.5270, 2, 9, 0.45, 0.14, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 11, X12047, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   3501.0, 2,   1.4878, 2,  34.6773, 2,  34.6769, 2,    141.7, 2,    142.3, 2,   148.81, 2,    36.89, 2,     0.00, 2,     2.57, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.2219, 27.7710,   1.4878, 2, 9, 0.45, 0.14, 0.01, 0.016,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 10, X12012, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   3750.2, 2,   1.4688, 2,  34.6812, 2,  34.6816, 2,    146.6, 2,    147.1, 2,   147.38, 2,    36.51, 2,     0.00, 2,     2.54, 2,    0.003, 2,    0.003, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.1775, 27.7772,   1.4686, 2, 9, 0.44, 0.14, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 9, X12015, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   4002.0, 2,   1.4526, 2,  34.6848, 2,  34.6846, 2,    151.8, 2,    152.3, 2,   145.65, 2,    36.17, 2,     0.00, 2,     2.52, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.1348, 27.7830,   1.4526, 2, 9, 0.44, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 8, X12046, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   4248.2, 2,   1.4502, 2,  34.6875, 2,  34.6875, 2,    156.0, 2,    156.4, 2,   143.11, 2,    35.91, 2,     0.01, 2,     2.49, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.1053, 27.7872,   1.4501, 2, 9, 0.43, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 7, X12044, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   4500.9, 2,   1.4488, 2,  34.6902, 2,  34.6900, 6,    160.4, 2,    161.2, 2,   140.67, 2,    35.57, 2,     0.00, 2,     2.47, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.0753, 27.7913,   1.4488, 2, 9, 0.43, 0.13, 0.01, 0.016,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 6, X12048, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   4750.2, 2,   1.4474, 2,  34.6926, 2,  34.6922, 2,    165.5, 2,    166.0, 2,   137.36, 2,    35.14, 2,     0.00, 2,     2.44, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.0448, 27.7954,   1.4475, 2, 9, 0.42, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 5, X12014, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   4999.5, 2,   1.4493, 2,  34.6948, 2,  34.6949, 2,    170.1, 2,    170.1, 2,   134.33, 2,    34.91, 2,     0.00, 2,     2.42, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   1.0168, 27.7990,   1.4492, 2, 9, 0.41, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 4, X12006, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   5250.3, 2,   1.4627, 2,  34.6964, 2,  34.6963, 2,    173.4, 2,    173.1, 2,   132.42, 2,    34.65, 2,     0.00, 2,     2.40, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.9989, 27.8015,   1.4627, 2, 9, 0.41, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 3, X12013, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   5499.6, 2,   1.4819, 2,  34.6974, 2,  34.6976, 2,    175.6, 2,    175.1, 2,   130.90, 2,    34.46, 2,     0.00, 2,     2.39, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.9860, 27.8031,   1.4820, 2, 9, 0.41, 0.13, 0.01, 0.016,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 2, X12002, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   5748.2, 2,   1.5044, 2,  34.6982, 2,  34.6986, 2,    177.4, 2,    176.8, 2,   130.00, 2,    34.29, 2,     0.00, 2,     2.38, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.9756, 27.8044,   1.5044, 2, 9, 0.41, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 76, 1, 1, X12001, 2, 20071111, 0939, 24.4995, 179.0012, 5722,   5821.3, 2,   1.5137, 2,  34.6982, 2,  34.6987, 6,    177.4, 2,    176.8, 2,   129.97, 2,    34.30, 2,     0.00, 2,     2.38, 2,    0.000, 2,    0.000, 2,    0.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.9749, 27.8045,   1.5138, 2, 9, 0.40, 0.13, 0.01, 0.016,  -999.00, 1, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 0, -999, 9, 20071111, 1544, 24.0078, 178.9922, 5743,   -999.0, 9, -999.0000, 9, -999.0000, 9,  35.1816, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000,   -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999.0000, -999.0000, 9, 9, -999.00, -999.00, -999.00, -999.000,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 36, X12042, 2, 20071111, 1544, 24.0078, 178.9922, 5743,      9.8, 2,  26.9046, 2,  35.1673, 2,  35.1674, 2,    203.1, 2,    203.0, 2,     0.98, 2,     0.05, 2,     0.01, 2,     0.04, 2,    1.596, 2,    0.987, 2,    0.374, 4, -999.000, 9,   1962.4, 2,   2311.3, 2,    8.1239,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  26.9024, 22.8750,  26.9038, 2, 2, 0.12, 0.03, 0.01, 0.040,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 35, X12041, 2, 20071111, 1544, 24.0078, 178.9922, 5743,     50.3, 2,  26.8645, 2,  35.1669, 2,  35.1667, 2,    203.3, 2,    203.2, 2,     0.94, 2,     0.03, 2,     0.01, 2,     0.04, 2,    1.587, 2,    0.963, 2,    0.384, 4, -999.000, 9,   1967.0, 2,   2310.9, 2,    8.1233,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  26.8530, 22.8904,  26.8630, 2, 2, 0.12, 0.03, 0.01, 0.039,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 34, X12016, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    100.4, 2,  23.5980, 2,  35.2114, 2,  35.2091, 2,    213.2, 2,    213.8, 2,     1.40, 2,     0.04, 2,     0.01, 2,     0.05, 2,    1.937, 2,    1.166, 2,    1.004, 4, -999.000, 9,   1998.6, 2,   2314.2, 2,    8.0715,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  23.5771, 23.9261,  23.5966, 2, 2, 0.12, 0.03, 0.01, 0.033,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 33, X12033, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    149.5, 2,  20.4235, 2,  35.0219, 2,  35.0183, 2,    193.7, 2,    195.4, 2,     2.26, 2,     1.08, 2,     0.10, 2,     0.17, 2,    2.185, 2,    1.288, 2,    0.242, 4, -999.000, 9,   2033.1, 2,   2301.6, 2,    7.9996,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  20.3955, 24.6735,  20.4249, 2, 2, 0.12, 0.04, 0.01, 0.017,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 32, X12038, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    200.4, 2,  17.8032, 2,  34.7867, 2,  34.7812, 2,    202.1, 2,    204.9, 2,     3.44, 2,     3.13, 2,     0.02, 2,     0.28, 2,    2.403, 2,    1.394, 2,    0.153, 2, -999.000, 9,   2035.0, 2,   2285.6, 2,    7.9677,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  17.7691, 25.1653,  17.8017, 2, 2, 0.13, 0.04, 0.01, 0.014,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 31, X12003, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    250.0, 2,  16.3955, 2,  34.6802, 2,  34.6698, 6,    193.8, 2,    194.6, 2,     5.55, 2,     6.47, 2,     0.01, 2,     0.50, 2,    2.576, 2,    1.468, 6,    0.048, 2, -999.000, 9,   2056.3, 2,   2279.7, 2,    7.9188,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  16.3553, 25.4199,  16.3945, 2, 2, 0.13, 0.05, 0.01, 0.013,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 30, X12008, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    330.1, 2,  13.7494, 2,  34.4557, 2,  34.4506, 2,    199.8, 2,    199.0, 2,     9.86, 2,    10.00, 2,     0.01, 2,     0.75, 2,    2.757, 2,    1.542, 2,    0.042, 2, -999.000, 9,   2074.4, 6,   2270.2, 2,    7.8624,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  13.7023, 25.8284,  13.7489, 2, 2, 0.14, 0.06, 0.01, 0.013,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 29, X12035, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    430.6, 2,  11.2095, 2,  34.2656, 2,  34.2619, 2,    194.2, 2,    194.0, 2,    17.54, 2,    15.01, 2,     0.01, 2,     1.10, 2,    2.859, 2,    1.548, 2,    0.076, 2, -999.000, 9,   2109.1, 2,   2267.3, 6,    7.7872,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,  11.1556, 26.1755,  11.2093, 2, 2, 0.16, 0.07, 0.01, 0.013,  -999.00, 9, -999.00, -999.00, 9, -999.00
49NZ20071008, P14N, 77, 1, 28, X12034, 2, 20071111, 1544, 24.0078, 178.9922, 5743,    530.2, 2,   8.5425, 2,  34.1184, 2,  34.1151, 6,    152.6, 2,    152.0, 2,    34.78, 2,    24.00, 2,     0.01, 2,     1.75, 2,    2.429, 2,    1.208, 2,    0.083, 2, -999.000, 9,   2169.4, 2,   2273.6, 2,    7.6449,     25.00,   -999.0, 1,   -999.0,  -999.00, 1,   -999.0,   8.4863, 26.5081,   8.5429, 2, 6, 0.20, 0.10, 0.01, 0.014,  -999.00, 9, -999.00, -999.00, 9, -999.00
