EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,UMOL/KG,,KBQ/M^3,,TU,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20030803,   P06W,219,1,29,12041,2,20030808,707,-30.0798,162.8345,1150,401,2,12.1877,2,12.18872,2,35.0488,2,35.047,2,178.63,1,403.9,2,190.99,2,189.93,2,5.38,2,0.13,14.19,2,0.07,0.01,2,0.01,1.06,2,0.01,2.03,4,1.163,4,-999,5,2123.9,2,2302.1,2,7.8182,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,12.1344,26.6012
49NZ20030803,   P06W,219,1,28,12040,2,20030808,707,-30.0798,162.8345,1150,502.1,2,10.2423,2,10.24235,2,34.8134,2,34.8135,2,180.09,1,506.7,2,191.11,2,191.66,2,7.95,2,0.14,18.25,2,0.08,0,2,0.01,1.3,2,0.01,1.84,4,0.999,4,0.167,4,2137.1,2,2294,2,7.77,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,10.1824,26.7749
49NZ20030803,   P06W,219,1,27,12039,2,20030808,707,-30.0798,162.8345,1150,600.7,2,8.9061,2,8.90675,2,34.6656,2,34.6663,2,184.53,1,603.6,2,194.16,2,196.12,2,10.42,2,0.14,20.86,2,0.09,0,2,0.01,1.46,2,0.01,1.645,4,0.87,4,-999,5,2147.1,2,2291.4,2,7.7399,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,8.84,26.8817
49NZ20030803,   P06W,219,1,26,12038,2,20030808,707,-30.0798,162.8345,1150,703.2,2,7.8641,2,7.86314,2,34.5835,2,34.5824,2,181.16,1,702.4,2,192.18,2,192.56,2,15.65,2,0.15,23.6,2,0.1,0,2,0.01,1.65,2,0.01,1.156,4,0.621,4,-999,5,2159.3,2,2294.1,2,7.7133,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,7.7918,26.9776
49NZ20030803,   P06W,219,1,25,12037,2,20030808,707,-30.0798,162.8345,1150,801.2,2,7.0148,2,7.01509,2,34.5335,2,34.5335,2,179.12,1,801.4,2,190.42,2,190.5,2,22.01,2,0.17,25.52,2,0.1,0,2,0.01,1.78,2,0.01,0.782,4,0.455,4,0.141,4,2172,2,2297.9,6,7.6911,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,6.937,27.06
49NZ20030803,   P06W,219,1,24,12036,2,20030808,707,-30.0798,162.8345,1150,901.3,2,6.1198,2,6.1202,2,34.4984,2,34.4982,2,175,1,901.5,2,185.71,2,185.92,2,30.68,2,0.19,27.68,2,0.11,-0.01,2,0.01,1.91,2,0.01,0.448,4,0.309,4,0.136,4,2190.3,2,2305.6,2,7.6709,25,6,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,6.0377,27.1515
49NZ20030803,   P06W,219,1,23,12035,2,20030808,707,-30.0798,162.8345,1150,998.7,2,5.4618,2,5.46208,2,34.489,2,34.4891,2,170.6,1,998.8,2,180.96,2,181.16,2,39.17,2,0.21,29.3,2,0.11,-0.01,2,0.01,2.03,2,0.02,0.266,4,0.213,4,0.165,4,2200.4,2,2309.8,2,7.652,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,5.3751,27.226
49NZ20030803,   P06W,219,1,22,12034,2,20030808,707,-30.0798,162.8345,1150,1154.8,2,4.6623,2,4.6623,2,34.4923,2,34.4925,2,161.2,1,1154.8,2,170.91,2,171.12,2,52.07,2,0.23,31.42,2,0.12,0,2,0.01,2.17,2,0.02,0.137,4,0.094,4,0.147,4,2224.2,2,2322.3,2,7.6267,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,4.5678,27.3215
49NZ20030803,   P06W,219,1,21,12033,2,20030808,707,-30.0798,162.8345,1150,100.1,2,18.5813,2,18.581,2,35.6832,2,35.6837,2,210.95,1,100.6,2,227.66,2,225.16,2,0.75,2,0.12,1.16,2,0.04,0.34,2,0,0.2,2,0.02,2.275,4,1.36,4,-999,5,2036.5,2,2331.8,2,8.0249,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,18.5637,25.6545
49NZ20030803,   P06W,219,1,20,12032,9,20030808,707,-30.0798,162.8345,1150,998.9,2,5.4485,2,5.44932,2,34.4881,2,-999,9,170.51,1,999.3,2,180.94,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3619,27.2269
49NZ20030803,   P06W,219,1,19,12031,9,20030808,707,-30.0798,162.8345,1150,998.8,2,5.4491,2,5.44955,2,34.4882,2,-999,9,170.54,1,999.2,2,180.95,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3625,27.2269
49NZ20030803,   P06W,219,1,18,12030,9,20030808,707,-30.0798,162.8345,1150,998.5,2,5.4505,2,5.44904,2,34.4882,2,-999,9,170.45,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3639,27.2267
49NZ20030803,   P06W,219,1,17,12029,9,20030808,707,-30.0798,162.8345,1150,997.9,2,5.4534,2,5.45371,2,34.4884,2,-999,9,170.48,1,998.2,2,180.99,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3669,27.2265
49NZ20030803,   P06W,219,1,16,12028,9,20030808,707,-30.0798,162.8345,1150,998.8,2,5.4494,2,5.44973,2,34.4881,2,-999,9,170.52,1,999.2,2,180.95,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3628,27.2268
49NZ20030803,   P06W,219,1,15,12027,9,20030808,707,-30.0798,162.8345,1150,998.5,2,5.4576,2,5.45819,2,34.4887,2,-999,9,170.43,1,998.7,2,180.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.371,27.2263
49NZ20030803,   P06W,219,1,14,12026,9,20030808,707,-30.0798,162.8345,1150,998.2,2,5.4544,2,5.45497,2,34.4886,2,-999,9,170.52,1,998.5,2,180.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3678,27.2266
49NZ20030803,   P06W,219,1,13,12025,9,20030808,707,-30.0798,162.8345,1150,998.6,2,5.4557,2,5.45527,2,34.4886,2,-999,9,170.57,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3691,27.2264
49NZ20030803,   P06W,219,1,12,12024,9,20030808,707,-30.0798,162.8345,1150,998.5,2,5.4537,2,5.45344,2,34.4884,2,-999,9,170.54,1,998.7,2,180.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3671,27.2265
49NZ20030803,   P06W,219,1,11,12023,9,20030808,707,-30.0798,162.8345,1150,998.5,2,5.4547,2,5.45508,2,34.4886,2,-999,9,170.5,1,998.7,2,180.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3681,27.2265
49NZ20030803,   P06W,219,1,10,12022,9,20030808,707,-30.0798,162.8345,1150,998.4,2,5.455,2,5.45513,2,34.4886,2,-999,9,170.6,1,998.6,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3684,27.2265
49NZ20030803,   P06W,219,1,9,12021,9,20030808,707,-30.0798,162.8345,1150,998.6,2,5.4565,2,5.45665,2,34.4888,2,-999,9,170.58,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3699,27.2265
49NZ20030803,   P06W,219,1,8,12020,9,20030808,707,-30.0798,162.8345,1150,998.9,2,5.457,2,5.45677,2,34.4888,2,-999,9,170.56,1,999.1,2,180.94,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3704,27.2264
49NZ20030803,   P06W,219,1,7,12019,9,20030808,707,-30.0798,162.8345,1150,998.8,2,5.4578,2,5.45836,2,34.4888,2,-999,9,170.56,1,999,2,180.95,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3712,27.2263
49NZ20030803,   P06W,219,1,6,12018,9,20030808,707,-30.0798,162.8345,1150,998.6,2,5.4597,2,5.46013,2,34.4891,2,-999,9,170.5,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3731,27.2263
49NZ20030803,   P06W,219,1,5,12017,9,20030808,707,-30.0798,162.8345,1150,998.6,2,5.4597,2,5.45931,2,34.4891,2,-999,9,170.55,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3731,27.2263
49NZ20030803,   P06W,219,1,4,12016,9,20030808,707,-30.0798,162.8345,1150,999,2,5.4611,2,5.46125,2,34.4891,2,-999,9,170.54,1,999.2,2,180.95,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3744,27.2262
49NZ20030803,   P06W,219,1,3,12015,9,20030808,707,-30.0798,162.8345,1150,998.5,2,5.4619,2,5.46222,2,34.4893,2,-999,9,170.51,1,998.6,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3753,27.2262
49NZ20030803,   P06W,219,1,2,12014,9,20030808,707,-30.0798,162.8345,1150,998.3,2,5.462,2,5.46228,2,34.4892,2,-999,9,170.58,1,998.4,2,180.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3754,27.2261
49NZ20030803,   P06W,219,1,1,12013,9,20030808,707,-30.0798,162.8345,1150,998.7,2,5.4636,2,5.46422,2,34.4893,2,-999,9,170.69,1,998.8,2,180.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3769,27.226
49NZ20030803,   P06W,218,1,0,-999,9,20030808,1100,-30.0802,163.5075,1440,-999,9,-999,9,-999,9,-999,9,35.7207,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20030803,   P06W,218,1,36,12048,2,20030808,1100,-30.0802,163.5075,1440,10.2,2,18.6588,2,18.65855,2,35.6999,2,35.6995,2,215.66,1,11.9,2,230.32,2,230.38,2,0.59,2,0.12,0.62,2,0.03,0.1,2,0.01,0.17,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,18.657,25.6437
49NZ20030803,   P06W,218,1,35,12047,2,20030808,1100,-30.0802,163.5075,1440,51.3,2,18.6164,2,18.6163,2,35.6966,2,35.6966,2,215.86,1,51.3,2,221.45,2,230.41,2,0.57,2,0.12,0.58,2,0.03,0.11,2,0.01,0.17,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,18.6074,25.6537
49NZ20030803,   P06W,218,1,34,12046,2,20030808,1100,-30.0802,163.5075,1440,101.8,2,18.4139,2,18.4141,2,35.6932,2,35.6944,2,212.49,1,102.4,2,214.94,2,227.32,2,0.65,2,0.12,0.84,2,0.04,0.19,2,0.01,0.19,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,18.3961,25.7044
49NZ20030803,   P06W,218,1,33,12045,2,20030808,1100,-30.0802,163.5075,1440,148.9,2,16.6304,2,16.63584,2,35.5069,2,35.5105,2,177.53,1,149.6,2,187.41,2,190.52,2,2.09,2,0.12,6.77,2,0.05,0.01,2,0.01,0.57,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.6061,25.9968
49NZ20030803,   P06W,218,1,32,12044,2,20030808,1100,-30.0802,163.5075,1440,199.7,2,15.4976,2,15.49678,2,35.4299,2,35.4298,2,180.69,1,202.6,2,193.18,2,193.08,2,2.59,2,0.12,8.17,2,0.06,0.01,2,0.01,0.66,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.4666,26.1996
49NZ20030803,   P06W,218,1,31,12043,2,20030808,1100,-30.0802,163.5075,1440,249.3,2,14.8253,2,14.82399,2,35.3826,2,35.3819,2,185.47,1,248.6,2,196.78,2,197.85,2,2.83,2,0.13,8.65,2,0.06,0.01,2,0.01,0.69,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,14.7877,26.3137
49NZ20030803,   P06W,218,1,30,12042,2,20030808,1100,-30.0802,163.5075,1440,300.7,2,13.4401,2,13.43988,2,35.2115,2,35.2114,2,179.93,1,300.8,2,191.68,2,192.16,2,4.06,2,0.13,11.63,2,0.07,0,2,0.01,0.88,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.3976,26.476
49NZ20030803,   P06W,218,1,29,12041,2,20030808,1100,-30.0802,163.5075,1440,399.5,2,11.6116,2,11.61261,2,34.9884,2,34.9885,2,179.58,1,400.3,2,191.51,2,191.21,2,5.85,2,0.13,15.2,2,0.08,0.01,2,0.01,1.11,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.5602,26.6633
49NZ20030803,   P06W,218,1,28,12040,2,20030808,1100,-30.0802,163.5075,1440,500.3,2,9.813,2,9.81356,2,34.7648,2,34.765,2,182.34,1,502.2,2,193.49,2,193.65,2,8.85,2,0.14,19,2,0.09,-0.01,2,0.01,1.35,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.7549,26.8099
49NZ20030803,   P06W,218,1,27,12039,2,20030808,1100,-30.0802,163.5075,1440,600.1,2,8.6191,2,8.61919,2,34.6383,2,34.6389,2,185.53,1,599.3,2,198.14,2,197.36,2,11.48,2,0.14,21.35,2,0.09,0,2,0.01,1.51,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.5544,26.9053
49NZ20030803,   P06W,218,1,26,12038,2,20030808,1100,-30.0802,163.5075,1440,699.7,2,7.4274,2,7.42907,2,34.5329,2,34.5331,2,187.23,1,699.7,2,199.59,2,199.19,2,16.11,2,0.15,23.85,2,0.1,-0.01,2,0.01,1.67,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.3578,27.0006
49NZ20030803,   P06W,218,1,25,12037,2,20030808,1100,-30.0802,163.5075,1440,801.3,2,6.7183,2,6.71725,2,34.4988,2,34.4988,2,182.91,1,800.4,2,194.33,2,194.61,2,22.2,2,0.17,25.75,2,0.1,-0.01,2,0.01,1.81,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.6423,27.0727
49NZ20030803,   P06W,218,1,24,12036,2,20030808,1100,-30.0802,163.5075,1440,901.1,2,6.0992,2,6.09992,2,34.4736,2,34.4736,2,180.07,1,901.5,2,191.77,2,191.51,2,27.95,2,0.18,27.27,2,0.11,-0.01,2,0.01,1.91,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.0173,27.1345
49NZ20030803,   P06W,218,1,23,12035,2,20030808,1100,-30.0802,163.5075,1440,1001.7,2,5.4567,2,5.45667,2,34.4642,2,34.464,2,175.25,1,1003.3,2,186.88,2,186.24,2,35.96,2,0.2,28.8,2,0.11,-0.01,2,0.01,2.02,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.3698,27.207
49NZ20030803,   P06W,218,1,22,12034,2,20030808,1100,-30.0802,163.5075,1440,1202.4,2,4.0749,2,4.07546,2,34.5083,2,34.5081,2,159.92,1,1201.8,2,169.91,2,169.9,2,62.52,2,0.26,32.13,2,0.12,-0.02,2,0.01,2.26,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9814,27.397
49NZ20030803,   P06W,218,1,21,12033,2,20030808,1100,-30.0802,163.5075,1440,1447.6,2,3.1498,2,3.1498,2,34.5806,2,34.5807,2,146.31,1,1447.6,2,155.18,2,155.04,2,86.46,2,0.31,34.03,2,0.13,-0.01,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.0446,27.5462
49NZ20030803,   P06W,218,1,20,12032,9,20030808,1100,-30.0802,163.5075,1440,1202.6,2,4.0729,2,4.07422,2,34.5083,2,-999,9,160.04,1,1201.9,2,169.89,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9794,27.3972
49NZ20030803,   P06W,218,1,19,12031,9,20030808,1100,-30.0802,163.5075,1440,1201.9,2,4.0791,2,4.07722,2,34.5078,2,-999,9,159.93,1,1201.2,2,169.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9856,27.3961
49NZ20030803,   P06W,218,1,18,12030,9,20030808,1100,-30.0802,163.5075,1440,1201.6,2,4.0798,2,4.08076,2,34.5078,2,-999,9,159.96,1,1201,2,169.99,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9863,27.3961
49NZ20030803,   P06W,218,1,17,12029,9,20030808,1100,-30.0802,163.5075,1440,1202.3,2,4.0765,2,4.07687,2,34.5082,2,-999,9,160,1,1201.6,2,169.92,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.983,27.3967
49NZ20030803,   P06W,218,1,16,12028,9,20030808,1100,-30.0802,163.5075,1440,1202.4,2,4.0763,2,4.07676,2,34.508,2,-999,9,160.04,1,1201.7,2,169.92,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9828,27.3966
49NZ20030803,   P06W,218,1,15,12027,9,20030808,1100,-30.0802,163.5075,1440,1201.5,2,4.0832,2,4.08052,2,34.5074,2,-999,9,159.95,1,1200.9,2,170,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9897,27.3954
49NZ20030803,   P06W,218,1,14,12026,9,20030808,1100,-30.0802,163.5075,1440,1202,2,4.0781,2,4.07684,2,34.508,2,-999,9,160.08,1,1201.4,2,169.96,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9846,27.3964
49NZ20030803,   P06W,218,1,13,12025,9,20030808,1100,-30.0802,163.5075,1440,1201.9,2,4.0811,2,4.08348,2,34.5077,2,-999,9,159.99,1,1201.2,2,169.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9876,27.3959
49NZ20030803,   P06W,218,1,12,12024,9,20030808,1100,-30.0802,163.5075,1440,1201.8,2,4.084,2,4.08083,2,34.5076,2,-999,9,160.09,1,1201,2,169.99,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9905,27.3955
49NZ20030803,   P06W,218,1,11,12023,9,20030808,1100,-30.0802,163.5075,1440,1202.9,2,4.0796,2,4.07823,2,34.5077,2,-999,9,160.1,1,1201.9,2,169.89,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.986,27.396
49NZ20030803,   P06W,218,1,10,12022,9,20030808,1100,-30.0802,163.5075,1440,1201.3,2,4.0884,2,4.0887,2,34.5071,2,-999,9,160.01,1,1200.6,2,170.02,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9949,27.3946
49NZ20030803,   P06W,218,1,9,12021,9,20030808,1100,-30.0802,163.5075,1440,1202,2,4.0832,2,4.07947,2,34.5077,2,-999,9,160.18,1,1201.2,2,169.97,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.9897,27.3956
