BOTTLE,20120208PRINUNIVRMK
# 2/6/2012 Initialized README file  
# Data source:  2/6/2012 (via R.Ballerby and S.van Heuven) 
# SHIP: Polarstern 
# Cruise: ANT-XXIV_2 
# Region: 3 meridional secitons at 3W,0,3E; eastern Weddell Sea; A12 partial; Capetown to Capetown 
# EXPOCODE: 06AQ20071128 
# DATES: 11/28/2007 - 2/4/2008 
# Chief Scientist: Ulrich Bathmann (AWI) 
# 77 stations with 24 place Rosette 
# Hydro: Who - V. Strass; Status -  final 
# 	Notes: 	Bottle numbers fabricated 
# 	Temperature back-calculated from theta 
# 	No bottle salinity 
# Nuts: Who - R. Bellerby; Status - final 
# 	Notes: nitrate only. Data very noisy 
# O2: Who - R. Bellerby; Status - final 
# 	Notes: no CTDOXY in file 
# TCO2: Who - R. Bellerby; Status - final 
# 	Notes: See Hauck et al., 2009 
# TA: Who - R. Bellerby; Status - final 
# 	Notes:  
# CFC: Who - ; Status -  no data in file 
# 	Notes:  includes CFC-113 and CCl-4 
# POC/ChloroA: Who -  ; Status - no data yet  
# 	Notes:  
# References: 
# Hauck, J., M. Hoppema, R.G.J. Bellerby, C. Völker and D. Wolf-Gladrow, 2010. Data-based estimation of anthropogenic carbon and acidification in the Weddell Sea on a decadal time scale. Journal of Geophysical Research 115: C03004, doi:10.1029/2009JC005479. 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,NITRAT,NITRAT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  06AQ20071128,   A12,   327,  1,      3,2,    -999,   0,-65.0030,  -2.9990, 5122,     40.3,  -1.7460,  34.2540,2,    322.1,2,    26.10,2,   2207.6,2,   2330.1,2,  -1.7470
  06AQ20071128,   A12,   327,  1,      2,2,    -999,   0,-65.0030,  -2.9990, 5122,     19.8,  -1.4800,  34.0530,2,    345.4,2,    23.80,2,   2187.8,2,   2317.5,2,  -1.4800
  06AQ20071128,   A12,   327,  1,      1,2,    -999,   0,-65.0030,  -2.9990, 5122,     10.3,  -1.4360,  34.0520,2,    345.9,2,    25.00,2,   2186.4,2,   2318.2,2,  -1.4360
  06AQ20071128,   A12,   328,  1,     24,2,    -999,   0,-64.5040,  -3.0000, 5067,   1000.8,   0.2780,  34.6760,2,    203.2,2,    29.70,2,   2266.8,2,   2364.7,2,   0.2310
  06AQ20071128,   A12,   328,  1,     23,2,    -999,   0,-64.5040,  -3.0000, 5067,    499.6,   0.5220,  34.6830,2,    195.8,2,    30.30,2,   2267.4,2,   2360.1,2,   0.5000
  06AQ20071128,   A12,   328,  1,     22,2,    -999,   0,-64.5040,  -3.0000, 5067,    500.0,   0.5250,  34.6830,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.5030
  06AQ20071128,   A12,   328,  1,     21,2,    -999,   0,-64.5040,  -3.0000, 5067,    350.4,   0.6570,  34.6840,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.6420
  06AQ20071128,   A12,   328,  1,     20,2,    -999,   0,-64.5040,  -3.0000, 5067,    249.9,   0.7160,  34.6710,2,    196.8,2,    30.60,2,   2262.3,2,   2360.1,2,   0.7050
  06AQ20071128,   A12,   328,  1,     19,2,    -999,   0,-64.5040,  -3.0000, 5067,    250.1,   0.7140,  34.6700,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.7030
  06AQ20071128,   A12,   328,  1,     18,2,    -999,   0,-64.5040,  -3.0000, 5067,    200.4,   0.2970,  34.6120,2,    214.7,2,    30.10,2,   2256.2,2,   2352.8,2,   0.2890
  06AQ20071128,   A12,   328,  1,     17,2,    -999,   0,-64.5040,  -3.0000, 5067,    200.5,   0.3110,  34.6140,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.3030
  06AQ20071128,   A12,   328,  1,     16,2,    -999,   0,-64.5040,  -3.0000, 5067,    160.2,  -0.3640,  34.5220,2,    246.2,2,    29.50,2,   2245.6,2,   -999.0,9,  -0.3690
  06AQ20071128,   A12,   328,  1,     15,2,    -999,   0,-64.5040,  -3.0000, 5067,    160.1,  -0.2600,  34.5330,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.2650
  06AQ20071128,   A12,   328,  1,     14,2,    -999,   0,-64.5040,  -3.0000, 5067,    120.1,  -1.6060,  34.3950,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.6090
  06AQ20071128,   A12,   328,  1,     13,2,    -999,   0,-64.5040,  -3.0000, 5067,    120.1,  -1.6080,  34.3930,2,    297.7,2,    28.00,2,   2227.1,2,   -999.0,9,  -1.6110
  06AQ20071128,   A12,   328,  1,     12,2,    -999,   0,-64.5040,  -3.0000, 5067,    100.3,  -1.7130,  34.3740,2,    309.5,2,    27.10,2,   2223.1,2,   2339.2,2,  -1.7150
  06AQ20071128,   A12,   328,  1,     11,2,    -999,   0,-64.5040,  -3.0000, 5067,    100.4,  -1.7280,  34.3730,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7300
  06AQ20071128,   A12,   328,  1,     10,2,    -999,   0,-64.5040,  -3.0000, 5067,     80.0,  -1.7780,  34.3270,2,    316.8,2,    27.40,2,   2217.1,2,   2335.3,2,  -1.7800
  06AQ20071128,   A12,   328,  1,      9,2,    -999,   0,-64.5040,  -3.0000, 5067,     80.1,  -1.7800,  34.3240,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7820
  06AQ20071128,   A12,   328,  1,      8,2,    -999,   0,-64.5040,  -3.0000, 5067,     60.6,  -1.8100,  34.2930,2,    321.0,2,    26.90,2,   2212.6,2,   2332.9,2,  -1.8110
  06AQ20071128,   A12,   328,  1,      7,2,    -999,   0,-64.5040,  -3.0000, 5067,     60.5,  -1.8070,  34.2900,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8080
  06AQ20071128,   A12,   328,  1,      6,2,    -999,   0,-64.5040,  -3.0000, 5067,     40.3,  -1.7460,  34.2660,2,    325.4,2,    26.80,2,   2208.3,2,   2331.2,2,  -1.7470
  06AQ20071128,   A12,   328,  1,      5,2,    -999,   0,-64.5040,  -3.0000, 5067,     40.3,  -1.7470,  34.2660,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7480
  06AQ20071128,   A12,   328,  1,      4,2,    -999,   0,-64.5040,  -3.0000, 5067,     20.3,  -1.4370,  34.0870,2,    346.3,2,    25.40,2,   2190.4,2,   -999.0,9,  -1.4370
  06AQ20071128,   A12,   328,  1,      3,2,    -999,   0,-64.5040,  -3.0000, 5067,     20.3,  -1.4410,  34.0880,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.4410
  06AQ20071128,   A12,   328,  1,      2,2,    -999,   0,-64.5040,  -3.0000, 5067,      9.7,  -1.4380,  34.0870,2,    346.5,2,    25.30,2,   2188.9,2,   2320.0,2,  -1.4380
  06AQ20071128,   A12,   328,  1,      1,2,    -999,   0,-64.5040,  -3.0000, 5067,      9.8,  -1.4380,  34.0870,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.4380
  06AQ20071128,   A12,   329,  1,     24,2,    -999,   0,-63.9760,  -2.9510, 5271,   5271.5,  -0.4070,  34.6400,2,   -999.0,9,    27.60,2,   2248.7,2,   2358.3,2,  -0.8060
  06AQ20071128,   A12,   329,  1,     23,2,    -999,   0,-63.9760,  -2.9510, 5271,   5271.2,  -0.4070,  34.6400,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.8060
  06AQ20071128,   A12,   329,  1,     22,2,    -999,   0,-63.9760,  -2.9510, 5271,   4499.9,  -0.4030,  34.6440,2,    247.5,2,    28.50,2,   2248.9,2,   2357.5,2,  -0.7180
  06AQ20071128,   A12,   329,  1,     21,2,    -999,   0,-63.9760,  -2.9510, 5271,   3999.6,  -0.3390,  34.6480,2,    243.0,2,    28.30,2,   2250.3,2,   2360.7,2,  -0.6050
  06AQ20071128,   A12,   329,  1,     20,2,    -999,   0,-63.9760,  -2.9510, 5271,   3499.9,  -0.3070,  34.6500,2,   -999.0,9,    29.00,2,   2251.8,2,   2360.8,2,  -0.5270
  06AQ20071128,   A12,   329,  1,     19,2,    -999,   0,-63.9760,  -2.9510, 5271,   3000.2,  -0.2650,  34.6520,2,    237.2,2,    28.50,2,   2253.4,2,   2361.4,2,  -0.4420
  06AQ20071128,   A12,   329,  1,     18,2,    -999,   0,-63.9760,  -2.9510, 5271,   2500.4,  -0.1900,  34.6560,2,    231.6,2,    29.10,2,   2254.8,2,   2359.0,2,  -0.3290
  06AQ20071128,   A12,   329,  1,     17,2,    -999,   0,-63.9760,  -2.9510, 5271,   1999.2,  -0.0860,  34.6600,2,    225.6,2,    28.90,2,   2258.2,2,   2371.6,2,  -0.1900
  06AQ20071128,   A12,   329,  1,     16,2,    -999,   0,-63.9760,  -2.9510, 5271,   1500.0,   0.0670,  34.6670,2,    215.2,2,    29.70,2,   2261.4,2,   2364.1,2,  -0.0070
  06AQ20071128,   A12,   329,  1,     15,2,    -999,   0,-63.9760,  -2.9510, 5271,   1500.0,   0.0660,  34.6670,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.0080
  06AQ20071128,   A12,   329,  1,     14,2,    -999,   0,-63.9760,  -2.9510, 5271,   1000.0,   0.2540,  34.6750,2,   -999.0,9,    29.70,2,   2266.1,2,   2364.6,2,   0.2080
  06AQ20071128,   A12,   329,  1,     13,2,    -999,   0,-63.9760,  -2.9510, 5271,    500.1,   0.4960,  34.6820,2,    196.4,2,    30.20,2,   2268.0,2,   2362.8,2,   0.4740
  06AQ20071128,   A12,   329,  1,     12,2,    -999,   0,-63.9760,  -2.9510, 5271,    350.4,   0.5710,  34.6800,2,    196.4,2,    29.70,2,   2266.5,2,   2362.9,2,   0.5560
  06AQ20071128,   A12,   329,  1,     11,2,    -999,   0,-63.9760,  -2.9510, 5271,    249.9,   0.6170,  34.6690,2,    197.5,2,    30.10,2,   2265.3,2,   2360.7,2,   0.6060
  06AQ20071128,   A12,   329,  1,     10,2,    -999,   0,-63.9760,  -2.9510, 5271,    199.9,   0.5580,  34.6440,2,    199.8,2,    29.70,2,   2264.6,2,   2362.4,2,   0.5500
  06AQ20071128,   A12,   329,  1,      9,2,    -999,   0,-63.9760,  -2.9510, 5271,    160.0,  -0.0090,  34.5600,2,    231.1,2,    27.40,2,   2251.7,2,   2357.5,2,  -0.0150
  06AQ20071128,   A12,   329,  1,      8,2,    -999,   0,-63.9760,  -2.9510, 5271,    120.1,  -1.5720,  34.3850,2,    304.5,2,    26.70,2,   2223.2,2,   2342.2,2,  -1.5750
  06AQ20071128,   A12,   329,  1,      7,2,    -999,   0,-63.9760,  -2.9510, 5271,    100.5,  -1.7440,  34.3410,2,    309.2,2,    26.20,2,   2221.5,2,   2342.9,2,  -1.7460
  06AQ20071128,   A12,   329,  1,      6,2,    -999,   0,-63.9760,  -2.9510, 5271,     80.4,  -1.7940,  34.3080,2,    314.6,2,    25.80,2,   2217.4,2,   2337.4,2,  -1.7960
  06AQ20071128,   A12,   329,  1,      5,2,    -999,   0,-63.9760,  -2.9510, 5271,     60.1,  -1.8210,  34.2430,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8220
  06AQ20071128,   A12,   329,  1,      4,2,    -999,   0,-63.9760,  -2.9510, 5271,     60.0,  -1.8220,  34.2430,2,    321.4,2,    26.00,2,   2211.2,2,   2336.6,2,  -1.8230
  06AQ20071128,   A12,   329,  1,      3,2,    -999,   0,-63.9760,  -2.9510, 5271,     39.6,  -1.7980,  34.2300,2,    325.8,2,    26.00,2,   2207.6,2,   2330.4,2,  -1.7990
  06AQ20071128,   A12,   329,  1,      2,2,    -999,   0,-63.9760,  -2.9510, 5271,     20.2,  -1.7280,  33.9440,2,    344.2,2,    24.70,2,   2177.4,2,   2315.1,2,  -1.7280
  06AQ20071128,   A12,   329,  1,      1,2,    -999,   0,-63.9760,  -2.9510, 5271,     20.2,  -1.7200,  33.9570,2,    342.6,2,    24.80,2,   2180.2,2,   2318.1,2,  -1.7200
  06AQ20071128,   A12,   330,  1,     24,2,    -999,   0,-63.5210,  -3.0240, 5273,   1000.9,   0.2970,  34.6770,2,    201.0,2,    29.30,2,   2269.2,2,   2368.7,2,   0.2500
  06AQ20071128,   A12,   330,  1,     23,2,    -999,   0,-63.5210,  -3.0240, 5273,    500.4,   0.5010,  34.6800,2,    192.7,2,    30.00,2,   2271.0,2,   2369.2,2,   0.4790
  06AQ20071128,   A12,   330,  1,     22,2,    -999,   0,-63.5210,  -3.0240, 5273,    500.4,   0.5030,  34.6800,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.4810
  06AQ20071128,   A12,   330,  1,     21,2,    -999,   0,-63.5210,  -3.0240, 5273,    350.3,   0.5870,  34.6750,2,    196.6,2,    30.30,2,   2266.5,2,   2364.9,2,   0.5720
  06AQ20071128,   A12,   330,  1,     20,2,    -999,   0,-63.5210,  -3.0240, 5273,    250.2,   0.8330,  34.6800,2,    196.9,2,    29.90,2,   2261.8,2,   2366.6,2,   0.8220
  06AQ20071128,   A12,   330,  1,     19,2,    -999,   0,-63.5210,  -3.0240, 5273,    250.2,   0.8420,  34.6800,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.8310
  06AQ20071128,   A12,   330,  1,     18,2,    -999,   0,-63.5210,  -3.0240, 5273,    200.4,   0.7740,  34.6600,2,    197.7,2,    30.10,2,   2262.4,2,   2355.7,2,   0.7650
  06AQ20071128,   A12,   330,  1,     17,2,    -999,   0,-63.5210,  -3.0240, 5273,    200.4,   0.7580,  34.6570,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.7490
  06AQ20071128,   A12,   330,  1,     16,2,    -999,   0,-63.5210,  -3.0240, 5273,    160.3,   0.3740,  34.6020,2,    206.4,2,    29.10,2,   2260.6,2,   2353.6,2,   0.3680
  06AQ20071128,   A12,   330,  1,     15,2,    -999,   0,-63.5210,  -3.0240, 5273,    160.3,   0.2780,  34.5920,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.2720
  06AQ20071128,   A12,   330,  1,     14,2,    -999,   0,-63.5210,  -3.0240, 5273,    120.1,  -0.7160,  34.4740,2,    273.7,2,  -999.00,9,   -999.0,9,   -999.0,9,  -0.7200
  06AQ20071128,   A12,   330,  1,     13,2,    -999,   0,-63.5210,  -3.0240, 5273,    120.1,  -1.0000,  34.4470,2,    273.6,2,    27.80,2,   2236.7,2,   2344.7,2,  -1.0030
  06AQ20071128,   A12,   330,  1,     12,2,    -999,   0,-63.5210,  -3.0240, 5273,     99.2,  -1.5440,  34.3840,2,    307.6,2,    19.20,4,   2224.0,2,   2340.5,2,  -1.5460
  06AQ20071128,   A12,   330,  1,     11,2,    -999,   0,-63.5210,  -3.0240, 5273,     99.2,  -1.6620,  34.3690,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.6640
  06AQ20071128,   A12,   330,  1,     10,2,    -999,   0,-63.5210,  -3.0240, 5273,     80.0,  -1.7470,  34.3190,2,    314.3,2,    26.20,2,   2221.4,2,   2347.2,2,  -1.7490
  06AQ20071128,   A12,   330,  1,      9,2,    -999,   0,-63.5210,  -3.0240, 5273,     80.0,  -1.7540,  34.3150,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7560
  06AQ20071128,   A12,   330,  1,      8,2,    -999,   0,-63.5210,  -3.0240, 5273,     60.2,  -1.8120,  34.2630,2,    323.6,2,    18.60,4,   2211.1,2,   2333.0,2,  -1.8130
  06AQ20071128,   A12,   330,  1,      7,2,    -999,   0,-63.5210,  -3.0240, 5273,     60.2,  -1.8140,  34.2510,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8150
  06AQ20071128,   A12,   330,  1,      6,2,    -999,   0,-63.5210,  -3.0240, 5273,     40.1,  -1.7810,  34.2300,2,    326.5,2,    25.90,2,   2206.8,2,   2331.4,2,  -1.7820
  06AQ20071128,   A12,   330,  1,      5,2,    -999,   0,-63.5210,  -3.0240, 5273,     40.1,  -1.7800,  34.2220,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7810
  06AQ20071128,   A12,   330,  1,      4,2,    -999,   0,-63.5210,  -3.0240, 5273,     19.8,  -1.6530,  34.0890,2,    347.5,2,    24.80,2,   2182.0,2,   2321.3,2,  -1.6530
  06AQ20071128,   A12,   330,  1,      3,2,    -999,   0,-63.5210,  -3.0240, 5273,     19.8,  -1.6120,  34.0490,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.6120
  06AQ20071128,   A12,   330,  1,      2,2,    -999,   0,-63.5210,  -3.0240, 5273,     10.2,  -1.5460,  33.8920,2,    358.6,2,    23.50,2,   2162.3,2,   2306.8,2,  -1.5460
  06AQ20071128,   A12,   330,  1,      1,2,    -999,   0,-63.5210,  -3.0240, 5273,     10.2,  -1.5300,  33.8240,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.5300
  06AQ20071128,   A12,   331,  1,     24,2,    -999,   0,-63.0010,  -3.0000, 5359,   5359.0,  -0.3960,  34.6400,2,    250.1,2,    27.80,2,   2248.2,2,   2363.2,2,  -0.8060
  06AQ20071128,   A12,   331,  1,     23,2,    -999,   0,-63.0010,  -3.0000, 5359,   5358.8,  -0.3960,  34.6400,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.8060
  06AQ20071128,   A12,   331,  1,     22,2,    -999,   0,-63.0010,  -3.0000, 5359,   5359.1,  -0.3960,  34.6400,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.8060
  06AQ20071128,   A12,   331,  1,     21,2,    -999,   0,-63.0010,  -3.0000, 5359,   5000.4,  -0.4320,  34.6410,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.8000
  06AQ20071128,   A12,   331,  1,     20,2,    -999,   0,-63.0010,  -3.0000, 5359,   4499.8,  -0.4340,  34.6430,2,    248.8,2,    28.20,2,   2246.6,2,   2362.4,2,  -0.7480
  06AQ20071128,   A12,   331,  1,     19,2,    -999,   0,-63.0010,  -3.0000, 5359,   4000.2,  -0.3760,  34.6470,2,    244.4,2,    30.30,2,   2249.7,2,   2362.9,2,  -0.6410
  06AQ20071128,   A12,   331,  1,     18,2,    -999,   0,-63.0010,  -3.0000, 5359,   3500.6,  -0.3290,  34.6500,2,    240.8,2,    30.20,2,   2250.1,2,   2361.3,2,  -0.5480
  06AQ20071128,   A12,   331,  1,     17,2,    -999,   0,-63.0010,  -3.0000, 5359,   2999.9,  -0.2840,  34.6520,2,    237.6,2,    30.10,2,   2252.7,2,   2363.3,2,  -0.4610
  06AQ20071128,   A12,   331,  1,     16,2,    -999,   0,-63.0010,  -3.0000, 5359,   2499.5,  -0.2160,  34.6560,2,    232.4,2,    30.60,2,   2253.8,2,   2367.6,2,  -0.3540
  06AQ20071128,   A12,   331,  1,     15,2,    -999,   0,-63.0010,  -3.0000, 5359,   2000.2,  -0.1160,  34.6600,2,    225.8,2,    30.80,2,   2256.8,2,   2367.7,2,  -0.2200
  06AQ20071128,   A12,   331,  1,     14,2,    -999,   0,-63.0010,  -3.0000, 5359,   1499.9,   0.0280,  34.6650,2,    218.2,2,    31.30,2,   2259.2,2,   2364.0,2,  -0.0450
  06AQ20071128,   A12,   331,  1,     13,2,    -999,   0,-63.0010,  -3.0000, 5359,   1000.1,   0.2280,  34.6740,2,    207.6,2,    27.90,3,   2263.9,2,   2364.7,2,   0.1820
  06AQ20071128,   A12,   331,  1,     12,2,    -999,   0,-63.0010,  -3.0000, 5359,    500.6,   0.4550,  34.6820,2,    195.3,2,    31.30,2,   2269.0,2,   2363.2,2,   0.4330
  06AQ20071128,   A12,   331,  1,     11,2,    -999,   0,-63.0010,  -3.0000, 5359,    350.5,   0.5280,  34.6810,2,    195.4,2,    31.80,2,   2266.0,2,   2363.7,2,   0.5130
  06AQ20071128,   A12,   331,  1,     10,2,    -999,   0,-63.0010,  -3.0000, 5359,    250.4,   0.5710,  34.6740,2,    196.4,2,    27.20,4,   2265.1,2,   2363.3,2,   0.5600
  06AQ20071128,   A12,   331,  1,      9,2,    -999,   0,-63.0010,  -3.0000, 5359,    200.2,   0.5110,  34.6530,2,    199.5,2,    30.20,2,   2263.7,2,   2364.8,2,   0.5030
  06AQ20071128,   A12,   331,  1,      8,2,    -999,   0,-63.0010,  -3.0000, 5359,    160.4,   0.2070,  34.5910,2,    212.3,2,    30.90,2,   2258.1,2,   2357.0,2,   0.2010
  06AQ20071128,   A12,   331,  1,      7,2,    -999,   0,-63.0010,  -3.0000, 5359,    120.5,  -1.5260,  34.3900,2,    293.1,2,    27.10,2,   2229.1,2,   2342.8,2,  -1.5290
  06AQ20071128,   A12,   331,  1,      6,2,    -999,   0,-63.0010,  -3.0000, 5359,    100.3,  -1.7090,  34.3470,2,    313.7,2,    27.50,2,   2219.3,2,   2337.6,2,  -1.7110
  06AQ20071128,   A12,   331,  1,      5,2,    -999,   0,-63.0010,  -3.0000, 5359,     80.1,  -1.8160,  34.2720,2,    320.0,2,    26.60,2,   2212.0,2,   2334.9,2,  -1.8180
  06AQ20071128,   A12,   331,  1,      4,2,    -999,   0,-63.0010,  -3.0000, 5359,     60.1,  -1.7900,  34.2430,2,    325.7,2,    26.10,2,   2206.0,2,   2331.6,2,  -1.7910
  06AQ20071128,   A12,   331,  1,      3,2,    -999,   0,-63.0010,  -3.0000, 5359,     40.1,  -1.7100,  34.1010,2,    342.2,2,    25.60,2,   2188.0,2,   2322.4,2,  -1.7110
  06AQ20071128,   A12,   331,  1,      2,2,    -999,   0,-63.0010,  -3.0000, 5359,     20.4,  -1.4740,  34.0170,2,    349.7,2,    24.90,2,   2181.2,2,   2318.8,2,  -1.4740
  06AQ20071128,   A12,   331,  1,      1,2,    -999,   0,-63.0010,  -3.0000, 5359,     10.3,  -1.4570,  34.0160,2,    353.6,2,    25.00,2,   2178.0,2,   2316.0,2,  -1.4570
  06AQ20071128,   A12,   332,  1,     24,2,    -999,   0,-62.5000,  -2.9980, 5301,   1000.8,   0.1670,  34.6720,2,    205.9,2,    28.80,2,   2267.0,2,   2366.3,2,   0.1210
  06AQ20071128,   A12,   332,  1,     23,2,    -999,   0,-62.5000,  -2.9980, 5301,    499.8,   0.3950,  34.6810,2,    192.7,2,    30.40,2,   2271.9,2,   2362.6,2,   0.3730
  06AQ20071128,   A12,   332,  1,     22,2,    -999,   0,-62.5000,  -2.9980, 5301,    499.6,   0.3930,  34.6810,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.3710
  06AQ20071128,   A12,   332,  1,     21,2,    -999,   0,-62.5000,  -2.9980, 5301,    350.0,   0.4720,  34.6820,2,    188.4,2,    30.80,2,   2272.1,2,   2368.4,2,   0.4570
  06AQ20071128,   A12,   332,  1,     20,2,    -999,   0,-62.5000,  -2.9980, 5301,    250.0,   0.5000,  34.6790,2,    188.5,2,    30.80,2,   2273.5,2,   2364.0,2,   0.4900
  06AQ20071128,   A12,   332,  1,     19,2,    -999,   0,-62.5000,  -2.9980, 5301,    249.8,   0.5010,  34.6790,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.4910
  06AQ20071128,   A12,   332,  1,     18,2,    -999,   0,-62.5000,  -2.9980, 5301,    200.6,   0.4450,  34.6660,2,    191.8,2,    31.00,2,   2272.2,2,   2363.0,2,   0.4370
  06AQ20071128,   A12,   332,  1,     17,2,    -999,   0,-62.5000,  -2.9980, 5301,    200.7,   0.4460,  34.6660,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.4380
  06AQ20071128,   A12,   332,  1,     16,2,    -999,   0,-62.5000,  -2.9980, 5301,    160.3,   0.2010,  34.6180,2,    207.5,2,    31.80,2,   2263.5,2,   2356.8,2,   0.1950
  06AQ20071128,   A12,   332,  1,     15,2,    -999,   0,-62.5000,  -2.9980, 5301,    160.4,   0.0940,  34.6080,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.0880
  06AQ20071128,   A12,   332,  1,     14,2,    -999,   0,-62.5000,  -2.9980, 5301,    119.9,  -1.7230,  34.3780,2,    313.6,2,    26.60,2,   2226.0,2,   2341.3,2,  -1.7260
  06AQ20071128,   A12,   332,  1,     13,2,    -999,   0,-62.5000,  -2.9980, 5301,    119.6,  -1.7430,  34.3700,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7450
  06AQ20071128,   A12,   332,  1,     12,2,    -999,   0,-62.5000,  -2.9980, 5301,    100.1,  -1.8290,  34.3490,2,    328.1,2,    26.10,2,   2219.9,2,   2341.1,2,  -1.8310
  06AQ20071128,   A12,   332,  1,     11,2,    -999,   0,-62.5000,  -2.9980, 5301,    100.3,  -1.8330,  34.3460,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8350
  06AQ20071128,   A12,   332,  1,     10,2,    -999,   0,-62.5000,  -2.9980, 5301,     79.8,  -1.8320,  34.3290,2,    328.3,2,    25.70,2,   2217.2,2,   2338.0,2,  -1.8340
  06AQ20071128,   A12,   332,  1,      9,2,    -999,   0,-62.5000,  -2.9980, 5301,     79.9,  -1.8320,  34.3290,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8340
  06AQ20071128,   A12,   332,  1,      8,2,    -999,   0,-62.5000,  -2.9980, 5301,     59.6,  -1.8190,  34.2530,2,    332.8,2,    26.10,2,   2208.6,2,   2334.0,2,  -1.8200
  06AQ20071128,   A12,   332,  1,      7,2,    -999,   0,-62.5000,  -2.9980, 5301,     59.4,  -1.8220,  34.2560,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.8230
  06AQ20071128,   A12,   332,  1,      6,2,    -999,   0,-62.5000,  -2.9980, 5301,     40.0,  -1.7700,  34.1770,2,    339.7,2,    24.90,2,   2200.1,2,   2334.8,2,  -1.7710
  06AQ20071128,   A12,   332,  1,      5,2,    -999,   0,-62.5000,  -2.9980, 5301,     39.7,  -1.7750,  34.1870,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.7760
  06AQ20071128,   A12,   332,  1,      4,2,    -999,   0,-62.5000,  -2.9980, 5301,     20.1,  -1.6730,  34.0560,2,    348.2,2,    24.40,2,   2187.4,2,   2319.2,2,  -1.6730
  06AQ20071128,   A12,   332,  1,      3,2,    -999,   0,-62.5000,  -2.9980, 5301,     20.2,  -1.6330,  34.0100,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.6330
  06AQ20071128,   A12,   332,  1,      2,2,    -999,   0,-62.5000,  -2.9980, 5301,     10.1,  -1.6320,  33.9940,2,    350.2,2,    23.60,2,   2181.9,2,   2314.3,2,  -1.6320
  06AQ20071128,   A12,   332,  1,      1,2,    -999,   0,-62.5000,  -2.9980, 5301,     10.3,  -1.6260,  33.9670,2,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.6260
  06AQ20071128,   A12,   333,  1,     24,2,    -999,   0,-62.0110,  -2.9670, 5424,   5423.8,  -0.3880,  34.6400,2,    250.2,2,    26.00,2,   2249.4,2,   2363.8,2,  -0.8060
