BOTTLE,20140403SIOCCHCBG
# NITRAT changed to NO2+NO3
# BOTTLE,20130611PRINUNIVRMK
# 2/23/12 Initialized README file  
# Data source: Jeff Jackson & Kumiko Azertu-Scott; 2/14/2012 
# SHIP: CCGS Hudson 
# Cruise: HUD2004-016 
# Region: Labrador Sea and off Halifax; AR07W 
# EXPOCODE: 18HU20040515 
# DATES: 5/15 - 5/30/2005 
# Chief Scientist: Glen Harrison 
# 42 stations with 24 place Rosette 
# Hydro: Who - I.Yashayaev; Status - final 
# 	Notes: Salt calibration with IAPSO batch P141 
# 	Calibration check: 
# 	CTD Salinity = 0.9992*Salinity + 0.0279; RSE= 0.00148 
# Nuts: Who - G.Harrison; Status - final 
# 	Notes: 
# 	Nutrients run in duplicate 
# O2: Who - R.Hendry; Status - final 
# 	Notes: CTDOXY calibrated, but 9umol bias 
# 	i.e. CTDoxy =  17.9 + 0.9368*Oxygen; RESE=4.875 
# 	There appear to be multiple relationships each with similar slope,  
# 		but somewhat different intercept.  
# 		This leads to the significant residual error 
# 	Notes in the final report indicate that the calibration error probably 
# 		derived from bottle oxygen values  
# TCO2: Who - P.Jones; Status - final 
# 	Notes:  
# TA: Who - P.Jones; Status - final 
# 	Notes: significant scatter 
# CFC: Who - P.Jones; Status - final 
# 	Notes: includes CFC-113 and CCl3Et 
# Other:	Chloro-A 
# 	I-129 (J.Smith) 
# 	TOC (P. Kepkay) 
# 	No data in file for any of these 
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,,
  18HU20040515, AR07W,     2,  1, 277001,      1,2,20040515,2339, 44.3990, -63.4667,   97,     90.1,   0.8775,  32.1429,2,-999.0000,9,    310.8,2,   -999.0,9,     5.29,6,     5.41,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.8740, 20040515,     2339
  18HU20040515, AR07W,     2,  1, 277002,      2,2,20040515,2339, 44.3990, -63.4667,   97,     60.0,   0.3215,  31.8842,2,-999.0000,9,    330.5,2,   -999.0,9,     2.94,6,     4.29,6,     0.79,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3195, 20040515,     2340
  18HU20040515, AR07W,     2,  1, 277003,      3,2,20040515,2339, 44.3990, -63.4667,   97,     50.3,   0.3196,  31.8832,2,-999.0000,9,    331.1,2,   -999.0,9,     2.97,6,     4.36,6,     0.80,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3179, 20040515,     2341
  18HU20040515, AR07W,     2,  1, 277004,      4,2,20040515,2339, 44.3990, -63.4667,   97,     39.8,   0.5176,  31.8423,2,-999.0000,9,    334.8,2,   -999.0,9,     2.52,6,     4.03,6,     0.76,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.5162, 20040515,     2342
  18HU20040515, AR07W,     2,  1, 277005,      5,2,20040515,2339, 44.3990, -63.4667,   97,     29.8,   0.9048,  31.6532,2,-999.0000,9,    363.0,2,   -999.0,9,     0.73,6,     1.16,6,     0.54,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.9037, 20040515,     2343
  18HU20040515, AR07W,     2,  1, 277006,      6,2,20040515,2339, 44.3990, -63.4667,   97,     20.6,   1.7997,  31.4591,2,-999.0000,9,    368.8,2,   -999.0,9,     0.56,6,     0.26,6,     0.43,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.7988, 20040515,     2344
  18HU20040515, AR07W,     2,  1, 277007,      7,2,20040515,2339, 44.3990, -63.4667,   97,     11.2,   4.4857,  31.2523,2,-999.0000,9,    350.8,2,   -999.0,9,     0.54,6,     0.15,6,     0.40,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.4850, 20040515,     2345
  18HU20040515, AR07W,     2,  1, 277008,      8,2,20040515,2339, 44.3990, -63.4667,   97,      1.7,   4.5185,  31.2584,2,-999.0000,9,    348.6,2,   -999.0,9,     0.56,6,     0.18,6,     0.40,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.5184, 20040515,     2346
  18HU20040515, AR07W,     8,  1, 277009,      1,2,20040516,0232, 44.2667, -63.3098,  140,    150.3,   7.2160,  34.1239,2,-999.0000,9,    158.7,2,   -999.0,9,    17.17,6,    15.67,6,     1.30,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.2019, 20040516,      232
  18HU20040515, AR07W,     8,  1, 277010,      2,2,20040516,0232, 44.2667, -63.3098,  140,     92.9,   1.5480,  32.5230,2,-999.0000,9,    290.1,2,   -999.0,9,     6.12,6,     7.35,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.5438, 20040516,      234
  18HU20040515, AR07W,     8,  1, 277011,      3,2,20040516,0232, 44.2667, -63.3098,  140,     72.3,   0.7076,  32.2866,2,-999.0000,9,    303.8,2,   -999.0,9,     5.87,6,     7.39,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.7049, 20040516,      235
  18HU20040515, AR07W,     8,  1, 277012,      4,2,20040516,0232, 44.2667, -63.3098,  140,     52.8,   0.3628,  32.1516,2,-999.0000,9,    307.9,2,   -999.0,9,     5.39,6,     7.36,6,     0.89,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3610, 20040516,      236
  18HU20040515, AR07W,     8,  1, 277013,      5,2,20040516,0232, 44.2667, -63.3098,  140,     42.9,   0.2120,  31.9798,2,-999.0000,9,    325.3,2,   -999.0,9,     2.51,6,     5.78,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.2106, 20040516,      237
  18HU20040515, AR07W,     8,  1, 277014,      6,2,20040516,0232, 44.2667, -63.3098,  140,     32.3,   2.1358,  31.9357,2,-999.0000,9,    348.7,2,   -999.0,9,     0.55,6,     1.06,6,     0.48,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1342, 20040516,      238
  18HU20040515, AR07W,     8,  1, 277015,      7,2,20040516,0232, 44.2667, -63.3098,  140,     21.7,   2.1834,  31.5492,2,-999.0000,9,    353.2,2,   -999.0,9,     0.46,6,     1.00,6,     0.48,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1824, 20040516,      238
  18HU20040515, AR07W,     8,  1, 277016,      8,2,20040516,0232, 44.2667, -63.3098,  140,     13.2,   4.3900,  31.1215,2,-999.0000,9,    342.8,2,   -999.0,9,     0.00,6,     0.21,6,     0.36,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.3891, 20040516,      239
  18HU20040515, AR07W,     8,  1, 277017,      9,2,20040516,0232, 44.2667, -63.3098,  140,      2.4,   4.4163,  31.1101,2,-999.0000,9,    342.2,2,   -999.0,9,     0.00,6,     0.00,6,     0.35,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.4161, 20040516,      240
  18HU20040515, AR07W,     8,  1, 277018,     10,2,20040516,0232, 44.2667, -63.3098,  140,      1.0,   4.4224,  31.0687,2,-999.0000,9,    312.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.4223, 20040516,      241
  18HU20040515, AR07W,     9,  1, 277019,      1,2,20040516,0540, 43.8840, -62.8837,  263,    259.4,   9.6663,  35.0260,2,-999.0000,9,    105.1,2,   -999.0,9,    24.84,6,    21.12,6,     1.52,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.6367, 20040516,      540
  18HU20040515, AR07W,     9,  1, 277020,      2,2,20040516,0540, 43.8840, -62.8837,  263,    200.8,   9.5031,  34.9556,2,-999.0000,9,    127.4,2,   -999.0,9,    19.56,6,    19.64,6,     1.37,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.4805, 20040516,      544
  18HU20040515, AR07W,     9,  1, 277021,      3,2,20040516,0540, 43.8840, -62.8837,  263,    100.3,   6.7296,  33.9309,2,-999.0000,9,    193.2,2,   -999.0,9,    10.19,6,    14.21,6,     1.11,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.7206, 20040516,      547
  18HU20040515, AR07W,     9,  1, 277022,      4,2,20040516,0540, 43.8840, -62.8837,  263,     80.1,   4.2206,  33.1597,2,-999.0000,9,    250.3,2,   -999.0,9,     5.75,6,     9.65,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.2151, 20040516,      549
  18HU20040515, AR07W,     9,  1, 277023,      5,2,20040516,0540, 43.8840, -62.8837,  263,     60.6,   2.3314,  32.5925,2,-999.0000,9,    312.7,2,   -999.0,9,     1.95,6,     3.25,6,     0.67,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.3283, 20040516,      551
  18HU20040515, AR07W,     9,  1, 277024,      6,2,20040516,0540, 43.8840, -62.8837,  263,     50.5,   1.9781,  32.4654,2,-999.0000,9,    321.0,2,   -999.0,9,     1.77,6,     2.94,6,     0.66,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.9757, 20040516,      553
  18HU20040515, AR07W,     9,  1, 277025,      7,2,20040516,0540, 43.8840, -62.8837,  263,     40.8,   2.4670,  32.3916,2,-999.0000,9,    334.1,2,   -999.0,9,     0.60,6,     0.61,6,     0.48,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.4649, 20040516,      555
  18HU20040515, AR07W,     9,  1, 277026,      8,2,20040516,0540, 43.8840, -62.8837,  263,     30.3,   3.0879,  32.1788,2,-999.0000,9,    348.0,2,   -999.0,9,     0.55,6,     0.00,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.0862, 20040516,      557
  18HU20040515, AR07W,     9,  1, 277027,      9,2,20040516,0540, 43.8840, -62.8837,  263,     20.2,   3.5184,  32.0621,2,-999.0000,9,    342.6,2,   -999.0,9,     0.58,6,     0.00,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5172, 20040516,      559
  18HU20040515, AR07W,     9,  1, 277028,     10,2,20040516,0540, 43.8840, -62.8837,  263,     10.1,   5.0226,  31.9083,2,-999.0000,9,    329.6,2,   -999.0,9,     0.00,6,     0.00,6,     0.30,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.0219, 20040516,      600
  18HU20040515, AR07W,     9,  1, 277029,     11,2,20040516,0540, 43.8840, -62.8837,  263,      2.3,   4.6393,  31.9120,2,-999.0000,9,    333.6,2,   -999.0,9,     0.43,6,     0.00,6,     0.30,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.6391, 20040516,      603
  18HU20040515, AR07W,    13,  1, 277030,      1,2,20040516,1032, 43.4870, -62.4483,   83,     78.1,   3.8335,  33.0826,2,-999.0000,9,    268.2,2,   -999.0,9,     6.34,6,     7.74,6,     0.92,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.8284, 20040516,     1032
  18HU20040515, AR07W,    13,  1, 277031,      2,2,20040516,1032, 43.4870, -62.4483,   83,     60.8,   2.2505,  32.6047,2,-999.0000,9,    316.6,2,   -999.0,9,     1.85,6,     3.52,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.2474, 20040516,     1035
  18HU20040515, AR07W,    13,  1, 277032,      3,2,20040516,1032, 43.4870, -62.4483,   83,     51.3,   2.0384,  32.4829,2,-999.0000,9,    326.8,2,   -999.0,9,     1.32,6,     2.73,6,     0.68,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.0359, 20040516,     1037
  18HU20040515, AR07W,    13,  1, 277033,      4,2,20040516,1032, 43.4870, -62.4483,   83,     41.5,   2.4812,  32.1498,2,-999.0000,9,    339.7,2,   -999.0,9,     1.24,6,     1.49,6,     0.58,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.4791, 20040516,     1039
  18HU20040515, AR07W,    13,  1, 277034,      5,2,20040516,1032, 43.4870, -62.4483,   83,     31.1,   4.2342,  31.8629,2,-999.0000,9,    342.2,2,   -999.0,9,     0.79,6,     0.00,6,     0.40,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.2322, 20040516,     1040
  18HU20040515, AR07W,    13,  1, 277035,      6,2,20040516,1032, 43.4870, -62.4483,   83,     20.4,   4.9336,  31.8054,2,-999.0000,9,    338.9,2,   -999.0,9,     0.89,6,     0.00,6,     0.40,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.9322, 20040516,     1042
  18HU20040515, AR07W,    13,  1, 277036,      7,2,20040516,1032, 43.4870, -62.4483,   83,     11.2,   4.9440,  31.8041,2,-999.0000,9,    339.1,2,   -999.0,9,     0.84,6,     0.00,6,     0.73,3, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.9432, 20040516,     1044
  18HU20040515, AR07W,    13,  1, 277037,      8,2,20040516,1032, 43.4870, -62.4483,   83,      2.1,   4.9527,  31.8029,2,-999.0000,9,    338.1,2,   -999.0,9,     0.69,6,     0.00,6,     0.37,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.9526, 20040516,     1045
  18HU20040515, AR07W,    14,  1, 277038,      1,2,20040516,1315, 43.1843, -62.0990,  108,     98.5,   1.6863,  32.8940,2,-999.0000,9,    303.0,2,   -999.0,9,     7.17,6,     7.64,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.6817, 20040516,     1315
  18HU20040515, AR07W,    14,  1, 277039,      2,2,20040516,1315, 43.1843, -62.0990,  108,     81.5,   1.6652,  32.8828,2,-999.0000,9,    304.7,2,   -999.0,9,     6.79,6,     7.44,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.6614, 20040516,     1317
  18HU20040515, AR07W,    14,  1, 277040,      3,2,20040516,1315, 43.1843, -62.0990,  108,     61.6,   1.2972,  32.6425,2,-999.0000,9,    324.4,2,   -999.0,9,     3.19,6,     5.60,6,     0.81,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.2946, 20040516,     1319
  18HU20040515, AR07W,    14,  1, 277041,      4,2,20040516,1315, 43.1843, -62.0990,  108,     51.3,   1.4181,  32.5348,2,-999.0000,9,    328.1,2,   -999.0,9,     1.92,6,     4.37,6,     0.75,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.4159, 20040516,     1319
  18HU20040515, AR07W,    14,  1, 277042,      5,2,20040516,1315, 43.1843, -62.0990,  108,     41.2,   2.4540,  32.4384,2,-999.0000,9,    348.4,2,   -999.0,9,     0.48,6,     0.80,6,     0.48,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.4519, 20040516,     1320
  18HU20040515, AR07W,    14,  1, 277043,      6,2,20040516,1315, 43.1843, -62.0990,  108,     31.3,   2.4652,  32.2183,2,-999.0000,9,    361.4,2,   -999.0,9,     0.38,6,     0.07,6,     0.37,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.4636, 20040516,     1321
  18HU20040515, AR07W,    14,  1, 277044,      7,2,20040516,1315, 43.1843, -62.0990,  108,     21.3,   4.5658,  32.1456,2,-999.0000,9,    344.2,2,   -999.0,9,     0.00,6,     0.00,6,     0.40,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.5643, 20040516,     1321
  18HU20040515, AR07W,    14,  1, 277045,      8,2,20040516,1315, 43.1843, -62.0990,  108,     11.4,   5.8465,  32.1402,2,-999.0000,9,    327.6,2,   -999.0,9,     0.45,6,     0.00,6,     0.36,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.8456, 20040516,     1322
  18HU20040515, AR07W,    14,  1, 277046,      9,2,20040516,1315, 43.1843, -62.0990,  108,      3.4,   5.8693,  32.1403,2,-999.0000,9,    326.7,2,   -999.0,9,     0.43,6,     0.00,6,     0.36,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.8690, 20040516,     1323
  18HU20040515, AR07W,    19,  1, 277047,      1,2,20040516,1816, 42.8520, -61.6795, 1052,   1063.5,   3.8983,  34.9267,2,-999.0000,9,    260.3,2,   -999.0,9,    11.50,6,    17.15,6,     1.08,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.8174, 20040516,     1816
  18HU20040515, AR07W,    19,  1, 277048,      2,2,20040516,1816, 42.8520, -61.6795, 1052,    756.4,   4.3097,  34.9194,2,-999.0000,9,    252.2,2,   -999.0,9,    10.90,6,    17.41,6,     1.10,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.2515, 20040516,     1822
  18HU20040515, AR07W,    19,  1, 277049,      3,2,20040516,1816, 42.8520, -61.6795, 1052,    504.2,   4.8243,  34.9029,2,-999.0000,9,    232.0,2,   -999.0,9,    11.85,6,    18.35,6,     1.15,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.7845, 20040516,     1827
  18HU20040515, AR07W,    19,  1, 277050,      4,2,20040516,1816, 42.8520, -61.6795, 1052,    252.3,   8.4866,  35.0257,2,-999.0000,9,    155.3,2,   -999.0,9,    13.07,6,    21.66,6,     1.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.4600, 20040516,     1831
  18HU20040515, AR07W,    19,  1, 277051,      5,2,20040516,1816, 42.8520, -61.6795, 1052,    101.4,   9.5981,  34.8833,2,-999.0000,9,    231.7,2,   -999.0,9,     6.08,6,    10.63,6,     0.71,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.5867, 20040516,     1834
  18HU20040515, AR07W,    19,  1, 277052,      6,2,20040516,1816, 42.8520, -61.6795, 1052,     81.3,   6.5567,  34.1067,2,-999.0000,9,    245.0,2,   -999.0,9,     6.93,6,    10.90,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.5495, 20040516,     1835
  18HU20040515, AR07W,    19,  1, 277053,      7,2,20040516,1816, 42.8520, -61.6795, 1052,     61.2,   2.1058,  33.0578,2,-999.0000,9,    292.0,2,   -999.0,9,     6.22,6,     8.36,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1027, 20040516,     1836
  18HU20040515, AR07W,    19,  1, 277054,      8,2,20040516,1816, 42.8520, -61.6795, 1052,     51.1,   2.0026,  32.9548,2,-999.0000,9,    300.6,2,   -999.0,9,     4.02,6,     7.27,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.0001, 20040516,     1837
  18HU20040515, AR07W,    19,  1, 277055,      9,2,20040516,1816, 42.8520, -61.6795, 1052,     41.0,   2.9467,  32.9099,2,-999.0000,9,    308.6,2,   -999.0,9,     1.14,6,     4.72,6,     0.72,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.9444, 20040516,     1838
  18HU20040515, AR07W,    19,  1, 277056,     10,2,20040516,1816, 42.8520, -61.6795, 1052,     31.1,   4.3641,  32.9115,2,-999.0000,9,    313.0,2,   -999.0,9,     0.91,6,     2.16,6,     0.52,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.3620, 20040516,     1838
  18HU20040515, AR07W,    19,  1, 277057,     11,2,20040516,1816, 42.8520, -61.6795, 1052,     21.1,   5.5869,  32.6733,2,-999.0000,9,    330.8,2,   -999.0,9,     0.53,6,     0.00,6,     0.38,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.5853, 20040516,     1839
  18HU20040515, AR07W,    19,  1, 277058,     12,2,20040516,1816, 42.8520, -61.6795, 1052,     10.9,   5.5705,  32.2516,2,-999.0000,9,    330.9,2,   -999.0,9,     0.00,6,     0.00,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.5697, 20040516,     1840
  18HU20040515, AR07W,    19,  1, 277059,     13,2,20040516,1816, 42.8520, -61.6795, 1052,      2.8,   5.5392,  32.1861,2,-999.0000,9,    332.5,2,   -999.0,9,     0.00,6,     0.00,6,     0.33,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.5390, 20040516,     1841
  18HU20040515, AR07W,    20,  1, 277060,      1,2,20040516,2129, 42.5337, -61.4003, 2068,   2838.4,   2.7538,  34.9189,2,  34.9482,3,    269.7,2,    260.1,2,    11.16,6,    17.29,6,     1.11,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.5249, 20040516,     2129
  18HU20040515, AR07W,    20,  1, 277061,      2,2,20040516,2129, 42.5337, -61.4003, 2068,   1514.8,   3.6720,  34.9308,2,  34.9302,6,    267.1,2,    259.5,6,    15.58,6,    17.09,6,     1.09,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5543, 20040516,     2155
  18HU20040515, AR07W,    20,  1, 277062,      3,2,20040516,2129, 42.5337, -61.4003, 2068,   1007.9,   4.1199,  34.9491,2,  34.9490,6,    259.2,2,    252.2,2,    11.08,6,    17.25,6,     1.09,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.0419, 20040516,     2205
  18HU20040515, AR07W,    20,  1, 277063,      4,2,20040516,2129, 42.5337, -61.4003, 2068,    505.1,   5.1532,  34.9055,2,  34.9069,2,    223.8,2,    217.2,2,    12.18,6,    18.77,6,     1.24,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.1120, 20040516,     2215
  18HU20040515, AR07W,    20,  1, 277064,      5,2,20040516,2129, 42.5337, -61.4003, 2068,    252.0,   8.6155,  35.0465,2,  35.0421,2,    156.6,2,    152.8,2,    12.58,6,    21.27,6,     1.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.5887, 20040516,     2220
  18HU20040515, AR07W,    20,  1, 277065,      6,2,20040516,2129, 42.5337, -61.4003, 2068,    102.6,  10.1104,  34.9572,2,-999.0000,9,    227.9,2,    222.4,2,     6.09,6,    11.41,6,     0.77,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  10.0985, 20040516,     2224
  18HU20040515, AR07W,    20,  1, 277066,      7,2,20040516,2129, 42.5337, -61.4003, 2068,     82.1,   9.7837,  34.8077,2,-999.0000,9,    238.0,2,    232.6,2,     4.76,6,     9.77,6,     0.69,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.7744, 20040516,     2226
  18HU20040515, AR07W,    20,  1, 277067,      8,2,20040516,2129, 42.5337, -61.4003, 2068,     62.7,   6.9813,  34.0549,2,-999.0000,9,    258.6,2,    252.2,2,     4.53,6,     8.87,6,     0.73,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.9756, 20040516,     2228
  18HU20040515, AR07W,    20,  1, 277068,      9,2,20040516,2129, 42.5337, -61.4003, 2068,     52.6,   7.2673,  33.8459,2,-999.0000,9,    283.6,2,    275.4,2,     2.47,6,     4.78,6,     0.55,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.2624, 20040516,     2230
  18HU20040515, AR07W,    20,  1, 277069,     10,2,20040516,2129, 42.5337, -61.4003, 2068,     42.7,   6.7881,  33.5466,2,-999.0000,9,    296.3,2,    287.4,2,     1.80,6,     3.42,6,     0.66,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.7843, 20040516,     2232
  18HU20040515, AR07W,    20,  1, 277070,     11,2,20040516,2129, 42.5337, -61.4003, 2068,     32.4,   8.3232,  33.7201,2,-999.0000,9,    296.8,2,    288.7,2,     1.41,6,     1.82,6,     0.36,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.3199, 20040516,     2234
  18HU20040515, AR07W,    20,  1, 277071,     12,2,20040516,2129, 42.5337, -61.4003, 2068,     22.4,   8.4765,  33.4929,2,-999.0000,9,    305.1,2,    298.2,2,     1.00,6,     0.52,6,     0.29,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.4742, 20040516,     2236
