EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,/MILLE,,DEG C
  06AQ20101128,   A12,    62,  1,     11,2,20101213,2235,-67.4962,   0.0052, 4636,   1775.0,   0.0963,  34.6722,2,    219.3,2,   124.72,2,    32.45,2,     0.00,2,     2.28,2,   2258.0,2,   2355.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.0045
  06AQ20101128,   A12,    62,  1,     10,2,20101213,2256,-67.4962,   0.0052, 4636,   2285.3,  -0.0459,  34.6664,2,    226.5,2,   125.52,2,    32.40,2,     0.00,2,     2.27,2,   2254.7,2,   2355.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1714
  06AQ20101128,   A12,    62,  1,      9,2,20101213,2317,-67.4962,   0.0052, 4636,   2795.7,  -0.1498,  34.6622,2,    233.0,2,   124.34,2,    32.20,2,     0.00,2,     2.26,2,   2252.9,2,   2354.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3129
  06AQ20101128,   A12,    62,  1,      8,2,20101213,2338,-67.4962,   0.0052, 4636,   3308.2,  -0.2078,  34.6592,2,    238.2,2,   124.10,2,    32.02,2,     0.00,2,     2.27,2,   2250.0,2,   2353.6,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4131
  06AQ20101128,   A12,    62,  1,      7,2,20101213,2358,-67.4962,   0.0052, 4636,   3822.3,  -0.2500,  34.6572,2,    241.6,2,   125.11,2,    31.96,2,     0.00,2,     2.24,2,   2248.4,2,   2351.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5016
  06AQ20101128,   A12,    62,  1,      6,2,20101213,0020,-67.4962,   0.0052, 4636,   4078.6,  -0.2546,  34.6566,2,    243.2,2,   126.00,2,    31.86,2,     0.00,2,     2.25,2,   2248.4,2,   2352.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5311
  06AQ20101128,   A12,    62,  1,      5,2,20101213,0041,-67.4962,   0.0052, 4636,   4378.0,  -0.2644,  34.6556,2,    244.0,2,   128.24,2,    32.03,2,     0.00,2,     2.25,2,   2248.0,2,   2352.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5710
  06AQ20101128,   A12,    62,  1,      4,2,20101213,0102,-67.4962,   0.0052, 4636,   4532.8,  -0.2769,  34.6550,2,    244.5,2,   128.78,2,    32.05,2,     0.00,2,     2.25,2,   2247.9,2,   2352.4,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5993
  06AQ20101128,   A12,    62,  1,      3,2,20101213,0123,-67.4962,   0.0052, 4636,   4574.0,  -0.2908,  34.6546,2,    245.0,2,   129.35,2,    31.93,2,     0.00,2,     2.25,2,   2247.9,2,   2352.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6171
  06AQ20101128,   A12,    62,  1,      2,2,20101213,1428,-67.4962,   0.0052, 4636,   4625.4,  -0.3326,  34.6531,2,    245.9,2,   131.03,2,    32.08,2,     0.00,2,     2.24,2,   2248.3,2,   2352.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6630
  06AQ20101128,   A12,    62,  1,      1,2,20101213,1456,-67.4962,   0.0052, 4636,   4678.0,  -0.3758,  34.6512,2,    246.1,2,   131.63,2,    31.97,2,     0.01,2,     2.24,2,   2247.8,6,   2351.2,6,   -999.0,9,   -999.0,  -999.00,9,  -0.7104
  06AQ20101128,   A12,    63,  1,     24,2,20101214,1540,-68.0010,  -0.0013, 4517,     10.0,  -1.2440,  34.1142,2,    342.2,2,    74.58,2,    27.33,2,     0.26,2,     1.87,2,   2195.5,6,   2313.9,6,   -999.0,9,   -999.0,  -999.00,9,  -1.2442
  06AQ20101128,   A12,    63,  1,     23,2,20101214,1828,-68.0010,  -0.0013, 4517,     25.3,  -1.2806,  34.1174,2,    342.4,2,    75.09,2,    27.57,2,     0.25,2,     1.90,2,   2197.2,2,   2312.6,2,   -999.0,9,   -999.0,  -999.00,9,  -1.2812
  06AQ20101128,   A12,    63,  1,     22,2,20101214,1850,-68.0010,  -0.0013, 4517,     50.2,  -1.4089,  34.1513,2,    334.0,2,    76.05,2,    28.06,2,     0.25,2,     1.96,2,   2204.7,2,   2316.0,2,   -999.0,9,   -999.0,  -999.00,9,  -1.4100
  06AQ20101128,   A12,    63,  1,     21,2,20101214,1910,-68.0010,  -0.0013, 4517,     76.1,  -1.5849,  34.4096,2,    286.4,2,    78.97,2,    29.52,2,     0.26,2,     2.07,2,   2228.8,2,   2331.3,2,   -999.0,9,   -999.0,  -999.00,9,  -1.5866
  06AQ20101128,   A12,    63,  1,     20,2,20101214,1931,-68.0010,  -0.0013, 4517,    101.5,  -1.3013,  34.4678,2,    270.0,2,    80.57,2,    30.25,2,     0.13,2,     2.12,2,   2234.8,2,   2335.2,2,   -999.0,9,   -999.0,  -999.00,9,  -1.3038
  06AQ20101128,   A12,    63,  1,     19,2,20101214,2004,-68.0010,  -0.0013, 4517,    151.9,  -0.2911,  34.5649,2,    245.0,2,    87.54,2,    31.27,2,     0.01,2,     2.19,2,   2247.1,2,   2341.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2963
  06AQ20101128,   A12,    63,  1,     18,2,20101214,2024,-68.0010,  -0.0013, 4517,    202.0,   0.3010,  34.6305,2,    219.8,2,    95.78,2,    31.85,2,     0.01,2,     2.22,2,   2257.6,2,   2347.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.2930
  06AQ20101128,   A12,    63,  1,     17,2,20101214,2045,-68.0010,  -0.0013, 4517,    303.5,   0.5959,  34.6694,2,    207.0,2,   101.29,2,    32.06,2,     0.00,2,     2.24,2,   2258.2,2,   2350.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.5829
  06AQ20101128,   A12,    63,  1,     16,2,20101214,2119,-68.0010,  -0.0013, 4517,    404.1,   0.6942,  34.6839,2,    202.6,2,   105.13,2,    32.30,2,     0.00,2,     2.25,2,   2265.6,2,   2350.8,2,   -999.0,9,   -999.0,  -999.00,9,   0.6761
  06AQ20101128,   A12,    63,  1,     15,2,20101214,2140,-68.0010,  -0.0013, 4517,    505.6,   0.6848,  34.6892,2,    201.8,2,   108.35,2,    32.34,2,     0.00,2,     2.26,2,   2265.5,2,   2354.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.6618
  06AQ20101128,   A12,    63,  1,     14,2,20101214,2202,-68.0010,  -0.0013, 4517,    606.7,   0.6429,  34.6903,2,    202.3,2,   111.17,2,    32.47,2,     0.00,2,     2.28,2,   2265.3,2,   2354.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.6149
  06AQ20101128,   A12,    63,  1,     13,2,20101214,2226,-68.0010,  -0.0013, 4517,    708.4,   0.5940,  34.6899,2,    203.1,2,   113.41,2,    32.66,2,     0.00,2,     2.28,2,   2266.4,2,   2354.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.5610
  06AQ20101128,   A12,    63,  1,     12,2,20101214,2247,-68.0010,  -0.0013, 4517,    809.5,   0.5528,  34.6897,2,    204.0,2,   115.32,2,    32.57,2,     0.00,2,     2.29,2,   2264.7,2,   2357.1,2,   -999.0,9,   -999.0,  -999.00,9,   0.5147
  06AQ20101128,   A12,    63,  1,     11,2,20101214,2309,-68.0010,  -0.0013, 4517,   1012.0,   0.4613,  34.6874,2,    207.4,2,   118.73,2,    32.67,2,     0.00,2,     2.29,2,   2266.0,2,   2356.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.4126
  06AQ20101128,   A12,    63,  1,     10,2,20101214,2330,-68.0010,  -0.0013, 4517,   1520.3,   0.2348,  34.6779,2,    214.5,2,   123.59,2,    32.69,2,     0.00,2,     2.31,2,   2264.0,2,   2356.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.1578
  06AQ20101128,   A12,    63,  1,      9,2,20101214,2350,-68.0010,  -0.0013, 4517,   2029.6,   0.0539,  34.6703,2,    222.1,2,   124.81,2,    32.60,2,     0.00,2,     2.30,2,   2261.8,2,   2354.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.0548
  06AQ20101128,   A12,    63,  1,      8,2,20101214,0014,-68.0010,  -0.0013, 4517,   2540.6,  -0.0768,  34.6653,2,    227.7,2,   124.94,2,    32.46,2,     0.00,2,     2.29,2,   2259.0,2,   2354.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2211
  06AQ20101128,   A12,    63,  1,      7,2,20101214,0035,-68.0010,  -0.0013, 4517,   3052.2,  -0.1685,  34.6612,2,    235.5,2,   124.67,2,    32.18,2,     0.00,2,     2.28,2,   2255.8,2,   2355.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3525
  06AQ20101128,   A12,    63,  1,      6,2,20101214,0056,-68.0010,  -0.0013, 4517,   3565.3,  -0.2225,  34.6584,2,    239.9,2,   124.46,2,    32.16,2,     0.00,2,     2.27,2,   2254.6,2,   2353.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4507
  06AQ20101128,   A12,    63,  1,      5,2,20101214,0117,-68.0010,  -0.0013, 4517,   4027.6,  -0.2475,  34.6566,2,    242.4,2,   126.43,2,    32.09,2,     0.00,2,     2.28,2,   2252.3,2,   2352.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5192
  06AQ20101128,   A12,    63,  1,      4,2,20101214,0137,-68.0010,  -0.0013, 4517,   4285.0,  -0.2518,  34.6561,2,    242.7,2,   127.94,2,    32.18,2,     0.00,2,     2.27,2,   2254.5,2,   2354.1,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5492
  06AQ20101128,   A12,    63,  1,      3,2,20101214,0158,-68.0010,  -0.0013, 4517,   4388.1,  -0.2557,  34.6556,2,    244.6,2,   128.00,2,    32.10,2,     0.00,2,     2.27,2,   2253.2,2,   2353.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5636
  06AQ20101128,   A12,    63,  1,      2,2,20101214,0219,-68.0010,  -0.0013, 4517,   4491.3,  -0.2653,  34.6552,2,    244.2,2,   129.25,2,    32.11,2,     0.00,2,     2.27,2,   2253.3,2,   2353.7,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5837
  06AQ20101128,   A12,    63,  1,      1,2,20101214,0240,-68.0010,  -0.0013, 4517,   4553.9,  -0.3051,  34.6537,2,    244.1,2,   133.07,2,    32.27,2,     0.00,2,     2.27,2,   2254.0,6,   2352.5,6,   -999.0,9,   -999.0,  -999.00,9,  -0.6288
  06AQ20101128,   A12,    64,  1,     24,2,20101215,2240,-68.5013,   0.0020, 4266,     10.4,  -1.2926,  34.2053,2,    334.4,2,    78.10,2,    28.00,2,     0.23,2,     1.92,2,   2203.8,2,   2317.6,2,   -999.0,9,   -999.0,  -999.00,9,  -1.2928
  06AQ20101128,   A12,    64,  1,     23,2,20101215,2219,-68.5013,   0.0020, 4266,     25.9,  -1.3136,  34.2072,2,    334.3,2,    78.73,2,    28.32,2,     0.23,2,     1.92,2,   2203.7,2,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  -1.3142
  06AQ20101128,   A12,    64,  1,     22,2,20101215,2322,-68.5013,   0.0020, 4266,     50.6,  -1.3096,  34.2147,2,    332.2,2,    79.38,2,    28.62,2,     0.21,2,     1.97,2,   2210.7,2,   2319.6,2,   -999.0,9,   -999.0,  -999.00,9,  -1.3108
  06AQ20101128,   A12,    64,  1,     21,2,20101215,2343,-68.5013,   0.0020, 4266,     75.9,  -1.0250,  34.4721,2,    268.6,2,    89.36,2,    31.61,2,     0.06,2,     2.20,2,   2247.3,2,   2339.8,2,   -999.0,9,   -999.0,  -999.00,9,  -1.0270
  06AQ20101128,   A12,    64,  1,     20,2,20101215,0003,-68.5013,   0.0020, 4266,    101.8,  -0.0308,  34.5744,2,    231.5,2,    92.66,2,    32.05,2,     0.03,2,     2.22,2,   2253.2,2,   2342.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.0344
  06AQ20101128,   A12,    64,  1,     19,2,20101215,0024,-68.5013,   0.0020, 4266,    152.4,   0.8265,  34.6625,2,    204.9,2,    95.97,2,    32.04,2,     0.01,2,     2.23,2,   2256.2,2,   2346.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.8199
  06AQ20101128,   A12,    64,  1,     18,2,20101215,0046,-68.5013,   0.0020, 4266,    202.1,   0.9853,  34.6839,2,    199.8,2,    98.77,2,    32.08,2,     0.01,2,     2.23,2,   2257.5,2,   2348.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.9761
  06AQ20101128,   A12,    64,  1,     17,2,20101215,0106,-68.5013,   0.0020, 4266,    303.2,   1.0443,  34.7016,2,    197.9,2,   102.38,2,    31.88,2,     0.01,2,     2.22,2,   2257.2,2,   2350.3,2,   -999.0,9,   -999.0,  -999.00,9,   1.0301
  06AQ20101128,   A12,    64,  1,     16,2,20101215,0127,-68.5013,   0.0020, 4266,    404.8,   0.9044,  34.6990,2,    200.5,2,   104.97,2,    31.92,2,     0.01,2,     2.23,2,   2258.3,2,   2351.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.8856
  06AQ20101128,   A12,    64,  1,     15,2,20101215,0148,-68.5013,   0.0020, 4266,    505.8,   0.8208,  34.6983,2,    201.8,2,   107.85,2,    32.10,2,     0.01,2,     2.24,2,   2259.3,2,   2352.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.7972
  06AQ20101128,   A12,    64,  1,     14,2,20101215,0209,-68.5013,   0.0020, 4266,    607.2,   0.7580,  34.6980,2,    203.4,2,   110.81,2,    32.09,2,     0.01,2,     2.24,2,   2259.6,2,   2353.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.7294
  06AQ20101128,   A12,    64,  1,     13,2,20101215,0231,-68.5013,   0.0020, 4266,    759.3,   0.6312,  34.6929,2,    204.2,2,   113.79,2,    32.45,2,     0.01,2,     2.26,2,   2261.5,2,   2354.0,2,   -999.0,9,   -999.0,  -999.00,9,   0.5953
  06AQ20101128,   A12,    64,  1,     12,2,20101215,0252,-68.5013,   0.0020, 4266,   1012.7,   0.4998,  34.6892,2,    206.6,2,   118.20,2,    32.61,2,     0.01,2,     2.27,2,   2263.2,2,   2355.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.4508
  06AQ20101128,   A12,    64,  1,     11,2,20101215,0314,-68.5013,   0.0020, 4266,   1266.9,   0.3831,  34.6842,2,    208.9,2,   121.88,2,    32.77,2,     0.01,2,     2.29,2,   2263.3,2,   2355.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.3202
  06AQ20101128,   A12,    64,  1,     10,2,20101215,0335,-68.5013,   0.0020, 4266,   1775.3,   0.1712,  34.6747,2,    217.8,2,   124.67,2,    32.67,2,     0.01,2,     2.28,2,   2260.1,2,   2355.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.0783
  06AQ20101128,   A12,    64,  1,      9,2,20101215,0355,-68.5013,   0.0020, 4266,   2285.4,  -0.0037,  34.6674,2,    226.8,2,   124.61,2,    32.37,2,     0.00,2,     2.27,2,   2257.8,2,   2353.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1299
  06AQ20101128,   A12,    64,  1,      8,2,20101215,0416,-68.5013,   0.0020, 4266,   2796.0,  -0.1142,  34.6626,2,    233.0,2,   124.15,2,    32.29,2,     0.01,2,     2.26,2,   2253.5,2,   2353.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2780
  06AQ20101128,   A12,    64,  1,      7,2,20101215,0438,-68.5013,   0.0020, 4266,   3308.5,  -0.1825,  34.6593,2,    238.0,2,   124.42,2,    32.15,2,     0.00,2,     2.25,2,   2256.7,2,   2352.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3884
  06AQ20101128,   A12,    64,  1,      6,2,20101215,0500,-68.5013,   0.0020, 4266,   3822.2,  -0.2143,  34.6574,2,    240.9,2,   125.79,2,    32.10,2,     0.00,2,     2.25,2,   2252.9,2,   2351.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4669
  06AQ20101128,   A12,    64,  1,      5,2,20101215,0522,-68.5013,   0.0020, 4266,   3976.5,  -0.2208,  34.6570,2,    242.2,2,   126.82,2,    32.19,2,     0.00,2,     2.25,2,   2253.1,2,   2352.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4882
  06AQ20101128,   A12,    64,  1,      4,2,20101215,0605,-68.5013,   0.0020, 4266,   4139.1,  -0.2277,  34.6564,2,    243.3,2,   128.24,2,    32.07,2,     0.00,2,     2.25,2,   2252.8,2,   2353.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5110
  06AQ20101128,   A12,    64,  1,      3,2,20101215,0625,-68.5013,   0.0020, 4266,   4190.5,  -0.2305,  34.6563,2,    243.0,2,   128.70,2,    32.18,2,     0.01,2,     2.25,2,   2255.7,2,   2352.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5189
  06AQ20101128,   A12,    64,  1,      2,2,20101215,0700,-68.5013,   0.0020, 4266,   4242.2,  -0.2385,  34.6558,2,    242.9,2,   130.10,2,    32.19,2,     0.01,2,     2.25,2,   2252.0,2,   2352.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5319
  06AQ20101128,   A12,    64,  1,      1,2,20101215,0721,-68.5013,   0.0020, 4266,   4293.9,  -0.2459,  34.6557,2,    242.2,2,   131.65,2,    32.13,2,     0.01,2,     2.25,2,   2254.8,6,   2353.5,6,   -999.0,9,   -999.0,  -999.00,9,  -0.5444
  06AQ20101128,   A12,    65,  1,     24,2,20101216,0918,-68.7500,  -0.0005, 3636,     10.3,  -1.3829,  34.1412,2,    335.5,2,    79.36,2,    28.02,2,     0.20,2,     1.92,2,   2201.8,6,   2313.6,6,   -999.0,9,   -999.0,  -999.00,9,  -1.3831
  06AQ20101128,   A12,    65,  1,     23,2,20101216,1000,-68.7500,  -0.0005, 3636,     24.7,  -1.3847,  34.1409,2,    335.2,2,    79.95,2,    28.13,2,     0.20,2,     1.93,2,   2202.3,2,   2314.6,2,   -999.0,9,   -999.0,  -999.00,9,  -1.3853
  06AQ20101128,   A12,    65,  1,     22,2,20101216,1021,-68.7500,  -0.0005, 3636,     50.7,  -1.4130,  34.2407,2,    316.6,2,    83.85,2,    29.73,2,     0.13,2,     2.06,2,   2229.5,2,   2329.3,2,   -999.0,9,   -999.0,  -999.00,9,  -1.4141
  06AQ20101128,   A12,    65,  1,     21,2,20101216,1042,-68.7500,  -0.0005, 3636,     75.7,  -0.4099,  34.5316,2,    238.4,2,    90.38,2,    31.63,2,     0.07,2,     2.21,2,   2251.6,2,   2340.4,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4123
  06AQ20101128,   A12,    65,  1,     20,2,20101216,1104,-68.7500,  -0.0005, 3636,    101.8,   0.1622,  34.5953,2,    223.3,2,    93.94,2,    32.06,2,     0.03,2,     2.23,2,   2255.1,2,   2345.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.1584
  06AQ20101128,   A12,    65,  1,     19,2,20101216,1125,-68.7500,  -0.0005, 3636,    152.1,   0.7629,  34.6600,2,    205.4,2,    96.69,2,    32.13,2,     0.02,2,     2.24,2,   2259.0,2,   2348.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.7564
  06AQ20101128,   A12,    65,  1,     18,2,20101216,1146,-68.7500,  -0.0005, 3636,    203.5,   0.9219,  34.6816,2,    200.0,2,    99.48,2,    31.91,2,     0.01,2,     2.23,2,   2257.4,2,   2349.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.9128
  06AQ20101128,   A12,    65,  1,     17,2,20101216,1208,-68.7500,  -0.0005, 3636,    303.1,   1.0038,  34.6998,2,    197.8,2,   103.08,2,    31.93,2,     0.01,2,     2.23,2,   2258.9,2,   2352.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.9897
  06AQ20101128,   A12,    65,  1,     16,2,20101216,1229,-68.7500,  -0.0005, 3636,    404.5,   0.9347,  34.7024,2,    199.7,2,   105.61,2,    31.82,2,     0.01,2,     2.23,2,   2260.4,2,   2353.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.9158
  06AQ20101128,   A12,    65,  1,     15,2,20101216,1250,-68.7500,  -0.0005, 3636,    505.5,   0.8197,  34.7001,2,    201.7,2,   108.23,2,    31.96,2,     0.01,2,     2.24,2,   2261.7,2,   2354.1,2,   -999.0,9,   -999.0,  -999.00,9,   0.7961
  06AQ20101128,   A12,    65,  1,     14,2,20101216,1311,-68.7500,  -0.0005, 3636,    607.2,   0.7432,  34.6976,2,    203.2,2,   110.18,2,    32.10,2,     0.01,2,     2.25,2,   2261.4,2,   2355.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.7147
  06AQ20101128,   A12,    65,  1,     13,2,20101216,1332,-68.7500,  -0.0005, 3636,    708.4,   0.6626,  34.6947,2,    204.8,2,   112.41,2,    32.13,2,     0.01,2,     2.25,2,   2261.2,2,   2357.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.6292
  06AQ20101128,   A12,    65,  1,     12,2,20101216,1353,-68.7500,  -0.0005, 3636,    809.5,   0.6027,  34.6924,2,    206.0,2,   114.33,2,    32.39,2,     0.00,2,     2.26,2,   2263.8,6,   2355.8,6,   -999.0,9,   -999.0,  -999.00,9,   0.5642
  06AQ20101128,   A12,    65,  1,     11,2,20101216,1434,-68.7500,  -0.0005, 3636,   1012.7,   0.5027,  34.6893,2,    207.5,2,   117.79,2,    32.50,2,     0.01,2,     2.28,2,   2264.7,2,   2355.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.4536
  06AQ20101128,   A12,    65,  1,     10,2,20101216,1455,-68.7500,  -0.0005, 3636,   1266.5,   0.3780,  34.6841,2,    211.0,2,   121.13,2,    32.62,2,     0.01,2,     2.28,2,   2263.8,2,   2356.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.3151
  06AQ20101128,   A12,    65,  1,      9,2,20101216,1516,-68.7500,  -0.0005, 3636,   1520.7,   0.2683,  34.6790,2,    214.9,2,   122.83,2,    32.54,2,     0.01,2,     2.28,2,   2264.2,2,   2355.8,2,   -999.0,9,   -999.0,  -999.00,9,   0.1909
  06AQ20101128,   A12,    65,  1,      8,2,20101216,1537,-68.7500,  -0.0005, 3636,   1775.0,   0.1644,  34.6742,2,    219.0,2,   123.79,2,    32.46,2,     0.01,2,     2.29,2,   2264.2,2,   2354.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.0716
  06AQ20101128,   A12,    65,  1,      7,2,20101216,1558,-68.7500,  -0.0005, 3636,   2030.5,   0.0790,  34.6701,2,    223.0,2,   123.74,2,    32.39,2,     0.01,2,     2.28,2,   2259.7,2,   2356.1,2,   -999.0,9,   -999.0,  -999.00,9,  -0.0301
  06AQ20101128,   A12,    65,  1,      6,2,20101216,1619,-68.7500,  -0.0005, 3636,   2541.2,  -0.0618,  34.6645,2,    230.6,2,   123.69,2,    32.22,2,     0.00,2,     2.27,2,   2256.9,2,   2353.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2064
  06AQ20101128,   A12,    65,  1,      5,2,20101216,1639,-68.7500,  -0.0005, 3636,   3134.0,  -0.1353,  34.6606,2,    235.0,2,   123.51,2,    32.15,2,     0.01,2,     2.26,2,   2255.8,3,   2349.4,3,   -999.0,9,   -999.0,  -999.00,9,  -0.3271
  06AQ20101128,   A12,    65,  1,      4,2,20101216,1700,-68.7500,  -0.0005, 3636,   3391.1,  -0.1611,  34.6593,2,    238.3,2,   124.76,2,    32.13,2,     0.00,2,     2.26,2,   2256.2,2,   2352.4,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3749
  06AQ20101128,   A12,    65,  1,      3,2,20101216,1724,-68.7500,  -0.0005, 3636,   3493.3,  -0.1574,  34.6590,2,    238.3,2,   124.71,2,    32.10,2,     0.01,2,     2.26,2,   2258.6,2,   2352.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3806
  06AQ20101128,   A12,    65,  1,      2,2,20101216,1745,-68.7500,  -0.0005, 3636,   3596.3,  -0.1614,  34.6587,2,    237.6,2,   125.13,2,    32.09,2,     0.01,2,     2.25,2,   2256.2,2,   2352.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3940
  06AQ20101128,   A12,    65,  1,      1,2,20101216,1806,-68.7500,  -0.0005, 3636,   3647.6,  -0.1566,  34.6587,2,    238.3,2,   124.89,2,    32.04,2,     0.01,2,     2.25,2,   2256.2,2,   2352.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3942
  06AQ20101128,   A12,    66,  1,     24,2,20101216,2057,-69.0157,   0.0035, 3381,     10.2,  -1.3024,  34.1032,2,    344.6,2,    77.08,2,    27.20,2,     0.19,2,     1.85,2,   2190.0,6,   2310.8,6,   -149.7,2,      3.5,     0.39,2,  -1.3026
  06AQ20101128,   A12,    66,  1,     23,2,20101216,2138,-69.0157,   0.0035, 3381,     25.4,  -1.3075,  34.1033,2,    344.0,2,    76.91,2,    27.68,2,     0.17,2,     1.93,2,   2196.9,2,   -999.0,9,   -146.5,2,      3.4,     0.62,2,  -1.3081
  06AQ20101128,   A12,    66,  1,     22,2,20101216,2159,-69.0157,   0.0035, 3381,     50.4,  -1.3305,  34.1242,2,    345.0,2,    76.04,2,    28.19,2,     0.14,2,     1.95,2,   2206.5,2,   2319.4,2,   -169.0,3,      2.3,    -0.22,3,  -1.3317
  06AQ20101128,   A12,    66,  1,     21,2,20101216,2220,-69.0157,   0.0035, 3381,     75.3,  -1.5950,  34.4312,2,    285.4,2,    76.98,2,    29.83,2,     0.11,2,     2.08,2,   2225.7,2,   2329.8,2,   -999.0,9,   -999.0,  -999.00,9,  -1.5966
  06AQ20101128,   A12,    66,  1,     20,2,20101216,2241,-69.0157,   0.0035, 3381,    101.4,  -1.3853,  34.4661,2,    275.9,2,    81.32,2,    30.82,2,     0.07,2,     2.15,2,   2234.4,2,   2337.1,2,   -147.1,2,      2.2,     0.48,2,  -1.3877
  06AQ20101128,   A12,    66,  1,     19,2,20101216,2302,-69.0157,   0.0035, 3381,    151.8,  -0.3287,  34.5522,2,    239.4,2,    87.76,2,    31.48,2,     0.02,2,     2.20,2,   2244.8,2,   2338.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3338
  06AQ20101128,   A12,    66,  1,     18,2,20101216,2323,-69.0157,   0.0035, 3381,    202.1,   0.3215,  34.6169,2,    220.4,2,    93.09,2,    31.81,2,     0.02,2,     2.22,2,   2250.6,2,   2344.0,2,   -157.7,2,      3.5,     0.26,2,   0.3135
  06AQ20101128,   A12,    66,  1,     17,2,20101216,2346,-69.0157,   0.0035, 3381,    303.4,   0.8274,  34.6764,2,    203.9,2,    98.44,2,    31.82,2,     0.01,2,     2.23,2,   2253.5,2,   2347.8,2,   -999.0,9,   -999.0,  -999.00,9,   0.8138
  06AQ20101128,   A12,    66,  1,     16,2,20101216,0007,-69.0157,   0.0035, 3381,    404.6,   0.8554,  34.6892,2,    204.4,2,   102.29,2,    31.75,2,     0.01,2,     2.22,2,   2255.9,2,   2350.4,2,   -169.1,2,      2.1,     0.25,2,   0.8368
