EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OPTOXY,OPTOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3
    49NZ20051127,   P03C,   146,  2,     28, X12022,2,20051130,0318, 24.6663,-166.5508, 5110,    501.2,2,   8.9797,2,   8.97856,2,  34.1184,2,  34.1167,6,   153.58,1,   167.60,2,    499.0,2,   167.85,2,   166.75,2,    30.68,2,     0.19,    21.77,2,     0.09,     0.01,2,     0.01,    1.578,2,    0.014,    2.493,2,    1.267,2,    0.095,2,   2150.8,2,   2263.0,2,   7.6833,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   8.9250,  26.4397
    49NZ20051127,   P03C,   146,  2,     27, X12021,2,20051130,0318, 24.6663,-166.5508, 5110,    600.7,2,   6.7476,2,   6.74996,2,  34.0697,2,  34.0709,2,    96.48,1,   104.04,2,    601.2,2,   107.19,2,   103.68,2,    54.72,2,     0.24,    31.81,2,     0.12,     0.01,2,     0.01,    2.313,2,    0.016,    1.441,2,    0.686,2,    0.051,2,   2228.6,2,   2280.8,2,   7.5177,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.6917,  26.7277
    49NZ20051127,   P03C,   146,  2,     26, X12020,2,20051130,0318, 24.6663,-166.5508, 5110,    701.8,2,   5.5727,2,   5.57223,2,  34.1381,2,  34.1399,2,    52.00,1,    55.04,2,    696.9,2,    55.97,2,    55.92,2,    75.87,2,     0.29,    38.09,2,     0.14,     0.00,2,     0.01,    2.791,2,    0.017,    0.532,2,    0.264,2,    0.024,2,   2284.5,6,   2301.6,2,   7.4132,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.5131,  26.9316
    49NZ20051127,   P03C,   146,  2,     25, X12019,2,20051130,0318, 24.6663,-166.5508, 5110,    799.4,2,   4.8202,2,   4.82052,2,  34.2362,2,  34.2378,2,    36.15,1,    37.80,2,    794.5,2,    38.97,2,    39.24,2,    93.13,2,     0.32,    40.74,2,     0.15,     0.01,2,     0.01,    2.986,2,    0.017,    0.229,6,    0.119,6,    0.018,6,   2315.6,2,   2325.8,6,   7.3868,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.7562,  27.0973
    49NZ20051127,   P03C,   146,  2,     24, X12018,2,20051130,0318, 24.6663,-166.5508, 5110,    901.2,2,   4.2347,2,   4.23451,2,  34.3242,2,  34.3258,2,    35.18,1,    36.71,2,    901.5,2,    37.90,2,    38.07,2,   106.81,2,     0.35,    41.80,2,     0.15,     0.00,2,     0.01,    3.039,2,    0.018,    0.119,2,    0.061,2,    0.013,2,   2334.1,2,   2340.5,2,   7.3886,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.1658,  27.2313
    49NZ20051127,   P03C,   146,  2,     23, X12043,2,20051130,0318, 24.6663,-166.5508, 5110,   1002.9,2,   3.8351,2,   3.83698,2,  34.3950,2,  34.3956,6,    35.81,1,    37.21,2,   1006.0,2,    38.68,2,    38.69,2,   116.26,2,     0.37,    42.29,2,     0.15,     0.00,2,     0.01,    3.062,2,    0.018,    0.045,2,    0.025,2,    0.000,2,   2344.9,2,   2355.5,2,   7.3949,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.7607,  27.3293
    49NZ20051127,   P03C,   146,  2,     22, X12010,2,20051130,0318, 24.6663,-166.5508, 5110,   1202.6,2,   3.3268,2,   3.32979,2,  34.4768,2,  34.4748,3,    44.30,1,    46.58,2,   1200.1,2,    50.88,2,    48.00,2,   127.62,2,     0.40,    42.23,2,     0.15,     0.00,2,     0.01,    3.042,2,    0.018,    0.011,2,    0.010,2,    0.000,2,   2353.3,2,   2373.8,2,   7.4192,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.2403,  27.4451
    49NZ20051127,   P03C,   146,  2,     21, X12015,2,20051130,0318, 24.6663,-166.5508, 5110,   1400.5,2,   2.8759,2,   2.87581,2,  34.5328,2,  34.5328,2,    55.97,1,    59.73,2,   1400.6,2,    61.86,2,    61.02,2,   137.74,2,     0.42,    41.74,2,     0.15,     0.00,2,     0.01,    2.988,2,    0.017,    0.000,2,    0.000,2,    0.000,2,   2356.9,2,   2391.1,2,   7.4401,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.7777,  27.5322
    49NZ20051127,   P03C,   146,  2,     20, X12014,2,20051130,0318, 24.6663,-166.5508, 5110,   1603.8,2,   2.4966,2,   2.49650,2,  34.5690,2,  34.5686,2,    65.88,1,    70.91,2,   1604.3,2,    72.38,2,    71.88,2,   145.89,2,     0.44,    41.16,2,     0.15,     0.00,2,     0.01,    2.939,2,    0.017,    0.000,2,    0.000,2,    0.000,2,   2361.5,2,   2399.3,2,   7.4607,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.3862,  27.5949
    49NZ20051127,   P03C,   146,  2,     19, X12013,2,20051130,0318, 24.6663,-166.5508, 5110,   1802.0,2,   2.1616,2,   2.16139,2,  34.5990,2,  34.5990,2,    76.11,1,    82.49,2,   1804.0,2,    82.11,2,    83.12,2,   153.01,2,     0.46,    40.52,2,     0.15,     0.00,2,     0.01,    2.878,2,    0.017,    0.000,2,    0.000,2,    0.000,2,   2361.4,2,   2409.7,2,   7.4794,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.0393,  27.6473
