EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OPTOXY,OPTOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3
    49NZ20060120,   P03W,   384,  1,     16, X12022,9,20060122,0100, 27.1650, 125.8827,  304,     99.1,2,  21.7793,2,  21.77075,2,  34.6859,2,-999.0000,9,   174.06,1,   191.18,2,    100.6,2,   189.31,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.7599,  24.0461
    49NZ20060120,   P03W,   384,  1,     15, X12021,9,20060122,0100, 27.1650, 125.8827,  304,    149.8,2,  19.1880,2,  19.19780,2,  34.5062,2,-999.0000,9,   204.63,1,   223.33,2,    149.7,2,   225.64,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  19.1612,  24.6026
    49NZ20060120,   P03W,   384,  1,     14, X12020,9,20060122,0100, 27.1650, 125.8827,  304,    200.3,2,  17.2820,2,  17.28755,2,  34.6665,2,-999.0000,9,   164.18,1,   179.82,2,    202.5,2,   179.81,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  17.2486,  25.1990
    49NZ20060120,   P03W,   384,  1,     13, X12019,9,20060122,0100, 27.1650, 125.8827,  304,    250.0,2,  12.9611,2,  12.96162,2,  34.4994,2,-999.0000,9,   140.24,1,   154.94,2,    250.8,2,   153.52,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  12.9269,  26.0197
    49NZ20060120,   P03W,   384,  1,     12, X12018,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,     11, X12005,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,     10, X12010,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      9, X12015,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      8, X12014,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      7, X12013,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      6, X12048,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      5, X12047,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      4, X12046,9,20060122,0100, 27.1650, 125.8827,  304,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   384,  1,      3, X12003,2,20060122,0100, 27.1650, 125.8827,  304,     24.5,2,  23.0100,2,  23.01044,2,  34.5688,2,  34.5690,2,   191.19,1,   209.67,2,     12.8,2,   210.69,2,   211.14,2,     1.35,2,     0.12,     0.31,2,     0.03,     0.10,2,     0.01,    0.091,2,    0.023,    1.671,2,    1.015,2,    0.010,2,   1954.2,2,   2270.6,2,   8.0776,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  23.0050,  23.6052
    49NZ20060120,   P03W,   384,  1,      2, X12044,2,20060122,0100, 27.1650, 125.8827,  304,     74.3,2,  22.5385,2,  22.53894,2,  34.6602,2,  34.6612,2,   179.17,1,   196.61,2,     73.5,2,   199.97,2,   198.08,2,     2.70,2,     0.12,     1.75,2,     0.04,     0.17,2,     0.01,    0.182,2,    0.017,    1.696,2,    1.023,2,    0.160,2,   1977.0,2,   2276.4,2,   8.0467,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  22.5236,  23.8121
    49NZ20060120,   P03W,   384,  1,      1, X12051,2,20060122,0100, 27.1650, 125.8827,  304,    289.1,2,  11.1473,2,  11.14767,2,  34.4237,2,  34.4215,6,   126.75,1,   138.64,2,    288.9,2,   138.93,2,   138.25,2,    36.35,2,     0.20,    20.87,2,     0.09,     0.02,2,     0.01,    1.534,2,    0.014,    1.618,2,    0.857,2,    0.039,2,   2155.2,2,   2293.3,2,   7.7201,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  11.1114,  26.3066
    49NZ20060120,   P03W,   385,  1,      0,   -999,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  34.6282,2,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     36, X12042,2,20060122,0244, 27.3142, 125.7373,  145,      9.7,2,  22.6354,2,  22.63546,2,  34.5978,2,  34.5986,2,   193.81,1,   211.97,2,   -999.0,9,  -999.00,9,   213.97,2,     1.50,2,     0.12,     0.30,2,     0.03,     0.17,2,     0.01,    0.099,2,    0.022,    1.764,2,    1.029,2,    0.192,4,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  22.6334,  23.7335
    49NZ20060120,   P03W,   385,  1,     35, X12041,2,20060122,0244, 27.3142, 125.7373,  145,     49.0,2,  20.8982,2,  20.90967,2,  34.6049,2,  34.6055,2,   182.57,1,   199.93,2,     45.9,2,   209.22,2,   201.07,2,     5.03,2,     0.13,     3.16,2,     0.04,     0.23,2,     0.01,    0.294,2,    0.014,    1.890,2,    1.068,2,    0.165,4,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  20.8889,  24.2233
    49NZ20060120,   P03W,   385,  1,     34, X12016,2,20060122,0244, 27.3142, 125.7373,  145,     99.7,2,  19.3653,2,  19.36520,2,  34.5363,2,  34.5368,2,   195.73,1,   215.52,2,     99.7,2,   215.54,2,   215.16,2,     6.15,2,     0.13,     3.81,2,     0.04,     0.07,2,     0.01,    0.333,2,    0.014,    2.028,6,    1.144,6,    0.190,4,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  19.3474,  24.5779
    49NZ20060120,   P03W,   385,  1,     33, X12039,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     32, X12038,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     31, X12037,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     30, X12008,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     29, X12035,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     28, X12034,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     27, X12033,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     26, X12032,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     25, X12001,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     24, X12030,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     23, X12049,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     22, X12028,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     21, X12009,9,20060122,0244, 27.3142, 125.7373,  145,     24.8,2,  22.6541,2,  22.65367,2,  34.5969,2,-999.0000,9,   193.91,1,   211.95,2,     23.7,2,   213.73,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  22.6491,  23.7284
    49NZ20060120,   P03W,   385,  1,     20, X12026,9,20060122,0244, 27.3142, 125.7373,  145,     74.5,2,  20.0673,2,  20.06778,2,  34.5644,2,-999.0000,9,   195.74,1,   216.16,2,     73.4,2,   213.70,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  20.0536,  24.4154
    49NZ20060120,   P03W,   385,  1,     19, X12025,9,20060122,0244, 27.3142, 125.7373,  145,    135.6,2,  18.7106,2,  18.71309,2,  34.4993,2,-999.0000,9,   200.88,1,   219.53,2,    136.0,2,   221.16,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  18.6868,  24.7178
    49NZ20060120,   P03W,   385,  1,     18, X12024,9,20060122,0244, 27.3142, 125.7373,  145,      9.7,2,  22.6406,2,  22.64146,2,  34.5981,2,-999.0000,9,   194.01,1,   212.05,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  22.6386,  23.7322
    49NZ20060120,   P03W,   385,  1,     17, X12023,9,20060122,0244, 27.3142, 125.7373,  145,     48.9,2,  20.9114,2,  20.91851,2,  34.6056,2,-999.0000,9,   182.27,1,   199.88,2,     45.8,2,   209.15,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  20.9021,  24.2202
    49NZ20060120,   P03W,   385,  1,     16, X12022,9,20060122,0244, 27.3142, 125.7373,  145,    100.0,2,  19.3560,2,  19.35426,2,  34.5362,2,-999.0000,9,   195.64,1,   215.60,2,    100.0,2,   215.61,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  19.3380,  24.5802
    49NZ20060120,   P03W,   385,  1,     15, X12021,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     14, X12020,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     13, X12019,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     12, X12018,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     11, X12005,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,     10, X12010,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,      9, X12015,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,      8, X12014,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,      7, X12013,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,      6, X12048,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   385,  1,      5, X12047,9,20060122,0244, 27.3142, 125.7373,  145,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
