EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,
33AT20120419,        A20,      50,          1,         23,         23,2,20120504,       0146,    28.9936,   -52.3330,       5731,   706.4,  11.5654,  35.5121,2,  35.5089,2,    160.6,2,   159.7,2,    8.55,2,   18.51,2,    0.00,2,    1.15,2,   1.931,2,   1.033,2,   0.034,2,    0.63,2,  2172.5,2,  2334.6,2,   7.7560,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,  11.4730,  11.5676,2
33AT20120419,        A20,      50,          1,         22,         22,2,20120504,       0143,    28.9936,   -52.3330,       5731,   806.4,   9.5888,  35.2999,2,  35.3021,2,    160.3,2,   158.7,2,   11.46,2,   21.50,2,    0.00,2,    1.36,2,   1.576,2,   0.804,2,   0.037,2,    0.49,2,  2183.6,6,  2326.7,2,   7.7107,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   9.4944,   9.5879,2
33AT20120419,        A20,      50,          1,         21,         21,2,20120504,       0141,    28.9936,   -52.3330,       5731,   907.4,   7.6601,  35.1663,2,  35.1658,2,    172.4,2,   173.3,2,   13.91,2,   22.62,2,    0.00,2,    1.46,2,   1.251,2,   0.627,2,   0.031,2,    0.30,2,  2187.8,2,  2321.3,2,   7.6906,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   7.5661,   7.6576,2
33AT20120419,        A20,      50,          1,         20,         20,2,20120504,       0138,    28.9936,   -52.3330,       5731,  1009.6,   6.4176,  35.0940,2,  35.0933,2,    185.7,2,   187.8,2,   15.57,2,   22.92,2,    0.00,2,    1.50,2,   0.870,2,   0.427,2,   0.022,2,    0.21,2,  -999.0,5,  2321.0,2,   7.6894,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   6.3217,   6.4210,2
33AT20120419,        A20,      50,          1,         19,         19,2,20120504,       0135,    28.9936,   -52.3330,       5731,  1110.3,   5.9352,  35.1099,2,  35.1089,2,    202.5,2,   204.4,2,   14.93,2,   21.48,2,    0.00,2,    1.41,2,   0.906,2,   0.435,2,   0.034,2,    0.19,2,  2298.6,4,  2321.3,2,   7.7052,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.8329,   5.9364,2
33AT20120419,        A20,      50,          1,         18,         18,2,20120504,       0133,    28.9936,   -52.3330,       5731,  1210.0,   5.6128,  35.1225,2,  35.1185,2,    220.5,2,   220.6,2,   13.77,2,   19.95,2,    0.00,2,    1.33,2,   1.260,2,   0.611,2,   0.057,2,    0.25,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.5034,   5.6095,2
33AT20120419,        A20,      50,          1,         17,         17,2,20120504,       0130,    28.9936,   -52.3330,       5731,  1312.7,   5.2115,  35.0994,2,  35.0992,2,    230.2,2,   231.8,2,   13.22,2,   19.34,2,    0.00,2,    1.28,2,   1.453,2,-999.000,5,   0.066,2,    0.30,2,  2173.5,2,  2318.9,2,   7.7227,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.0959,   5.2139,2
33AT20120419,        A20,      50,          1,         16,         16,2,20120504,       0127,    28.9936,   -52.3330,       5731,  1409.5,   4.9593,  35.0915,2,  35.0917,2,    238.1,2,   237.3,2,   13.57,2,   19.03,2,    0.00,2,    1.26,2,   1.431,2,   0.702,2,   0.066,2,    0.33,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.8368,   4.9573,2
33AT20120419,        A20,      50,          1,         15,         15,2,20120504,       0123,    28.9936,   -52.3330,       5731,  1614.1,   4.5245,  35.0730,2,  35.0734,2,    244.5,2,   243.8,2,   14.91,2,   18.82,2,    0.00,2,    1.25,2,   1.137,2,   0.531,2,   0.059,2,    0.20,2,  2169.7,2,  2319.7,2,   7.7327,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.3872,   4.5257,2
33AT20120419,        A20,      50,          1,         14,         14,2,20120504,       0119,    28.9936,   -52.3330,       5731,  1816.8,   4.0707,  35.0387,2,  35.0392,2,    250.8,2,   250.1,2,   16.54,2,   18.62,2,    0.00,2,    1.24,2,   1.034,2,   0.476,2,   0.040,2,    0.14,2,  2168.3,2,  2319.8,2,   7.7348,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.9197,   4.0703,2
33AT20120419,        A20,      50,          1,         13,         13,2,20120504,       0115,    28.9936,   -52.3330,       5731,  2022.7,   3.7166,  35.0125,2,  35.0124,2,    251.0,2,   251.7,2,   19.83,2,   18.96,2,    0.00,2,    1.28,2,   0.666,2,   0.302,2,   0.026,2,    0.08,2,  2168.3,2,  2322.9,2,   7.7374,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.5509,   3.7169,2
33AT20120419,        A20,      50,          1,         12,         12,2,20120504,       0109,    28.9936,   -52.3330,       5731,  2272.2,   3.3888,  34.9849,2,  34.9845,2,    252.1,2,   252.1,2,   23.00,2,   19.23,2,    0.00,2,    1.29,2,   0.471,2,   0.213,2,   0.014,2,    0.09,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.2042,   3.3882,2
33AT20120419,        A20,      50,          1,         11,         11,2,20120504,       0104,    28.9936,   -52.3330,       5731,  2529.5,   3.1483,  34.9664,2,  34.9661,2,    250.9,2,   251.3,2,   26.84,2,   19.74,2,    0.00,2,    1.33,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  2175.1,2,  2328.5,2,   7.7380,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.9426,   3.1483,2
33AT20120419,        A20,      50,          1,         10,         10,2,20120504,       0059,    28.9936,   -52.3330,       5731,  2786.0,   2.9531,  34.9504,2,  34.9502,2,    251.9,2,   251.4,2,   29.63,2,   20.06,2,    0.00,2,    1.36,2,   0.124,2,   0.056,2,   0.008,2,    0.05,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.7254,   2.9530,2
33AT20120419,        A20,      50,          1,          9,          9,2,20120504,       0054,    28.9936,   -52.3330,       5731,  3040.1,   2.7808,  34.9359,2,  34.9353,2,    253.9,2,   254.0,2,   30.64,2,   20.00,2,    0.00,2,    1.36,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  2175.8,2,  2331.7,6,   7.7408,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.5306,   2.7811,2
33AT20120419,        A20,      50,          1,          8,          8,2,20120504,       0048,    28.9936,   -52.3330,       5731,  3346.5,   2.5832,  34.9196,2,  34.9197,2,    256.7,2,   257.9,2,   31.60,2,   19.82,2,    0.00,2,    1.36,2,   0.123,2,   0.054,2,   0.009,2,    0.05,2,  2175.4,2,  2330.0,2,   7.7415,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.3052,   2.5823,2
33AT20120419,        A20,      50,          1,          7,          7,2,20120504,       0042,    28.9936,   -52.3330,       5731,  3651.7,   2.4164,  34.9056,2,  34.9056,2,    259.1,2,   259.7,2,   33.26,2,   19.76,2,    0.00,2,    1.36,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  2174.6,2,  2329.8,2,   7.7410,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.1095,   2.4165,2
33AT20120419,        A20,      50,          1,          6,          6,2,20120504,       0036,    28.9936,   -52.3330,       5731,  3962.5,   2.2824,  34.8923,2,  34.8914,2,    259.5,2,   259.6,2,   36.33,2,   20.01,2,    0.00,2,    1.38,2,   0.218,2,   0.092,2,   0.012,2,    0.05,2,  2178.0,2,  2332.0,2,   7.7372,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.9445,   2.2824,2
33AT20120419,        A20,      50,          1,          5,          5,2,20120504,       0028,    28.9936,   -52.3330,       5731,  4372.2,   2.1694,  34.8761,2,  34.8747,2,    255.6,2,   255.6,2,   43.28,2,   21.02,2,    0.00,2,    1.44,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.7875,   2.1688,2
33AT20120419,        A20,      50,          1,          4,          4,2,20120504,       0021,    28.9936,   -52.3330,       5731,  4780.9,   2.1026,  34.8632,2,  34.8631,2,    252.7,2,   252.1,2,   49.13,2,   21.91,2,    0.00,2,    1.50,2,   0.113,2,   0.050,2,   0.011,2,    0.05,2,  2193.4,2,  2343.0,2,   7.7243,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.6738,   2.1027,2
33AT20120419,        A20,      50,          1,          3,          3,2,20120504,       0013,    28.9936,   -52.3330,       5731,  5192.8,   2.1247,  34.8596,2,  34.8591,2,    251.2,2,   251.1,2,   50.61,2,   22.12,2,    0.00,2,    1.51,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.6437,   2.1248,2
33AT20120419,        A20,      50,          1,          2,          2,2,20120504,       0007,    28.9936,   -52.3330,       5731,  5494.4,   2.1588,  34.8586,2,  34.8584,2,    250.1,2,   251.0,2,   51.06,2,   22.16,2,    0.00,2,    1.52,2,   0.099,2,   0.049,2,   0.011,2,    0.05,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.6376,   2.1586,2
33AT20120419,        A20,      50,          1,          1,          1,2,20120504,       0000,    28.9936,   -52.3330,       5731,  5831.3,   2.2008,  34.8579,2,  34.8580,2,    251.0,2,   250.6,2,   51.21,2,   22.18,2,    0.00,2,    1.52,2,   0.124,2,   0.050,2,   0.016,2,    0.06,2,  2197.5,6,  2346.4,2,   7.7216,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   1.6331,   2.2003,2
33AT20120419,        A20,      51,          1,         36,         36,2,20120504,       1037,    29.7448,   -52.3317,       5020,     5.1,  21.9647,  36.7954,2,  36.7950,2,    220.1,2,   220.3,2,    0.38,2,    0.00,2,    0.00,2,    0.00,2,   1.848,2,   1.198,2,   0.143,2,    1.08,3,  2082.3,6,  2407.5,2,   8.0502,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.140,2, -999.00,9, -999.00,9,-999.0000, -999.00,  21.9637,  21.9721,2
33AT20120419,        A20,      51,          1,         35,         35,2,20120504,       1033,    29.7448,   -52.3317,       5020,    34.8,  21.5765,  36.9165,2,  36.9167,2,    224.1,2,   222.2,2,    0.39,2,    0.00,2,    0.00,2,    0.00,2,   1.861,2,   1.198,2,   0.136,2,    0.77,3,  2082.6,2,  2416.1,2,   8.0588,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.040,2, -999.00,9, -999.00,9,-999.0000, -999.00,  21.5697,  21.5683,2
33AT20120419,        A20,      51,          1,         34,         34,2,20120504,       1031,    29.7448,   -52.3317,       5020,    59.9,  21.3099,  36.9126,2,  36.9117,2,    221.5,2,   222.3,2,    0.36,2,    0.00,2,    0.00,2,    0.00,2,   1.883,2,   1.220,2,   0.139,2,    1.39,3,  2084.2,2,  2414.5,2,   8.0562,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.020,2, -999.00,9, -999.00,9,-999.0000, -999.00,  21.2982,  21.3055,2
33AT20120419,        A20,      51,          1,         33,         33,2,20120504,       1029,    29.7448,   -52.3317,       5020,    85.5,  20.9087,  36.8888,2,  36.8901,2,    221.4,2,   221.0,2,    0.32,2,    0.00,2,    0.00,2,    0.00,2,   1.894,2,   1.225,2,   0.142,2,    1.16,3,  2088.9,2,  2414.1,2,   8.0482,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.970,2, -999.00,9, -999.00,9,-999.0000, -999.00,  20.8922,  20.8917,2
33AT20120419,        A20,      51,          1,         32,         32,2,20120504,       1024,    29.7448,   -52.3317,       5020,   118.2,  20.0878,  36.7305,2,  36.7319,2,    212.8,2,   210.7,2,    0.42,2,    0.00,2,    0.00,2,    0.00,2,   1.966,2,   1.246,2,   0.118,2,    1.38,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.610,2, -999.00,9, -999.00,9,-999.0000, -999.00,  20.0657,  20.0991,2
33AT20120419,        A20,      51,          1,         31,         31,2,20120504,       1021,    29.7448,   -52.3317,       5020,   168.3,  18.5605,  36.5997,2,  36.6001,2,    193.8,2,   194.9,2,    0.82,2,    2.86,2,    0.03,2,    0.10,2,   2.105,2,   1.353,2,   0.049,2,    1.53,3,  2117.1,2,  2392.4,6,   7.9704,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.270,2, -999.00,9, -999.00,9,-999.0000, -999.00,  18.5307,  18.5609,2
33AT20120419,        A20,      51,          1,         30,         30,2,20120504,       1018,    29.7448,   -52.3317,       5020,   218.4,  18.0597,  36.5493,2,  36.5491,2,    202.2,2,   200.0,2,    0.97,2,    4.02,2,    0.02,2,    0.18,2,   2.135,2,   1.363,2,   0.034,2,    1.06,3,  2115.4,2,  2389.5,2,   7.9684,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.340,2, -999.00,9, -999.00,9,-999.0000, -999.00,  18.0217,  18.0594,2
33AT20120419,        A20,      51,          1,         29,         29,2,20120504,       1015,    29.7448,   -52.3317,       5020,   268.1,  17.8276,  36.5295,2,  36.5305,2,    203.4,2,   203.2,2,    1.16,2,    4.30,2,    0.01,2,    0.19,2,   2.147,2,   1.348,2,   0.039,2,    0.98,3,  2115.1,2,  2388.9,2,   7.9680,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2, -999.00,9, -999.00,9,-999.0000, -999.00,  17.7813,  17.8317,2
33AT20120419,        A20,      51,          1,         28,         28,2,20120504,       1013,    29.7448,   -52.3317,       5020,   319.4,  17.5688,  36.4933,2,  36.4948,2,    204.2,2,   204.0,2,    1.35,2,    4.64,2,    0.01,2,    0.22,2,   2.142,2,   1.348,2,   0.032,2,    0.95,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2, -999.00,9, -999.00,9,-999.0000, -999.00,  17.5142,  17.5729,2
33AT20120419,        A20,      51,          1,         27,         27,2,20120504,       1010,    29.7448,   -52.3317,       5020,   368.3,  17.3238,  36.4528,2,  36.4534,2,    206.6,2,   205.2,2,    1.48,2,    5.03,2,    0.01,2,    0.25,2,   2.180,2,   1.358,2,   0.035,2,    1.09,3,  2117.2,2,  2384.0,2,   7.9559,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.300,2, -999.00,9, -999.00,9,-999.0000, -999.00,  17.2613,  17.3241,2
33AT20120419,        A20,      51,          1,         26,         26,2,20120504,       1007,    29.7448,   -52.3317,       5020,   439.5,  16.6223,  36.3118,2,  36.3165,2,    198.4,2,   198.9,2,    2.06,2,    6.71,2,    0.01,2,    0.36,2,   2.215,2,   1.362,2,   0.030,2,    0.73,3,  2125.8,2,  2375.9,2,   7.9301,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.300,2, -999.00,9, -999.00,9,-999.0000, -999.00,  16.5497,  16.6315,2
33AT20120419,        A20,      51,          1,         25,         25,2,20120504,       1004,    29.7448,   -52.3317,       5020,   542.0,  14.8704,  35.9967,2,  35.9982,2,    182.1,2,   182.2,2,    3.74,2,   10.93,2,    0.00,2,    0.63,2,   2.198,2,   1.318,2,   0.031,2,    0.59,3,  2142.8,2,  2358.1,2,   7.8667,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.260,2, -999.00,9, -999.00,9,-999.0000, -999.00,  14.7873,  14.8820,2
33AT20120419,        A20,      51,          1,         24,         24,2,20120504,       1001,    29.7448,   -52.3317,       5020,   637.7,  13.0212,  35.7112,2,  35.7082,2,    169.3,2,   169.7,2,    6.20,2,   15.29,2,    0.00,2,    0.92,2,   1.955,2,   1.160,2,   0.028,2,    0.73,3,  2159.1,2,  2344.5,2,   7.8044,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.240,2, -999.00,9, -999.00,9,-999.0000, -999.00,  12.9314,  13.0164,2
33AT20120419,        A20,      51,          1,         23,         23,2,20120504,       0957,    29.7448,   -52.3317,       5020,   742.0,  10.9304,  35.4348,2,  35.4339,2,    158.9,2,   157.9,2,    9.48,2,   19.85,2,    0.00,2,    1.22,2,   1.610,2,   0.905,2,   0.022,2,    0.45,3,  2177.0,2,  2330.8,2,   7.7371,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.230,2, -999.00,9, -999.00,9,-999.0000, -999.00,  10.8366,  10.9286,2
33AT20120419,        A20,      51,          1,         22,         22,2,20120504,       0954,    29.7448,   -52.3317,       5020,   843.0,   8.9271,  35.2367,2,  35.2396,2,    162.4,2,   162.6,2,   12.21,2,   21.97,2,    0.00,2,    1.38,2,   1.406,2,   0.777,2,   0.029,2,    0.39,3,  2186.0,2,  2322.2,2,   7.6989,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.310,2, -999.00,9, -999.00,9,-999.0000, -999.00,   8.8323,   8.9309,2
33AT20120419,        A20,      51,          1,         21,         21,2,20120504,       0951,    29.7448,   -52.3317,       5020,   939.5,   7.4958,  35.1501,2,  35.1493,2,    180.2,2,   180.8,2,   13.19,2,   21.84,2,    0.00,2,    1.40,2,   1.380,2,   0.744,2,   0.035,2,    0.29,3,  2184.6,6,  2320.1,2,   7.6912,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.430,2, -999.00,9, -999.00,9,-999.0000, -999.00,   7.3995,   7.4938,2
33AT20120419,        A20,      51,          1,         20,         20,2,20120504,       0947,    29.7448,   -52.3317,       5020,  1045.7,   6.3879,  35.1224,2,  35.1222,2,    199.9,2,   203.5,2,   13.34,2,   20.83,2,    0.00,2,    1.35,2,   1.395,2,   0.749,2,   0.048,2,    0.37,3,  2181.7,2,  2320.7,2,   7.7016,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.550,2, -999.00,9, -999.00,9,-999.0000, -999.00,   6.2885,   6.3876,2
33AT20120419,        A20,      51,          1,         19,         19,2,20120504,       0944,    29.7448,   -52.3317,       5020,  1145.4,   5.9183,  35.1217,2,  35.1218,2,    213.4,2,   213.9,2,   13.41,2,   20.32,2,    0.00,2,    1.32,2,   1.258,2,   0.678,2,   0.042,2,    0.45,3,  2177.6,2,  2320.8,2,   7.7104,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.580,2, -999.00,9, -999.00,9,-999.0000, -999.00,   5.8127,   5.9180,2
33AT20120419,        A20,      51,          1,         18,         18,2,20120504,       0941,    29.7448,   -52.3317,       5020,  1245.0,   5.5216,  35.1196,2,  35.1200,2,    221.8,2,   220.4,2,   14.15,2,   20.16,2,    0.00,2,    1.31,2,   0.905,2,   0.472,2,   0.032,2,    0.19,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.510,2, -999.00,9, -999.00,9,-999.0000, -999.00,   5.4096,   5.5220,2
33AT20120419,        A20,      51,          1,         17,         17,2,20120504,       0938,    29.7448,   -52.3317,       5020,  1347.5,   5.2311,  35.1131,2,  35.1135,2,    230.5,2,   230.6,2,   13.71,2,   19.45,2,    0.00,2,    1.26,2,   1.139,2,   0.592,2,   0.050,2,    0.24,3,  2172.6,2,  2320.2,2,   7.7237,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.650,2, -999.00,9, -999.00,9,-999.0000, -999.00,   5.1118,   5.2307,2
33AT20120419,        A20,      51,          1,         16,         16,2,20120504,       0936,    29.7448,   -52.3317,       5020,  1449.2,   4.8969,  35.0899,2,  35.0904,2,    240.5,2,   241.0,2,   13.20,2,   18.75,2,    0.00,2,    1.22,2,   1.481,2,   0.803,2,   0.069,2,    0.24,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.840,2, -999.00,9, -999.00,9,-999.0000, -999.00,   4.7713,   4.8961,2
33AT20120419,        A20,      51,          1,         15,         15,2,20120504,       0933,    29.7448,   -52.3317,       5020,  1551.4,   4.6440,  35.0728,2,  35.0729,2,    243.0,2,   244.8,2,   13.76,2,   18.68,2,    0.00,2,    1.22,2,   1.359,2,   0.730,2,   0.064,2,    0.18,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.810,2, -999.00,9, -999.00,9,-999.0000, -999.00,   4.5113,   4.6453,2
33AT20120419,        A20,      51,          1,         14,         14,2,20120504,       0930,    29.7448,   -52.3317,       5020,  1683.2,   4.4280,  35.0661,2,  35.0662,2,    246.4,2,   245.8,2,   15.06,2,   18.75,2,    0.00,2,    1.23,2,   1.005,2,   0.531,2,   0.040,2,    0.18,3,  2167.7,2,  2320.8,6,   7.7329,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.680,2, -999.00,9, -999.00,9,-999.0000, -999.00,   4.2852,   4.4282,2
