EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  18HU20100513, AR07W,    85,  1, 369298,     20,2,20100519,0036, 60.3602, -48.5445, 1260,      2.0,-999.0000,-999.0000,9,-999.0000,9,   -999.0,9,   -999.0,9,     2.18,6,     1.63,6,     0.26,6,     0.29,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  18HU20100513, AR07W,    98,  1, 369299,      1,2,20100519,0646, 60.2773, -48.6393, 2758,   2840.0,   2.4708,  34.9048,2,  34.9055,2,    286.5,2,    283.9,2,    11.30,6,    14.83,6,     1.08,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.4,2,   2307.5,2,   8.0037,2,     2.47,   2.2477
  18HU20100513, AR07W,    98,  1, 369300,      2,2,20100519,0646, 60.2773, -48.6393, 2758,   2701.0,   2.5956,  34.9104,2,  34.9092,2,    283.8,2,    283.2,2,    11.61,6,    15.11,6,     1.08,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.3,2,   2309.4,2,   8.0004,2,     2.59,   2.3837
  18HU20100513, AR07W,    98,  1, 369301,      3,2,20100519,0646, 60.2773, -48.6393, 2758,   2560.0,   2.6482,  34.9110,2,  34.9117,6,    284.0,2,    283.0,2,    11.49,6,    15.20,6,     1.08,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.5,2,   2310.1,2,   8.0138,2,     2.65,   2.4490
  18HU20100513, AR07W,    98,  1, 369302,      4,2,20100519,0646, 60.2773, -48.6393, 2758,   2420.0,   2.7017,  34.9100,2,  34.9099,2,    284.5,2,    282.9,2,    10.92,6,    15.04,6,     1.07,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.6,2,   2307.3,2,   8.0183,2,     2.70,   2.5150
  18HU20100513, AR07W,    98,  1, 369303,      5,2,20100519,0646, 60.2773, -48.6393, 2758,   2281.0,   2.8383,  34.9179,2,  34.9184,2,    280.8,2,    278.9,2,    11.99,6,    15.69,6,     1.11,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.7,2,   2310.5,2,   8.0192,2,     2.85,   2.6623
  18HU20100513, AR07W,    98,  1, 369304,      6,2,20100519,0646, 60.2773, -48.6393, 2758,   2130.0,   3.0261,  34.9149,2,  34.9163,6,    280.1,2,   -999.0,9,    11.44,6,    15.92,6,     1.14,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.4,6,   2308.7,6,   8.0275,2,     3.03,   2.8612
  18HU20100513, AR07W,    98,  1, 369305,      7,2,20100519,0646, 60.2773, -48.6393, 2758,   1970.0,   3.1360,  34.9160,2,  34.9160,2,    280.4,2,   -999.0,9,    10.93,6,    15.79,6,     1.11,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.9,2,   2312.3,2,   8.0281,2,     3.14,   2.9842
  18HU20100513, AR07W,    98,  1, 369306,      8,2,20100519,0646, 60.2773, -48.6393, 2758,   1810.0,   3.2840,  34.9175,2,  34.9172,2,    279.7,2,   -999.0,9,    10.89,6,    15.82,6,     1.11,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2309.4,2,   8.0350,2,     3.29,   3.1447
  18HU20100513, AR07W,    98,  1, 369307,      9,2,20100519,0646, 60.2773, -48.6393, 2758,   1630.0,   3.3880,  34.9207,2,  34.9211,2,    278.7,2,    276.3,2,    10.32,6,    15.71,6,     1.09,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.9,2,   2304.1,2,   8.0461,2,     3.39,   3.2634
  18HU20100513, AR07W,    98,  1, 369308,     10,2,20100519,0646, 60.2773, -48.6393, 2758,   1432.0,   3.6081,  34.9256,2,  34.9268,2,    277.2,2,    273.8,2,     9.94,6,    15.80,6,     1.09,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.6,2,   2310.9,2,   8.0498,2,     3.61,   3.4984
  18HU20100513, AR07W,    98,  1, 369309,     11,2,20100519,0646, 60.2773, -48.6393, 2758,   1228.0,   3.7652,  34.9246,2,  34.9248,2,    277.7,2,    275.5,2,     9.55,6,    15.78,6,     1.09,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.8,2,   2313.6,2,   8.0519,2,     3.77,   3.6715
  18HU20100513, AR07W,    98,  1, 369310,     12,2,20100519,0646, 60.2773, -48.6393, 2758,   1029.0,   3.9015,  34.9191,2,  34.9181,2,    280.2,2,    278.2,2,     9.17,6,    15.73,6,     1.10,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.2,2,   2309.9,2,   8.0632,2,     3.90,   3.8235
  18HU20100513, AR07W,    98,  1, 369311,     13,2,20100519,0646, 60.2773, -48.6393, 2758,    853.0,   4.1189,  34.9270,2,  34.9273,2,    282.1,2,    280.7,6,     8.79,6,    15.79,6,     1.09,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.6,2,   2307.2,2,   8.0626,2,     4.12,   4.0539
  18HU20100513, AR07W,    98,  1, 369312,     14,2,20100519,0646, 60.2773, -48.6393, 2758,    670.0,   4.4364,  34.9459,2,  34.9458,2,    282.8,2,    256.0,4,     8.63,6,    15.80,6,     1.09,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.3,2,   2312.6,2,   8.0638,3,     4.44,   4.3846
  18HU20100513, AR07W,    98,  1, 369313,     15,2,20100519,0646, 60.2773, -48.6393, 2758,    511.0,   4.6203,  34.9469,2,  34.9444,2,    291.8,2,    289.6,2,     7.95,6,    15.48,6,     1.07,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2155.4,2,   2310.8,2,   8.0752,2,     4.61,   4.5807
  18HU20100513, AR07W,    98,  1, 369314,     16,2,20100519,0646, 60.2773, -48.6393, 2758,    371.0,   4.8646,  34.9655,2,  34.9643,2,    296.0,2,    292.3,2,     7.72,6,    15.23,6,     1.05,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2152.0,2,   2313.4,2,   8.0884,2,     4.87,   4.8355
  18HU20100513, AR07W,    98,  1, 369315,     17,2,20100519,0646, 60.2773, -48.6393, 2758,    250.0,   5.0397,  34.9767,2,  34.9702,2,    299.3,2,    296.8,2,     7.47,6,    14.85,6,     1.03,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2150.7,2,   2311.7,2,   8.0958,2,     5.02,   5.0200
  18HU20100513, AR07W,    98,  1, 369316,     18,2,20100519,0646, 60.2773, -48.6393, 2758,    151.0,   5.2315,  34.9820,2,  34.9784,2,    300.9,2,    299.9,2,     7.27,6,    14.57,6,     1.01,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2149.1,2,   1012.8,4,   8.1031,2,     5.25,   5.2195
  18HU20100513, AR07W,    98,  1, 369317,     19,2,20100519,0646, 60.2773, -48.6393, 2758,    101.0,   5.3281,  34.9438,2,  34.9342,2,    305.6,2,    302.3,2,     7.04,6,    13.78,6,     0.97,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2144.3,2,   2309.0,2,   8.1102,2,     5.32,   5.3200
  18HU20100513, AR07W,    98,  1, 369318,     20,2,20100519,0646, 60.2773, -48.6393, 2758,     51.0,   5.2252,  34.8850,2,-999.0000,9,    317.4,2,    317.9,2,     6.96,6,    12.46,6,     0.93,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2131.7,2,   2312.7,2,   8.1286,2,     5.22,   5.2212
  18HU20100513, AR07W,    98,  1, 369319,     21,2,20100519,0646, 60.2773, -48.6393, 2758,     21.0,   5.4389,  34.8719,2,-999.0000,9,    328.4,2,    323.0,2,     6.74,6,    11.27,6,     0.82,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2124.6,2,   2307.9,2,   8.1424,2,     5.52,   5.4372
  18HU20100513, AR07W,    98,  1, 369320,     22,2,20100519,0646, 60.2773, -48.6393, 2758,      1.0,   5.3364,  34.7360,2,-999.0000,9,    350.8,2,    347.4,2,     5.63,6,     7.41,6,     0.59,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2095.5,2,   2306.8,2,   8.1524,2,     5.32,   5.3363
  18HU20100513, AR07W,   103,  1, 369321,      1,2,20100519,1120, 60.1757, -48.6738, 2810,   2888.0,   2.1481,  34.8968,2,  34.8950,2,    290.8,2,    287.5,2,    10.95,6,    14.77,6,     1.06,6,     -999,9,    3.599,2,    1.782,2,    0.411,3,    3.071,2,    2.739,2,   2161.9,6,   2310.5,6,   8.0059,3,     2.15,   1.9270
  18HU20100513, AR07W,   103,  1, 369322,      2,2,20100519,1120, 60.1757, -48.6738, 2810,   2831.0,   2.2516,  34.8993,2,  34.8975,2,    289.7,2,    286.1,2,    10.97,6,    14.81,6,     1.04,6,     -999,9,    3.576,2,    1.811,2,    0.123,2,    3.047,2,    2.862,2,   2161.0,2,   2307.7,2,   8.0102,2,     2.25,   2.0340
  18HU20100513, AR07W,   103,  1, 369323,      3,2,20100519,1120, 60.1757, -48.6738, 2810,   2759.0,   2.2571,  34.8995,2,  34.8981,2,    289.4,2,    286.9,2,    11.13,6,    14.89,6,     1.04,6,     -999,9,    3.540,2,    1.825,2,    0.084,2,    2.999,2,    3.017,2,   2160.8,2,   2307.1,2,   8.0180,2,     2.26,   2.0464
  18HU20100513, AR07W,   103,  1, 369324,      4,2,20100519,1120, 60.1757, -48.6738, 2810,   2660.0,   2.3701,  34.9059,2,  34.9044,2,    284.8,2,    281.3,2,    12.89,6,    15.45,6,     1.07,6,     -999,9,    3.078,2,    1.378,2,    0.338,3,    2.695,2,    2.873,2,   2162.0,2,   2310.8,2,   8.0239,2,     2.38,   2.1666
  18HU20100513, AR07W,   103,  1, 369325,      5,2,20100519,1120, 60.1757, -48.6738, 2810,   2540.0,   2.5470,  34.9140,2,  34.9124,6,    281.5,2,    279.4,2,    13.50,6,    15.92,6,     1.10,6,     -999,9,    2.827,2,    1.166,2,    0.127,2,    2.412,2,    2.857,2,   2161.9,2,   2312.0,2,   8.0198,2,     2.55,   2.3516
  18HU20100513, AR07W,   103,  1, 369326,      6,2,20100519,1120, 60.1757, -48.6738, 2810,   2399.0,   2.7154,  34.9198,2,  34.9201,6,    279.3,2,    275.9,2,    13.06,6,    15.84,6,     1.10,6,     -999,9,    2.762,2,    1.142,2,    0.002,2,    2.443,2,    3.006,2,   2160.7,2,   2307.0,2,   8.0302,2,     2.72,   2.5304
  18HU20100513, AR07W,   103,  1, 369327,      7,2,20100519,1120, 60.1757, -48.6738, 2810,   2240.0,   2.8167,  34.9173,2,  34.9158,2,    281.1,2,    278.0,2,    12.00,6,    15.78,6,     1.09,6,     -999,9,    3.015,2,    1.434,2, -999.000,9,    2.584,2,    3.110,2,   2159.1,2,   2305.7,2,   8.0351,3,     2.82,   2.6449
  18HU20100513, AR07W,   103,  1, 369328,      8,2,20100519,1120, 60.1757, -48.6738, 2810,   2061.0,   2.9524,  34.9161,2,  34.9138,2,    280.2,2,    277.4,2,    11.61,6,    15.91,6,     1.10,6,     -999,9,    3.095,2,    1.413,2,    0.150,2,    2.612,2,    3.230,2,   -999.0,9,   -999.0,9,   8.0432,2,     2.96,   2.7950
  18HU20100513, AR07W,   103,  1, 369329,      9,2,20100519,1120, 60.1757, -48.6738, 2810,   1861.0,   3.1408,  34.9152,2,  34.9126,2,    279.7,2,    277.1,2,    11.05,6,    16.00,6,     1.11,6,     -999,9,    3.231,2,    1.540,2,    0.045,2,    2.703,2,    3.417,2,   2158.9,2,   2307.8,2,   8.0450,2,     3.14,   2.9989
  18HU20100513, AR07W,   103,  1, 369330,     10,2,20100519,1120, 60.1757, -48.6738, 2810,   1659.0,   3.3414,  34.9155,2,  34.9136,2,    278.9,2,    274.7,2,    10.72,6,    16.35,6,     1.12,6,     -999,9,    3.418,2,    1.619,2,    0.193,2,    2.843,2,    3.580,2,   2159.3,2,   2307.7,2,   8.0171,3,     3.35,   3.2149
  18HU20100513, AR07W,   103,  1, 369331,     11,2,20100519,1120, 60.1757, -48.6738, 2810,   1459.0,   3.5782,  34.9246,2,  34.9232,2,    276.2,2,    273.0,2,    10.37,6,    16.27,6,     1.12,6,     -999,9,    3.558,2,    1.652,2,    0.246,2,    2.844,2,    3.357,2,   2160.4,2,   2309.3,2,   8.0144,3,     3.58,   3.4665
  18HU20100513, AR07W,   103,  1, 369332,     12,2,20100519,1120, 60.1757, -48.6738, 2810,   1260.0,   3.6855,  34.9210,2,  34.9198,2,    276.7,2,    273.4,2,    10.35,6,    16.30,6,     1.12,6,     -999,9,    3.707,2,    1.637,3,    0.100,2,    2.913,2,    3.073,2,   2161.7,2,   2312.9,2,   8.0238,3,     3.69,   3.5899
  18HU20100513, AR07W,   103,  1, 369333,     13,2,20100519,1120, 60.1757, -48.6738, 2810,   1061.0,   3.7597,  34.9084,2,  34.9025,2,    280.6,2,    281.8,2,     9.45,6,    16.12,6,     1.11,6,     -999,9,    4.164,2,    2.242,2,    0.117,2,    3.193,2,    2.504,2,   2162.6,2,   2314.5,2,   8.0280,3,     3.74,   3.6802
  18HU20100513, AR07W,   103,  1, 369334,     14,2,20100519,1120, 60.1757, -48.6738, 2810,    879.0,   3.8264,  34.9004,2,  34.8995,2,    284.2,2,    281.5,6,     9.18,6,    16.18,6,     1.12,6,     -999,9,    4.249,2,    2.311,2,    0.145,2,    3.435,2,    2.245,2,   2161.6,2,   2304.6,2,   8.0362,3,     3.84,   3.7613
  18HU20100513, AR07W,   103,  1, 369335,     15,2,20100519,1120, 60.1757, -48.6738, 2810,    718.0,   4.1004,  34.9217,2,  34.9204,2,    284.9,2,    277.1,2,     8.97,6,    16.07,6,     1.10,6,     -999,9,    4.211,2,    2.251,2,    0.189,2,    3.509,2,    1.943,2,   2161.8,2,   2310.8,2,   8.0445,3,     4.10,   4.0465
  18HU20100513, AR07W,   103,  1, 369336,     16,2,20100519,1120, 60.1757, -48.6738, 2810,    578.0,   4.2727,  34.9286,2,  34.9288,2,    287.1,2,    285.2,2,     8.47,6,    15.85,6,     1.09,6,     -999,9,    4.374,2,    2.441,2,    0.217,2,    3.609,2,    1.637,2,   2161.6,2,   2311.9,2,   8.0550,3,     4.28,   4.2292
  18HU20100513, AR07W,   103,  1, 369337,     17,2,20100519,1120, 60.1757, -48.6738, 2810,    460.0,   4.6172,  34.9612,2,  34.9591,2,    286.5,2,    283.9,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    4.460,2,    2.361,2,    0.135,2,    3.434,2,    1.595,2,   2158.8,2,   2312.1,2,   8.0604,3,     4.62,   4.5817
  18HU20100513, AR07W,   103,  1, 369338,     18,2,20100519,1120, 60.1757, -48.6738, 2810,    340.0,   4.7380,  34.9604,2,  34.9585,2,    293.6,2,    289.9,2,     7.80,6,    15.24,6,     1.05,6,     -999,9,    4.251,3,    2.439,2,    0.149,2,    3.715,2,    1.284,2,   2156.2,2,   2313.4,2,   8.0598,3,     4.74,   4.7117
  18HU20100513, AR07W,   103,  1, 369339,     19,2,20100519,1120, 60.1757, -48.6738, 2810,    239.0,   4.7649,  34.9477,2,  34.9469,2,    303.4,2,    299.2,2,     7.52,6,    14.96,6,     1.04,6,     -999,9,    4.508,2,    2.606,2,    0.240,2,    4.206,2,    1.346,2,   2152.7,2,   2313.9,2,   8.0681,3,     4.77,   4.7466
  18HU20100513, AR07W,   103,  1, 369340,     20,2,20100519,1120, 60.1757, -48.6738, 2810,    140.0,   4.7565,  34.9200,2,  34.9193,2,    308.5,2,    308.9,2,     7.52,6,    14.58,6,     1.00,6,     -999,9,    4.708,2,    2.716,2,    0.322,2,    4.452,2,    0.965,2,   2147.9,2,   2309.5,2,   8.0754,3,     4.76,   4.7459
  18HU20100513, AR07W,   103,  1, 369341,     21,2,20100519,1120, 60.1757, -48.6738, 2810,     79.0,   4.8144,  34.9150,2,-999.0000,9,    310.4,2,    298.5,3,     7.41,6,    14.24,6,     0.99,6,     -999,9,    4.513,2,    2.668,2,    0.194,2,    4.432,2,    1.076,2,   2148.6,2,   2314.8,2,   8.0771,3,     4.82,   4.8084
  18HU20100513, AR07W,   103,  1, 369342,     22,2,20100519,1120, 60.1757, -48.6738, 2810,     35.0,   5.0398,  34.9120,2,-999.0000,9,    316.1,2,    318.3,2,     7.09,6,    12.77,6,     0.91,6,     -999,9,    4.593,2,    2.671,2,    0.145,2,    4.313,2,    0.859,2,   2139.3,2,   2313.3,2,   8.1009,3,     5.06,   5.0371
  18HU20100513, AR07W,   103,  1, 369343,     23,2,20100519,1120, 60.1757, -48.6738, 2810,      2.0,   5.5477,  34.9171,2,-999.0000,9,    334.2,2,    335.6,2,     6.88,6,    10.68,6,     0.78,6,     -999,9,    4.547,2,    3.040,2,    0.235,2,    4.344,2,    1.096,2,   2124.2,2,   2316.9,2,   8.1288,3,     5.55,   5.5475
  18HU20100513, AR07W,   114,  1, 369344,      1,2,20100519,1752, 60.0057, -48.8717, 2919,    200.0,   5.2061,  35.0004,2,-999.0000,9,    296.4,2,   -999.0,9,     7.44,6,    14.75,6,     1.01,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0676,3,     5.18,   5.1901
  18HU20100513, AR07W,   114,  1, 369345,      2,2,20100519,1752, 60.0057, -48.8717, 2919,    151.0,   5.0828,  34.9697,2,-999.0000,9,    300.8,2,   -999.0,9,     7.52,6,    14.71,6,     1.03,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0744,3,     5.08,   5.0709
  18HU20100513, AR07W,   114,  1, 369346,      3,2,20100519,1752, 60.0057, -48.8717, 2919,    100.0,   4.9020,  34.9134,2,-999.0000,9,    307.0,2,   -999.0,9,     7.36,6,    13.85,6,     0.97,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0921,3,     4.91,   4.8943
  18HU20100513, AR07W,   114,  1, 369347,      4,2,20100519,1752, 60.0057, -48.8717, 2919,     80.0,   4.8974,  34.9063,2,-999.0000,9,    308.4,2,   -999.0,9,     7.46,6,    13.61,6,     0.95,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0748,3,     4.88,   4.8913
  18HU20100513, AR07W,   114,  1, 369348,      5,2,20100519,1752, 60.0057, -48.8717, 2919,     59.0,   4.8905,  34.8984,2,-999.0000,9,    312.6,2,   -999.0,9,     7.10,6,    13.32,6,     0.96,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0916,3,     4.89,   4.8860
  18HU20100513, AR07W,   114,  1, 369349,      6,2,20100519,1752, 60.0057, -48.8717, 2919,     51.0,   5.0036,  34.9067,2,-999.0000,9,    313.9,2,   -999.0,9,     7.10,6,    12.94,6,     0.91,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.0967,3,     5.09,   4.9997
  18HU20100513, AR07W,   114,  1, 369350,      7,2,20100519,1752, 60.0057, -48.8717, 2919,     40.0,   5.1271,  34.9055,2,-999.0000,9,    318.1,2,   -999.0,9,     7.07,6,    12.21,6,     0.87,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.1058,3,     5.16,   5.1240
  18HU20100513, AR07W,   114,  1, 369351,      8,2,20100519,1752, 60.0057, -48.8717, 2919,     30.0,   5.2353,  34.9049,2,-999.0000,9,    330.4,2,   -999.0,9,     7.03,6,    11.14,6,     0.80,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.1325,2,     5.34,   5.2329
  18HU20100513, AR07W,   114,  1, 369352,      9,2,20100519,1752, 60.0057, -48.8717, 2919,     30.0,   5.2353,  34.9049,2,-999.0000,9,    330.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.2329
  18HU20100513, AR07W,   114,  1, 369353,     10,2,20100519,1752, 60.0057, -48.8717, 2919,     21.0,   5.5005,  34.9049,2,-999.0000,9,    330.9,2,   -999.0,9,     6.95,6,    10.76,6,     0.78,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.1308,2,     5.63,   5.4988
  18HU20100513, AR07W,   114,  1, 369354,     11,2,20100519,1752, 60.0057, -48.8717, 2919,     10.0,   5.5918,  34.8799,2,-999.0000,9,    340.8,2,   -999.0,9,     6.30,6,     9.39,6,     0.67,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.1369,2,     5.46,   5.5910
  18HU20100513, AR07W,   114,  1, 369355,     12,2,20100519,1752, 60.0057, -48.8717, 2919,      2.0,   5.3977,  34.7745,2,-999.0000,9,    346.5,2,   -999.0,9,     5.55,6,     7.73,6,     0.55,6,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.1916,2,     5.39,   5.3975
  18HU20100513, AR07W,   114,  1, 369356,     13,2,20100519,1752, 60.0057, -48.8717, 2919,      1.0,   5.3880,  34.7706,2,-999.0000,9,    344.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   5.3879
  18HU20100513, AR07W,   115,  1, 369357,      1,2,20100519,1939, 59.9835, -48.8967, 2957,   3022.0,   1.6195,  34.8861,2,  34.8851,2,    299.1,2,    299.0,2,     9.28,6,    13.87,6,     0.97,6,     -999,9,    4.228,2,    1.740,2,    0.285,2,    4.484,2,    3.666,2,   2163.2,6,   2305.4,2,   7.9969,2,     1.62,   1.3969
  18HU20100513, AR07W,   115,  1, 369358,      2,2,20100519,1939, 59.9835, -48.8967, 2957,   2939.0,   1.8060,  34.8905,2,  34.8902,2,    296.6,2,    296.5,2,     9.93,6,    14.08,6,     1.00,6,     -999,9,    3.979,2,    2.071,2,    0.253,2,    4.294,2,    3.953,2,   2161.5,2,   2303.6,2,   8.0045,2,     1.81,   1.5873
  18HU20100513, AR07W,   115,  1, 369359,      3,2,20100519,1939, 59.9835, -48.8967, 2957,   2861.0,   1.9805,  34.8951,2,  34.8945,2,    292.8,2,    292.3,2,    11.06,6,    14.52,6,     1.02,6,     -999,9,    3.817,2,    1.910,2,    0.262,2,    4.183,2,    4.045,2,   2162.0,2,   2304.7,2,   8.0044,2,     2.00,   1.7656
  18HU20100513, AR07W,   115,  1, 369360,      4,2,20100519,1939, 59.9835, -48.8967, 2957,   2762.0,   2.1363,  34.8981,2,  34.8973,2,    289.7,2,    289.1,2,    11.98,6,    14.89,6,     1.03,6,     -999,9,    3.513,2,    1.507,2,    0.215,2,    3.848,2,    4.042,2,   2162.7,2,   2305.3,2,   8.0136,2,     2.14,   1.9277
  18HU20100513, AR07W,   115,  1, 369361,      5,2,20100519,1939, 59.9835, -48.8967, 2957,   2641.0,   2.3485,  34.9055,2,  34.9057,2,    284.4,2,    259.9,4,    13.31,6,    15.42,6,     1.07,6,     -999,9,    3.025,2,    1.095,2,    0.154,2,    3.245,2,    3.988,2,   2160.5,2,   2307.5,2,   8.0087,2,     2.35,   2.1473
  18HU20100513, AR07W,   115,  1, 369362,      6,2,20100519,1939, 59.9835, -48.8967, 2957,   2502.0,   2.5385,  34.9133,2,  34.9146,6,    282.3,2,    281.9,2,    13.24,6,    15.61,6,     1.08,6,     -999,9,    2.949,2,    1.371,2,    0.137,2,    3.200,2,    4.079,2,   2162.6,2,   2311.1,2,   8.0160,2,     2.55,   2.3469
  18HU20100513, AR07W,   115,  1, 369363,      7,2,20100519,1939, 59.9835, -48.8967, 2957,   2341.0,   2.7524,  34.9185,2,  34.9185,6,    280.9,2,    280.4,2,    12.51,6,    15.75,6,     1.09,6,     -999,9,    2.982,2,    0.954,3,    0.106,2,    3.146,2,    4.166,2,   2160.7,2,   2307.5,2,   8.0153,2,     2.76,   2.5722
  18HU20100513, AR07W,   115,  1, 369364,      8,2,20100519,1939, 59.9835, -48.8967, 2957,   2163.0,   2.9346,  34.9160,2,  34.9169,2,    280.6,2,    280.6,2,    11.71,6,    15.97,6,     1.09,6,     -999,9,    3.080,2,    1.423,2,    0.137,2,    3.199,2,    4.519,2,   2162.1,2,   2304.2,2,   8.0191,2,     2.94,   2.7681
  18HU20100513, AR07W,   115,  1, 369365,      9,2,20100519,1939, 59.9835, -48.8967, 2957,   1984.0,   3.0906,  34.9150,2,  34.9153,2,    280.5,2,    281.7,2,    11.29,6,    16.13,6,     1.11,6,     -999,9,    3.229,2,    1.515,2,    0.164,2,    3.386,2,    4.769,2,   2158.1,2,   2306.5,2,   8.0282,2,     3.09,   2.9382
  18HU20100513, AR07W,   115,  1, 369366,     10,2,20100519,1939, 59.9835, -48.8967, 2957,   1781.0,   3.2597,  34.9145,2,  34.9147,2,    279.0,2,    279.8,2,    10.95,6,    16.20,6,     1.13,6,     -999,9,    3.392,2,    1.328,3,    0.243,2,    3.444,2,    5.010,2,   2160.7,2,   2305.7,2,   8.0319,2,     3.27,   3.1233
  18HU20100513, AR07W,   115,  1, 369367,     11,2,20100519,1939, 59.9835, -48.8967, 2957,   1583.0,   3.4960,  34.9215,2,  34.9226,2,    276.7,2,    276.1,6,    10.64,6,    16.27,6,     1.12,6,     -999,9,    3.572,2,    1.796,2,    0.218,2,    3.704,2,    5.205,2,   2161.6,2,   2304.9,2,   8.0199,2,     3.50,   3.3743
