BOTTLE,20081104CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,
  09AR20060102,  S04I,    37,  1,     16,     16,2,20060122,2049,-68.4987,  29.9980, 3506,    149.5,  -1.7287,  34.2891,2,  34.2892,2,   310.70,2,   310.53,2,     65.9,2,    30.28,2,  -999.00,9,    0.296,2,    0.000,2,    0.987,2
  09AR20060102,  S04I,    37,  1,     15,     15,2,20060122,2049,-68.4987,  29.9980, 3506,    199.5,  -1.5280,  34.3307,2,  34.3347,2,   306.68,2,   298.26,2,     68.4,2,    30.57,2,  -999.00,9,    0.237,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,    37,  1,     14,     14,2,20060122,2049,-68.4987,  29.9980, 3506,    299.4,  -1.0112,  34.4367,2,  34.4366,2,   282.03,2,   280.82,2,     73.7,2,    30.71,2,  -999.00,9,    0.016,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,     13,     13,2,20060122,2049,-68.4987,  29.9980, 3506,    398.5,  -0.2513,  34.5461,2,  34.5426,2,   252.99,2,  -999.00,9,     78.7,2,    30.97,2,  -999.00,9,    0.009,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    37,  1,     12,     12,2,20060122,2049,-68.4987,  29.9980, 3506,    497.8,   0.1019,  34.6015,2,  34.6052,2,   237.27,2,  -999.00,9,     86.4,2,    31.07,2,  -999.00,9,   -0.016,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,     11,     11,2,20060122,2049,-68.4987,  29.9980, 3506,    599.2,   0.4750,  34.6513,2,  34.6539,2,   224.75,2,   221.35,2,     93.6,2,    31.04,2,  -999.00,9,   -0.028,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    37,  1,     10,     10,2,20060122,2049,-68.4987,  29.9980, 3506,    698.2,   0.5754,  34.6713,2,  34.6715,2,   217.08,2,   217.65,2,     97.6,2,    31.07,2,  -999.00,9,   -0.026,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,      9,      9,2,20060122,2049,-68.4987,  29.9980, 3506,    798.8,   0.5632,  34.6773,2,  34.6760,2,   215.34,2,  -999.00,9,    101.5,2,    31.40,2,  -999.00,9,   -0.033,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,      8,      8,2,20060122,2049,-68.4987,  29.9980, 3506,    897.9,   0.5156,  34.6777,2,  34.6776,2,   215.22,2,   216.57,2,    104.5,2,    31.52,2,  -999.00,9,   -0.036,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,      7,      7,2,20060122,2049,-68.4987,  29.9980, 3506,    998.7,   0.4401,  34.6769,2,  34.6768,2,   215.53,2,   216.96,2,    107.1,2,    31.32,2,  -999.00,9,   -0.039,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,    37,  1,      6,      6,2,20060122,2049,-68.4987,  29.9980, 3506,   1499.3,   0.2079,  34.6721,2,  34.6727,2,   219.47,2,  -999.00,9,    115.8,2,    31.70,2,  -999.00,9,   -0.030,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    37,  1,      5,      5,2,20060122,2049,-68.4987,  29.9980, 3506,   1997.5,   0.0305,  34.6666,2,  34.6660,2,   225.81,2,   226.30,2,    119.7,2,    31.99,2,  -999.00,9,   -0.046,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    37,  1,      4,      4,2,20060122,2049,-68.4987,  29.9980, 3506,   2499.5,  -0.0759,  34.6614,2,  34.6613,2,   231.74,2,   231.36,2,    117.9,2,    31.70,2,  -999.00,9,   -0.048,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,      3,      3,2,20060122,2049,-68.4987,  29.9980, 3506,   2999.5,  -0.1404,  34.6579,2,  34.6572,2,   235.61,2,   235.74,2,    116.7,2,    31.60,2,  -999.00,9,   -0.048,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    37,  1,      2,      2,2,20060122,2049,-68.4987,  29.9980, 3506,   3499.6,  -0.1982,  34.6547,2,  34.6519,2,   239.06,2,   239.14,2,     49.3,2,    17.75,2,  -999.00,9,   -0.047,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    37,  1,      1,      1,2,20060122,2049,-68.4987,  29.9980, 3506,   3560.2,  -0.1999,  34.6546,2,-999.0000,9,   239.17,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.047,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    38,  1,     24,     24,2,20060123,0204,-68.6952,  30.0045, 2982,      9.4,  -1.0770,  33.3531,2,-999.0000,9,   379.41,2,   381.37,2,     51.1,2,    20.08,2,  -999.00,9,    1.777,2,    0.129,2,    0.701,2
  09AR20060102,  S04I,    38,  1,     23,     23,2,20060123,0204,-68.6952,  30.0045, 2982,     29.9,  -1.2944,  34.0759,2,-999.0000,9,   360.88,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    3.567,2,    0.018,2,    0.896,2
  09AR20060102,  S04I,    38,  1,     22,     22,2,20060123,0204,-68.6952,  30.0045, 2982,     29.9,  -1.2878,  34.0741,2,-999.0000,9,   360.88,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    3.640,2,    0.019,2,    0.890,2
  09AR20060102,  S04I,    38,  1,     21,     21,2,20060123,0204,-68.6952,  30.0045, 2982,     29.8,  -1.2845,  34.0736,2,  34.0929,2,   360.88,2,   345.53,2,     59.6,2,    26.04,2,  -999.00,9,    3.489,2,    0.020,2,    0.897,2
  09AR20060102,  S04I,    38,  1,     20,     20,2,20060123,0204,-68.6952,  30.0045, 2982,     49.6,  -1.4621,  34.1710,2,  34.1790,2,   326.87,2,   320.29,2,     63.4,2,    28.38,2,  -999.00,9,    1.297,2,    0.002,2,    0.958,2
  09AR20060102,  S04I,    38,  1,     19,     19,2,20060123,0204,-68.6952,  30.0045, 2982,     69.7,  -1.5660,  34.2138,2,  34.2152,2,   320.28,2,   317.36,2,     64.3,2,    29.02,2,  -999.00,9,    0.682,2,    0.000,2,    0.974,2
  09AR20060102,  S04I,    38,  1,     18,     18,2,20060123,0204,-68.6952,  30.0045, 2982,     89.2,  -1.5929,  34.2375,2,  34.2432,2,   313.46,2,   313.66,2,     64.3,2,    29.66,2,  -999.00,9,    0.423,2,    0.000,2,    0.983,2
  09AR20060102,  S04I,    38,  1,     17,     17,2,20060123,0204,-68.6952,  30.0045, 2982,     99.3,  -1.5513,  34.2510,2,  34.2467,2,   313.03,2,   312.68,2,     65.3,2,    29.57,2,  -999.00,9,    0.347,2,    0.000,2,    0.984,2
  09AR20060102,  S04I,    38,  1,     16,     16,2,20060123,0204,-68.6952,  30.0045, 2982,    129.9,  -1.7170,  34.2611,2,  34.2622,2,   316.98,2,   316.86,2,     68.8,2,    30.15,2,  -999.00,9,    0.148,2,    0.000,2,    0.987,2
  09AR20060102,  S04I,    38,  1,     15,     15,2,20060123,0204,-68.6952,  30.0045, 2982,    150.7,  -1.7473,  34.2700,2,  34.2699,2,   315.70,2,   318.03,2,     63.2,2,    30.05,2,  -999.00,9,    0.103,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,    38,  1,     14,     14,2,20060123,0204,-68.6952,  30.0045, 2982,    199.9,  -1.7271,  34.2940,2,  34.2916,2,   316.37,2,  -999.00,9,     64.8,2,    30.11,2,  -999.00,9,    0.043,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,    38,  1,     13,     13,2,20060123,0204,-68.6952,  30.0045, 2982,    300.6,  -1.4112,  34.3753,2,  34.3784,2,   284.19,2,   293.77,2,     72.7,2,    30.59,2,  -999.00,9,    0.083,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,    38,  1,     12,     12,2,20060123,0204,-68.6952,  30.0045, 2982,    399.3,  -0.6317,  34.5022,2,  34.5028,2,   266.29,2,   266.22,2,     77.4,2,    30.81,2,  -999.00,9,   -0.009,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    38,  1,     11,     11,2,20060123,0204,-68.6952,  30.0045, 2982,    499.7,   0.0692,  34.5919,2,  34.5974,2,   241.07,2,  -999.00,9,     85.3,2,    30.84,2,  -999.00,9,   -0.014,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    38,  1,     10,     10,2,20060123,0204,-68.6952,  30.0045, 2982,    599.5,   0.3155,  34.6300,2,  34.6272,2,   216.53,2,   230.11,2,     90.0,2,    30.83,2,  -999.00,9,   -0.012,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,    38,  1,      9,      9,2,20060123,0204,-68.6952,  30.0045, 2982,    699.8,   0.3641,  34.6493,2,  34.6499,2,   224.61,2,   224.75,2,     95.4,2,    31.03,2,  -999.00,9,   -0.029,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    38,  1,      8,      8,2,20060123,0204,-68.6952,  30.0045, 2982,    800.2,   0.3968,  34.6608,2,  34.6621,2,   221.85,2,   220.95,2,     98.8,2,    31.25,2,  -999.00,9,   -0.036,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    38,  1,      7,      7,2,20060123,0204,-68.6952,  30.0045, 2982,    901.2,   0.3840,  34.6674,2,  34.6680,2,   220.17,2,   220.56,2,    103.5,2,    31.35,2,  -999.00,9,   -0.030,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    38,  1,      6,      6,2,20060123,0204,-68.6952,  30.0045, 2982,   1001.4,   0.3664,  34.6702,2,  34.6709,2,   220.01,2,   219.59,2,    105.5,2,    31.64,2,  -999.00,9,   -0.034,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,    38,  1,      5,      5,2,20060123,0204,-68.6952,  30.0045, 2982,   1500.9,   0.1719,  34.6714,2,  34.6717,2,   220.27,2,   220.66,2,    115.8,2,    32.05,2,  -999.00,9,   -0.040,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    38,  1,      4,      4,2,20060123,0204,-68.6952,  30.0045, 2982,   2000.5,  -0.0018,  34.6663,2,  34.6664,2,   226.78,2,   226.20,2,    119.0,2,    32.09,2,  -999.00,9,   -0.043,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    38,  1,      3,      3,2,20060123,0204,-68.6952,  30.0045, 2982,   2500.7,  -0.0997,  34.6612,2,  34.6595,2,   232.79,2,   232.72,2,    117.8,2,    31.92,2,  -999.00,9,   -0.048,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    38,  1,      2,      2,2,20060123,0204,-68.6952,  30.0045, 2982,   3000.0,  -0.1158,  34.6593,2,  34.6580,2,   234.60,2,  -999.00,9,    117.0,2,    31.84,2,  -999.00,9,   -0.045,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    38,  1,      1,      1,2,20060123,0204,-68.6952,  30.0045, 2982,   3041.7,  -0.1146,  34.6593,2,  34.6590,2,   234.76,2,   234.47,2,    119.7,2,    31.91,2,  -999.00,9,   -0.043,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,     24,     24,2,20060123,0626,-68.8310,  30.0013, 2512,     10.3,  -1.0806,  33.0799,2,  33.1269,2,   377.89,3,   389.25,2,     48.1,2,    16.93,2,  -999.00,9,    0.241,2,    0.854,2,    0.901,2
  09AR20060102,  S04I,    39,  1,     23,     23,2,20060123,0626,-68.8310,  30.0013, 2512,     10.2,  -1.0764,  33.0862,2,-999.0000,9,   377.89,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.242,2,    0.844,2,    0.903,2
  09AR20060102,  S04I,    39,  1,     22,     22,2,20060123,0626,-68.8310,  30.0013, 2512,     11.1,  -1.1100,  33.0927,2,-999.0000,9,   378.38,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.412,2,    0.666,2,    0.904,2
  09AR20060102,  S04I,    39,  1,     21,     21,2,20060123,0626,-68.8310,  30.0013, 2512,     24.0,  -0.9564,  33.5437,2,  33.7429,3,   385.25,2,   377.62,2,     54.5,2,    21.50,2,  -999.00,9,    0.930,2,    0.195,2,    0.938,2
  09AR20060102,  S04I,    39,  1,     20,     20,2,20060123,0626,-68.8310,  30.0013, 2512,     49.6,  -1.3667,  34.1020,2,  34.1342,2,   337.12,2,   328.97,2,     61.4,2,    27.68,2,  -999.00,9,    4.820,2,    0.020,2,    0.939,2
  09AR20060102,  S04I,    39,  1,     19,     19,2,20060123,0626,-68.8310,  30.0013, 2512,     64.9,  -1.6290,  34.1933,2,  34.1911,2,   323.71,2,   317.17,2,     62.6,2,    29.43,2,  -999.00,9,    2.254,2,    0.004,2,    0.959,2
  09AR20060102,  S04I,    39,  1,     18,     18,2,20060123,0626,-68.8310,  30.0013, 2512,     89.3,  -1.6998,  34.2371,2,  34.2377,2,   313.05,2,   313.17,2,     63.7,2,    30.10,2,  -999.00,9,    1.393,2,    0.000,2,    0.963,2
  09AR20060102,  S04I,    39,  1,     17,     17,2,20060123,0626,-68.8310,  30.0013, 2512,    119.5,  -1.7521,  34.2791,2,  34.2787,2,   311.07,2,   312.09,2,     64.1,2,    30.52,2,  -999.00,9,    0.480,2,    0.000,2,    0.984,2
  09AR20060102,  S04I,    39,  1,     16,     16,2,20060123,0626,-68.8310,  30.0013, 2512,    150.9,  -1.7893,  34.2970,2,  34.2961,2,   312.37,2,   312.96,2,     64.2,2,    30.43,2,  -999.00,9,    0.294,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,    39,  1,     15,     15,2,20060123,0626,-68.8310,  30.0013, 2512,    199.3,  -1.6335,  34.3317,2,  34.3384,2,   307.57,2,   302.73,2,     69.6,2,    30.53,2,  -999.00,9,    0.148,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,    39,  1,     14,     14,2,20060123,0626,-68.8310,  30.0013, 2512,    249.4,  -0.8793,  34.4192,2,  34.4203,2,   275.01,2,   273.43,2,     79.9,2,    30.75,2,  -999.00,9,    0.168,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,    39,  1,     13,     13,2,20060123,0626,-68.8310,  30.0013, 2512,    299.8,  -0.9703,  34.4498,2,  34.4523,2,   274.52,2,   277.12,2,     75.1,2,    30.49,2,  -999.00,9,   -0.024,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    39,  1,     12,     12,2,20060123,0626,-68.8310,  30.0013, 2512,    399.3,  -0.0708,  34.5715,2,  34.5760,2,   242.18,2,   242.47,2,     84.2,2,    31.11,2,  -999.00,9,   -0.012,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,     11,     11,2,20060123,0626,-68.8310,  30.0013, 2512,    499.3,   0.4543,  34.6416,2,  34.6427,2,   227.91,2,   223.49,2,     89.9,2,    31.02,2,  -999.00,9,   -0.021,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    39,  1,     10,     10,2,20060123,0626,-68.8310,  30.0013, 2512,    600.2,   0.5231,  34.6615,2,  34.6619,2,   219.80,2,   219.50,2,     94.7,2,    30.91,2,  -999.00,9,   -0.021,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      9,      9,2,20060123,0626,-68.8310,  30.0013, 2512,    699.7,   0.3944,  34.6596,2,  34.6601,2,   218.07,2,   221.73,2,     97.1,2,    31.10,2,  -999.00,9,    0.009,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    39,  1,      8,      8,2,20060123,0626,-68.8310,  30.0013, 2512,    800.0,   0.3818,  34.6663,2,  34.6658,2,   219.44,2,   219.79,2,    100.9,2,    31.15,2,  -999.00,9,   -0.035,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      7,      7,2,20060123,0626,-68.8310,  30.0013, 2512,    899.5,   0.3548,  34.6700,2,  34.6693,2,   219.75,2,   221.05,2,    104.0,2,    31.40,2,  -999.00,9,   -0.035,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    39,  1,      6,      6,2,20060123,0626,-68.8310,  30.0013, 2512,   1000.1,   0.3218,  34.6713,2,  34.6703,2,   218.82,2,   219.49,2,    106.2,2,    31.49,2,  -999.00,9,   -0.039,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    39,  1,      5,      5,2,20060123,0626,-68.8310,  30.0013, 2512,   1349.4,   0.1459,  34.6680,2,  34.6672,2,   220.23,2,   222.80,2,    112.2,2,    31.86,2,  -999.00,9,   -0.041,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      4,      4,2,20060123,0626,-68.8310,  30.0013, 2512,   1700.5,   0.0486,  34.6657,2,  34.6646,2,   226.35,2,   225.81,2,    114.4,2,    31.81,2,  -999.00,9,   -0.042,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      3,      3,2,20060123,0626,-68.8310,  30.0013, 2512,   2098.7,  -0.0201,  34.6652,2,  34.6633,2,   228.03,2,   227.95,2,    120.0,2,    31.65,2,  -999.00,9,   -0.045,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      2,      2,2,20060123,0626,-68.8310,  30.0013, 2512,   2549.3,  -0.0641,  34.6631,2,  34.6609,2,   231.09,2,   231.16,2,    120.1,2,    31.86,2,  -999.00,9,   -0.048,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    39,  1,      1,      1,2,20060123,0626,-68.8310,  30.0013, 2512,   2625.4,  -0.0632,  34.6628,2,  33.1263,4,   231.46,2,   231.36,2,    120.0,2,    32.02,2,  -999.00,9,   -0.044,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,     24,     24,2,20060123,1038,-68.9227,  29.9980, 1959,      8.4,  -1.0983,  33.2872,2,  33.2396,3,   380.61,2,   380.03,2,     50.0,2,    19.45,2,  -999.00,9,    0.593,2,    0.367,2,    0.061,2
  09AR20060102,  S04I,    40,  1,     23,     23,2,20060123,1038,-68.9227,  29.9980, 1959,      8.7,  -0.9759,  33.2165,2,-999.0000,9,   380.61,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.432,2,    0.347,2,    0.038,2
  09AR20060102,  S04I,    40,  1,     22,     22,2,20060123,1038,-68.9227,  29.9980, 1959,     14.4,  -1.1527,  33.3255,2,-999.0000,9,   379.34,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.041,2,    0.187,2,    0.161,2
  09AR20060102,  S04I,    40,  1,     21,     21,2,20060123,1038,-68.9227,  29.9980, 1959,     24.6,  -1.2597,  33.4167,2,  33.4377,2,   368.71,2,   370.05,2,     53.2,2,    22.74,2,  -999.00,9,    1.688,2,    0.076,2,    0.436,2
  09AR20060102,  S04I,    40,  1,     20,     20,2,20060123,1038,-68.9227,  29.9980, 1959,     34.5,  -1.2740,  33.4851,2,  33.6050,3,   357.27,2,   361.95,2,     54.7,2,    23.65,2,  -999.00,9,    3.564,2,    0.042,2,    0.564,2
  09AR20060102,  S04I,    40,  1,     19,     19,2,20060123,1038,-68.9227,  29.9980, 1959,     50.0,  -1.4281,  33.9208,2,  33.9675,3,   341.24,2,   339.24,2,     59.5,2,    26.91,2,  -999.00,9,    6.010,2,    0.010,2,    0.823,2
  09AR20060102,  S04I,    40,  1,     18,     18,2,20060123,1038,-68.9227,  29.9980, 1959,     59.4,  -1.5899,  34.1419,2,  34.1387,2,   330.51,2,   324.97,2,     61.9,2,    28.95,2,  -999.00,9,    3.203,2,    0.004,2,    0.936,2
  09AR20060102,  S04I,    40,  1,     17,     17,2,20060123,1038,-68.9227,  29.9980, 1959,     69.4,  -1.6566,  34.1899,2,  34.2038,2,   320.31,2,   319.41,2,     64.4,2,    29.56,2,  -999.00,9,    2.664,2,    0.001,2,    0.952,2
  09AR20060102,  S04I,    40,  1,     16,     16,2,20060123,1038,-68.9227,  29.9980, 1959,     89.3,  -1.6980,  34.2614,2,  34.2734,2,   312.17,2,   315.69,2,     66.5,2,    30.13,2,  -999.00,9,    1.360,2,    0.000,2,    0.973,2
  09AR20060102,  S04I,    40,  1,     15,     15,2,20060123,1038,-68.9227,  29.9980, 1959,    109.8,  -1.6995,  34.3034,2,  34.3043,2,   309.25,2,   312.47,2,     67.3,2,    30.20,2,  -999.00,9,    0.959,2,    0.000,2,    0.979,2
  09AR20060102,  S04I,    40,  1,     14,     14,2,20060123,1038,-68.9227,  29.9980, 1959,    149.3,  -1.6695,  34.3365,2,  34.3398,2,   307.82,2,   308.57,2,     68.5,2,    30.40,2,  -999.00,9,    0.429,2,    0.000,2,    0.982,2
  09AR20060102,  S04I,    40,  1,     13,     13,2,20060123,1038,-68.9227,  29.9980, 1959,    199.7,  -1.4738,  34.3910,2,  34.3894,2,   300.20,2,   298.54,2,     70.6,2,    31.00,2,  -999.00,9,    0.086,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    40,  1,     12,     12,2,20060123,1038,-68.9227,  29.9980, 1959,    250.1,  -1.0775,  34.4426,2,  34.4466,2,   282.93,2,   281.11,2,     74.5,2,    31.23,2,  -999.00,9,    0.017,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    40,  1,     11,     11,2,20060123,1038,-68.9227,  29.9980, 1959,    299.7,  -0.4542,  34.5069,2,  34.5583,3,   263.93,2,   258.92,2,     80.4,2,    31.24,2,  -999.00,9,    0.065,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    40,  1,     10,     10,2,20060123,1038,-68.9227,  29.9980, 1959,    349.5,  -0.0886,  34.5585,2,  34.5583,2,   247.12,2,   245.10,2,     84.4,2,    31.29,2,  -999.00,9,    0.005,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,    40,  1,      9,      9,2,20060123,1038,-68.9227,  29.9980, 1959,    399.6,   0.0993,  34.5949,2,  34.5974,2,   234.67,2,   235.95,2,     88.1,2,    31.37,2,  -999.00,9,   -0.013,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    40,  1,      8,      8,2,20060123,1038,-68.9227,  29.9980, 1959,    499.1,   0.1894,  34.6168,2,  34.6164,2,   227.54,2,   232.54,2,     89.1,2,    31.50,2,  -999.00,9,    0.019,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,      7,      7,2,20060123,1038,-68.9227,  29.9980, 1959,    599.7,   0.3096,  34.6491,2,  34.6489,2,   224.59,2,   224.65,2,     97.9,2,    31.51,2,  -999.00,9,   -0.024,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,      6,      6,2,20060123,1038,-68.9227,  29.9980, 1959,    799.5,   0.3082,  34.6617,2,  34.6613,2,   221.89,2,   222.22,2,    103.2,2,    31.78,2,  -999.00,9,   -0.036,2,    0.000,2,    0.994,2
  09AR20060102,  S04I,    40,  1,      5,      5,2,20060123,1038,-68.9227,  29.9980, 1959,   1000.0,   0.3272,  34.6754,2,  34.6748,2,   218.95,2,   217.55,2,    113.0,2,    32.00,2,  -999.00,9,   -0.040,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    40,  1,      4,      4,2,20060123,1038,-68.9227,  29.9980, 1959,   1300.0,   0.1759,  34.6690,2,  34.6692,2,   221.43,2,   221.14,2,    115.4,2,    32.34,2,  -999.00,9,   -0.039,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,      3,      3,2,20060123,1038,-68.9227,  29.9980, 1959,   1599.9,   0.0981,  34.6682,2,  34.6674,2,   222.93,2,   223.38,2,    117.4,2,    32.11,2,  -999.00,9,   -0.043,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,      2,      2,2,20060123,1038,-68.9227,  29.9980, 1959,   1898.6,   0.0386,  34.6652,2,  34.6641,2,   226.36,2,   226.01,2,    119.3,2,    32.13,2,  -999.00,9,   -0.042,2,    0.000,2,    0.993,2
  09AR20060102,  S04I,    40,  1,      1,      1,2,20060123,1038,-68.9227,  29.9980, 1959,   1990.2,   0.0328,  34.6652,2,  34.6642,2,   226.69,2,   226.79,2,    119.1,2,    31.91,2,  -999.00,9,   -0.043,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,    41,  1,     24,     24,2,20060123,1338,-69.0115,  29.9772, 1254,      9.4,  -1.3467,  33.4122,2,  33.4020,2,   355.36,3,   360.22,2,     54.0,2,    24.81,2,  -999.00,9,    1.343,2,    0.253,2,    0.809,2
  09AR20060102,  S04I,    41,  1,     23,     23,2,20060123,1338,-69.0115,  29.9772, 1254,      9.4,  -1.3205,  33.3861,2,-999.0000,9,   355.36,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.071,2,    0.247,2,    0.806,2
  09AR20060102,  S04I,    41,  1,     22,     22,2,20060123,1338,-69.0115,  29.9772, 1254,     11.6,  -1.3472,  33.4043,2,-999.0000,9,   355.22,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.547,2,    0.198,2,    0.843,2
  09AR20060102,  S04I,    41,  1,     21,     21,2,20060123,1338,-69.0115,  29.9772, 1254,     24.8,  -1.3939,  33.4782,2,  33.5942,3,   355.83,2,   355.43,2,     55.4,2,    25.52,2,  -999.00,9,    1.972,2,    0.062,2,    0.881,2
  09AR20060102,  S04I,    41,  1,     20,     20,2,20060123,1338,-69.0115,  29.9772, 1254,     39.4,  -1.4265,  33.6524,2,  33.7982,3,   348.93,2,   348.66,2,     56.8,2,    26.26,2,  -999.00,9,    3.414,2,    0.020,2,    0.898,2
  09AR20060102,  S04I,    41,  1,     19,     19,2,20060123,1338,-69.0115,  29.9772, 1254,     54.6,  -1.4423,  34.0219,2,  34.0768,3,   333.06,2,   330.94,2,     61.7,2,    27.86,2,  -999.00,9,    7.794,2,    0.003,2,    0.900,2
  09AR20060102,  S04I,    41,  1,     18,     18,2,20060123,1338,-69.0115,  29.9772, 1254,     69.9,  -1.5330,  34.1171,2,  34.1287,2,   325.35,2,   324.30,2,     62.3,2,    28.63,2,  -999.00,9,    4.523,2,    0.000,2,    0.923,2
  09AR20060102,  S04I,    41,  1,     17,     17,2,20060123,1338,-69.0115,  29.9772, 1254,     84.7,  -1.6171,  34.1663,2,  34.1739,2,   319.01,2,   319.61,2,     63.3,2,    29.45,2,  -999.00,9,    2.825,2,    0.000,2,    0.945,2
  09AR20060102,  S04I,    41,  1,     16,     16,2,20060123,1338,-69.0115,  29.9772, 1254,     99.6,  -1.6424,  34.2121,2,  34.2136,2,   316.14,2,   315.71,2,     64.6,2,    29.86,2,  -999.00,9,    1.005,2,    0.000,2,    0.973,2
  09AR20060102,  S04I,    41,  1,     15,     15,2,20060123,1338,-69.0115,  29.9772, 1254,    114.2,  -1.6549,  34.2301,2,  34.2407,2,   316.18,2,   313.95,2,     64.5,2,    30.19,2,  -999.00,9,    0.774,2,    0.000,2,    0.975,2
  09AR20060102,  S04I,    41,  1,     14,     14,2,20060123,1338,-69.0115,  29.9772, 1254,    129.1,  -1.7609,  34.2536,2,  34.2622,2,   314.88,2,   313.36,2,     64.6,2,    30.39,2,  -999.00,9,    0.576,2,    0.000,2,    0.983,2
  09AR20060102,  S04I,    41,  1,     13,     13,2,20060123,1338,-69.0115,  29.9772, 1254,    150.2,  -1.7544,  34.2858,2,  34.2843,2,   314.20,2,   312.87,2,     65.3,2,    30.51,2,  -999.00,9,    0.515,2,    0.000,2,    0.986,2
