EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,DEG C
  06AQ20080210,   A12,   202,  1,     23,2,20080322,1641,-64.9468, -41.6563, 4733,     24.3,  -1.5920,  33.9860,2,    347.5,2,    67.97,2,    25.07,2,     0.21,2,     1.75,2, -999.000,9, -999.000,9,   2184.6,2,   2313.4,2,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.5925
  06AQ20080210,   A12,   202,  1,     24,2,20080322,1641,-64.9468, -41.6563, 4733,      9.7,  -1.5690,  33.9840,2,    346.6,2,    67.97,2,    25.04,2,     0.22,2,     1.74,2,    5.389,2,    3.403,2,   2186.2,2,   2315.0,2,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.5692
  06AQ20080210,   A12,   202,  2,      1,2,20080322,1728,-64.9468, -41.6563, 4733,    406.8,   0.3610,  34.6790,2,    191.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3439
  06AQ20080210,   A12,   202,  2,      2,2,20080322,1728,-64.9468, -41.6563, 4733,    406.7,   0.3610,  34.6790,2,    191.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3439
  06AQ20080210,   A12,   202,  2,      3,2,20080322,1728,-64.9468, -41.6563, 4733,    406.8,   0.3610,  34.6790,2,    191.6,2,   117.81,2,    34.38,2,     0.03,2,     2.39,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3439
  06AQ20080210,   A12,   202,  2,      4,2,20080322,1728,-64.9468, -41.6563, 4733,    406.4,   0.3610,  34.6790,2,    192.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3440
  06AQ20080210,   A12,   202,  2,      5,2,20080322,1728,-64.9468, -41.6563, 4733,    406.6,   0.3610,  34.6790,2,    191.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3439
  06AQ20080210,   A12,   202,  2,      6,2,20080322,1728,-64.9468, -41.6563, 4733,    407.1,   0.3610,  34.6790,2,    191.3,2,   118.40,2,    34.54,2,     0.03,2,     2.39,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3439
  06AQ20080210,   A12,   202,  2,      7,2,20080322,1728,-64.9468, -41.6563, 4733,    302.6,   0.2050,  34.6650,2,    196.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1930
  06AQ20080210,   A12,   202,  2,      8,2,20080322,1728,-64.9468, -41.6563, 4733,    302.0,   0.2040,  34.6650,2,    196.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1920
  06AQ20080210,   A12,   202,  2,      9,2,20080322,1728,-64.9468, -41.6563, 4733,    301.4,   0.2050,  34.6650,2,    196.8,2,   113.03,2,    34.09,2,     0.03,2,     2.37,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1930
  06AQ20080210,   A12,   202,  2,     10,2,20080322,1728,-64.9468, -41.6563, 4733,    226.3,   0.1960,  34.6640,2,    196.3,2,   112.44,2,    34.27,2,     0.03,2,     2.37,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1872
  06AQ20080210,   A12,   202,  2,     11,2,20080322,1728,-64.9468, -41.6563, 4733,    226.3,   0.1960,  34.6640,2,    196.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1872
  06AQ20080210,   A12,   202,  2,     12,2,20080322,1728,-64.9468, -41.6563, 4733,    225.2,   0.1960,  34.6650,2,    196.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1872
  06AQ20080210,   A12,   202,  2,     13,2,20080322,1728,-64.9468, -41.6563, 4733,    226.1,   0.1980,  34.6650,2,    196.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1892
  06AQ20080210,   A12,   202,  2,     14,2,20080322,1728,-64.9468, -41.6563, 4733,    151.2,  -1.2220,  34.5440,2,    282.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.2259
  06AQ20080210,   A12,   202,  2,     15,2,20080322,1728,-64.9468, -41.6563, 4733,    150.7,  -1.2210,  34.5420,2,    282.7,2,    89.03,2,    31.48,2,     0.05,2,     2.18,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.2249
  06AQ20080210,   A12,   202,  2,     16,2,20080322,1728,-64.9468, -41.6563, 4733,    150.8,  -1.2220,  34.5430,2,    282.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.2259
  06AQ20080210,   A12,   202,  2,     17,2,20080322,1728,-64.9468, -41.6563, 4733,    151.0,  -1.2230,  34.5430,2,    282.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.2269
  06AQ20080210,   A12,   202,  2,     18,2,20080322,1728,-64.9468, -41.6563, 4733,     49.4,  -1.7600,  34.4830,2,    305.9,2,    80.93,2,    29.58,2,     0.18,2,     2.08,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7610
  06AQ20080210,   A12,   202,  2,     19,2,20080322,1728,-64.9468, -41.6563, 4733,     49.8,  -1.7580,  34.4830,2,    305.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7590
  06AQ20080210,   A12,   202,  2,     20,2,20080322,1728,-64.9468, -41.6563, 4733,     49.9,  -1.7570,  34.4820,2,    305.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7580
  06AQ20080210,   A12,   202,  2,     21,2,20080322,1728,-64.9468, -41.6563, 4733,     49.7,  -1.7550,  34.4820,2,    305.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7560
  06AQ20080210,   A12,   202,  2,     22,2,20080322,1728,-64.9468, -41.6563, 4733,     49.9,  -1.7550,  34.4820,2,    305.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7560
  06AQ20080210,   A12,   202,  2,     23,2,20080322,1728,-64.9468, -41.6563, 4733,     49.4,  -1.7550,  34.4820,2,    305.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7560
  06AQ20080210,   A12,   202,  2,     24,2,20080322,1728,-64.9468, -41.6563, 4733,     49.4,  -1.7550,  34.4820,2,    305.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7560
  06AQ20080210,   A12,   204,  1,      1,2,20080323,1229,-64.7999, -42.8976, 4676,    202.1,   0.1740,  34.6640,2,    204.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1662
  06AQ20080210,   A12,   204,  1,      4,2,20080323,1229,-64.7999, -42.8976, 4676,    202.4,   0.1690,  34.6640,2,    204.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1612
  06AQ20080210,   A12,   204,  1,      5,2,20080323,1229,-64.7999, -42.8976, 4676,    202.5,   0.1680,  34.6640,2,    204.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1602
  06AQ20080210,   A12,   204,  1,      6,2,20080323,1229,-64.7999, -42.8976, 4676,    151.0,  -1.3780,  34.5400,2,    282.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.3817
  06AQ20080210,   A12,   204,  1,      7,2,20080323,1229,-64.7999, -42.8976, 4676,    101.3,  -1.7860,  34.5040,2,    301.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7881
  06AQ20080210,   A12,   204,  1,      8,2,20080323,1229,-64.7999, -42.8976, 4676,    101.0,  -1.7850,  34.5040,2,    301.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7871
  06AQ20080210,   A12,   204,  1,      9,2,20080323,1229,-64.7999, -42.8976, 4676,     75.7,  -1.7700,  34.4900,2,    305.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7715
  06AQ20080210,   A12,   204,  1,     10,2,20080323,1229,-64.7999, -42.8976, 4676,     50.9,  -1.6840,  34.2260,2,    315.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.6850
  06AQ20080210,   A12,   204,  1,     11,2,20080323,1229,-64.7999, -42.8976, 4676,     35.7,  -1.7650,  33.9300,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7657
  06AQ20080210,   A12,   204,  1,     12,2,20080323,1229,-64.7999, -42.8976, 4676,     35.6,  -1.7720,  33.9240,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7727
  06AQ20080210,   A12,   204,  1,     13,2,20080323,1229,-64.7999, -42.8976, 4676,     35.7,  -1.7760,  33.9220,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7767
  06AQ20080210,   A12,   204,  1,     14,2,20080323,1229,-64.7999, -42.8976, 4676,     36.0,  -1.7790,  33.9200,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7797
  06AQ20080210,   A12,   204,  1,     15,2,20080323,1229,-64.7999, -42.8976, 4676,     35.9,  -1.7820,  33.9200,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7827
  06AQ20080210,   A12,   204,  1,     16,2,20080323,1229,-64.7999, -42.8976, 4676,     36.1,  -1.7840,  33.9190,2,    344.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7847
  06AQ20080210,   A12,   204,  1,     17,2,20080323,1229,-64.7999, -42.8976, 4676,     35.9,  -1.7800,  33.9200,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7807
  06AQ20080210,   A12,   204,  1,     18,2,20080323,1229,-64.7999, -42.8976, 4676,     35.4,  -1.7770,  33.9210,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7777
  06AQ20080210,   A12,   204,  1,     19,2,20080323,1229,-64.7999, -42.8976, 4676,     35.5,  -1.7790,  33.9200,2,    344.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7797
  06AQ20080210,   A12,   204,  1,     20,2,20080323,1229,-64.7999, -42.8976, 4676,     25.3,  -1.7930,  33.9170,2,    345.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7935
  06AQ20080210,   A12,   204,  1,     21,2,20080323,1229,-64.7999, -42.8976, 4676,      4.6,  -1.7810,  33.9170,2,    343.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7811
  06AQ20080210,   A12,   204,  1,     22,2,20080323,1229,-64.7999, -42.8976, 4676,      4.1,  -1.7870,  33.9160,2,    343.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7871
  06AQ20080210,   A12,   204,  1,     23,2,20080323,1229,-64.7999, -42.8976, 4676,      4.3,  -1.7910,  33.9160,2,    343.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7911
  06AQ20080210,   A12,   204,  1,     24,2,20080323,1229,-64.7999, -42.8976, 4676,      4.5,  -1.7920,  33.9160,2,    343.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7921
  06AQ20080210,   A12,   204,  2,      1,2,20080323,1536,-64.7999, -42.8976, 4676,   4697.6,  -0.5190,  34.6410,2,    250.4,2,   118.11,2,    32.29,2,     0.02,2,     2.26,2, -999.000,9, -999.000,9,   2253.3,2,   2363.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.8509
  06AQ20080210,   A12,   204,  2,      2,2,20080323,1536,-64.7999, -42.8976, 4676,   4694.9,  -0.5160,  34.6420,2,    250.2,2,   117.23,2,    32.22,2,     0.02,2,     2.26,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.8477
  06AQ20080210,   A12,   204,  2,      3,2,20080323,1536,-64.7999, -42.8976, 4676,   4074.3,  -0.3890,  34.6520,2,    243.5,2,   124.45,2,    32.50,2,     0.02,2,     2.27,2, -999.000,9, -999.000,9,   2253.3,2,   2360.8,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.6611
  06AQ20080210,   A12,   204,  2,      4,2,20080323,1536,-64.7999, -42.8976, 4676,   3559.1,  -0.3500,  34.6540,2,    241.0,2,   123.38,2,    32.39,2,     0.02,2,     2.27,2, -999.000,9, -999.000,9,   2253.3,2,   2363.0,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.5742
  06AQ20080210,   A12,   204,  2,      5,2,20080323,1536,-64.7999, -42.8976, 4676,   3046.7,  -0.3050,  34.6570,2,    236.5,2,   122.50,2,    32.54,2,     0.02,2,     2.28,2, -999.000,9, -999.000,9,   2252.9,2,   2362.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.4854
  06AQ20080210,   A12,   204,  2,      6,2,20080323,1536,-64.7999, -42.8976, 4676,   2540.8,  -0.2440,  34.6600,2,    232.3,2,   123.77,2,    32.64,2,     0.02,2,     2.29,2, -999.000,9, -999.000,9,   2257.9,3,   2364.4,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.3850
  06AQ20080210,   A12,   204,  2,      7,2,20080323,1536,-64.7999, -42.8976, 4676,   2030.7,  -0.1600,  34.6630,2,    226.0,2,   123.96,2,    32.76,2,     0.01,2,     2.31,2, -999.000,9, -999.000,9,   2261.4,3,   2363.2,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.2653
  06AQ20080210,   A12,   204,  2,      8,2,20080323,1536,-64.7999, -42.8976, 4676,   1775.3,  -0.0980,  34.6650,2,    223.0,2,   124.35,2,    33.13,2,     0.02,2,     2.31,2, -999.000,9, -999.000,9,   2260.4,2,   2364.5,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.1871
  06AQ20080210,   A12,   204,  2,      9,2,20080323,1536,-64.7999, -42.8976, 4676,   1521.4,  -0.0260,  34.6680,2,    218.4,2,   125.33,2,    33.15,2,     0.02,2,     2.33,2, -999.000,9, -999.000,9,   2262.6,3,   2364.4,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.0999
  06AQ20080210,   A12,   204,  2,     10,2,20080323,1536,-64.7999, -42.8976, 4676,   1268.7,   0.0650,  34.6720,2,    213.3,2,   125.23,2,    33.27,2,     0.01,2,     2.34,2, -999.000,9, -999.000,9,   2263.8,2,   2365.0,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.0052
  06AQ20080210,   A12,   204,  2,     11,2,20080323,1536,-64.7999, -42.8976, 4676,   1016.0,   0.1700,  34.6760,2,    207.0,2,   124.64,2,    33.72,2,     0.02,2,     2.35,2, -999.000,9, -999.000,9,   2266.9,3,   2363.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1235
  06AQ20080210,   A12,   204,  2,     12,2,20080323,1536,-64.7999, -42.8976, 4676,    765.3,   0.2880,  34.6800,2,    199.9,2,   124.25,2,    33.95,2,     0.01,2,     2.37,2, -999.000,9, -999.000,9,   2273.0,3,   2362.4,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.2539
  06AQ20080210,   A12,   204,  2,     13,2,20080323,1536,-64.7999, -42.8976, 4676,    507.3,   0.3860,  34.6820,2,    197.4,2,   119.28,2,    34.05,2,     0.01,2,     2.38,2, -999.000,9, -999.000,9,   2275.1,2,   2362.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.3642
  06AQ20080210,   A12,   204,  2,     14,2,20080323,1536,-64.7999, -42.8976, 4676,    405.2,   0.2810,  34.6720,2,    200.6,2,   114.79,2,    34.08,2,     0.02,2,     2.37,2, -999.000,9, -999.000,9,   2273.3,2,   2362.9,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.2643
  06AQ20080210,   A12,   204,  2,     15,2,20080323,1536,-64.7999, -42.8976, 4676,    303.8,   0.1780,  34.6630,2,    200.0,2,   111.66,2,    33.72,2,     0.02,2,     2.35,2, -999.000,9, -999.000,9,   2271.4,3,   2362.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1660
  06AQ20080210,   A12,   204,  2,     16,2,20080323,1536,-64.7999, -42.8976, 4676,    252.8,   0.1860,  34.6630,2,    199.3,2,   111.47,2,    33.70,2,     0.03,2,     2.36,2, -999.000,9, -999.000,9,   2271.2,2,   2361.4,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.1761
  06AQ20080210,   A12,   204,  2,     17,2,20080323,1536,-64.7999, -42.8976, 4676,    201.4,   0.0110,  34.6470,2,    200.1,2,   109.52,2,    33.52,2,     0.04,2,     2.34,2, -999.000,9, -999.000,9,   2268.2,2,   2360.5,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   0.0035
  06AQ20080210,   A12,   204,  2,     18,2,20080323,1536,-64.7999, -42.8976, 4676,    152.3,  -1.3540,  34.5370,2,    279.8,2,    87.17,2,    31.01,2,     0.04,2,     2.16,2, -999.000,9, -999.000,9,   2246.7,2,   2351.8,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.3578
  06AQ20080210,   A12,   204,  2,     19,2,20080323,1536,-64.7999, -42.8976, 4676,    101.1,  -1.7870,  34.5040,2,    297.6,2,    82.10,2,    30.12,2,     0.10,2,     2.11,2, -999.000,9, -999.000,9,   2237.4,2,   2351.6,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7891
  06AQ20080210,   A12,   204,  2,     20,2,20080323,1536,-64.7999, -42.8976, 4676,     75.5,  -1.7860,  34.4940,2,    300.1,2,    81.90,2,    29.79,2,     0.14,2,     2.11,2, -999.000,9, -999.000,9,   2235.0,2,   2353.1,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7875
  06AQ20080210,   A12,   204,  2,     21,2,20080323,1536,-64.7999, -42.8976, 4676,     50.6,  -1.7170,  34.4690,2,    311.0,2,    79.85,2,    29.10,2,     0.16,2,     2.09,2, -999.000,9, -999.000,9,   2234.5,3,   2351.9,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7180
  06AQ20080210,   A12,   204,  2,     22,2,20080323,1536,-64.7999, -42.8976, 4676,     30.7,  -1.7780,  33.9160,2,    342.3,2,    65.24,2,    25.08,2,     0.21,2,     1.67,2, -999.000,9, -999.000,9,   2181.5,3,   2318.2,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7786
  06AQ20080210,   A12,   204,  2,     23,2,20080323,1536,-64.7999, -42.8976, 4676,     24.8,  -1.7780,  33.9160,2,    342.9,2,    64.85,2,    24.91,2,     0.21,2,     1.65,2, -999.000,9, -999.000,9,   2176.5,2,   2319.8,3,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7785
  06AQ20080210,   A12,   204,  2,     24,2,20080323,1536,-64.7999, -42.8976, 4676,      9.6,  -1.7890,  33.9090,2,    341.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -1.7892
  06AQ20080210,   A12,   205,  1,      1,2,20080323,2222,-64.5841, -44.2269, 4585,   4635.1,  -0.4640,  34.6470,2,    243.9,2,   131.28,2,    32.99,2,     0.03,2,     2.30,2,    0.062,2,    0.046,2,   2252.3,2,   2357.9,2,   1.9104,2,   0.0191,     4.27,2,     0.02,    8.385,2,    0.084,  -0.7911
  06AQ20080210,   A12,   205,  1,      4,2,20080323,2222,-64.5841, -44.2269, 4585,   4592.9,  -0.4610,  34.6480,2,    244.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,  -0.7838
