,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
169,09FA20010524,P15S,9.0,1.0,23.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,24.4,11.69,34.734,2.0,258.4,2.0,1.12,2.0,5.71,2.0,0.53,2.0,3.291,2.0,1.934,2.0,0.724,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.687
170,09FA20010524,P15S,9.0,1.0,22.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,73.7,11.75,34.761,2.0,257.1,2.0,1.07,2.0,5.47,2.0,0.53,2.0,3.147,2.0,1.807,2.0,0.758,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.741
171,09FA20010524,P15S,9.0,1.0,21.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,120.5,11.78,34.768,2.0,256.8,2.0,1.05,2.0,5.62,2.0,0.52,2.0,3.225,2.0,1.844,2.0,0.744,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.765
172,09FA20010524,P15S,9.0,1.0,20.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,175,11.13,34.826,2.0,235,2.0,2.71,2.0,10.82,2.0,0.82,2.0,3.237,2.0,1.826,2.0,1.073,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.108
173,09FA20010524,P15S,9.0,1.0,19.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,217.5,10.51,34.756,2.0,235,2.0,3.36,2.0,12.5,2.0,0.9,2.0,3.225,6.0,1.808,6.0,1.136,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,10.484
174,09FA20010524,P15S,9.0,1.0,18.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,274.9,9.71,34.655,2.0,237.6,2.0,3.91,2.0,14.52,2.0,1.04,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,9.6787
175,09FA20010524,P15S,9.0,1.0,17.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,448,8.07,34.46,2.0,247.4,2.0,5.64,2.0,18.58,2.0,1.33,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,8.0241
176,09FA20010524,P15S,9.0,1.0,16.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,546.4,7.6,34.421,2.0,251.7,2.0,6.55,2.0,19.44,2.0,1.39,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.5456
177,09FA20010524,P15S,9.0,1.0,15.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,599.9,7.48,34.423,2.0,243.7,2.0,7.65,2.0,20.44,2.0,1.41,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.4206
178,09FA20010524,P15S,9.0,1.0,14.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,802.5,6.68,34.385,2.0,227.5,2.0,12.81,2.0,23.63,2.0,1.62,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,6.6042
179,09FA20010524,P15S,9.0,1.0,13.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,1000.7,5.54,34.36,2.0,211.2,2.0,23.03,2.0,27.12,2.0,1.9,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,5.4528
180,09FA20010524,P15S,9.0,1.0,12.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,1196.5,4.43,34.356,2.0,202.4,2.0,35.41,2.0,30.52,2.0,2.06,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,4.3341
181,09FA20010524,P15S,9.0,1.0,11.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,1401.1,3.54,34.397,2.0,191.8,2.0,50.24,2.0,32.56,2.0,2.22,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.4349
182,09FA20010524,P15S,9.0,1.0,10.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,1649.6,2.92,34.466,2.0,182,2.0,63.62,2.0,33.75,2.0,2.34,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.8008
183,09FA20010524,P15S,9.0,1.0,9.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,1818.3,2.75,34.519,2.0,175.2,2.0,71.02,2.0,33.85,2.0,2.35,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.6185
184,09FA20010524,P15S,9.0,1.0,8.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,2070,2.5,34.609,2.0,170.2,2.0,81.62,2.0,33.63,2.0,2.33,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.3499
185,09FA20010524,P15S,9.0,1.0,7.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,2295.1,2.35,34.664,2.0,175.9,2.0,82.01,2.0,32.95,2.0,2.24,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.182
186,09FA20010524,P15S,9.0,1.0,6.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,2752.7,2.04,34.723,2.0,188.9,2.0,88.36,2.0,31.15,2.0,2.13,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.8351
187,09FA20010524,P15S,9.0,1.0,5.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,3062.5,1.81,34.735,2.0,194,2.0,94.83,2.0,30.94,2.0,2.12,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.5799
188,09FA20010524,P15S,9.0,1.0,4.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,3647.4,1.36,34.724,2.0,200.8,2.0,107.93,2.0,31.33,2.0,2.15,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.082
189,09FA20010524,P15S,9.0,1.0,3.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,4146.7,1.07,34.711,2.0,205.4,2.0,116.62,2.0,31.76,2.0,2.19,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.7473
190,09FA20010524,P15S,9.0,1.0,2.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,4645.6,0.95,34.706,2.0,208,2.0,122.17,2.0,31.99,2.0,2.2,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.5755
191,09FA20010524,P15S,9.0,1.0,1.0,2.0,20010529.0,217.0,-46.3365,-171.373,5202,5191.5,0.97,34.704,2.0,209.1,2.0,124.74,2.0,32.01,2.0,2.21,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.5306
192,09FA20010524,P15S,10.0,1.0,24.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,4.6,11.82,34.708,2.0,-999,9.0,0.98,2.0,5.17,2.0,0.47,2.0,3.222,2.0,1.863,2.0,0.69,4.0,3.593,2.0,2069.4,6.0,2297.6,2.0,-999,9.0,-999,9.0,11.819
193,09FA20010524,P15S,10.0,1.0,23.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,50.2,11.82,34.71,2.0,259.2,2.0,0.94,2.0,5.3,2.0,0.51,2.0,3.197,2.0,1.881,2.0,0.672,4.0,3.471,2.0,2064.5,2.0,2300.5,2.0,-999,9.0,-999,9.0,11.814
194,09FA20010524,P15S,10.0,1.0,22.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,99.8,11.82,34.717,2.0,259,2.0,0.9,2.0,5.44,2.0,0.52,2.0,3.237,2.0,2.156,4.0,0.69,4.0,3.562,2.0,2071.5,2.0,2299.2,2.0,-999,9.0,-999,9.0,11.807
195,09FA20010524,P15S,10.0,1.0,21.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,149.1,10.99,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.329,3.0,2.154,4.0,1.002,4.0,1.836,2.0,2101.7,2.0,-999,9.0,-999,9.0,-999,9.0,-999
196,09FA20010524,P15S,10.0,1.0,20.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,197.4,10.51,34.76,2.0,236.6,2.0,3.2,2.0,12.3,2.0,0.81,2.0,3.152,2.0,1.84,2.0,1.013,4.0,-999,9.0,2109.9,2.0,2297.1,2.0,-999,9.0,-999,9.0,10.486
197,09FA20010524,P15S,10.0,1.0,19.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,251.6,9.96,34.686,2.0,237.3,2.0,3.69,2.0,13.83,2.0,0.95,2.0,3.336,2.0,1.96,2.0,0.993,4.0,1.792,2.0,2116.3,2.0,2294.5,2.0,-999,9.0,-999,9.0,9.9309
198,09FA20010524,P15S,10.0,1.0,18.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,302.6,9.42,34.625,2.0,248.1,2.0,3.41,2.0,13.97,4.0,0.97,2.0,3.478,2.0,1.941,2.0,1.012,4.0,-999,9.0,2112,2.0,2287.3,2.0,-999,9.0,-999,9.0,9.3861
199,09FA20010524,P15S,10.0,1.0,17.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,396.5,8.43,34.513,2.0,237.6,2.0,5.41,2.0,18.61,2.0,1.24,2.0,-999,9.0,-999,9.0,-999,9.0,2.537,2.0,2128.5,2.0,2285.8,2.0,-999,9.0,-999,9.0,8.3884
200,09FA20010524,P15S,10.0,1.0,16.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,498.8,7.93,34.478,2.0,235.5,2.0,6.68,2.0,20.19,2.0,1.37,2.0,3.282,2.0,1.935,2.0,1.021,4.0,-999,9.0,2133.8,2.0,2282.3,2.0,-999,9.0,-999,9.0,7.8792
201,09FA20010524,P15S,10.0,1.0,15.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,696.2,7.17,34.432,2.0,227.3,2.0,10.38,2.0,22.9,2.0,1.52,2.0,2.482,2.0,1.355,2.0,1.011,4.0,2.211,6.0,2143.3,2.0,2283.9,2.0,-999,9.0,-999,9.0,7.1022
202,09FA20010524,P15S,10.0,1.0,14.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,899.1,6.28,34.393,2.0,213.7,2.0,17.43,2.0,25.96,2.0,1.72,2.0,1.636,3.0,0.941,3.0,0.996,4.0,-999,9.0,2158.7,2.0,2292,3.0,-999,9.0,-999,9.0,6.1972
203,09FA20010524,P15S,10.0,1.0,13.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1098.5,4.87,34.346,2.0,207.9,2.0,29.26,2.0,29.36,2.0,1.95,2.0,1.673,3.0,0.941,3.0,0.998,4.0,1.906,2.0,2185.3,2.0,2298,2.0,-999,9.0,-999,9.0,4.7791
204,09FA20010524,P15S,10.0,1.0,12.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1295.3,3.97,34.382,2.0,194.3,2.0,43.91,2.0,31.66,2.0,2.13,2.0,1.116,2.0,0.571,2.0,0.927,4.0,-999,9.0,2209.1,6.0,2312.3,2.0,-999,9.0,-999,9.0,3.8697
205,09FA20010524,P15S,10.0,1.0,11.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1496.7,3.24,34.442,2.0,183,2.0,59.26,2.0,33.1,2.0,2.26,2.0,0.74,2.0,0.326,2.0,0.916,4.0,1.124,2.0,2232.5,2.0,2326,2.0,-999,9.0,-999,9.0,3.13
206,09FA20010524,P15S,10.0,1.0,10.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1689.6,2.79,34.504,2.0,176.6,2.0,68.96,2.0,33.03,4.0,2.32,2.0,0.585,6.0,0.306,6.0,0.854,4.0,-999,9.0,2245.9,2.0,2336.3,2.0,-999,9.0,-999,9.0,2.669
207,09FA20010524,P15S,10.0,1.0,9.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1845.6,2.63,34.56,2.0,171.6,2.0,75.96,2.0,33.82,2.0,2.34,2.0,0.365,2.0,0.16,2.0,0.91,4.0,0.53,2.0,2253.9,2.0,2342.2,2.0,-999,9.0,-999,9.0,2.4977
208,09FA20010524,P15S,10.0,1.0,8.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,1999.2,2.48,34.61,2.0,172.1,2.0,79.75,2.0,33.71,2.0,2.3,2.0,0.276,2.0,0.113,2.0,0.818,4.0,-999,9.0,2255.7,2.0,2348.7,2.0,-999,9.0,-999,9.0,2.3364
209,09FA20010524,P15S,10.0,1.0,7.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,2187.6,2.35,34.655,2.0,174,2.0,83.67,2.0,32.67,2.0,2.28,2.0,0.168,2.0,0.063,2.0,0.951,4.0,-999,9.0,2256.3,2.0,2352.8,2.0,-999,9.0,-999,9.0,2.1917
210,09FA20010524,P15S,10.0,1.0,6.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,2397.6,2.2,34.693,2.0,177.8,2.0,88.31,2.0,32.31,2.0,2.24,2.0,0.108,2.0,0.042,2.0,0.851,4.0,-999,9.0,2247.1,3.0,2353.5,2.0,-999,9.0,-999,9.0,2.0252
211,09FA20010524,P15S,10.0,1.0,5.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,2697.4,2.01,34.728,2.0,187.7,2.0,89.58,2.0,31.15,2.0,2.14,2.0,0.08,2.0,0.029,2.0,0.904,4.0,0.193,2.0,2253.9,2.0,2355.7,2.0,-999,9.0,-999,9.0,1.8109
212,09FA20010524,P15S,10.0,1.0,4.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,2937.6,1.82,34.733,2.0,193.1,2.0,94.64,2.0,31.06,2.0,2.14,2.0,0.05,2.0,0.02,2.0,0.859,4.0,-999,9.0,2250.9,2.0,2357.3,2.0,-999,9.0,-999,9.0,1.6019
213,09FA20010524,P15S,10.0,1.0,3.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,3348.9,1.48,34.73,2.0,198.5,2.0,104.97,2.0,31.01,4.0,2.16,2.0,0.051,2.0,0.014,2.0,0.837,4.0,0.148,2.0,2252.8,2.0,2357.7,2.0,-999,9.0,-999,9.0,1.2293
214,09FA20010524,P15S,10.0,1.0,2.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,3699,1.23,34.72,2.0,-999,9.0,112.46,2.0,31.45,2.0,2.18,2.0,0.052,2.0,0.026,2.0,0.907,4.0,0.184,2.0,2257,2.0,2361.6,6.0,-999,9.0,-999,9.0,0.9501
215,09FA20010524,P15S,10.0,1.0,1.0,2.0,20010529.0,951.0,-45.9563,-171.821,4981,3999.5,1.08,34.715,2.0,205.2,2.0,117.14,2.0,31.54,4.0,2.19,2.0,0.077,2.0,0.136,3.0,0.909,4.0,0.185,2.0,2258.9,6.0,2366.6,2.0,-999,9.0,-999,9.0,0.7728
216,09FA20010524,P15S,11.0,1.0,24.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,3.1,12.04,34.719,2.0,257.9,2.0,0.94,2.0,4.64,2.0,0.45,2.0,3.146,2.0,1.844,2.0,0.664,4.0,-999,9.0,2067.5,6.0,2294.5,2.0,-999,9.0,-999,9.0,12.04
217,09FA20010524,P15S,11.0,1.0,23.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,22.4,12.05,34.718,2.0,257.6,2.0,0.87,2.0,4.59,2.0,0.46,2.0,-0.005,4.0,-0.005,4.0,0.658,4.0,-999,9.0,2068.3,2.0,2295.3,6.0,-999,9.0,-999,9.0,12.047
218,09FA20010524,P15S,11.0,1.0,22.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,73.2,12.03,34.713,2.0,257.6,2.0,0.83,2.0,4.71,2.0,0.45,2.0,3.189,2.0,2.208,4.0,0.694,4.0,-999,9.0,2068.1,2.0,2294.4,2.0,-999,9.0,-999,9.0,12.021
219,09FA20010524,P15S,11.0,1.0,21.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,123.9,11.44,34.81,2.0,239.7,2.0,2.12,2.0,9.41,2.0,0.73,2.0,3.248,2.0,2.075,4.0,0.892,4.0,-999,9.0,2096,2.0,2294.9,2.0,-999,9.0,-999,9.0,11.424
220,09FA20010524,P15S,11.0,1.0,20.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,174.8,10.76,34.798,2.0,237.6,2.0,2.92,2.0,11.28,2.0,0.81,2.0,3.255,2.0,1.901,2.0,1.004,4.0,-999,9.0,2106.5,2.0,2293.9,2.0,-999,9.0,-999,9.0,10.739
221,09FA20010524,P15S,11.0,1.0,19.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,223.8,9.95,34.692,2.0,247.7,2.0,2.88,2.0,12.13,2.0,0.86,2.0,3.416,2.0,2.015,2.0,0.898,4.0,-999,9.0,2107.8,2.0,2289.2,2.0,-999,9.0,-999,9.0,9.9242
222,09FA20010524,P15S,11.0,1.0,18.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,279.3,9.52,34.643,2.0,241.5,2.0,3.68,2.0,14.13,2.0,0.98,2.0,3.679,2.0,1.876,2.0,0.901,4.0,-999,9.0,2115.2,2.0,2286.8,2.0,-999,9.0,-999,9.0,9.4886
223,09FA20010524,P15S,11.0,1.0,17.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,452.1,7.91,34.468,2.0,239.2,2.0,6.31,2.0,19.59,2.0,1.32,2.0,3.408,2.0,1.787,2.0,0.909,4.0,-999,9.0,2132.6,2.0,-999,9.0,-999,9.0,-999,9.0,7.8642
224,09FA20010524,P15S,11.0,1.0,16.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,551,7.49,34.429,2.0,242.8,2.0,7.04,2.0,20.38,2.0,1.37,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.4355
225,09FA20010524,P15S,11.0,1.0,15.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,597.2,7.36,34.421,2.0,241.5,2.0,7.57,2.0,20.83,2.0,1.39,2.0,3.378,2.0,1.777,2.0,0.901,4.0,-999,9.0,-999,9.0,2273.2,4.0,-999,9.0,-999,9.0,7.3014
226,09FA20010524,P15S,11.0,1.0,14.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,801.4,6.62,34.38,2.0,229.4,2.0,12.05,2.0,23.74,2.0,1.59,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,6.5447
227,09FA20010524,P15S,11.0,1.0,13.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,1001.4,5.61,34.356,2.0,212.3,2.0,21.95,2.0,27.28,2.0,1.84,2.0,1.744,2.0,0.962,2.0,0.828,4.0,-999,9.0,2170.1,2.0,2289,2.0,-999,9.0,-999,9.0,5.5222
228,09FA20010524,P15S,11.0,1.0,12.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,1198.5,4.34,-999,9.0,-999,9.0,53.02,4.0,32.88,4.0,2.23,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999
229,09FA20010524,P15S,11.0,1.0,11.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,1396.8,3.43,34.408,2.0,186.6,2.0,53.38,2.0,32.93,2.0,2.23,2.0,0.835,2.0,0.385,2.0,0.776,4.0,-999,9.0,2223.1,2.0,-999,9.0,-999,9.0,-999,9.0,3.3265
230,09FA20010524,P15S,11.0,1.0,10.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,1652.2,2.88,34.493,2.0,177.3,2.0,68.75,2.0,33.8,2.0,2.3,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.761
231,09FA20010524,P15S,11.0,1.0,9.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,1815.9,2.69,34.566,2.0,167.5,2.0,80.03,2.0,33.71,2.0,2.35,2.0,0.256,2.0,0.121,2.0,0.713,4.0,-999,9.0,2258.9,2.0,2345.4,2.0,-999,9.0,-999,9.0,2.5594
232,09FA20010524,P15S,11.0,1.0,8.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,2246.6,2.27,34.665,2.0,170.6,2.0,91.1,2.0,33.16,2.0,2.29,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.1077
233,09FA20010524,P15S,11.0,1.0,7.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,2605.6,2.03,-999,9.0,-999,9.0,90.8,3.0,31.61,3.0,2.17,3.0,0.063,2.0,0.024,2.0,0.745,4.0,-999,9.0,2255.7,2.0,2352.9,2.0,-999,9.0,-999,9.0,-999
234,09FA20010524,P15S,11.0,1.0,6.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,2996.3,1.74,34.736,2.0,195.4,2.0,97.09,2.0,31.1,2.0,2.13,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.5179
235,09FA20010524,P15S,11.0,1.0,5.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,3246.8,1.54,34.732,2.0,197.6,2.0,104.55,2.0,31.38,2.0,2.15,2.0,0.055,6.0,0.027,6.0,0.701,4.0,-999,9.0,-999,9.0,2356.1,6.0,-999,9.0,-999,9.0,1.298
236,09FA20010524,P15S,11.0,1.0,4.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,3742.2,1.19,34.719,2.0,204.1,2.0,113.92,2.0,31.62,2.0,2.16,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.9067
237,09FA20010524,P15S,11.0,1.0,3.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,4244.6,0.97,34.71,2.0,208,2.0,118.07,2.0,31.56,2.0,2.13,4.0,0.154,2.0,0.075,2.0,0.725,4.0,-999,9.0,2256.3,2.0,-999,9.0,-999,9.0,-999,9.0,0.6396
238,09FA20010524,P15S,11.0,1.0,2.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,4751.2,0.94,34.705,2.0,208,2.0,122.53,2.0,31.91,2.0,2.18,2.0,0.112,2.0,0.056,2.0,0.744,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.5537
239,09FA20010524,P15S,11.0,1.0,1.0,2.0,20010530.0,24.0,-45.3843,-172.4882,4964,4953.6,0.94,34.706,2.0,208.9,2.0,127.03,2.0,32.14,2.0,2.21,2.0,0.126,2.0,0.145,3.0,0.701,4.0,-999,9.0,2260.8,6.0,2362.2,2.0,-999,9.0,-999,9.0,0.53
