,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,CALCIUM,CALCIUM_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,SALTREF,SALTREF_FLAG_W,REFTMP,REFTMP_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,DSI30,DSI30_FLAG_W,CDOM_NASA,CDOM_NASA_FLAG_W,CDOM_UCSB,CDOM_UCSB_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W
110,320620140320,       P16S,4.0,3.0,29.0,29.0,5.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   133.4,  -0.6568,  34.3427,2.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,510.0,-66.4993,-156.0002,     -999.0,9.0,    -0.6368,4.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
111,320620140320,       P16S,4.0,3.0,28.0,28.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   183.4,   0.7423,  34.5543,2.0,  34.5535,2.0,    214.8,2.0,   207.9,2.0,   82.56,2.0,   32.16,2.0,    0.08,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  2247.9,6.0,  2329.2,2.0,7.6312,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,508.0,-66.4993,-156.0002,    34.7165,2.0,     0.7346,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
112,320620140320,       P16S,4.0,3.0,27.0,27.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   234.8,   1.5315,  34.6823,2.0,  34.6818,2.0,    182.6,2.0,   182.5,2.0,   89.58,2.0,   32.57,2.0,    0.05,2.0,    2.27,2.0,   0.587,6.0,   0.309,6.0,    0.24,6.0,  2257.9,2.0,  2336.4,2.0,7.6263,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      22.07,6.0,-999.0,9.0,20140331.0,506.0,-66.4993,-156.0003,    34.8453,2.0,     1.5313,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
113,320620140320,       P16S,4.0,3.0,26.0,26.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   283.8,   1.5874,  34.7109,2.0,  34.7103,2.0,    180.5,2.0,   181.4,2.0,   93.09,2.0,   32.43,2.0,    0.03,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  2259.2,2.0,  2346.8,2.0,7.6325,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,504.0,-66.4993,-156.0002,    34.8740,2.0,     1.5871,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
114,320620140320,       P16S,4.0,3.0,25.0,25.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   334.0,   1.5601,  34.7222,2.0,  34.7221,2.0,    182.1,2.0,   182.2,2.0,   95.43,2.0,   32.23,2.0,    0.02,2.0,    2.24,2.0,   0.305,2.0,   0.141,2.0,    0.14,2.0,  2260.2,2.0,  2349.2,2.0,7.6371,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      21.61,2.0,-999.0,9.0,20140331.0,502.0,-66.4993,-156.0003,    34.8858,2.0,     1.5628,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
115,320620140320,       P16S,4.0,3.0,24.0,24.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   383.4,   1.5061,  34.7268,2.0,  34.7266,2.0,    183.5,2.0,   183.5,2.0,   98.16,2.0,   32.24,2.0,    0.01,2.0,    2.24,2.0,   0.255,2.0,   0.118,2.0,    0.14,2.0,  2259.2,2.0,  2350.7,2.0,7.64,6.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      21.30,2.0,-999.0,9.0,20140331.0,500.0,-66.4993,-156.0002,    34.8904,2.0,     1.5062,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
116,320620140320,       P16S,4.0,3.0,23.0,23.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   465.8,   1.4247,  34.7288,2.0,  34.7292,2.0,    184.7,2.0,   184.9,2.0,  101.09,2.0,   32.29,2.0,    0.00,2.0,    2.24,2.0,   0.220,2.0,   0.100,2.0,    0.09,2.0,  2261.2,2.0,  2351.5,2.0,7.6413,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      21.21,2.0,-999.0,9.0,20140331.0,457.0,-66.4993,-156.0003,    34.8929,2.0,     1.4254,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
117,320620140320,       P16S,4.0,3.0,22.0,22.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   566.2,   1.3349,  34.7285,2.0,  34.7286,2.0,    185.2,2.0,   185.6,2.0,  105.29,2.0,   32.35,2.0,    0.00,2.0,    2.25,2.0,   0.186,2.0,   0.080,2.0,    0.12,2.0,  2261.7,2.0,  2352.9,2.0,7.6428,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      20.78,2.0,-999.0,9.0,20140331.0,453.0,-66.4993,-156.0002,    34.8923,2.0,     1.3348,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
118,320620140320,       P16S,4.0,3.0,21.0,21.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   662.4,   1.2574,  34.7277,2.0,  34.7280,2.0,    186.8,2.0,   187.1,2.0,  108.21,2.0,   32.32,2.0,    0.00,2.0,    2.25,2.0,   0.159,2.0,   0.072,2.0,    0.07,2.0,  2262.4,2.0,  2354.4,2.0,7.6436,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      20.75,2.0,-999.0,9.0,20140331.0,450.0,-66.4993,-156.0002,    34.8917,2.0,     1.2587,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
119,320620140320,       P16S,4.0,3.0,20.0,20.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   766.1,   1.1807,  34.7255,2.0,  34.7264,2.0,    189.2,2.0,   189.5,2.0,  110.46,2.0,   32.30,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  2264.1,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,447.0,-66.4993,-156.0002,    34.8902,2.0,     1.1806,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
120,320620140320,       P16S,4.0,3.0,19.0,19.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   864.7,   1.1161,  34.7233,2.0,  34.7239,2.0,    191.7,2.0,   191.5,2.0,  112.51,2.0,   32.31,2.0,    0.00,2.0,    2.25,2.0,   0.131,2.0,   0.055,2.0,    0.00,2.0,  2264.2,2.0,  2357.4,2.0,7.6499,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      20.53,2.0,-999.0,9.0,20140331.0,444.0,-66.4993,-156.0002,    34.8876,2.0,     1.1159,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
121,320620140320,       P16S,4.0,3.0,18.0,18.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,   965.1,   1.0540,  34.7210,2.0,  34.7211,2.0,    193.6,2.0,   193.7,2.0,  114.27,2.0,   32.21,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  2263.3,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,441.0,-66.4993,-156.0003,    34.8848,2.0,     1.0538,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
122,320620140320,       P16S,4.0,3.0,17.0,17.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1065.5,   0.9847,  34.7184,2.0,  34.7188,2.0,    195.4,2.0,   195.7,2.0,  116.12,2.0,   32.24,2.0,    0.00,2.0,    2.24,2.0,   0.123,2.0,   0.047,2.0,    0.04,2.0,  2262.2,2.0,  2357.7,2.0,7.6558,6.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      20.06,2.0,-999.0,9.0,20140331.0,438.0,-66.4993,-156.0003,    34.8825,2.0,     0.9846,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
123,320620140320,       P16S,4.0,3.0,16.0,16.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1164.8,   0.9349,  34.7163,2.0,  34.7166,2.0,    197.1,2.0,   197.6,2.0,  117.58,2.0,   32.26,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,    2264,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,435.0,-66.4993,-156.0003,    34.8803,2.0,     0.9343,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
124,320620140320,       P16S,4.0,3.0,15.0,15.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1265.2,   0.8835,  34.7147,2.0,  34.7144,2.0,    198.6,2.0,   198.9,2.0,  119.44,2.0,   32.29,2.0,    0.00,2.0,    2.25,2.0,   0.115,2.0,   0.045,2.0,    0.03,2.0,  2262.6,2.0,  2357.6,2.0,7.6574,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      20.07,2.0,-999.0,9.0,20140331.0,432.0,-66.4993,-156.0002,    34.8781,2.0,     0.8837,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
125,320620140320,       P16S,4.0,3.0,14.0,14.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1364.1,   0.8238,  34.7123,2.0,  34.7129,2.0,    199.9,2.0,   200.3,2.0,  121.39,2.0,   32.29,2.0,    0.00,2.0,    2.25,2.0,   0.119,2.0,   0.049,2.0,    0.00,2.0,  2263.7,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.79,2.0,-999.0,9.0,20140331.0,429.0,-66.4993,-156.0002,    34.8765,2.0,     0.8236,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
126,320620140320,       P16S,4.0,3.0,13.0,13.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1463.3,   0.7804,  34.7108,2.0,  34.7101,2.0,    201.0,2.0,   201.7,2.0,  122.76,2.0,   32.30,2.0,    0.00,2.0,    2.25,2.0,   0.117,2.0,   0.047,2.0,    0.00,2.0,  2262.4,2.0,  2359.3,2.0,7.6586,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.73,2.0,-999.0,9.0,20140331.0,426.0,-66.4993,-156.0002,    34.8738,2.0,     0.7809,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
127,320620140320,       P16S,4.0,3.0,12.0,12.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1565.6,   0.7425,  34.7089,2.0,  34.7087,2.0,    202.2,2.0,   202.3,2.0,  124.22,2.0,   32.35,2.0,    0.00,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  2263.1,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,423.0,-66.4993,-156.0003,    34.8724,2.0,     0.7423,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
128,320620140320,       P16S,4.0,3.0,11.0,11.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1733.0,   0.6803,  34.7067,2.0,  34.7064,2.0,    203.8,2.0,   204.0,2.0,  126.07,2.0,   32.35,2.0,    0.00,2.0,    2.24,2.0,   0.126,2.0,   0.059,2.0,    0.16,2.0,  2262.8,2.0,  2360.4,2.0,7.6597,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.78,2.0,-999.0,9.0,20140331.0,419.0,-66.4993,-156.0003,    34.8700,2.0,     0.6796,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
129,320620140320,       P16S,4.0,3.0,10.0,10.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  1935.3,   0.6019,  34.7050,2.0,  34.7050,2.0,    205.9,2.0,   205.6,2.0,  127.44,2.0,   32.34,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,    2264,2.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,414.0,-66.4993,-156.0003,    34.8686,2.0,     0.6025,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
130,320620140320,       P16S,4.0,3.0,9.0,9.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  2165.8,   0.5218,  34.7031,2.0,  34.7032,2.0,    207.7,2.0,   207.6,2.0,  128.71,2.0,   32.44,2.0,    0.00,2.0,    2.26,2.0,   0.153,2.0,   0.065,2.0,    0.07,2.0,  2260.9,2.0,  2359.6,2.0,7.6605,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.38,2.0,-999.0,9.0,20140331.0,409.0,-66.4993,-156.0002,    34.8669,2.0,     0.5222,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
131,320620140320,       P16S,4.0,3.0,8.0,8.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  2414.1,   0.4365,  34.7027,2.0,  34.7022,2.0,    209.8,2.0,   210.4,2.0,  131.05,2.0,   32.55,2.0,    0.00,2.0,    2.28,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,402.0,-66.4993,-156.0003,    34.8659,2.0,     0.4370,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
132,320620140320,       P16S,4.0,3.0,7.0,7.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  2663.6,   0.3750,  34.7016,2.0,  34.7013,2.0,    211.7,2.0,   212.1,2.0,  133.78,2.0,   32.51,2.0,    0.00,2.0,    2.27,2.0,   0.180,2.0,   0.085,2.0,    0.04,2.0,  2262.2,2.0,  2361.2,2.0,7.6608,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.32,2.0,-999.0,9.0,20140331.0,356.0,-66.4993,-156.0003,    34.8649,2.0,     0.3750,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
133,320620140320,       P16S,4.0,3.0,6.0,6.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  2914.5,   0.3240,  34.7003,2.0,  34.7009,2.0,    213.2,2.0,   213.2,2.0,  133.49,2.0,   32.53,2.0,    0.00,2.0,    2.27,2.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140331.0,350.0,-66.4993,-156.0003,    34.8645,2.0,     0.3239,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
134,320620140320,       P16S,4.0,3.0,5.0,5.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  3201.2,   0.2628,  34.6977,2.0,  34.6971,2.0,    215.9,2.0,   216.2,2.0,  133.00,2.0,   32.50,2.0,    0.00,2.0,    2.27,2.0,   0.409,2.0,   0.195,2.0,    0.14,2.0,    2262,2.0,  2361.5,2.0,7.6614,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.46,2.0,-999.0,9.0,20140331.0,343.0,-66.4993,-156.0003,    34.8607,2.0,     0.2630,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
135,320620140320,       P16S,4.0,3.0,4.0,4.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  3499.2,   0.2043,  34.6943,2.0,  34.6932,2.0,    218.9,2.0,   218.8,2.0,  127.34,2.0,   32.46,2.0,    0.00,2.0,    2.26,2.0,   0.708,2.0,   0.370,2.0,    0.10,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.33,2.0,-999.0,9.0,20140331.0,336.0,-66.4993,-156.0003,    34.8568,2.0,     0.2046,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
136,320620140320,       P16S,4.0,3.0,3.0,3.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  3800.9,   0.2072,  34.6939,2.0,  34.6936,2.0,    219.6,2.0,   219.8,2.0,  127.15,2.0,   32.41,2.0,    0.00,2.0,    2.27,2.0,   0.773,2.0,   0.398,2.0,    0.24,2.0,  2260.8,2.0,  2358.3,2.0,7.6607,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.27,2.0,-999.0,9.0,20140331.0,329.0,-66.4993,-156.0002,    34.8572,2.0,     0.2077,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
137,320620140320,       P16S,4.0,3.0,2.0,2.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  3898.5,   0.2169,  34.6936,2.0,  34.6946,2.0,    218.7,2.0,   219.3,2.0,  126.86,2.0,   32.44,2.0,    0.00,2.0,    2.26,2.0,   0.768,2.0,   0.394,2.0,    0.18,2.0,  2260.6,2.0,  2357.6,6.0,7.6652,2.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.53,2.0,-999.0,9.0,20140331.0,326.0,-66.4993,-156.0003,    34.8582,2.0,     0.2166,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
138,320620140320,       P16S,4.0,3.0,1.0,1.0,2.0,20140331.0,321.0,-66.4993,-156.0003,       4053,  4111.4,   0.2350,  34.6942,3.0,  34.6975,3.0,    215.9,2.0,   215.9,2.0,  132.03,2.0,   32.64,2.0,    0.00,2.0,    2.27,2.0,   0.435,2.0,   0.213,2.0,    0.08,2.0,  2262.7,6.0,  2360.5,2.0,7.689,3.0,       20,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,      19.51,2.0,-999.0,9.0,20140331.0,321.0,-66.4993,-156.0003,    34.8611,3.0,     0.2354,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
139,320620140320,       P16S,5.0,3.0,36.0,36.0,2.0,20140331.0,2346.0,-66.9988,-149.9892,       4383,     3.8,  -0.6844,  33.7230,2.0,  33.7234,2.0,    344.3,2.0,   345.5,2.0,   30.29,2.0,   22.06,2.0,    0.21,2.0,    1.61,2.0,   5.942,2.0,   3.226,2.0,    3.47,2.0,  2160.7,2.0,    2284,2.0,7.7638,6.0,       20,-999.000,1.0,-999.0000,1.0, -999.00,9.0,    1.36,2.0,  -105.3,2.0, -999.00,1.0,    43.3,2.0,   25.39,2.0,      15.96,2.0,-999.0,1.0,20140401.0,137.0,-66.9988,-149.9893,    33.8824,2.0,    -0.6842,2.0,       6.79,2.0,       3.92,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,1.0,       6.33,2.0,       4.19,2.0
140,320620140320,       P16S,5.0,3.0,35.0,35.0,2.0,20140331.0,2346.0,-66.9988,-149.9892,       4383,    24.7,  -0.6751,  33.7231,2.0,  33.7239,2.0,    344.5,2.0,   344.2,2.0,   30.39,2.0,   22.30,2.0,    0.21,2.0,    1.63,2.0,   6.247,2.0,   3.239,2.0,    3.63,2.0,  2161.2,6.0,  2282.8,2.0,7.765,2.0,       20,-999.000,1.0,-999.0000,1.0, -999.00,9.0,    1.37,2.0,  -105.4,2.0, -999.00,1.0,    43.2,2.0,   26.26,2.0,      15.76,2.0,-999.0,9.0,20140401.0,133.0,-66.9988,-149.9893,    33.8830,2.0,    -0.6751,2.0,       6.91,2.0,       4.06,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,1.0,       6.34,2.0,       4.01,2.0
141,320620140320,       P16S,5.0,3.0,34.0,34.0,2.0,20140331.0,2346.0,-66.9988,-149.9892,       4383,    49.9,  -0.6730,  33.7229,2.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,     -999.0,9.0,-999.0,9.0,20140401.0,132.0,-66.9988,-149.9893,     -999.0,9.0,    -0.6733,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,1.0,     -999.0,1.0,     -999.0,9.0,     -999.0,9.0
