,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,NEONER,SALTREF,SALTREF_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER,THETA,LDEO_SAMPNO,ABSORBTION,ABSORBTION_FLAG_W,IMAGE_COUNT,IMAGE_COUNT_FLAG_W,CYTO_COUNT,CYTO_COUNT_FLAG_W
0,320620110219,       S04P,2.0,1.0,9.0,9.0,2.0,20110222.0,2154.0,-70.6545,168.0806,        202,     2.6,  -1.3243,  34.1588,2.0,  34.1574,2.0,   -999.0,9.0,  -999.0,5.0,   70.95,2.0,   28.06,2.0,    0.10,2.0,    1.91,2.0,   5.034,2.0,   2.743,2.0,   0.508,2.0,   2.3200,2.0,  2196.9,2.0,  2311.6,2.0,-999.0,5.0,    25.00,   0.055,2.0,   0.004,    2.232,4.0,  -0.521,3.0,  -1.3222,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.825,4.0, -999.00,1.0,-999.000,9.0,   44.67,2.0,   30.86,2.0,-70.6545,168.0806,      0.009,    34.3185,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.203,  -1.3244,50000201009.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
1,320620110219,       S04P,2.0,1.0,8.0,8.0,2.0,20110222.0,2151.0,-70.6545,168.0806,        202,    20.6,  -1.1807,  34.2476,2.0,  34.2479,2.0,    320.2,2.0,   320.2,2.0,   71.54,2.0,   28.47,2.0,    0.10,2.0,    1.94,2.0,   5.099,2.0,   2.733,2.0,   0.507,2.0,   2.3450,2.0,  2206.1,2.0,  2318.9,2.0,-999.0,5.0,    25.00,   0.060,2.0,   0.005,    2.016,2.0,  -0.683,2.0,  -1.1821,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.067,2.0, -999.00,1.0,-999.000,9.0,   44.63,2.0,   30.83,2.0,-70.6545,168.0806,      0.008,    34.4094,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.200,  -1.1812,50000201008.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
2,320620110219,       S04P,2.0,1.0,7.0,7.0,2.0,20110222.0,2148.0,-70.6545,168.0806,        202,    40.0,  -1.1574,  34.2639,2.0,  34.2555,2.0,    319.5,2.0,   319.7,2.0,   71.72,2.0,   28.85,2.0,    0.10,2.0,    1.95,2.0,   5.126,2.0,   2.769,2.0,   0.510,2.0,   2.3570,2.0,  2206.3,2.0,  2313.7,2.0,-999.0,5.0,    25.00,   0.052,2.0,   0.004,    2.044,2.0,  -0.340,2.0,  -1.1558,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.156,2.0, -999.00,1.0,-999.000,9.0,   44.61,2.0,   31.17,2.0,-70.6545,168.0806,      0.008,    34.4171,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.201,  -1.1584,50000201007.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
3,320620110219,       S04P,2.0,1.0,6.0,6.0,2.0,20110222.0,2146.0,-70.6545,168.0806,        202,    65.4,  -1.1472,  34.2731,2.0,  34.2921,3.0,    316.5,2.0,   318.5,2.0,   72.03,2.0,   28.59,2.0,    0.10,2.0,    1.97,2.0,   5.027,2.0,   2.700,2.0,   0.491,2.0,   2.1850,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,   0.055,2.0,   0.004,-999.0000,9.0,-999.000,9.0,  -1.1475,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   44.26,2.0,   32.05,2.0,-70.6545,168.0806,     -999.0,    34.4539,3.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.1488,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
4,320620110219,       S04P,2.0,1.0,5.0,5.0,2.0,20110222.0,2144.0,-70.6545,168.0806,        202,    89.6,  -1.1023,  34.2851,2.0,  34.2859,2.0,    315.2,2.0,   315.4,2.0,   71.46,2.0,   28.53,2.0,    0.09,2.0,    1.96,2.0,   5.094,2.0,   2.719,2.0,   0.489,2.0,   2.1980,2.0,  2209.6,2.0,  2301.8,4.0,-999.0,5.0,    25.00,   0.053,2.0,   0.004,    2.076,2.0,  -0.283,2.0,  -1.1031,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.285,2.0, -999.00,1.0,-999.000,9.0,   44.07,2.0,   32.16,2.0,-70.6545,168.0806,      0.008,    34.4475,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.190,  -1.1046,50000201005.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
5,320620110219,       S04P,2.0,1.0,4.0,4.0,2.0,20110222.0,2141.0,-70.6545,168.0806,        202,   114.8,  -1.0252,  34.3106,2.0,  34.3062,2.0,   -999.0,9.0,  -999.0,5.0,   71.41,2.0,   28.68,2.0,    0.09,2.0,    1.97,2.0,   5.142,2.0,   2.774,2.0,   0.495,2.0,   2.2320,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -1.0248,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   43.82,2.0,   32.40,2.0,-70.6545,168.0806,     -999.0,    34.4680,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.0283,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
6,320620110219,       S04P,2.0,1.0,3.0,3.0,2.0,20110222.0,2139.0,-70.6545,168.0806,        202,   139.5,  -1.0243,  34.3684,2.0,-999.0000,5.0,   -999.0,9.0,  -999.0,5.0,   74.13,2.0,   29.24,2.0,    0.08,2.0,    2.02,2.0,   4.558,2.0,   2.461,2.0,   0.451,2.0,   1.9400,2.0,  2217.9,2.0,  2326.5,2.0,-999.0,5.0,    25.00,   0.043,2.0,   0.004,    2.138,2.0,   0.785,2.0,  -1.0209,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.462,2.0, -999.00,1.0,-999.000,9.0,   43.68,2.0,   32.33,2.0,-70.6545,168.0806,      0.008,     -999.0,5.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.190,  -1.0281,50000201003.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
7,320620110219,       S04P,2.0,1.0,2.0,2.0,2.0,20110222.0,2137.0,-70.6545,168.0806,        202,   165.0,  -1.0095,  34.4002,2.0,  34.3950,2.0,    293.3,2.0,   293.5,2.0,   75.71,2.0,   29.40,2.0,    0.08,2.0,    2.04,2.0,   4.274,2.0,   2.344,2.0,   0.431,2.0,   1.8970,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,   0.044,2.0,   0.004,    2.004,2.0,   1.604,2.0,  -1.0106,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.997,2.0, -999.00,1.0,-999.000,9.0,   42.97,2.0,   32.40,2.0,-70.6545,168.0806,      0.008,    34.5572,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.202,  -1.0140,50000201002.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
8,320620110219,       S04P,2.0,1.0,1.0,1.0,2.0,20110222.0,2133.0,-70.6545,168.0806,        202,   189.8,  -1.0247,  34.4045,2.0,  34.4046,2.0,    289.4,2.0,   289.6,2.0,   76.17,2.0,   29.46,2.0,    0.08,2.0,    2.04,2.0,   4.260,2.0,   2.320,2.0,   0.422,2.0,   1.8560,2.0,  2222.6,6.0,  2326.7,6.0,-999.0,5.0,    25.00,   0.042,2.0,   0.004,-999.0000,9.0,-999.000,9.0,  -1.0248,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   42.72,2.0,   32.40,2.0,-70.6545,168.0806,     -999.0,    34.5668,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.0300,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
9,320620110219,       S04P,3.0,1.0,14.0,14.0,2.0,20110223.0,54.0,-70.5001,168.3531,        399,     1.8,  -1.1970,  34.1709,2.0,-999.0000,5.0,    337.4,3.0,   340.9,2.0,   67.71,2.0,   28.65,2.0,    0.16,2.0,    1.92,2.0,   5.725,2.0,   3.145,2.0,   0.594,2.0,   2.7470,2.0,  2201.0,2.0,  2308.2,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -1.1979,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,     -999.0,5.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.1970,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
10,320620110219,       S04P,3.0,1.0,13.0,13.0,2.0,20110223.0,52.0,-70.5001,168.3531,        399,    24.6,  -1.2449,  34.1831,2.0,  34.1820,2.0,    338.5,2.0,   340.1,2.0,   67.55,2.0,   28.45,2.0,    0.16,2.0,    1.93,2.0,   5.822,2.0,   3.121,2.0,   0.562,2.0,   2.7400,2.0,  2201.7,2.0,  2311.3,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -1.2442,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.3432,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.2455,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
11,320620110219,       S04P,3.0,1.0,12.0,12.0,2.0,20110223.0,50.0,-70.5001,168.3531,        399,    49.9,  -0.8378,  34.3202,2.0,  34.3254,2.0,    308.2,2.0,   311.1,2.0,   71.02,2.0,   29.66,2.0,    0.09,2.0,    1.98,2.0,   4.848,2.0,   2.638,2.0,   0.481,2.0,   2.1150,2.0,  2213.4,2.0,  2321.1,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.8302,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.4872,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.8392,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
12,320620110219,       S04P,3.0,1.0,11.0,11.0,2.0,20110223.0,48.0,-70.5001,168.3531,        399,    74.2,  -0.6946,  34.3684,2.0,  34.3677,2.0,    300.0,2.0,   297.2,2.0,   72.86,2.0,   29.51,2.0,    0.07,2.0,    2.01,2.0,   4.372,2.0,   2.386,2.0,   0.434,2.0,   1.9540,2.0,  2218.5,2.0,  2324.1,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.6941,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.5297,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.6968,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
13,320620110219,       S04P,3.0,1.0,10.0,10.0,2.0,20110223.0,46.0,-70.5001,168.3531,        399,    99.8,  -0.6596,  34.3826,2.0,-999.0000,5.0,    295.9,2.0,   293.3,2.0,   73.24,2.0,   29.68,2.0,    0.07,2.0,    2.02,2.0,   4.246,2.0,   2.311,2.0,   0.426,2.0,   1.7380,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.6599,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,     -999.0,5.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.6626,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
14,320620110219,       S04P,3.0,1.0,9.0,9.0,2.0,20110223.0,45.0,-70.5001,168.3531,        399,   124.5,  -0.9084,  34.3978,2.0,  34.3990,2.0,    296.1,2.0,   299.4,2.0,   74.49,2.0,   29.20,2.0,    0.07,2.0,    2.02,2.0,   4.520,2.0,   2.433,2.0,   0.451,2.0,   1.7510,2.0,  2222.0,2.0,  2325.5,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.9169,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.5612,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.9119,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
15,320620110219,       S04P,3.0,1.0,8.0,8.0,2.0,20110223.0,43.0,-70.5001,168.3531,        399,   149.8,  -1.0862,  34.3969,2.0,  34.3976,2.0,    304.4,2.0,   304.2,2.0,   74.36,2.0,   28.93,2.0,    0.07,2.0,    2.01,2.0,   4.764,2.0,   2.530,2.0,   0.457,2.0,   2.0290,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -1.0878,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.5598,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.0902,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
16,320620110219,       S04P,3.0,1.0,7.0,7.0,2.0,20110223.0,42.0,-70.5001,168.3531,        399,   175.2,  -0.6489,  34.4442,2.0,  34.4443,2.0,    293.2,2.0,   278.0,2.0,   77.46,2.0,   30.09,2.0,    0.06,2.0,    2.06,2.0,   3.906,2.0,   2.050,2.0,   0.365,2.0,   1.5060,2.0,  2228.5,2.0,  2329.1,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.6507,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.6067,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.6543,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
17,320620110219,       S04P,3.0,1.0,6.0,6.0,2.0,20110223.0,40.0,-70.5001,168.3531,        399,   201.4,  -0.3204,  34.5074,2.0,  34.5074,2.0,    259.0,2.0,   254.2,2.0,   82.25,2.0,   30.70,2.0,    0.04,2.0,    2.11,2.0,   3.280,2.0,   1.636,2.0,   0.296,2.0,   1.1760,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.3224,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.6701,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3272,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
18,320620110219,       S04P,3.0,1.0,5.0,5.0,2.0,20110223.0,38.0,-70.5001,168.3531,        399,   225.4,  -0.3321,  34.5289,2.0,  34.5297,2.0,    250.7,2.0,   250.9,2.0,   84.06,2.0,   30.44,2.0,    0.04,2.0,    2.11,2.0,   3.164,2.0,   1.582,2.0,   0.288,2.0,   1.1470,2.0,  2241.3,2.0,  2331.6,4.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.3333,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5002,168.3531,     -999.0,    34.6926,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3398,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
19,320620110219,       S04P,3.0,1.0,4.0,4.0,2.0,20110223.0,36.0,-70.5001,168.3531,        399,   251.1,  -0.2394,  34.5551,2.0,  34.5542,2.0,    241.3,2.0,   244.8,2.0,   86.19,2.0,   30.48,2.0,    0.04,2.0,    2.12,2.0,   2.986,2.0,   1.449,2.0,   0.263,2.0,   1.1110,2.0,  2242.9,2.0,  2337.1,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.2397,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.7172,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.2482,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
20,320620110219,       S04P,3.0,1.0,3.0,3.0,2.0,20110223.0,34.0,-70.5001,168.3531,        399,   300.0,  -0.2609,  34.5844,2.0,  34.5844,2.0,    240.5,2.0,   241.7,2.0,   87.92,2.0,   31.54,2.0,    0.03,2.0,    2.14,2.0,   2.770,2.0,   1.385,2.0,   0.236,2.0,   1.0190,2.0,  2245.1,2.0,  2339.2,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.2594,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.7475,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.2716,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
21,320620110219,       S04P,3.0,1.0,2.0,2.0,2.0,20110223.0,32.0,-70.5001,168.3531,        399,   350.5,  -0.2927,  34.5844,2.0,  34.5840,2.0,    242.0,2.0,   242.7,2.0,   87.44,2.0,   30.95,2.0,    0.03,2.0,    2.12,2.0,   2.876,2.0,   1.426,2.0,   0.266,2.0,   1.0460,2.0,  2244.6,2.0,  2338.2,2.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.2905,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.7471,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3052,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
22,320620110219,       S04P,3.0,1.0,1.0,1.0,2.0,20110223.0,29.0,-70.5001,168.3531,        399,   392.9,  -0.3510,  34.5771,2.0,  34.5770,2.0,   -999.0,9.0,  -999.0,5.0,   86.74,2.0,   31.08,2.0,    0.04,2.0,    2.14,2.0,   3.082,2.0,   1.498,2.0,   0.275,2.0,   1.1050,2.0,  2246.3,6.0,  2338.6,6.0,-999.0,5.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.3527,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.5001,168.3531,     -999.0,    34.7400,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3650,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
23,320620110219,       S04P,4.0,1.0,20.0,20.0,9.0,20110223.0,322.0,-70.4652,168.4218,        863,     1.5,  -1.2982,  34.1500,2.0,-999.0000,9.0,   -999.0,3.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -1.2984,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.4652,168.4218,     -999.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -1.2982,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
24,320620110219,       S04P,4.0,1.0,21.0,21.0,2.0,20110223.0,323.0,-70.4652,168.4218,        863,     2.6,  -1.2963,  34.1501,2.0,  34.1480,2.0,    339.6,3.0,   341.9,2.0,   67.38,2.0,   28.65,2.0,    0.16,2.0,    1.89,2.0,   5.699,2.0,   3.027,2.0,   0.580,2.0,   2.6980,2.0,  2199.0,2.0,  2309.6,2.0,-999.0,5.0,    25.00,   0.064,2.0,   0.005,    2.149,2.0,  -1.733,2.0,  -1.2959,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.612,2.0, -999.00,1.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-70.4652,168.4217,      0.016,    34.3091,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.001,   0.180,  -1.2964,50000401021.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
